region,msa,race,income,age,naics,wfh,essential,sick,msaname,raw_age,N,pr_type_ineq,binwt,nbin,fillinMEPS
1,5600,1,2,5,31,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",54.47522,3172.599452137947,.002301652,14226.49614267948,369,0
1,5600,1,2,5,31,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",54.47522,2961.400547862053,.0021484317,14226.49614267948,369,0
1,5600,1,2,5,42,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",54.333332,1064.297706484795,.00077212485,3028.55459488433,275,0
1,5600,1,2,5,42,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",54.333332,1020.702355653048,.00074049737,3028.55459488433,275,0
1,5600,1,2,5,44,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",53.63184,3661.852794371011,.0026565946,10133.48283859081,275,0
1,5600,1,2,5,44,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",53.63184,3214.790470478266,.0023322606,10133.48283859081,275,0
1,5600,1,2,5,44,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",53.63184,1409.200604357359,.0010223445,10133.48283859081,275,0
1,5600,1,2,5,44,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",53.63184,1237.15641460088,.00089753012,10133.48283859081,275,0
1,5600,1,2,5,48,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",54.075188,8397.513292551041,.006092214,20705.16763278014,275,0
1,5600,1,2,5,48,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",54.075188,7416.486707448959,.0053805001,20705.16763278014,275,0
1,5600,1,2,5,51,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.489822,675.3906489847533,.00048998126,1803.498438360217,275,0
1,5600,1,2,5,51,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.489822,785.8654860617288,.00057012832,1803.498438360217,275,0
1,5600,1,2,5,51,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.489822,391.8260908486017,.0002842613,1803.498438360217,275,0
1,5600,1,2,5,51,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.489822,455.9177741049162,.00033075846,1803.498438360217,275,0
1,5600,1,2,5,52,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.271729,829.8933572318314,.0006020696,3747.978177846174,275,0
1,5600,1,2,5,52,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.271729,1114.107841179156,.00080826104,3747.978177846174,275,0
1,5600,1,2,5,52,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.271729,687.7347632501366,.00049893663,3747.978177846174,275,0
1,5600,1,2,5,52,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.271729,923.2640383388756,.00066980801,3747.978177846174,275,0
1,5600,1,2,5,53,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.4258,1448.08603009311,.0010505549,4999.954045646703,369,0
1,5600,1,2,5,53,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.4258,1647.287751587951,.0011950715,4999.954045646703,369,0
1,5600,1,2,5,53,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.4258,506.4770308294197,.00036743807,4999.954045646703,369,0
1,5600,1,2,5,53,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.4258,576.1490629754165,.00041798363,4999.954045646703,369,0
1,5600,1,2,5,54,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",53.799911,948.8214110230438,.00068834936,4602.453548891293,275,0
1,5600,1,2,5,54,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",53.799911,1542.250424018002,.0011188692,4602.453548891293,275,0
1,5600,1,2,5,54,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",53.799911,800.6008856970334,.00058081857,4602.453548891293,275,0
1,5600,1,2,5,54,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",53.799911,1301.327142379854,.00094408455,4602.453548891293,275,0
1,5600,1,2,5,55,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",50.298702,46.4757708718933,.000033717162,176.9992794943848,217,0
1,5600,1,2,5,55,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",50.298702,50.81215759013521,.000036863119,176.9992794943848,217,0
1,5600,1,2,5,55,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",50.298702,27.09213038180696,.000019654752,176.9992794943848,217,0
1,5600,1,2,5,55,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",50.298702,29.61994115616454,.000021488624,176.9992794943848,217,0
1,5600,1,2,5,56,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.171947,3829.381173129764,.0027781329,17731.94752607672,369,0
1,5600,1,2,5,56,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.171947,3789.467991977514,.0027491769,17731.94752607672,369,0
1,5600,1,2,5,56,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.171947,596.1824521826283,.00043251744,17731.94752607672,369,0
1,5600,1,2,5,56,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.171947,589.968513914814,.00042800934,17731.94752607672,369,0
1,5600,1,2,5,61,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.115211,2729.218301078829,.0019799885,18475.06115136372,369,0
1,5600,1,2,5,61,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.115211,3755.022226312605,.002724187,18475.06115136372,369,0
1,5600,1,2,5,61,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.115211,1409.914394502702,.0010228623,18475.06115136372,369,0
1,5600,1,2,5,61,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.115211,1939.844785029826,.0014073153,18475.06115136372,369,0
1,5600,1,2,5,62,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",54.388416,24849.21650254726,.018027566,97047.73027928146,369,0
1,5600,1,2,5,62,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",54.388416,28088.78349745274,.020377804,97047.73027928146,369,0
1,5600,1,2,5,71,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.655514,861.2966120266963,.00062485202,3385.867185111502,369,0
1,5600,1,2,5,71,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.655514,919.2183737730932,.00066687295,3385.867185111502,369,0
1,5600,1,2,5,71,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.655514,208.7242242971136,.00015142489,3385.867185111502,369,0
1,5600,1,2,5,71,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.655514,222.7608228644655,.00016160814,3385.867185111502,369,0
1,5600,1,2,5,72,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.148399,2476.512013894184,.0017966557,13867.34505426752,275,0
1,5600,1,2,5,72,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.148399,2432.824109612122,.0017649611,13867.34505426752,275,0
1,5600,1,2,5,72,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.148399,344.8740074425198,.00025019862,13867.34505426752,275,0
1,5600,1,2,5,72,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.148399,338.7901190777595,.00024578488,13867.34505426752,275,0
1,5600,1,2,5,81,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.070942,3052.072252567514,.0022142122,12565.50147404819,369,0
1,5600,1,2,5,81,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.070942,3323.751747612253,.0024113099,12565.50147404819,369,0
1,5600,1,2,5,81,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",54.070942,665.9483251311242,.00048313104,12565.50147404819,369,0
1,5600,1,2,5,81,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",54.070942,725.2275589517892,.00052613684,12565.50147404819,369,0
1,5600,1,2,5,92,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",54.088444,3862.110077023506,.002801877,12619.27166368538,369,0
1,5600,1,2,5,92,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",54.088444,4436.889922976494,.0032188674,12619.27166368538,369,0
1,5600,1,2,6,0,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",65.067245,17866.80960118771,.012961982,132112.5716922005,135,0
1,5600,1,2,6,0,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",65.067245,29243.19039881229,.021215299,132112.5716922005,135,0
1,5600,1,2,6,11,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",64,11.86944305896759,8.6110240e-06,79.53569317905631,38,0
1,5600,1,2,6,11,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",64,14.13055694103241,.000010251412,79.53569317905631,38,0
1,5600,1,2,6,22,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",63.466465,134.2905855178833,.000097424905,336.3896677001991,104,0
1,5600,1,2,6,22,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",63.466465,193.7094144821167,.00014053198,336.3896677001991,104,0
1,5600,1,2,6,23,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.843723,895.4990122156876,.00064966507,2182.555872566741,239,0
1,5600,1,2,6,23,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.843723,1370.928855912135,.00099457905,2182.555872566741,239,0
1,5600,1,2,6,23,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.843723,67.79066764471298,.000049180657,2182.555872566741,239,0
1,5600,1,2,6,23,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.843723,103.7814460629486,.000075291187,2182.555872566741,239,0
1,5600,1,2,6,31,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",63.898922,1103.420262694359,.00080050749,3759.865561296037,104,0
1,5600,1,2,6,31,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",63.898922,1587.579737305641,.0011517546,3759.865561296037,104,0
1,5600,1,2,6,42,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",63.456791,393.9811677932739,.00028582479,815.4258604851942,104,0
1,5600,1,2,6,42,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",63.456791,578.0188322067261,.00041934013,815.4258604851942,104,0
1,5600,1,2,6,44,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.616985,1498.514471976391,.0010871397,2934.121210988504,239,0
1,5600,1,2,6,44,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.616985,2088.435117276081,.0015151143,2934.121210988504,239,0
1,5600,1,2,6,44,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.616985,567.3507152473153,.00041160066,2934.121210988504,239,0
1,5600,1,2,6,44,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.616985,790.699842872697,.00057363563,2934.121210988504,239,0
1,5600,1,2,6,48,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",63.42754,3162.377462387085,.0022942361,6025.246654869006,239,0
1,5600,1,2,6,48,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",63.42754,4731.622537612915,.0034326895,6025.246654869006,239,0
1,5600,1,2,6,51,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.885151,260.8433925538028,.00018923621,814.7577572213399,104,0
1,5600,1,2,6,51,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.885151,287.1049235434567,.00020828839,814.7577572213399,104,0
1,5600,1,2,6,51,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.885151,149.5000732018819,.00010845905,814.7577572213399,104,0
1,5600,1,2,6,51,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.885151,164.5516363904604,.00011937864,814.7577572213399,104,0
1,5600,1,2,6,52,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.810635,765.3434007002364,.00055524003,1250.810107218717,104,0
1,5600,1,2,6,52,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.810635,682.0678963826646,.00049482548,1250.810107218717,104,0
1,5600,1,2,6,52,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.810635,616.8536250101953,.00044751391,1250.810107218717,104,0
1,5600,1,2,6,52,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.810635,549.735000003633,.00039882082,1250.810107218717,104,0
1,5600,1,2,6,53,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.455582,753.0736199567918,.00054633856,1900.793465574413,104,0
1,5600,1,2,6,53,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.455582,1058.256525521457,.00076774211,1900.793465574413,104,0
1,5600,1,2,6,53,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.455582,267.1946442176695,.00019384391,1900.793465574413,104,0
1,5600,1,2,6,53,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.455582,375.4752103040819,.00027239911,1900.793465574413,104,0
1,5600,1,2,6,54,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.268265,749.1108326946502,.00054346363,2139.654641797743,104,0
1,5600,1,2,6,54,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.268265,607.9292042220826,.00044103945,2139.654641797743,104,0
1,5600,1,2,6,54,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.268265,633.6948214138741,.00045973182,2139.654641797743,104,0
1,5600,1,2,6,54,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.268265,514.2651416693931,.0003730882,2139.654641797743,104,0
1,5600,1,2,6,55,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",60,10.20187868585526,7.4012419e-06,16.94489281665828,19,0
1,5600,1,2,6,55,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",60,7.230024633744847,5.2452260e-06,16.94489281665828,19,0
1,5600,1,2,6,55,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",60,5.599649767971641,4.0624245e-06,16.94489281665828,19,0
1,5600,1,2,6,55,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",60,3.968446107765544,2.8790216e-06,16.94489281665828,19,0
1,5600,1,2,6,56,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.428074,1575.949587945827,.0011433172,6571.760896663021,239,0
1,5600,1,2,6,56,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.428074,2680.800688738934,.0019448625,6571.760896663021,239,0
1,5600,1,2,6,56,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.428074,233.3333205939009,.00016927825,6571.760896663021,239,0
1,5600,1,2,6,56,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.428074,396.9163298993633,.00028795417,6571.760896663021,239,0
1,5600,1,2,6,61,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.372963,1587.197172565426,.001151477,8485.893482479698,239,0
1,5600,1,2,6,61,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.372963,1821.441616969143,.0013214163,8485.893482479698,239,0
1,5600,1,2,6,61,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.372963,872.3111482429845,.00063284277,8485.893482479698,239,0
1,5600,1,2,6,61,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.372963,1001.050062222447,.0007262401,8485.893482479698,239,0
1,5600,1,2,6,62,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",63.632378,11115.94139605761,.0080643743,41451.81013980338,239,0
1,5600,1,2,6,62,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",63.632378,17299.05860394239,.012550091,41451.81013980338,239,0
1,5600,1,2,6,71,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.474922,415.4272901304133,.00030138346,1917.771572062257,104,0
1,5600,1,2,6,71,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.474922,666.635130953037,.00048362932,1917.771572062257,104,0
1,5600,1,2,6,71,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.474922,89.81371539098822,.000065157903,1917.771572062257,104,0
1,5600,1,2,6,71,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.474922,144.1238439156333,.00010455873,1917.771572062257,104,0
1,5600,1,2,6,72,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.264668,740.152158275095,.00053696433,4659.606201615969,104,0
1,5600,1,2,6,72,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.264668,1301.828140065226,.00094444799,4659.606201615969,104,0
1,5600,1,2,6,72,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.264668,93.88632042778497,.000068112487,4659.606201615969,104,0
1,5600,1,2,6,72,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.264668,165.1334155194664,.0001198007,4659.606201615969,104,0
1,5600,1,2,6,81,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.709492,1433.134689886758,.0010397081,5735.984206167382,239,0
1,5600,1,2,6,81,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.709492,2112.231983403972,.0015323785,5735.984206167382,239,0
1,5600,1,2,6,81,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",63.709492,385.4848109887154,.00027966086,5735.984206167382,239,0
1,5600,1,2,6,81,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",63.709492,568.1485157205551,.00041217939,5735.984206167382,239,0
1,5600,1,2,6,92,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",63.418575,1842.151211261749,.0013364407,5281.841465528583,104,0
1,5600,1,2,6,92,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",63.418575,2388.848788738251,.0017330579,5281.841465528583,104,0
1,5600,1,2,7,0,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",73.995743,32128.87591552734,.023308802,148352.2031088,125,0
1,5600,1,2,7,0,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",73.995743,48868.12408447266,.035452764,148352.2031088,125,0
1,5600,1,2,8,0,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",85.457901,25397.60228359699,.018425409,107357.8973302,82,0
1,5600,1,2,8,0,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",85.457901,20435.39635047317,.014825436,107357.8973302,82,0
1,5600,1,3,1,0,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",10.236717,81674.63182067871,.076695047,144879.8211347999,94,0
1,5600,1,3,1,0,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",10.236717,15669.36962985992,.014714031,144879.8211347999,94,0
1,5600,1,3,2,0,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",19.585302,25187.69604098797,.023652039,88036.67571480697,58,0
1,5600,1,3,2,0,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",19.585302,13011.30509743094,.012218026,88036.67571480697,58,0
1,5600,1,3,2,11,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",24.961538,16.30643153190613,.000015312253,134.1597827515768,104,0
1,5600,1,3,2,11,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",24.961538,9.69356769323349,9.1025659e-06,134.1597827515768,104,0
1,5600,1,3,2,21,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",29,16.48986268043518,.0000154845,64.40456669876863,44,0
1,5600,1,3,2,21,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",29,9.510136544704437,8.9303176e-06,64.40456669876863,44,0
1,5600,1,3,2,22,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",26.327435,147.2215929031372,.00013824571,657.6092991551621,126,0
1,5600,1,3,2,22,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",26.327435,78.77841383218765,.00007397541,657.6092991551621,126,0
1,5600,1,3,2,23,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.136505,1790.151894012059,.0016810091,4246.793093357904,126,0
1,5600,1,3,2,23,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.136505,1396.886042765946,.00131172,4246.793093357904,126,0
1,5600,1,3,2,23,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.136505,193.2027014299189,.00018142341,4246.793093357904,126,0
1,5600,1,3,2,23,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.136505,150.7593617920737,.00014156778,4246.793093357904,126,0
1,5600,1,3,2,31,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",25.03105,2332.865566492081,.0021906341,6797.071867534231,184,0
1,5600,1,3,2,31,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",25.03105,1564.134317368269,.0014687714,6797.071867534231,184,0
1,5600,1,3,2,42,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",25.61092,1457.652034163475,.0013687812,3162.486217295598,126,0
1,5600,1,3,2,42,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",25.61092,868.347965836525,.00081540609,3162.486217295598,126,0
1,5600,1,3,2,44,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",23.301039,14255.16015990764,.013386046,30030.79005637042,184,0
1,5600,1,3,2,44,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",23.301039,7312.762032904322,.0068669142,30030.79005637042,184,0
1,5600,1,3,2,44,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",23.301039,6429.041429444277,.0060370727,30030.79005637042,184,0
1,5600,1,3,2,44,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",23.301039,3298.037310407436,.003096961,30030.79005637042,184,0
1,5600,1,3,2,48,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",24.479565,5958.815847873688,.0055955155,12875.29942859851,184,0
1,5600,1,3,2,48,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",24.479565,4244.184152126312,.0039854227,12875.29942859851,184,0
1,5600,1,3,2,51,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.077557,1932.460827899878,.0018146416,4480.270903016524,184,0
1,5600,1,3,2,51,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.077557,880.0880177652416,.00082643039,4480.270903016524,184,0
1,5600,1,3,2,51,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.077557,1407.460673855836,.00132165,4480.270903016524,184,0
1,5600,1,3,2,51,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.077557,640.9906253481331,.0006019104,4480.270903016524,184,0
1,5600,1,3,2,52,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.695852,2365.030584188783,.0022208381,6051.263997352861,126,0
1,5600,1,3,2,52,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.695852,971.9112597696555,.00091265526,6051.263997352861,126,0
1,5600,1,3,2,52,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.695852,2265.180408094169,.0021270758,6051.263997352861,126,0
1,5600,1,3,2,52,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.695852,930.8777479473862,.00087412354,6051.263997352861,126,0
1,5600,1,3,2,53,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.069365,1057.466437436159,.00099299429,2570.165562857498,126,0
1,5600,1,3,2,53,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.069365,556.6570414533066,.00052271847,2570.165562857498,126,0
1,5600,1,3,2,53,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.069365,529.2670095195222,.00049699837,2570.165562857498,126,0
1,5600,1,3,2,53,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.069365,278.6095115910126,.00026162309,2570.165562857498,126,0
1,5600,1,3,2,54,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",26.018274,3271.429156528553,.0030719752,7789.750541661726,184,0
1,5600,1,3,2,54,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",26.018274,1449.44463993446,.0013610743,7789.750541661726,184,0
1,5600,1,3,2,54,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",26.018274,3440.689018262783,.0032309154,7789.750541661726,184,0
1,5600,1,3,2,54,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",26.018274,1524.437185274204,.0014314945,7789.750541661726,184,0
1,5600,1,3,2,55,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",24.787233,16.56502219513207,.000015555079,88.2510977964489,48,0
1,5600,1,3,2,55,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",24.787233,6.601672768838844,6.1991791e-06,88.2510977964489,48,0
1,5600,1,3,2,55,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",24.787233,17.04167143031807,.000016002667,88.2510977964489,48,0
1,5600,1,3,2,55,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",24.787233,6.79163220500187,6.3775565e-06,88.2510977964489,48,0
1,5600,1,3,2,56,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.094797,3102.030516499761,.0029129041,12367.13034957465,126,0
1,5600,1,3,2,56,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.094797,1593.574489468001,.0014964165,12367.13034957465,126,0
1,5600,1,3,2,56,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",25.094797,758.6575770227817,.00071240333,12367.13034957465,126,0
1,5600,1,3,2,56,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",25.094797,389.7374170094511,.00036597569,12367.13034957465,126,0
1,5600,1,3,2,61,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",24.967024,4678.871824048572,.0043936078,13855.41340589859,184,0
1,5600,1,3,2,61,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",24.967024,2086.306108690686,.0019591071,13855.41340589859,184,0
1,5600,1,3,2,61,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",24.967024,4444.16982895993,.0041732155,13855.41340589859,184,0
1,5600,1,3,2,61,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",24.967024,1981.652631423247,.0018608342,13855.41340589859,184,0
1,5600,1,3,2,62,0,1,0,"NEW YORK-NEWARK, NY-NJ-PA",25.286966,20571.05648338795,.019316871,46435.30116113234,184,0
1,5600,1,3,2,62,0,1,1,"NEW YORK-NEWARK, NY-NJ-PA",25.286966,9801.944421797991,.0092043346,46435.30116113234,184,0
1,5600,1,3,2,71,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",23.147354,3085.047721315609,.0028969571,9661.974449251227,184,0
1,5600,1,3,2,71,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",23.147354,1499.387632334103,.0014079723,9661.974449251227,184,0
1,5600,1,3,2,71,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",23.147354,1125.534973930134,.0010569128,9661.974449251227,184,0
1,5600,1,3,2,71,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",23.147354,547.0298588932855,.00051367824,9661.974449251227,184,0
1,5600,1,3,2,72,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",22.691666,8720.939432811369,.0081892367,30592.84112318165,126,0
1,5600,1,3,2,72,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",22.691666,4367.061218727012,.0041008079,30592.84112318165,126,0
1,5600,1,3,2,72,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",22.691666,1567.876359141005,.0014722854,30592.84112318165,126,0
1,5600,1,3,2,72,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",22.691666,785.1232194094388,.00073725544,30592.84112318165,126,0
1,5600,1,3,2,81,0,0,0,"NEW YORK-NEWARK, NY-NJ-PA",24.403399,2547.14611008879,.0023918503,8946.02663637757,184,0
1,5600,1,3,2,81,0,0,1,"NEW YORK-NEWARK, NY-NJ-PA",24.403399,1386.025690857555,.0013015218,8946.02663637757,184,0
1,5600,1,3,2,81,1,0,0,"NEW YORK-NEWARK, NY-NJ-PA",24.403399,653.9710600232999,.00061409944,8946.02663637757,184,0
1,5600,1,3,2,81,1,0,1,"NEW YORK-NEWARK, NY-NJ-PA",24.403399,355.8573599996763,.00033416128,8946.02663637757,184,0
