age_i,naics_i,contactlvl,age_j,naics_j,num_contact_per_person_day,num_people
0,0,neighbor,3,22,.0025511365,131706
0,0,hh,3,23,.0047833812,131706
0,0,neighbor,3,23,.21454604,131706
0,0,hh,3,31,.0072509986,131706
0,0,neighbor,3,31,.33252093,131706
0,0,hh,3,42,.0038342976,131706
0,0,neighbor,3,42,.17886049,131706
0,0,hh,3,44,.0093010189,131706
0,0,neighbor,3,44,.43512064,131706
0,0,hh,3,48,.0013894583,131706
0,0,neighbor,3,48,.061865062,131706
0,0,hh,3,51,.0021487251,131706
0,0,neighbor,3,51,.092372403,131706
0,0,hh,3,52,.0041304119,131706
0,0,neighbor,3,52,.19162376,131706
0,0,hh,3,53,.0018526111,131706
0,0,neighbor,3,53,.090124972,131706
0,0,hh,3,54,.01050066,131706
0,0,neighbor,3,54,.5393756,131706
0,0,hh,3,55,.0018526111,131706
0,0,neighbor,3,55,.089714974,131706
0,0,hh,3,56,.0037887415,131706
0,0,neighbor,3,56,.1796881,131706
0,0,hh,3,61,.00080482289,131706
0,0,neighbor,3,61,.047788255,131706
0,0,hh,3,62,.0048972713,131706
0,0,neighbor,3,62,.25127178,131706
0,0,hh,3,71,.00074408151,131706
0,0,neighbor,3,71,.035867766,131706
0,0,hh,3,72,.0053528314,131706
0,0,neighbor,3,72,.24749063,131706
0,0,hh,3,81,.0030978087,131706
0,0,neighbor,3,81,.15786676,131706
0,0,hh,3,92,.000030370675,131706
0,0,neighbor,3,92,.00047833813,131706
0,0,hh,4,0,.031646244,131706
0,0,neighbor,4,0,1.5419267,131706
0,0,hh,4,11,7.5926687e-06,131706
0,0,neighbor,4,11,.00022778005,131706
0,0,hh,4,21,.000045556011,131706
0,0,neighbor,4,21,.0033787375,131706
0,0,hh,4,22,.000015185337,131706
0,0,neighbor,4,22,.00084278622,131706
0,0,hh,4,23,.0012148269,131706
0,0,neighbor,4,23,.074423335,131706
0,0,hh,4,31,.0018526111,131706
0,0,neighbor,4,31,.11549208,131706
0,0,hh,4,42,.00099463959,131706
0,0,neighbor,4,42,.062419329,131706
0,0,hh,4,44,.00247521,131706
0,0,neighbor,4,44,.15087391,131706
0,0,hh,4,48,.00040241145,131706
0,0,neighbor,4,48,.023225972,131706
0,0,hh,4,51,.00044796744,131706
0,0,neighbor,4,51,.032337174,131706
0,0,hh,4,52,.0010477883,131706
0,0,neighbor,4,52,.063596189,131706
0,0,hh,4,53,.00046315277,131706
0,0,neighbor,4,53,.030294748,131706
0,0,hh,4,54,.0027029901,131706
0,0,neighbor,4,54,.19384083,131706
0,0,hh,4,55,.00054667215,131706
0,0,neighbor,4,55,.03041623,131706
0,0,hh,4,56,.0012072343,131706
0,0,neighbor,4,56,.062115621,131706
0,0,hh,4,61,.00028092874,131706
0,0,neighbor,4,61,.018298332,131706
0,0,hh,4,62,.0017159431,131706
0,0,neighbor,4,62,.087156244,131706
0,0,hh,4,71,.00019740938,131706
0,0,neighbor,4,71,.014107178,131706
0,0,hh,4,72,.0014122364,131706
0,0,neighbor,4,72,.08648809,131706
0,0,hh,4,81,.00076685951,131706
0,0,neighbor,4,81,.052017372,131706
0,0,neighbor,4,92,.000075926684,131706
0,0,hh,5,0,.016939243,131706
0,0,neighbor,5,0,1.2276586,131706
0,0,hh,6,0,.0032041061,131706
0,0,neighbor,6,0,.70520705,131706
1,0,hh,0,0,.35924631,323853
1,0,neighbor,0,0,4.0193763,323853
1,0,hh,1,0,1.1837469,323853
1,0,neighbor,1,0,9.6962938,323853
1,0,school,1,0,41.950436,323853
1,0,hh,2,0,.55284035,323853
1,0,neighbor,2,0,5.9493413,323853
1,0,school,2,0,1.0807959,323853
1,0,hh,2,11,.00036745067,323853
1,0,neighbor,2,11,.0035139399,323853
1,0,hh,2,21,.0038041952,323853
1,0,neighbor,2,21,.040079914,323853
1,0,hh,2,22,.0011826353,323853
1,0,neighbor,2,22,.012761963,323853
1,0,hh,2,23,.088395044,323853
1,0,neighbor,2,23,1.0169675,323853
1,0,hh,2,31,.13293685,323853
1,0,neighbor,2,31,1.5691069,323853
1,0,hh,2,42,.067231119,323853
1,0,neighbor,2,42,.82617116,323853
1,0,hh,2,44,.1821845,323853
1,0,neighbor,2,44,2.0491612,323853
1,0,hh,2,48,.027521746,323853
1,0,neighbor,2,48,.3102951,323853
1,0,hh,2,51,.036850054,323853
1,0,neighbor,2,51,.45360085,323853
1,0,hh,2,52,.078183621,323853
1,0,neighbor,2,52,.92189664,323853
1,0,hh,2,53,.036837701,323853
1,0,neighbor,2,53,.42720309,323853
1,0,hh,2,54,.20507452,323853
1,0,neighbor,2,54,2.4965093,323853
1,0,hh,2,55,.034762684,323853
1,0,neighbor,2,55,.43118328,323853
1,0,hh,2,56,.071933873,323853
1,0,neighbor,2,56,.84886664,323853
1,0,hh,2,61,.020046132,323853
1,0,neighbor,2,61,.23741636,323853
1,0,hh,2,62,.10403794,323853
1,0,neighbor,2,62,1.1975464,323853
1,0,hh,2,71,.015000633,323853
1,0,neighbor,2,71,.17004937,323853
1,0,hh,2,72,.10024301,323853
1,0,neighbor,2,72,1.1753758,323853
1,0,hh,2,81,.064603388,323853
1,0,neighbor,2,81,.74408144,323853
1,0,hh,2,92,.0002377622,323853
1,0,neighbor,2,92,.0028253559,323853
1,0,hh,3,0,.060524374,323853
1,0,neighbor,3,0,1.3190398,323853
1,0,hh,3,11,.000061756415,323853
1,0,neighbor,3,11,.00091090711,323853
1,0,hh,3,21,.00049096352,323853
1,0,neighbor,3,21,.0091430368,323853
1,0,hh,3,22,.00016674232,323853
1,0,neighbor,3,22,.0028500585,323853
1,0,hh,3,23,.011767684,323853
1,0,neighbor,3,23,.21730538,323853
1,0,hh,3,31,.017603666,323853
1,0,neighbor,3,31,.33262005,323853
1,0,hh,3,42,.0090473145,323853
1,0,neighbor,3,42,.18076411,323853
1,0,hh,3,44,.023797834,323853
1,0,neighbor,3,44,.44374144,323853
1,0,hh,3,48,.0037084727,323853
1,0,neighbor,3,48,.063673951,323853
1,0,hh,3,51,.0047490681,323853
1,0,neighbor,3,51,.092165269,323853
1,0,hh,3,52,.01068386,323853
1,0,neighbor,3,52,.19664168,323853
1,0,hh,3,53,.0048170001,323853
1,0,neighbor,3,53,.092433915,323853
1,0,hh,3,54,.02774407,323853
1,0,neighbor,3,54,.53859311,323853
1,0,hh,3,55,.0043445639,323853
1,0,neighbor,3,55,.089105241,323853
1,0,hh,3,56,.0089824703,323853
1,0,neighbor,3,56,.17966485,323853
1,0,hh,3,61,.0025845058,323853
1,0,neighbor,3,61,.047870483,323853
1,0,hh,3,62,.013932247,323853
1,0,neighbor,3,62,.25383121,323853
1,0,hh,3,71,.0019298879,323853
1,0,neighbor,3,71,.036244839,323853
1,0,hh,3,72,.01299355,323853
1,0,neighbor,3,72,.25105217,323853
1,0,hh,3,81,.0085903173,323853
1,0,neighbor,3,81,.15947358,323853
1,0,hh,3,92,.000015439104,323853
1,0,neighbor,3,92,.00051566603,323853
1,0,hh,4,0,.035809457,323853
1,0,neighbor,4,0,1.5237623,323853
1,0,hh,4,11,6.1756414e-06,323853
1,0,neighbor,4,11,.00027172823,323853
1,0,hh,4,21,.000049405131,323853
1,0,neighbor,4,21,.0033101437,323853
1,0,hh,4,22,.000024702565,323853
1,0,neighbor,4,22,.00093252183,323853
1,0,hh,4,23,.0011857231,323853
1,0,neighbor,4,23,.072971381,323853
1,0,hh,4,31,.0019669419,323853
1,0,neighbor,4,31,.11615455,323853
1,0,hh,4,42,.0010128052,323853
1,0,neighbor,4,42,.060122956,323853
1,0,hh,4,44,.0026339111,323853
1,0,neighbor,4,44,.15481098,323853
1,0,hh,4,48,.00037053847,323853
1,0,neighbor,4,48,.022948684,323853
1,0,hh,4,51,.00051566603,323853
1,0,neighbor,4,51,.031748973,323853
1,0,hh,4,52,.001120879,323853
1,0,neighbor,4,52,.064995535,323853
1,0,hh,4,53,.00051257823,323853
1,0,neighbor,4,53,.030495318,323853
1,0,hh,4,54,.0030322399,323853
1,0,neighbor,4,54,.19089834,323853
1,0,hh,4,55,.00055580772,323853
1,0,neighbor,4,55,.029942598,323853
1,0,hh,4,56,.0011517571,323853
1,0,neighbor,4,56,.061589673,323853
1,0,hh,4,61,.00028407949,323853
1,0,neighbor,4,61,.019116698,323853
1,0,hh,4,62,.0014543636,323853
1,0,neighbor,4,62,.087728076,323853
1,0,hh,4,71,.00023158656,323853
1,0,neighbor,4,71,.013614202,323853
1,0,hh,4,72,.001324675,323853
1,0,neighbor,4,72,.084964477,323853
1,0,hh,4,81,.00092325837,323853
1,0,neighbor,4,81,.052937597,323853
1,0,neighbor,4,92,.00015130322,323853
1,0,hh,5,0,.018678227,323853
1,0,neighbor,5,0,1.2138162,323853
1,0,hh,6,0,.0062065194,323853
1,0,neighbor,6,0,.67987943,323853
2,0,hh,0,0,.42701507,211297
2,0,neighbor,0,0,4.1436129,211297
2,0,school,0,0,.0010411885,211297
2,0,hh,1,0,.84733337,211297
2,0,neighbor,1,0,9.1185017,211297
2,0,school,1,0,1.6565261,211297
2,0,hh,2,0,.3862336,211297
2,0,neighbor,2,0,7.7312789,211297
2,0,school,2,0,.13949086,211297
2,0,hh,2,11,.00019403968,211297
2,0,neighbor,2,11,.0040464369,211297
2,0,hh,2,21,.0024231295,211297
2,0,neighbor,2,21,.044132192,211297
2,0,hh,2,22,.0007146339,211297
2,0,neighbor,2,22,.013932995,211297
2,0,hh,2,23,.054028217,211297
2,0,neighbor,2,23,1.1517863,211297
2,0,hh,2,31,.084236883,211297
2,0,neighbor,2,31,1.9634922,211297
2,0,hh,2,42,.04258934,211297
2,0,neighbor,2,42,.99185508,211297
2,0,hh,2,44,.10875214,211297
2,0,neighbor,2,44,2.3150826,211297
2,0,hh,2,48,.016734738,211297
2,0,neighbor,2,48,.37199771,211297
2,0,hh,2,51,.022854086,211297
2,0,neighbor,2,51,.51589471,211297
2,0,hh,2,52,.046829816,211297
2,0,neighbor,2,52,1.0467446,211297
2,0,hh,2,53,.022006938,211297
2,0,neighbor,2,53,.48035702,211297
2,0,hh,2,54,.12762131,211297
2,0,neighbor,2,54,3.0306299,211297
2,0,hh,2,55,.021604661,211297
2,0,neighbor,2,55,.48948163,211297
2,0,hh,2,56,.043417558,211297
2,0,neighbor,2,56,.96373349,211297
2,0,hh,2,61,.011746499,211297
2,0,neighbor,2,61,.26121998,211297
2,0,hh,2,62,.064231865,211297
2,0,neighbor,2,62,1.4040284,211297
2,0,hh,2,71,.0088501023,211297
2,0,neighbor,2,71,.19150296,211297
2,0,hh,2,72,.060611367,211297
2,0,neighbor,2,72,1.3758265,211297
2,0,hh,2,81,.038452983,211297
2,0,neighbor,2,81,.83572888,211297
2,0,hh,2,92,.00022243572,211297
2,0,neighbor,2,92,.0032134862,211297
2,0,hh,3,0,.060616098,211297
2,0,neighbor,3,0,1.356167,211297
2,0,hh,3,11,.000066257446,211297
2,0,neighbor,3,11,.00079982204,211297
2,0,hh,3,21,.00042120807,211297
2,0,neighbor,3,21,.0090062805,211297
2,0,hh,3,22,.00014198024,211297
2,0,neighbor,3,22,.0027828128,211297
2,0,hh,3,23,.0094180228,211297
2,0,neighbor,3,23,.2172913,211297
2,0,hh,3,31,.014893727,211297
2,0,neighbor,3,31,.35426438,211297
2,0,hh,3,42,.007245725,211297
2,0,neighbor,3,42,.18864442,211297
2,0,hh,3,44,.020165928,211297
2,0,neighbor,3,44,.44348475,211297
2,0,hh,3,48,.003014714,211297
2,0,neighbor,3,48,.064530022,211297
2,0,hh,3,51,.0039991103,211297
2,0,neighbor,3,51,.093957797,211297
2,0,hh,3,52,.00845729,211297
2,0,neighbor,3,52,.19642493,211297
2,0,hh,3,53,.0039139222,211297
2,0,neighbor,3,53,.094360068,211297
2,0,hh,3,54,.022560662,211297
2,0,neighbor,3,54,.57292342,211297
2,0,hh,3,55,.0037482786,211297
2,0,neighbor,3,55,.089944489,211297
2,0,hh,3,56,.0077189929,211297
2,0,neighbor,3,56,.18335329,211297
2,0,hh,3,61,.0021628323,211297
2,0,neighbor,3,61,.049375996,211297
2,0,hh,3,62,.010941944,211297
2,0,neighbor,3,62,.2578882,211297
2,0,hh,3,71,.0016043768,211297
2,0,neighbor,3,71,.037577439,211297
2,0,hh,3,72,.011027132,211297
2,0,neighbor,3,72,.25516689,211297
2,0,hh,3,81,.0068197846,211297
2,0,neighbor,3,81,.16155459,211297
2,0,hh,3,92,.000037861399,211297
2,0,neighbor,3,92,.00044960412,211297
2,0,hh,4,0,.046455935,211297
2,0,neighbor,4,0,1.5494635,211297
2,0,hh,4,11,9.4653496e-06,211297
2,0,neighbor,4,11,.00030762388,211297
2,0,hh,4,21,.00012304954,211297
2,0,neighbor,4,21,.0035400407,211297
2,0,hh,4,22,.000023663375,211297
2,0,neighbor,4,22,.00089447555,211297
2,0,hh,4,23,.0022196246,211297
2,0,neighbor,4,23,.076106146,211297
2,0,hh,4,31,.0034548526,211297
2,0,neighbor,4,31,.12492368,211297
2,0,hh,4,42,.0018741393,211297
2,0,neighbor,4,42,.065954559,211297
2,0,hh,4,44,.0050970907,211297
2,0,neighbor,4,44,.15979403,211297
2,0,hh,4,48,.00075249531,211297
2,0,neighbor,4,48,.024704563,211297
2,0,hh,4,51,.00095126766,211297
2,0,neighbor,4,51,.033810228,211297
2,0,hh,4,52,.0021580998,211297
2,0,neighbor,4,52,.066669188,211297
2,0,hh,4,53,.0010506539,211297
2,0,neighbor,4,53,.032489814,211297
2,0,hh,4,54,.0058495863,211297
2,0,neighbor,4,54,.2096291,211297
2,0,hh,4,55,.00084714883,211297
2,0,neighbor,4,55,.031150466,211297
2,0,hh,4,56,.0021628323,211297
2,0,neighbor,4,56,.064572617,211297
2,0,hh,4,61,.00055845565,211297
2,0,neighbor,4,61,.020023948,211297
2,0,hh,4,62,.0028774664,211297
2,0,neighbor,4,62,.092670508,211297
2,0,hh,4,71,.00038807935,211297
2,0,neighbor,4,71,.014335272,211297
2,0,hh,4,72,.0029011297,211297
2,0,neighbor,4,72,.090133794,211297
2,0,hh,4,81,.0015901787,211297
2,0,neighbor,4,81,.054629266,211297
2,0,neighbor,4,92,.0000946535,211297
2,0,hh,5,0,.02654084,211297
2,0,neighbor,5,0,1.2717738,211297
2,0,hh,6,0,.0099528152,211297
2,0,neighbor,6,0,.74583167,211297
2,11,hh,0,0,.28481013,158
2,11,neighbor,0,0,3.3607595,158
2,11,hh,1,0,.75316453,158
2,11,neighbor,1,0,7.2025318,158
2,11,hh,2,0,.25949368,158
2,11,neighbor,2,0,5.4113922,158
2,11,neighbor,2,11,.012658228,158
2,11,work,2,11,3.050633,158
2,11,neighbor,2,21,.050632913,158
2,11,neighbor,2,22,.0063291141,158
2,11,hh,2,23,.050632913,158
2,11,neighbor,2,23,1.0696203,158
2,11,hh,2,31,.069620252,158
2,11,neighbor,2,31,1.829114,158
2,11,hh,2,42,.050632913,158
2,11,neighbor,2,42,1.0443038,158
2,11,hh,2,44,.06329114,158
2,11,neighbor,2,44,2.3417721,158
2,11,hh,2,48,.012658228,158
2,11,neighbor,2,48,.34810126,158
2,11,hh,2,51,.012658228,158
2,11,neighbor,2,51,.44936708,158
2,11,hh,2,52,.056962024,158
2,11,neighbor,2,52,1.0253165,158
2,11,hh,2,53,.012658228,158
2,11,neighbor,2,53,.37341774,158
2,11,hh,2,54,.1392405,158
2,11,neighbor,2,54,2.5949366,158
2,11,hh,2,55,.018987341,158
2,11,neighbor,2,55,.5316456,158
2,11,hh,2,56,.037974682,158
2,11,neighbor,2,56,.67721522,158
2,11,hh,2,61,.0063291141,158
2,11,neighbor,2,61,.21518987,158
2,11,hh,2,62,.044303797,158
2,11,neighbor,2,62,1.3734177,158
2,11,hh,2,71,.012658228,158
2,11,neighbor,2,71,.2658228,158
2,11,hh,2,72,.050632913,158
2,11,neighbor,2,72,1.335443,158
2,11,hh,2,81,.037974682,158
2,11,neighbor,2,81,.82278478,158
2,11,neighbor,2,92,.0063291141,158
2,11,hh,3,0,.037974682,158
2,11,neighbor,3,0,1.0063291,158
2,11,work,3,11,.89240509,158
2,11,hh,3,21,.0063291141,158
2,11,neighbor,3,21,.012658228,158
2,11,neighbor,3,23,.21518987,158
2,11,neighbor,3,31,.31012657,158
2,11,hh,3,42,.0063291141,158
2,11,neighbor,3,42,.25316456,158
2,11,hh,3,44,.0063291141,158
2,11,neighbor,3,44,.42405063,158
2,11,neighbor,3,48,.069620252,158
2,11,neighbor,3,51,.10759494,158
2,11,hh,3,52,.012658228,158
2,11,neighbor,3,52,.1392405,158
2,11,neighbor,3,53,.094936706,158
2,11,hh,3,54,.018987341,158
2,11,neighbor,3,54,.56962025,158
2,11,neighbor,3,55,.094936706,158
2,11,neighbor,3,56,.20886075,158
2,11,hh,3,61,.0063291141,158
2,11,neighbor,3,61,.037974682,158
2,11,neighbor,3,62,.23417722,158
2,11,neighbor,3,71,.050632913,158
2,11,hh,3,72,.018987341,158
2,11,neighbor,3,72,.20886075,158
2,11,hh,3,81,.012658228,158
2,11,neighbor,3,81,.24683544,158
2,11,hh,4,0,.0063291141,158
2,11,neighbor,4,0,1.2025317,158
2,11,work,4,11,.15189873,158
2,11,hh,4,23,.0063291141,158
2,11,neighbor,4,23,.10759494,158
2,11,hh,4,31,.0063291141,158
2,11,neighbor,4,31,.15189873,158
2,11,neighbor,4,42,.044303797,158
2,11,neighbor,4,44,.19620253,158
2,11,hh,4,48,.0063291141,158
2,11,neighbor,4,48,.012658228,158
2,11,neighbor,4,51,.044303797,158
2,11,neighbor,4,52,.050632913,158
2,11,neighbor,4,53,.018987341,158
2,11,hh,4,54,.0063291141,158
2,11,neighbor,4,54,.20886075,158
2,11,neighbor,4,55,.018987341,158
2,11,hh,4,56,.0063291141,158
2,11,neighbor,4,56,.037974682,158
2,11,neighbor,4,61,.03164557,158
2,11,neighbor,4,62,.056962024,158
2,11,neighbor,4,71,.012658228,158
2,11,neighbor,4,72,.082278483,158
2,11,neighbor,4,81,.025316456,158
2,11,hh,5,0,.0063291141,158
2,11,neighbor,5,0,1.0632912,158
2,11,hh,6,0,.0063291141,158
2,11,neighbor,6,0,.6708861,158
2,21,hh,0,0,.33153152,1665
2,21,neighbor,0,0,3.4102101,1665
2,21,hh,1,0,.73993993,1665
2,21,neighbor,1,0,7.7957959,1665
2,21,hh,2,0,.30750751,1665
2,21,neighbor,2,0,5.6006007,1665
2,21,neighbor,2,11,.0048048049,1665
2,21,hh,2,21,.0012012012,1665
2,21,neighbor,2,21,.052852854,1665
2,21,work,2,21,10.288288,1665
2,21,hh,2,22,.00060060062,1665
2,21,neighbor,2,22,.022822823,1665
2,21,hh,2,23,.064864866,1665
2,21,neighbor,2,23,1.1873873,1665
2,21,hh,2,31,.078078076,1665
2,21,neighbor,2,31,2.0306306,1665
2,21,hh,2,42,.043843843,1665
2,21,neighbor,2,42,1.0402403,1665
2,21,hh,2,44,.12012012,1665
2,21,neighbor,2,44,2.5657659,1665
2,21,hh,2,48,.018018018,1665
2,21,neighbor,2,48,.4108108,1665
2,21,hh,2,51,.01981982,1665
2,21,neighbor,2,51,.53873873,1665
2,21,hh,2,52,.040240239,1665
2,21,neighbor,2,52,1.0342343,1665
2,21,hh,2,53,.02882883,1665
2,21,neighbor,2,53,.52192193,1665
2,21,hh,2,54,.11711711,1665
2,21,neighbor,2,54,3.066066,1665
2,21,hh,2,55,.021621622,1665
2,21,neighbor,2,55,.50210208,1665
2,21,hh,2,56,.036636636,1665
2,21,neighbor,2,56,.99219221,1665
2,21,hh,2,61,.012012012,1665
2,21,neighbor,2,61,.27807808,1665
2,21,hh,2,62,.065465465,1665
2,21,neighbor,2,62,1.4576577,1665
2,21,hh,2,71,.0084084086,1665
2,21,neighbor,2,71,.20840842,1665
2,21,hh,2,72,.054054055,1665
2,21,neighbor,2,72,1.4756757,1665
2,21,hh,2,81,.044444446,1665
2,21,neighbor,2,81,.86486489,1665
2,21,hh,2,92,.00060060062,1665
2,21,neighbor,2,92,.0018018018,1665
2,21,hh,3,0,.038438439,1665
2,21,neighbor,3,0,1.1657658,1665
2,21,neighbor,3,11,.0018018018,1665
2,21,hh,3,21,.00060060062,1665
2,21,neighbor,3,21,.018018018,1665
2,21,work,3,21,2.336937,1665
2,21,neighbor,3,22,.0042042043,1665
2,21,hh,3,23,.0090090092,1665
2,21,neighbor,3,23,.22462462,1665
2,21,hh,3,31,.012012012,1665
2,21,neighbor,3,31,.37657657,1665
2,21,hh,3,42,.0048048049,1665
2,21,neighbor,3,42,.1921922,1665
2,21,hh,3,44,.0096096098,1665
2,21,neighbor,3,44,.51171172,1665
2,21,hh,3,48,.0036036037,1665
2,21,neighbor,3,48,.075075075,1665
2,21,hh,3,51,.0030030031,1665
2,21,neighbor,3,51,.092492491,1665
2,21,hh,3,52,.0048048049,1665
2,21,neighbor,3,52,.21141142,1665
2,21,hh,3,53,.0036036037,1665
2,21,neighbor,3,53,.08348348,1665
2,21,hh,3,54,.013813814,1665
2,21,neighbor,3,54,.56936938,1665
2,21,hh,3,55,.0012012012,1665
2,21,neighbor,3,55,.10810811,1665
2,21,hh,3,56,.0066066068,1665
2,21,neighbor,3,56,.22162162,1665
2,21,hh,3,61,.00060060062,1665
2,21,neighbor,3,61,.04924925,1665
2,21,hh,3,62,.0060060062,1665
2,21,neighbor,3,62,.27327326,1665
2,21,hh,3,71,.00060060062,1665
2,21,neighbor,3,71,.032432433,1665
2,21,hh,3,72,.0042042043,1665
2,21,neighbor,3,72,.29369369,1665
2,21,hh,3,81,.0036036037,1665
2,21,neighbor,3,81,.16336337,1665
2,21,neighbor,3,92,.00060060062,1665
2,21,hh,4,0,.018018018,1665
2,21,neighbor,4,0,1.2942942,1665
2,21,neighbor,4,11,.00060060062,1665
2,21,neighbor,4,21,.0030030031,1665
2,21,work,4,21,.97177178,1665
2,21,neighbor,4,22,.0018018018,1665
2,21,hh,4,23,.0024024025,1665
2,21,neighbor,4,23,.079279281,1665
2,21,hh,4,31,.0018018018,1665
2,21,neighbor,4,31,.14114115,1665
2,21,hh,4,42,.00060060062,1665
2,21,neighbor,4,42,.069669671,1665
2,21,hh,4,44,.0048048049,1665
2,21,neighbor,4,44,.19339339,1665
2,21,neighbor,4,48,.027627628,1665
2,21,hh,4,51,.0018018018,1665
2,21,neighbor,4,51,.02942943,1665
2,21,hh,4,52,.00060060062,1665
2,21,neighbor,4,52,.085285284,1665
2,21,neighbor,4,53,.036036037,1665
2,21,hh,4,54,.0036036037,1665
2,21,neighbor,4,54,.21681681,1665
2,21,hh,4,55,.00060060062,1665
2,21,neighbor,4,55,.034234233,1665
2,21,hh,4,56,.0024024025,1665
2,21,neighbor,4,56,.075675674,1665
2,21,neighbor,4,61,.021021022,1665
2,21,hh,4,62,.0018018018,1665
2,21,neighbor,4,62,.10690691,1665
2,21,neighbor,4,71,.012012012,1665
2,21,hh,4,72,.0012012012,1665
2,21,neighbor,4,72,.10990991,1665
2,21,neighbor,4,81,.059459459,1665
2,21,hh,5,0,.021021022,1665
2,21,neighbor,5,0,1.1333333,1665
2,21,hh,6,0,.007807808,1665
2,21,neighbor,6,0,.60300303,1665
2,22,hh,0,0,.32065219,552
2,22,neighbor,0,0,3.1467392,552
2,22,hh,1,0,.69384056,552
2,22,neighbor,1,0,7.487319,552
2,22,hh,2,0,.27355072,552
2,22,neighbor,2,0,5.3333335,552
2,22,neighbor,2,11,.0018115942,552
2,22,hh,2,21,.0018115942,552
2,22,neighbor,2,21,.068840578,552
2,22,neighbor,2,22,.018115941,552
2,22,work,2,22,4.7065215,552
2,22,hh,2,23,.059782609,552
2,22,neighbor,2,23,1.1268116,552
2,22,hh,2,31,.079710148,552
2,22,neighbor,2,31,1.8894928,552
2,22,hh,2,42,.023550725,552
2,22,neighbor,2,42,.97282606,552
2,22,hh,2,44,.10869565,552
2,22,neighbor,2,44,2.5344203,552
2,22,hh,2,48,.025362318,552
2,22,neighbor,2,48,.40760869,552
2,22,hh,2,51,.021739131,552
2,22,neighbor,2,51,.51811594,552
2,22,hh,2,52,.039855074,552
2,22,neighbor,2,52,1.0543479,552
2,22,hh,2,53,.019927537,552
2,22,neighbor,2,53,.5289855,552
2,22,hh,2,54,.11231884,552
2,22,neighbor,2,54,2.951087,552
2,22,hh,2,55,.016304348,552
2,22,neighbor,2,55,.46557972,552
2,22,hh,2,56,.038043477,552
2,22,neighbor,2,56,.91666669,552
2,22,hh,2,61,.010869565,552
2,22,neighbor,2,61,.26992753,552
2,22,hh,2,62,.070652172,552
2,22,neighbor,2,62,1.5452899,552
2,22,hh,2,71,.0018115942,552
2,22,neighbor,2,71,.20289855,552
2,22,hh,2,72,.045289855,552
2,22,neighbor,2,72,1.3532609,552
2,22,hh,2,81,.050724637,552
2,22,neighbor,2,81,.88586956,552
2,22,neighbor,2,92,.0036231885,552
2,22,hh,3,0,.032608695,552
2,22,neighbor,3,0,1.1594203,552
2,22,neighbor,3,11,.0036231885,552
2,22,neighbor,3,21,.012681159,552
2,22,neighbor,3,22,.0018115942,552
2,22,work,3,22,1.1286232,552
2,22,hh,3,23,.0036231885,552
2,22,neighbor,3,23,.20833333,552
2,22,hh,3,31,.016304348,552
2,22,neighbor,3,31,.38586956,552
2,22,hh,3,42,.0036231885,552
2,22,neighbor,3,42,.19021739,552
2,22,hh,3,44,.010869565,552
2,22,neighbor,3,44,.51086956,552
2,22,hh,3,48,.0018115942,552
2,22,neighbor,3,48,.088768117,552
