age_i,naics_i,contactlvl,age_j,naics_j,num_contact_per_person_day,num_people
2,11,neighbor,3,31,0.23888889,360
2,11,neighbor,3,42,0.25,360
2,11,hh,3,44,0.019444445,360
2,11,neighbor,3,44,0.44166666,360
2,11,hh,3,48,0.005555556,360
2,11,neighbor,3,48,0.24444444,360
2,11,hh,3,51,0.002777778,360
2,11,neighbor,3,51,0.14444445,360
2,11,hh,3,52,0.005555556,360
2,11,neighbor,3,52,0.42222223,360
2,11,neighbor,3,53,0.15000001,360
2,11,hh,3,54,0.011111111,360
2,11,neighbor,3,54,0.29444444,360
2,11,hh,3,55,0.013888889,360
2,11,neighbor,3,55,0.12222222,360
2,11,hh,3,56,0.005555556,360
2,11,neighbor,3,56,0.21666667,360
2,11,hh,3,61,0.005555556,360
2,11,neighbor,3,61,0.23333333,360
2,11,hh,3,62,0.041666668,360
2,11,neighbor,3,62,0.76944447,360
2,11,hh,3,71,0.005555556,360
2,11,neighbor,3,71,0.088888891,360
2,11,hh,3,72,0.025,360
2,11,neighbor,3,72,0.25277779,360
2,11,hh,3,81,0.005555556,360
2,11,neighbor,3,81,0.18611111,360
2,11,hh,4,0,0.058333334,360
2,11,neighbor,4,0,2.1805556,360
2,11,work,4,11,0.51944447,360
2,11,neighbor,4,22,0.011111111,360
2,11,neighbor,4,23,0.094444446,360
2,11,hh,4,31,0.002777778,360
2,11,neighbor,4,31,0.088888891,360
2,11,hh,4,42,0.002777778,360
2,11,neighbor,4,42,0.088888891,360
2,11,hh,4,44,0.002777778,360
2,11,neighbor,4,44,0.22222222,360
2,11,neighbor,4,48,0.13333334,360
2,11,hh,4,51,0.002777778,360
2,11,neighbor,4,51,0.063888893,360
2,11,hh,4,52,0.002777778,360
2,11,neighbor,4,52,0.175,360
2,11,hh,4,53,0.002777778,360
2,11,neighbor,4,53,0.052777778,360
2,11,hh,4,54,0.011111111,360
2,11,neighbor,4,54,0.13055556,360
2,11,neighbor,4,55,0.063888893,360
2,11,hh,4,56,0.008333334,360
2,11,neighbor,4,56,0.1,360
2,11,hh,4,61,0.002777778,360
2,11,neighbor,4,61,0.083333336,360
2,11,hh,4,62,0.011111111,360
2,11,neighbor,4,62,0.32499999,360
2,11,neighbor,4,71,0.052777778,360
2,11,hh,4,72,0.002777778,360
2,11,neighbor,4,72,0.1388889,360
2,11,neighbor,4,81,0.094444446,360
2,11,hh,5,0,0.044444446,360
2,11,neighbor,5,0,2.4166667,360
2,11,hh,6,0,0.011111111,360
2,11,neighbor,6,0,1.6083333,360
2,21,hh,1,0,0.67595822,287
2,21,neighbor,1,0,7.6864114,287
2,21,hh,2,0,0.3205575,287
2,21,neighbor,2,0,6.9094076,287
2,21,hh,2,11,0.003484321,287
2,21,neighbor,2,11,0.003484321,287
2,21,neighbor,2,21,0.006968641,287
2,21,work,2,21,6.0278745,287
2,21,hh,2,22,0.003484321,287
2,21,neighbor,2,22,0.05226481,287
2,21,hh,2,23,0.059233449,287
2,21,neighbor,2,23,0.68292683,287
2,21,hh,2,31,0.062717773,287
2,21,neighbor,2,31,1.1358885,287
2,21,hh,2,42,0.020905923,287
2,21,neighbor,2,42,0.85017419,287
2,21,hh,2,44,0.11149826,287
2,21,neighbor,2,44,1.9163764,287
2,21,hh,2,48,0.05574913,287
2,21,neighbor,2,48,1.1219512,287
2,21,hh,2,51,0.027874565,287
2,21,neighbor,2,51,0.5714286,287
2,21,hh,2,52,0.083623692,287
2,21,neighbor,2,52,1.5714285,287
2,21,hh,2,53,0.017421603,287
2,21,neighbor,2,53,0.4912892,287
2,21,hh,2,54,0.059233449,287
2,21,neighbor,2,54,1.3066202,287
2,21,hh,2,55,0.038327526,287
2,21,neighbor,2,55,0.54703832,287
2,21,hh,2,56,0.05226481,287
2,21,neighbor,2,56,0.85714287,287
2,21,hh,2,61,0.027874565,287
2,21,neighbor,2,61,0.96167248,287
2,21,hh,2,62,0.19860627,287
2,21,neighbor,2,62,3.1602788,287
2,21,hh,2,71,0.013937282,287
2,21,neighbor,2,71,0.26480836,287
2,21,hh,2,72,0.05574913,287
2,21,neighbor,2,72,1.1184669,287
2,21,hh,2,81,0.038327526,287
2,21,neighbor,2,81,0.78745645,287
2,21,neighbor,2,92,0.003484321,287
2,21,hh,3,0,0.05226481,287
2,21,neighbor,3,0,1.7874564,287
2,21,neighbor,3,21,0.006968641,287
2,21,work,3,21,1.8780488,287
2,21,neighbor,3,22,0.027874565,287
2,21,hh,3,23,0.006968641,287
2,21,neighbor,3,23,0.21951219,287
2,21,hh,3,31,0.013937282,287
2,21,neighbor,3,31,0.2543554,287
2,21,hh,3,42,0.003484321,287
2,21,neighbor,3,42,0.20209059,287
2,21,hh,3,44,0.013937282,287
2,21,neighbor,3,44,0.48432055,287
2,21,neighbor,3,48,0.29965156,287
2,21,hh,3,51,0.006968641,287
2,21,neighbor,3,51,0.1184669,287
2,21,hh,3,52,0.006968641,287
2,21,neighbor,3,52,0.39721254,287
2,21,neighbor,3,53,0.13240418,287
2,21,hh,3,54,0.013937282,287
2,21,neighbor,3,54,0.27874565,287
2,21,neighbor,3,55,0.15679443,287
2,21,hh,3,56,0.020905923,287
2,21,neighbor,3,56,0.22996515,287
2,21,hh,3,61,0.003484321,287
2,21,neighbor,3,61,0.2682927,287
2,21,hh,3,62,0.024390243,287
2,21,neighbor,3,62,0.81184667,287
2,21,hh,3,71,0.003484321,287
2,21,neighbor,3,71,0.069686413,287
2,21,hh,3,72,0.017421603,287
2,21,neighbor,3,72,0.24041812,287
2,21,hh,3,81,0.006968641,287
2,21,neighbor,3,81,0.19163764,287
2,21,hh,4,0,0.031358887,287
2,21,neighbor,4,0,2.1428571,287
2,21,neighbor,4,21,0.003484321,287
2,21,work,4,21,0.58536583,287
2,21,neighbor,4,22,0.006968641,287
2,21,neighbor,4,23,0.094076656,287
2,21,hh,4,31,0.010452962,287
2,21,neighbor,4,31,0.073170729,287
2,21,neighbor,4,42,0.094076656,287
2,21,hh,4,44,0.006968641,287
2,21,neighbor,4,44,0.19512194,287
2,21,neighbor,4,48,0.12543555,287
2,21,hh,4,51,0.003484321,287
2,21,neighbor,4,51,0.041811846,287
2,21,neighbor,4,52,0.15679443,287
2,21,neighbor,4,53,0.05574913,287
2,21,hh,4,54,0.006968641,287
2,21,neighbor,4,54,0.16376306,287
2,21,neighbor,4,55,0.059233449,287
2,21,neighbor,4,56,0.087108016,287
2,21,hh,4,61,0.003484321,287
2,21,neighbor,4,61,0.073170729,287
2,21,hh,4,62,0.006968641,287
2,21,neighbor,4,62,0.33449477,287
2,21,neighbor,4,71,0.034843206,287
2,21,neighbor,4,72,0.14634146,287
2,21,neighbor,4,81,0.073170729,287
2,21,hh,5,0,0.027874565,287
2,21,neighbor,5,0,2.205575,287
2,21,hh,6,0,0.017421603,287
2,21,neighbor,6,0,1.2578397,287
2,22,hh,1,0,0.6881808,11016
2,22,neighbor,1,0,9.6650324,11016
2,22,hh,2,0,0.38035583,11016
2,22,neighbor,2,0,8.6397963,11016
2,22,hh,2,11,9.07771E-05,11016
2,22,neighbor,2,11,0.001906318,11016
2,22,hh,2,21,9.07771E-05,11016
2,22,neighbor,2,21,0.001361656,11016
2,22,hh,2,22,0.006717502,11016
2,22,neighbor,2,22,0.10784314,11016
2,22,work,2,22,39.550289,11016
2,22,hh,2,23,0.035039943,11016
2,22,neighbor,2,23,0.82933915,11016
2,22,hh,2,31,0.050562818,11016
2,22,neighbor,2,31,1.1440632,11016
2,22,hh,2,42,0.039669573,11016
2,22,neighbor,2,42,0.95479304,11016
2,22,hh,2,44,0.087055191,11016
2,22,neighbor,2,44,2.0998547,11016
2,22,hh,2,48,0.042755991,11016
2,22,neighbor,2,48,1.2044299,11016
2,22,hh,2,51,0.022603486,11016
2,22,neighbor,2,51,0.61165577,11016
2,22,hh,2,52,0.063907042,11016
2,22,neighbor,2,52,1.7657044,11016
2,22,hh,2,53,0.024055919,11016
2,22,neighbor,2,53,0.58669209,11016
2,22,hh,2,54,0.053467683,11016
2,22,neighbor,2,54,1.4727669,11016
2,22,hh,2,55,0.022421932,11016
2,22,neighbor,2,55,0.59468049,11016
2,22,hh,2,56,0.033859842,11016
2,22,neighbor,2,56,0.90604573,11016
2,22,hh,2,61,0.043119099,11016
2,22,neighbor,2,61,1.2338417,11016
2,22,hh,2,62,0.13943355,11016
2,22,neighbor,2,62,3.5741649,11016
2,22,hh,2,71,0.010076253,11016
2,22,neighbor,2,71,0.3318809,11016
2,22,hh,2,72,0.045206971,11016
2,22,neighbor,2,72,1.241467,11016
2,22,hh,2,81,0.036764707,11016
2,22,neighbor,2,81,0.93672842,11016
2,22,hh,2,92,0.000544662,11016
2,22,neighbor,2,92,0.006717502,11016
2,22,hh,3,0,0.067538127,11016
2,22,neighbor,3,0,2.1782861,11016
2,22,hh,3,11,9.07771E-05,11016
2,22,neighbor,3,11,0.000181554,11016
2,22,neighbor,3,21,0.000272331,11016
2,22,hh,3,22,0.001724764,11016
2,22,neighbor,3,22,0.026870007,11016
2,22,work,3,22,11.519699,11016
2,22,hh,3,23,0.007625273,11016
2,22,neighbor,3,23,0.2254902,11016
2,22,hh,3,31,0.009985476,11016
2,22,neighbor,3,31,0.31336239,11016
2,22,hh,3,42,0.006808279,11016
2,22,neighbor,3,42,0.25354031,11016
2,22,hh,3,44,0.017883079,11016
2,22,neighbor,3,44,0.57171386,11016
2,22,hh,3,48,0.008442266,11016
2,22,neighbor,3,48,0.31136528,11016
2,22,hh,3,51,0.004175745,11016
2,22,neighbor,3,51,0.15631808,11016
2,22,hh,3,52,0.011891793,11016
2,22,neighbor,3,52,0.45515615,11016
2,22,hh,3,53,0.004538853,11016
2,22,neighbor,3,53,0.15223311,11016
2,22,hh,3,54,0.011256354,11016
2,22,neighbor,3,54,0.39233842,11016
2,22,hh,3,55,0.002904866,11016
2,22,neighbor,3,55,0.15323167,11016
2,22,hh,3,56,0.00708061,11016
2,22,neighbor,3,56,0.23556645,11016
2,22,hh,3,61,0.009894699,11016
2,22,neighbor,3,61,0.31545025,11016
2,22,hh,3,62,0.027051561,11016
2,22,neighbor,3,62,0.97058821,11016
2,22,hh,3,71,0.003177197,11016
2,22,neighbor,3,71,0.091049381,11016
2,22,hh,3,72,0.009350036,11016
2,22,neighbor,3,72,0.32425562,11016
2,22,hh,3,81,0.007806826,11016
2,22,neighbor,3,81,0.24836601,11016
2,22,neighbor,3,92,0.002269426,11016
2,22,hh,4,0,0.06590414,11016
2,22,neighbor,4,0,2.8204429,11016
2,22,neighbor,4,11,0.000272331,11016
2,22,neighbor,4,21,0.000272331,11016
2,22,hh,4,22,0.000816993,11016
2,22,neighbor,4,22,0.01198257,11016
2,22,work,4,22,5.0107117,11016
2,22,hh,4,23,0.002178649,11016
2,22,neighbor,4,23,0.089506172,11016
2,22,hh,4,31,0.002632535,11016
2,22,neighbor,4,31,0.13180828,11016
2,22,hh,4,42,0.001906318,11016
2,22,neighbor,4,42,0.10775236,11016
2,22,hh,4,44,0.004448075,11016
2,22,neighbor,4,44,0.23375091,11016
2,22,hh,4,48,0.002814089,11016
2,22,neighbor,4,48,0.13671024,11016
2,22,hh,4,51,0.001724764,11016
2,22,neighbor,4,51,0.06935367,11016
2,22,hh,4,52,0.004266521,11016
2,22,neighbor,4,52,0.19262891,11016
2,22,hh,4,53,0.000907771,11016
2,22,neighbor,4,53,0.063271604,11016
2,22,hh,4,54,0.003358751,11016
2,22,neighbor,4,54,0.16712055,11016
2,22,hh,4,55,0.001633987,11016
2,22,neighbor,4,55,0.069535218,11016
2,22,hh,4,56,0.002269426,11016
2,22,neighbor,4,56,0.10303196,11016
2,22,hh,4,61,0.003812636,11016
2,22,neighbor,4,61,0.13643791,11016
2,22,hh,4,62,0.008260712,11016
2,22,neighbor,4,62,0.39787582,11016
2,22,hh,4,71,0.000544662,11016
2,22,neighbor,4,71,0.035856936,11016
2,22,hh,4,72,0.002450981,11016
2,22,neighbor,4,72,0.1348947,11016
2,22,hh,4,81,0.002360203,11016
2,22,neighbor,4,81,0.10157952,11016
2,22,hh,4,92,9.07771E-05,11016
2,22,neighbor,4,92,0.001180102,11016
2,22,hh,5,0,0.050108932,11016
2,22,neighbor,5,0,2.8021061,11016
2,22,hh,6,0,0.019880174,11016
2,22,neighbor,6,0,1.770788,11016
2,23,hh,1,0,0.69687676,124903
2,23,neighbor,1,0,9.7833357,124903
2,23,hh,2,0,0.39469028,124903
2,23,neighbor,2,0,8.709671,124903
2,23,hh,2,11,0.000112087,124903
2,23,neighbor,2,11,0.001985541,124903
2,23,hh,2,21,0.000136106,124903
2,23,neighbor,2,21,0.001569218,124903
2,23,hh,2,22,0.003090398,124903
2,23,neighbor,2,22,0.073144764,124903
2,23,hh,2,23,0.039806891,124903
2,23,neighbor,2,23,0.89888954,124903
2,23,work,2,23,11.681577,124903
2,23,hh,2,31,0.053313371,124903
2,23,neighbor,2,31,1.2225167,124903
2,23,hh,2,42,0.040295269,124903
2,23,neighbor,2,42,0.98940778,124903
2,23,hh,2,44,0.091422945,124903
2,23,neighbor,2,44,2.1759286,124903
2,23,hh,2,48,0.047933195,124903
2,23,neighbor,2,48,1.2536849,124903
2,23,hh,2,51,0.023121942,124903
2,23,neighbor,2,51,0.61422062,124903
2,23,hh,2,52,0.065570883,124903
2,23,neighbor,2,52,1.7958896,124903
2,23,hh,2,53,0.024194775,124903
2,23,neighbor,2,53,0.59908086,124903
2,23,hh,2,54,0.057684764,124903
2,23,neighbor,2,54,1.4805729,124903
2,23,hh,2,55,0.022737645,124903
2,23,neighbor,2,55,0.58377302,124903
2,23,hh,2,56,0.037405025,124903
2,23,neighbor,2,56,0.91912127,124903
2,23,hh,2,61,0.044314388,124903
2,23,neighbor,2,61,1.1976254,124903
2,23,hh,2,62,0.14669783,124903
2,23,neighbor,2,62,3.6422584,124903
2,23,hh,2,71,0.013474456,124903
2,23,neighbor,2,71,0.33951145,124903
