age_i,naics_i,contactlvl,age_j,naics_j,num_contact_per_person_day,num_people
0,0,hh,3,44,.011995082,152896
0,0,neighbor,3,44,.49012402,152896
0,0,hh,3,48,.0029039348,152896
0,0,neighbor,3,48,.11349545,152896
0,0,hh,3,51,.0029955001,152896
0,0,neighbor,3,51,.11783827,152896
0,0,hh,3,52,.0090453643,152896
0,0,neighbor,3,52,.39132482,152896
0,0,hh,3,53,.0019163353,152896
0,0,neighbor,3,53,.085155927,152896
0,0,hh,3,54,.0059582982,152896
0,0,neighbor,3,54,.2534337,152896
0,0,hh,3,55,.0015696945,152896
0,0,neighbor,3,55,.057457358,152896
0,0,hh,3,56,.0053500417,152896
0,0,neighbor,3,56,.21526398,152896
0,0,hh,3,61,.0013865634,152896
0,0,neighbor,3,61,.061636668,152896
0,0,hh,3,62,.012910737,152896
0,0,neighbor,3,62,.52546173,152896
0,0,hh,3,71,.00098105904,152896
0,0,neighbor,3,71,.042414453,152896
0,0,hh,3,72,.0087379655,152896
0,0,neighbor,3,72,.35205629,152896
0,0,hh,3,81,.0040354226,152896
0,0,neighbor,3,81,.16498797,152896
0,0,hh,3,92,.000065403932,152896
0,0,neighbor,3,92,.0010333821,152896
0,0,hh,4,0,.048974466,152896
0,0,neighbor,4,0,2.6355431,152896
0,0,neighbor,4,11,.00013080786,152896
0,0,hh,4,21,.000052323147,152896
0,0,neighbor,4,21,.0042839576,152896
0,0,hh,4,22,6.5403933e-06,152896
0,0,neighbor,4,22,.00025507534,152896
0,0,hh,4,23,.002393784,152896
0,0,neighbor,4,23,.14601429,152896
0,0,hh,4,31,.0018836333,152896
0,0,neighbor,4,31,.10533304,152896
0,0,hh,4,42,.0007259837,152896
0,0,neighbor,4,42,.040890541,152896
0,0,hh,4,44,.0030609041,152896
0,0,neighbor,4,44,.18611997,152896
0,0,hh,4,48,.00082408957,152896
0,0,neighbor,4,48,.041158695,152896
0,0,hh,4,51,.00083062996,152896
0,0,neighbor,4,51,.044553161,152896
0,0,hh,4,52,.0023872436,152896
0,0,neighbor,4,52,.14776057,152896
0,0,hh,4,53,.00055593345,152896
0,0,neighbor,4,53,.030556718,152896
0,0,hh,4,54,.001445427,152896
0,0,neighbor,4,54,.090296671,152896
0,0,hh,4,55,.00030085811,152896
0,0,neighbor,4,55,.022910999,152896
0,0,hh,4,56,.0013146191,152896
0,0,neighbor,4,56,.07777182,152896
0,0,hh,4,61,.00045782755,152896
0,0,neighbor,4,61,.022041125,152896
0,0,hh,4,62,.003073985,152896
0,0,neighbor,4,62,.19481871,152896
0,0,hh,4,71,.00027469653,152896
0,0,neighbor,4,71,.01561192,152896
0,0,hh,4,72,.0020863856,152896
0,0,neighbor,4,72,.13244951,152896
0,0,hh,4,81,.0010791649,152896
0,0,neighbor,4,81,.066456936,152896
0,0,neighbor,4,92,.00028777731,152896
0,0,hh,5,0,.021400167,152896
0,0,neighbor,5,0,2.31475,152896
0,0,hh,6,0,.0054219863,152896
0,0,neighbor,6,0,1.3189554,152896
1,0,hh,0,0,.34683535,412951
1,0,neighbor,0,0,4.4427643,412951
1,0,hh,1,0,1.2962167,412951
1,0,neighbor,1,0,11.892597,412951
1,0,school,1,0,44.273964,412951
1,0,hh,2,0,.57833737,412951
1,0,neighbor,2,0,6.9343553,412951
1,0,school,2,0,1.5776908,412951
1,0,hh,2,11,.00020341396,412951
1,0,neighbor,2,11,.002193965,412951
1,0,hh,2,21,.0034870966,412951
1,0,neighbor,2,21,.039641507,412951
1,0,hh,2,22,.00081607746,412951
1,0,neighbor,2,22,.0059716529,412951
1,0,hh,2,23,.13025759,412951
1,0,neighbor,2,23,1.6108497,412951
1,0,hh,2,31,.10081099,412951
1,0,neighbor,2,31,1.1788493,412951
1,0,hh,2,42,.037515346,412951
1,0,neighbor,2,42,.45404175,412951
1,0,hh,2,44,.16689631,412951
1,0,neighbor,2,44,2.0136142,412951
1,0,hh,2,48,.038006932,412951
1,0,neighbor,2,48,.4595412,412951
1,0,hh,2,51,.038965881,412951
1,0,neighbor,2,51,.48742586,412951
1,0,hh,2,52,.13175172,412951
1,0,neighbor,2,52,1.6518909,412951
1,0,hh,2,53,.029020391,412951
1,0,neighbor,2,53,.34456632,412951
1,0,hh,2,54,.084031761,412951
1,0,neighbor,2,54,1.031057,412951
1,0,hh,2,55,.019733576,412951
1,0,neighbor,2,55,.24386671,412951
1,0,hh,2,56,.071795441,412951
1,0,neighbor,2,56,.88464975,412951
1,0,hh,2,61,.019198403,412951
1,0,neighbor,2,61,.24286175,412951
1,0,hh,2,62,.17895101,412951
1,0,neighbor,2,62,2.1460536,412951
1,0,hh,2,71,.01371107,412951
1,0,neighbor,2,71,.17120433,412951
1,0,hh,2,72,.11914247,412951
1,0,neighbor,2,72,1.4506346,412951
1,0,hh,2,81,.05744265,412951
1,0,neighbor,2,81,.68985909,412951
1,0,hh,2,92,.00030754253,412951
1,0,neighbor,2,92,.0042523206,412951
1,0,hh,3,0,.073788412,412951
1,0,neighbor,3,0,2.0694997,412951
1,0,hh,3,11,.000014529569,412951
1,0,neighbor,3,11,.0003777688,412951
1,0,hh,3,21,.0003680824,412951
1,0,neighbor,3,21,.010078678,412951
1,0,hh,3,22,.000079912628,412951
1,0,neighbor,3,22,.0014917024,412951
1,0,hh,3,23,.015130124,412951
1,0,neighbor,3,23,.41109237,412951
1,0,hh,3,31,.011722941,412951
1,0,neighbor,3,31,.29116046,412951
1,0,hh,3,42,.004506588,412951
1,0,neighbor,3,42,.11768466,412951
1,0,hh,3,44,.018835165,412951
1,0,neighbor,3,44,.50346166,412951
1,0,hh,3,48,.0044121458,412951
1,0,neighbor,3,48,.11543258,412951
1,0,hh,3,51,.0044363616,412951
1,0,neighbor,3,51,.12004088,412951
1,0,hh,3,52,.01456105,412951
1,0,neighbor,3,52,.39903525,412951
1,0,hh,3,53,.0031626029,412951
1,0,neighbor,3,53,.086051375,412951
1,0,hh,3,54,.0095846718,412951
1,0,neighbor,3,54,.25951505,412951
1,0,hh,3,55,.0021915433,412951
1,0,neighbor,3,55,.060135465,412951
1,0,hh,3,56,.0081583532,412951
1,0,neighbor,3,56,.21911559,412951
1,0,hh,3,61,.0023489469,412951
1,0,neighbor,3,61,.063084967,412951
1,0,hh,3,62,.020162199,412951
1,0,neighbor,3,62,.5368579,412951
1,0,hh,3,71,.0014287409,412951
1,0,neighbor,3,71,.043043848,412951
1,0,hh,3,72,.013367203,412951
1,0,neighbor,3,72,.35718524,412951
1,0,hh,3,81,.0064826095,412951
1,0,neighbor,3,81,.17163296,412951
1,0,hh,3,92,.000075069438,412951
1,0,neighbor,3,92,.0012737588,412951
1,0,hh,4,0,.059094179,412951
1,0,neighbor,4,0,2.5870552,412951
1,0,hh,4,11,2.4215949e-06,412951
1,0,neighbor,4,11,.00018161962,412951
1,0,hh,4,21,.000082334227,412951
1,0,neighbor,4,21,.0042450558,412951
1,0,hh,4,22,.000019372759,412951
1,0,neighbor,4,22,.0003729256,412951
1,0,hh,4,23,.0025620472,412951
1,0,neighbor,4,23,.14720148,412951
1,0,hh,4,31,.0021721704,412951
1,0,neighbor,4,31,.10872477,412951
1,0,hh,4,42,.00081365585,412951
1,0,neighbor,4,42,.042823482,412951
1,0,hh,4,44,.0035064693,412951
1,0,neighbor,4,44,.18933481,412951
1,0,hh,4,48,.00083545019,412951
1,0,neighbor,4,48,.041680489,412951
1,0,hh,4,51,.00077248877,412951
1,0,neighbor,4,51,.045174852,412951
1,0,hh,4,52,.0026225871,412951
1,0,neighbor,4,52,.15165479,412951
1,0,hh,4,53,.00058844755,412951
1,0,neighbor,4,53,.031066639,412951
1,0,hh,4,54,.0017653427,412951
1,0,neighbor,4,54,.093517147,412951
1,0,hh,4,55,.0004697894,412951
1,0,neighbor,4,55,.023290899,412951
1,0,hh,4,56,.0013585147,412951
1,0,neighbor,4,56,.081222713,412951
1,0,hh,4,61,.00044073025,412951
1,0,neighbor,4,61,.023203721,412951
1,0,hh,4,62,.0037244128,412951
1,0,neighbor,4,62,.19813247,412951
1,0,hh,4,71,.0002324731,412951
1,0,neighbor,4,71,.015849339,412951
1,0,hh,4,72,.0024627619,412951
1,0,neighbor,4,72,.13471574,412951
1,0,hh,4,81,.0013609363,412951
1,0,neighbor,4,81,.067308225,412951
1,0,hh,4,92,2.4215949e-06,412951
1,0,neighbor,4,92,.00033175849,412951
1,0,hh,5,0,.03178101,412951
1,0,neighbor,5,0,2.2963548,412951
1,0,hh,6,0,.0097130165,412951
1,0,neighbor,6,0,1.2866393,412951
2,0,hh,0,0,.45537147,241572
2,0,neighbor,0,0,4.5686421,241572
2,0,school,0,0,.0026575928,241572
2,0,hh,1,0,.98862863,241572
2,0,neighbor,1,0,11.853811,241572
2,0,school,1,0,2.6969557,241572
2,0,hh,2,0,.43354362,241572
2,0,neighbor,2,0,7.4516501,241572
2,0,school,2,0,.31472191,241572
2,0,hh,2,11,.00010762837,241572
2,0,neighbor,2,11,.0021691255,241572
2,0,hh,2,21,.0021608465,241572
2,0,neighbor,2,21,.04043515,241572
2,0,hh,2,22,.00052572315,241572
2,0,neighbor,2,22,.0057332804,241572
2,0,hh,2,23,.081089698,241572
2,0,neighbor,2,23,1.6424668,241572
2,0,hh,2,31,.061298493,241572
2,0,neighbor,2,31,1.1910114,241572
2,0,hh,2,42,.022515027,241572
2,0,neighbor,2,42,.46348086,241572
2,0,hh,2,44,.10298379,241572
2,0,neighbor,2,44,2.0351408,241572
2,0,hh,2,48,.02369066,241572
2,0,neighbor,2,48,.465799,241572
2,0,hh,2,51,.023765171,241572
2,0,neighbor,2,51,.49389416,241572
2,0,hh,2,52,.079781599,241572
2,0,neighbor,2,52,1.7067127,241572
2,0,hh,2,53,.018143659,241572
2,0,neighbor,2,53,.34682414,241572
2,0,hh,2,54,.050953753,241572
2,0,neighbor,2,54,1.0379515,241572
2,0,hh,2,55,.011868097,241572
2,0,neighbor,2,55,.24743761,241572
2,0,hh,2,56,.044102792,241572
2,0,neighbor,2,56,.88459754,241572
2,0,hh,2,61,.01239382,241572
2,0,neighbor,2,61,.24448198,241572
2,0,hh,2,62,.11019075,241572
2,0,neighbor,2,62,2.1841149,241572
2,0,hh,2,71,.008258407,241572
2,0,neighbor,2,71,.17801318,241572
2,0,hh,2,72,.073948964,241572
2,0,neighbor,2,72,1.4637665,241572
2,0,hh,2,81,.03588992,241572
2,0,neighbor,2,81,.69868612,241572
2,0,hh,2,92,.00025251272,241572
2,0,neighbor,2,92,.0041436921,241572
2,0,hh,3,0,.097176,241572
2,0,neighbor,3,0,2.1600103,241572
2,0,hh,3,11,.000024837316,241572
2,0,neighbor,3,11,.00052986271,241572
2,0,hh,3,21,.00042223436,241572
2,0,neighbor,3,21,.010137765,241572
2,0,hh,3,22,.000078651501,241572
2,0,neighbor,3,22,.0015274949,241572
2,0,hh,3,23,.01840445,241572
2,0,neighbor,3,23,.40950111,241572
2,0,hh,3,31,.013494941,241572
2,0,neighbor,3,31,.2894251,241572
2,0,hh,3,42,.0047977413,241572
2,0,neighbor,3,42,.11599027,241572
2,0,hh,3,44,.022630934,241572
2,0,neighbor,3,44,.50269902,241572
2,0,hh,3,48,.0050792312,241572
2,0,neighbor,3,48,.11666501,241572
2,0,hh,3,51,.005476628,241572
2,0,neighbor,3,51,.11992698,241572
2,0,hh,3,52,.017423376,241572
2,0,neighbor,3,52,.4012427,241572
2,0,hh,3,53,.0035972712,241572
2,0,neighbor,3,53,.084761478,241572
2,0,hh,3,54,.011681817,241572
2,0,neighbor,3,54,.25589472,241572
2,0,hh,3,55,.0023885218,241572
2,0,neighbor,3,55,.05864504,241572
2,0,hh,3,56,.0098769721,241572
2,0,neighbor,3,56,.21499181,241572
2,0,hh,3,61,.0025996391,241572
2,0,neighbor,3,61,.062358219,241572
2,0,hh,3,62,.023736194,241572
2,0,neighbor,3,62,.53374976,241572
2,0,hh,3,71,.0018627987,241572
2,0,neighbor,3,71,.042906463,241572
2,0,hh,3,72,.015804812,241572
2,0,neighbor,3,72,.35479692,241572
2,0,hh,3,81,.0080679879,241572
2,0,neighbor,3,81,.16753598,241572
2,0,hh,3,92,.000078651501,241572
2,0,neighbor,3,92,.0010680045,241572
2,0,hh,4,0,.080054805,241572
2,0,neighbor,4,0,2.6980653,241572
2,0,hh,4,11,4.1395524e-06,241572
2,0,neighbor,4,11,.000157303,241572
2,0,hh,4,21,.00012418658,241572
2,0,neighbor,4,21,.0043755071,241572
2,0,hh,4,22,.00001655821,241572
2,0,neighbor,4,22,.0003849784,241572
2,0,hh,4,23,.0037214577,241572
2,0,neighbor,4,23,.14887074,241572
2,0,hh,4,31,.0026948487,241572
2,0,neighbor,4,31,.10887852,241572
2,0,hh,4,42,.001183912,241572
2,0,neighbor,4,42,.043022372,241572
2,0,hh,4,44,.0050005796,241572
2,0,neighbor,4,44,.18989369,241572
2,0,hh,4,48,.0010928418,241572
2,0,neighbor,4,48,.041710131,241572
2,0,hh,4,51,.0012418658,241572
2,0,neighbor,4,51,.045613728,241572
2,0,hh,4,52,.0036345271,241572
2,0,neighbor,4,52,.15167734,241572
2,0,hh,4,53,.00084446871,241572
2,0,neighbor,4,53,.031713113,241572
2,0,hh,4,54,.0023388471,241572
2,0,neighbor,4,54,.091939464,241572
2,0,hh,4,55,.00057125825,241572
2,0,neighbor,4,55,.023707218,241572
2,0,hh,4,56,.0020573577,241572
2,0,neighbor,4,56,.08053086,241572
2,0,hh,4,61,.00057953736,241572
2,0,neighbor,4,61,.023144238,241572
2,0,hh,4,62,.0050543938,241572
2,0,neighbor,4,62,.19779611,241572
2,0,hh,4,71,.0003394433,241572
2,0,neighbor,4,71,.016173232,241572
2,0,hh,4,72,.0032536883,241572
2,0,neighbor,4,72,.13589737,241572
2,0,hh,4,81,.001767589,241572
2,0,neighbor,4,81,.068741411,241572
2,0,hh,4,92,.00001655821,241572
2,0,neighbor,4,92,.00036842018,241572
2,0,hh,5,0,.053267762,241572
2,0,neighbor,5,0,2.4112728,241572
2,0,hh,6,0,.021645721,241572
2,0,neighbor,6,0,1.3883935,241572
2,11,hh,0,0,.32608697,92
2,11,neighbor,0,0,3.4891305,92
2,11,hh,1,0,.9130435,92
2,11,neighbor,1,0,9.847826,92
2,11,hh,2,0,.28260869,92
2,11,neighbor,2,0,5.695652,92
2,11,neighbor,2,11,.021739131,92
2,11,work,2,11,1.2391304,92
2,11,neighbor,2,21,.054347824,92
2,11,hh,2,23,.13043478,92
2,11,neighbor,2,23,1.4347826,92
2,11,hh,2,31,.065217391,92
2,11,neighbor,2,31,1.4021739,92
2,11,hh,2,42,.010869565,92
2,11,neighbor,2,42,.44565219,92
2,11,hh,2,44,.11956522,92
2,11,neighbor,2,44,1.7282609,92
2,11,hh,2,48,.054347824,92
2,11,neighbor,2,48,.34782609,92
2,11,hh,2,51,.010869565,92
2,11,neighbor,2,51,.53260869,92
2,11,hh,2,52,.054347824,92
2,11,neighbor,2,52,2.0217392,92
2,11,hh,2,53,.010869565,92
2,11,neighbor,2,53,.29347825,92
2,11,hh,2,54,.065217391,92
2,11,neighbor,2,54,1.0543479,92
2,11,neighbor,2,55,.22826087,92
2,11,hh,2,56,.054347824,92
2,11,neighbor,2,56,.90217394,92
2,11,neighbor,2,61,.25,92
2,11,hh,2,62,.10869565,92
2,11,neighbor,2,62,2.326087,92
2,11,neighbor,2,71,.14130434,92
2,11,hh,2,72,.097826086,92
2,11,neighbor,2,72,1.5978261,92
2,11,hh,2,81,.086956523,92
2,11,neighbor,2,81,.88043481,92
2,11,neighbor,2,92,.010869565,92
2,11,hh,3,0,.032608695,92
2,11,neighbor,3,0,1.6086956,92
2,11,neighbor,3,11,.010869565,92
2,11,work,3,11,.33695653,92
2,11,neighbor,3,21,.010869565,92
2,11,neighbor,3,22,.010869565,92
2,11,neighbor,3,23,.31521741,92
2,11,neighbor,3,31,.34782609,92
2,11,neighbor,3,42,.16304348,92
2,11,hh,3,44,.010869565,92
2,11,neighbor,3,44,.54347825,92
2,11,neighbor,3,48,.086956523,92
2,11,neighbor,3,51,.097826086,92
2,11,neighbor,3,52,.39130434,92
2,11,neighbor,3,53,.097826086,92
2,11,hh,3,54,.010869565,92
2,11,neighbor,3,54,.22826087,92
2,11,hh,3,55,.021739131,92
2,11,neighbor,3,55,.032608695,92
2,11,neighbor,3,56,.28260869,92
2,11,neighbor,3,61,.065217391,92
2,11,neighbor,3,62,.59782606,92
2,11,neighbor,3,71,.021739131,92
2,11,hh,3,72,.021739131,92
2,11,neighbor,3,72,.34782609,92
2,11,neighbor,3,81,.17391305,92
2,11,neighbor,3,92,.010869565,92
2,11,hh,4,0,.032608695,92
2,11,neighbor,4,0,1.9673913,92
2,11,work,4,11,.16304348,92
2,11,neighbor,4,23,.20652173,92
2,11,neighbor,4,31,.13043478,92
2,11,hh,4,44,.010869565,92
2,11,neighbor,4,44,.097826086,92
2,11,neighbor,4,48,.065217391,92
2,11,neighbor,4,51,.032608695,92
2,11,neighbor,4,52,.14130434,92
2,11,neighbor,4,53,.032608695,92
2,11,neighbor,4,54,.076086953,92
2,11,neighbor,4,55,.054347824,92
2,11,neighbor,4,56,.10869565,92
2,11,neighbor,4,61,.043478262,92
2,11,neighbor,4,62,.17391305,92
2,11,neighbor,4,72,.14130434,92
2,11,neighbor,4,81,.076086953,92
2,11,hh,5,0,.054347824,92
2,11,neighbor,5,0,1.4673913,92
2,11,hh,6,0,.021739131,92
2,11,neighbor,6,0,.79347825,92
2,21,hh,0,0,.33630422,1683
2,21,neighbor,0,0,3.6238859,1683
2,21,hh,1,0,.85561496,1683
2,21,neighbor,1,0,9.7266788,1683
2,21,hh,2,0,.31016043,1683
2,21,neighbor,2,0,5.8039217,1683
2,21,neighbor,2,11,.0029708853,1683
2,21,hh,2,21,.0047534164,1683
2,21,neighbor,2,21,.043969102,1683
2,21,work,2,21,7.4331551,1683
2,21,hh,2,22,.00059417705,1683
2,21,neighbor,2,22,.015448604,1683
2,21,hh,2,23,.073083781,1683
2,21,neighbor,2,23,1.8811646,1683
2,21,hh,2,31,.064171121,1683
2,21,neighbor,2,31,1.3737373,1683
2,21,hh,2,42,.020796197,1683
2,21,neighbor,2,42,.5026738,1683
2,21,hh,2,44,.099821746,1683
2,21,neighbor,2,44,2.305407,1683
2,21,hh,2,48,.017231135,1683
2,21,neighbor,2,48,.53594774,1683
2,21,hh,2,51,.023172906,1683
2,21,neighbor,2,51,.5460487,1683
2,21,hh,2,52,.077243015,1683
2,21,neighbor,2,52,1.949495,1683
2,21,hh,2,53,.013666073,1683
2,21,neighbor,2,53,.3915627,1683
2,21,hh,2,54,.046939988,1683
2,21,neighbor,2,54,1.2103387,1683
2,21,hh,2,55,.010695187,1683
2,21,neighbor,2,55,.28995842,1683
2,21,hh,2,56,.04040404,1683
2,21,neighbor,2,56,1.0237671,1683
2,21,hh,2,61,.0083184792,1683
2,21,neighbor,2,61,.23707666,1683
2,21,hh,2,62,.10516934,1683
2,21,neighbor,2,62,2.5442662,1683
2,21,hh,2,71,.011883541,1683
2,21,neighbor,2,71,.21093285,1683
2,21,hh,2,72,.074272133,1683
2,21,neighbor,2,72,1.6987523,1683
2,21,hh,2,81,.038621508,1683
2,21,neighbor,2,81,.82947117,1683
2,21,neighbor,2,92,.0071301246,1683
2,21,hh,3,0,.049910873,1683
2,21,neighbor,3,0,1.7189542,1683
2,21,hh,3,21,.00059417705,1683
2,21,neighbor,3,21,.013666073,1683
2,21,work,3,21,2.3541296,1683
2,21,hh,3,23,.013666073,1683
2,21,neighbor,3,23,.43612596,1683
2,21,hh,3,31,.0089126555,1683
2,21,neighbor,3,31,.31729054,1683
2,21,hh,3,42,.0035650623,1683
2,21,neighbor,3,42,.13012478,1683
2,21,hh,3,44,.020796197,1683
2,21,neighbor,3,44,.58645278,1683
2,21,hh,3,48,.0035650623,1683
2,21,neighbor,3,48,.13071896,1683
2,21,hh,3,51,.0023767082,1683
2,21,neighbor,3,51,.13844326,1683
2,21,hh,3,52,.0089126555,1683
2,21,neighbor,3,52,.43077838,1683
2,21,hh,3,53,.0029708853,1683
2,21,neighbor,3,53,.083184786,1683
2,21,hh,3,54,.011289365,1683
2,21,neighbor,3,54,.29708853,1683
2,21,hh,3,55,.00059417705,1683
2,21,neighbor,3,55,.064171121,1683
2,21,hh,3,56,.0071301246,1683
2,21,neighbor,3,56,.24420677,1683
2,21,hh,3,61,.00059417705,1683
2,21,neighbor,3,61,.068924539,1683
2,21,hh,3,62,.017825311,1683
2,21,neighbor,3,62,.60487223,1683
2,21,hh,3,71,.00059417705,1683
2,21,neighbor,3,71,.046345811,1683
2,21,hh,3,72,.014260249,1683
2,21,neighbor,3,72,.40760547,1683
2,21,hh,3,81,.0035650623,1683
2,21,neighbor,3,81,.20855615,1683
2,21,neighbor,3,92,.00059417705,1683
2,21,hh,4,0,.042186573,1683
2,21,neighbor,4,0,2.0903149,1683
2,21,hh,4,11,.00059417705,1683
2,21,neighbor,4,21,.0059417705,1683
2,21,work,4,21,.84551394,1683
2,21,neighbor,4,22,.00059417705,1683
2,21,hh,4,23,.0047534164,1683
2,21,neighbor,4,23,.15389186,1683
2,21,hh,4,31,.00059417705,1683
2,21,neighbor,4,31,.10576352,1683
2,21,hh,4,42,.0011883541,1683
2,21,neighbor,4,42,.049316697,1683
2,21,hh,4,44,.0041592396,1683
2,21,neighbor,4,44,.19548425,1683
2,21,hh,4,48,.00059417705,1683
2,21,neighbor,4,48,.051693406,1683
2,21,hh,4,51,.00059417705,1683
2,21,neighbor,4,51,.05050505,1683
2,21,hh,4,52,.0023767082,1683
2,21,neighbor,4,52,.19370173,1683
2,21,neighbor,4,53,.027332146,1683
2,21,hh,4,54,.00059417705,1683
2,21,neighbor,4,54,.10576352,1683
2,21,hh,4,55,.00059417705,1683
2,21,neighbor,4,55,.035650622,1683
2,21,neighbor,4,56,.081996433,1683
2,21,hh,4,61,.00059417705,1683
2,21,neighbor,4,61,.028520498,1683
2,21,hh,4,62,.00059417705,1683
2,21,neighbor,4,62,.21806298,1683
2,21,neighbor,4,71,.014260249,1683
2,21,hh,4,72,.0041592396,1683
2,21,neighbor,4,72,.14973262,1683
2,21,hh,4,81,.0011883541,1683
2,21,neighbor,4,81,.073083781,1683
2,21,hh,5,0,.026143791,1683
2,21,neighbor,5,0,1.9435532,1683
2,21,hh,6,0,.0047534164,1683
2,21,neighbor,6,0,1.1122994,1683
2,22,hh,0,0,.3429487,312
2,22,neighbor,0,0,2.8301282,312
2,22,hh,1,0,1.0801282,312
2,22,neighbor,1,0,7.9038463,312
2,22,hh,2,0,.4070513,312
2,22,neighbor,2,0,4.4391026,312
2,22,hh,2,21,.0032051282,312
2,22,neighbor,2,21,.083333336,312
2,22,hh,2,22,.0064102565,312
2,22,neighbor,2,22,.025641026,312
2,22,work,2,22,6.3141026,312
2,22,hh,2,23,.073717952,312
2,22,neighbor,2,23,1.2211539,312
2,22,hh,2,31,.057692308,312
2,22,neighbor,2,31,1.3621795,312
2,22,hh,2,42,.016025642,312
2,22,neighbor,2,42,.3525641,312
2,22,hh,2,44,.089743592,312
2,22,neighbor,2,44,1.6634616,312
2,22,hh,2,48,.01923077,312
2,22,neighbor,2,48,.38461539,312
2,22,hh,2,51,.022435898,312
2,22,neighbor,2,51,.32051283,312
2,22,hh,2,52,.05448718,312
2,22,neighbor,2,52,1.1346154,312
2,22,hh,2,53,.025641026,312
2,22,neighbor,2,53,.32371795,312
2,22,hh,2,54,.044871796,312
2,22,neighbor,2,54,.91987181,312
2,22,hh,2,55,.0064102565,312
2,22,neighbor,2,55,.18589744,312
2,22,hh,2,56,.035256412,312
2,22,neighbor,2,56,.66987181,312
2,22,hh,2,61,.012820513,312
2,22,neighbor,2,61,.21474358,312
2,22,hh,2,62,.099358976,312
2,22,neighbor,2,62,1.7596154,312
2,22,neighbor,2,71,.12820514,312
2,22,hh,2,72,.048076924,312
2,22,neighbor,2,72,1.1858975,312
2,22,hh,2,81,.022435898,312
2,22,neighbor,2,81,.57051283,312
2,22,hh,2,92,.0032051282,312
2,22,neighbor,2,92,.0064102565,312
2,22,hh,3,0,.057692308,312
2,22,neighbor,3,0,1.4647436,312
2,22,neighbor,3,21,.0032051282,312
2,22,hh,3,22,.0032051282,312
2,22,neighbor,3,22,.0032051282,312
2,22,work,3,22,1.7019231,312
2,22,hh,3,23,.012820513,312
2,22,neighbor,3,23,.33012819,312
2,22,hh,3,31,.01923077,312
2,22,neighbor,3,31,.32692307,312
2,22,hh,3,42,.0064102565,312
2,22,neighbor,3,42,.089743592,312
2,22,hh,3,44,.012820513,312
2,22,neighbor,3,44,.51923078,312
2,22,hh,3,48,.0064102565,312
2,22,neighbor,3,48,.12179487,312
2,22,hh,3,51,.0032051282,312
2,22,neighbor,3,51,.099358976,312
2,22,neighbor,3,52,.31730768,312
2,22,neighbor,3,53,.073717952,312
2,22,hh,3,54,.016025642,312
2,22,neighbor,3,54,.22435898,312
2,22,hh,3,55,.0032051282,312
2,22,neighbor,3,55,.028846154,312
2,22,hh,3,56,.016025642,312
2,22,neighbor,3,56,.23397435,312
2,22,neighbor,3,61,.028846154,312
2,22,hh,3,62,.0064102565,312
