age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
1,11,3,52,neighbor,195,.0974359009414911,7.034188598394394
1,11,3,53,neighbor,195,.1692307754419744,1.233418881893158
1,11,3,54,neighbor,195,.0307692317292094,.9197436068207026
1,11,3,61,neighbor,195,.0615384634584188,2.01786333322525
1,11,3,61,school,195,.7487179636955261,236.9865570068359
1,11,3,62,neighbor,195,.1025641048327088,1.589401684701443
1,11,3,71,neighbor,195,.0102564105764031,.4716239552944899
1,11,3,72,neighbor,195,.0564102581702173,1.50538469851017
1,11,3,92,neighbor,195,.0256410264410079,.353675240650773
1,11,4,0,hh,195,.1230769231915474,73.84615325927734
1,11,4,0,neighbor,195,.3692307770252228,6.184957385063171
1,11,4,11,work,195,.1179487183690071,25.62529563903809
1,11,4,21,neighbor,195,.0051282052882016,.4470940232276917
1,11,4,23,neighbor,195,.0051282052882016,.0847863256931305
1,11,4,31,neighbor,195,.0153846153989434,.3780341744422913
1,11,4,42,neighbor,195,.0205128211528063,.1267521381378174
1,11,4,44,neighbor,195,.0666666673496366,2.421965926885605
1,11,4,48,neighbor,195,.0051282052882016,.0016239316901192
1,11,4,52,neighbor,195,.0512820524163544,4.416325002908707
1,11,4,53,neighbor,195,.1128205140121281,.7542735189199448
1,11,4,54,neighbor,195,.0051282052882016,.029401708394289
1,11,4,61,neighbor,195,.0102564105764031,.4131623953580856
1,11,4,61,school,195,.3128205239772797,96.28672790527344
1,11,4,62,neighbor,195,.0051282052882016,.0105128204450011
1,11,4,71,neighbor,195,.0153846158646047,.433846190571785
1,11,4,72,neighbor,195,.0153846158646047,1.023760691285133
1,11,4,92,neighbor,195,.0153846158646047,.4518803395330906
1,11,5,0,hh,195,.0769230797886848,46.15384674072266
1,11,5,0,neighbor,195,.4102564211934805,8.024420261383057
1,11,5,0,school,195,.0307692307978868,11.53880310058594
1,11,5,0,work,195,.0923076942563057,24.74328231811523
1,11,6,0,neighbor,195,.2256410289555788,4.081025779247284
1,11,6,0,school,195,.0051282052882016,2.24136757850647
1,11,6,0,work,195,.0051282052882016,.0676923096179962
1,23,1,0,hh,334,2.308383226394653,1385.029907226563
1,23,1,0,neighbor,334,.7574850358068943,22.90304347127676
1,23,1,0,school,334,103.005989074707,43858.19921875
1,23,1,11,neighbor,334,.0059880241751671,.1796407252550125
1,23,1,11,school,334,.3532934188842773,151.2775573730469
1,23,1,23,school,334,1.257485032081604,541.7354125976563
1,23,1,23,work,334,.0089820362627506,2.981986045837402
1,23,1,31,school,334,.14371258020401,59.93083953857422
1,23,1,42,neighbor,334,.0059880241751671,.1796407252550125
1,23,1,42,school,334,.2245509028434753,96.59500885009766
1,23,1,44,neighbor,334,.0149700604379177,.4295908361673355
1,23,1,44,school,334,3.194610834121704,1360.8095703125
1,23,1,51,school,334,.113772451877594,48.24580764770508
1,23,1,52,school,334,.1107784435153008,47.33483123779297
1,23,1,53,school,334,.0209580846130848,8.854191780090332
1,23,1,54,school,334,.2814371287822723,119.9127807617188
1,23,1,55,school,334,.0269461069256067,11.3865270614624
1,23,1,56,school,334,.2814371287822723,119.0293426513672
1,23,1,61,neighbor,334,.0089820362627506,.2694610953330994
1,23,1,61,school,334,.3113772571086884,132.6915283203125
1,23,1,62,neighbor,334,.0059880241751671,.0993014052510262
1,23,1,62,school,334,.488023966550827,208.4754638671875
1,23,1,71,neighbor,334,.0089820362627506,.2694610953330994
1,23,1,71,school,334,1.059880256652832,451.8544006347656
1,23,1,72,neighbor,334,.0209580846130848,.8061876744031906
1,23,1,72,school,334,5.727544784545898,2438.240478515625
1,23,1,92,school,334,.0149700595065951,6.067265510559082
1,23,2,0,hh,334,.359281450510025,215.5688629150391
1,23,2,0,neighbor,334,1.63473055139184,38.99007001519203
1,23,2,0,school,334,3.769461154937744,1217.705688476563
1,23,2,11,hh,334,.0029940120875835,1.796407222747803
1,23,2,11,neighbor,334,.032934132963419,.8871756531298161
1,23,2,11,school,334,.0359281450510025,10.77148246765137
1,23,2,22,neighbor,334,.0209580846130848,.5874750874936581
1,23,2,22,school,334,.0089820362627506,1.912974119186401
1,23,2,23,hh,334,.401197612285614,240.7185668945313
1,23,2,23,neighbor,334,.1886227540671825,3.463872231543064
1,23,2,23,school,334,.1197604760527611,33.5538330078125
1,23,2,23,work,334,3.173652648925781,699.3348999023438
1,23,2,31,hh,334,.0029940120875835,1.796407222747803
1,23,2,31,neighbor,334,.2934131659567356,8.304989978671074
1,23,2,31,school,334,.227544903755188,66.26999664306641
1,23,2,42,hh,334,.071856290102005,43.11377334594727
1,23,2,42,neighbor,334,.0838323375210166,1.826696694595739
1,23,2,42,school,334,.038922157138586,11.02909278869629
1,23,2,44,neighbor,334,.6107784491032362,11.19985028356314
1,23,2,44,school,334,2.745508909225464,747.0227661132813
1,23,2,48,neighbor,334,.1227544955909252,3.31232538819313
1,23,2,48,school,334,.2365269511938095,74.60315704345703
1,23,2,51,neighbor,334,.0868263496086001,2.049900241196156
1,23,2,51,school,334,.2395209521055222,60.64118194580078
1,23,2,52,neighbor,334,.1766467094421387,2.96791414078325
1,23,2,52,school,334,.1766467094421387,51.76638031005859
1,23,2,53,neighbor,334,.0419161692261696,.7414172105491161
1,23,2,53,school,334,.0059880241751671,2.433034181594849
1,23,2,54,hh,334,.1377245485782623,82.63472747802734
1,23,2,54,neighbor,334,.338323350995779,8.776297295466065
1,23,2,54,school,334,.056886225938797,15.96345901489258
1,23,2,56,hh,334,.0029940120875835,1.796407222747803
1,23,2,56,neighbor,334,.089820358902216,1.990319326519966
1,23,2,56,school,334,.170658677816391,44.21285247802734
1,23,2,61,hh,334,.2365269511938095,141.9161682128906
1,23,2,61,neighbor,334,.2455089818686247,5.854640711098909
1,23,2,61,school,334,3.314371347427368,974.6409301757813
1,23,2,62,hh,334,.2964071929454803,177.8443145751953
1,23,2,62,neighbor,334,2.167664678767323,37.95478963991627
1,23,2,62,school,334,.6317365169525146,198.6373291015625
1,23,2,71,neighbor,334,.0988023979589343,1.434730563312769
1,23,2,71,school,334,.428143709897995,121.306999206543
1,23,2,72,hh,334,.0898203626275063,53.89221572875977
1,23,2,72,neighbor,334,.5538922250270844,15.87946022301912
1,23,2,72,school,334,2.419161558151245,672.9041748046875
1,23,2,92,hh,334,.0029940120875835,1.796407222747803
1,23,2,92,neighbor,334,.0568862278014421,1.61736521939747
1,23,2,92,school,334,.0239520967006683,7.788622856140137
1,23,3,0,hh,334,.0029940120875835,1.796407222747803
1,23,3,0,neighbor,334,.488023946993053,9.781058862805367
1,23,3,11,neighbor,334,.0029940120875835,.0898203626275063
1,23,3,21,neighbor,334,.0029940120875835,.0616267509758472
1,23,3,22,neighbor,334,.0059880241751671,.1296407282352448
1,23,3,23,hh,334,.4610778391361237,276.6466979980469
1,23,3,23,neighbor,334,.0958083849400282,2.167664751410484
1,23,3,23,work,334,1.101796388626099,247.953857421875
1,23,3,31,neighbor,334,.0718562873080373,1.351097822189331
1,23,3,42,neighbor,334,.0089820362627506,.0930638704448938
1,23,3,44,hh,334,.0838323384523392,50.29940414428711
1,23,3,44,neighbor,334,.1287425179034472,2.091516919666901
1,23,3,48,neighbor,334,.032934132963419,.6930139763280749
1,23,3,51,neighbor,334,.0508982054889202,1.260129808448255
1,23,3,52,neighbor,334,.0329341320320964,.4870758547913283
1,23,3,53,neighbor,334,.0179640725255013,.2428642772138119
1,23,3,54,neighbor,334,.0538922157138586,1.231387201696634
1,23,3,56,neighbor,334,.0239520967006683,.4397704869043082
1,23,3,61,neighbor,334,.0718562882393599,1.538972094655037
1,23,3,61,school,334,1.155688643455505,345.9141845703125
1,23,3,62,neighbor,334,.6227544937282801,10.50528897414915
1,23,3,71,neighbor,334,.0119760483503342,.231736533343792
1,23,3,72,neighbor,334,.0449101813137531,.9023952595889568
1,23,3,92,hh,334,.0838323384523392,50.29940414428711
1,23,3,92,neighbor,334,.0329341311007738,.6158183328807354
1,23,4,0,neighbor,334,.6916167680174112,14.53595387935638
1,23,4,23,neighbor,334,.0179640715941787,.4052894135238603
1,23,4,23,work,334,.3532934188842773,77.32706451416016
1,23,4,31,neighbor,334,.0149700604379177,.3190119955688715
1,23,4,42,neighbor,334,.0089820362627506,.3488523066043854
1,23,4,44,neighbor,334,.1017964072525501,1.192914185114205
1,23,4,48,neighbor,334,.0359281450510025,1.235279500251636
1,23,4,51,neighbor,334,.0179640725255013,.5389221906661987
1,23,4,52,neighbor,334,.0269461087882519,.475299421697855
1,23,4,53,neighbor,334,.0029940120875835,.0465069897472858
1,23,4,54,neighbor,334,.0389221562072635,.6622255695983768
1,23,4,56,neighbor,334,.0149700604379177,.2429640777409077
1,23,4,61,neighbor,334,.0179640725255013,.3282934371381998
1,23,4,61,school,334,.7365269660949707,211.8855743408203
1,23,4,62,neighbor,334,.3293413175269961,5.569361284375191
1,23,4,71,neighbor,334,.0089820362627506,.0760479071177542
1,23,4,72,neighbor,334,.0299401208758354,1.017315410077572
1,23,4,92,neighbor,334,.0179640725255013,.3983533196151257
1,23,5,0,neighbor,334,.8832335248589516,18.82095378637314
1,23,5,0,school,334,.0479041934013367,18.84650802612305
1,23,5,0,work,334,.0299401190131903,7.395159721374512
1,23,6,0,neighbor,334,.5000000074505806,11.12604776024818
1,23,6,0,school,334,.0029940120875835,1.33757495880127
1,23,6,0,work,334,.0059880241751671,2.669760704040527
1,31,1,0,hh,204,2.720588207244873,1632.352905273438
1,31,1,0,neighbor,204,.102941180113703,2.632353041321039
1,31,1,0,school,204,116.2941207885742,48895.55078125
1,31,1,11,school,204,.1421568691730499,60.35637664794922
1,31,1,23,school,204,.2303921580314636,96.166259765625
1,31,1,31,school,204,1.730392098426819,728.2041625976563
1,31,1,42,school,204,.0588235296308994,24.89640617370605
1,31,1,44,school,204,3.960784196853638,1667.913208007813
1,31,1,51,school,204,.2205882370471954,92.95457458496094
1,31,1,52,school,204,.0049019609577954,2.089787721633911
1,31,1,53,school,204,.1323529481887817,56.77875900268555
1,31,1,54,school,204,.3725490272045135,159.2554016113281
1,31,1,55,school,204,.0049019609577954,2.01879096031189
1,31,1,56,school,204,.294117659330368,124.3004150390625
1,31,1,61,hh,204,.1078431382775307,64.70587921142578
1,31,1,61,school,204,.563725471496582,239.0582427978516
1,31,1,62,school,204,.4166666567325592,176.4080047607422
1,31,1,71,school,204,2.058823585510254,868.7000732421875
1,31,1,72,hh,204,.0245098043233156,14.70588302612305
1,31,1,72,school,204,4.88725471496582,2052.334716796875
1,31,1,92,school,204,.0049019609577954,1.921732068061829
1,31,2,0,hh,204,1.6813725233078,1008.823486328125
1,31,2,0,neighbor,204,1.147058859467506,30.85563671588898
1,31,2,0,school,204,4.843137264251709,1549.402954101563
1,31,2,11,neighbor,204,.0147058824077249,.2720588147640228
1,31,2,11,school,204,.656862735748291,165.1318817138672
1,31,2,21,neighbor,204,.0049019609577954,.0015522876055911
1,31,2,22,neighbor,204,.0392156876623631,.6502451249398291
1,31,2,22,school,204,.0588235296308994,9.887336730957031
1,31,2,23,neighbor,204,.1127451006323099,2.740878630429506
1,31,2,23,school,204,.7696078419685364,202.0143127441406
1,31,2,31,hh,204,.1862745136022568,111.7647094726563
1,31,2,31,neighbor,204,.107843142002821,2.833415120840073
1,31,2,31,school,204,.9901960492134094,240.1614379882813
