age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
1,0,1,0,hh,418309,1.276013612747192,765.608154296875
1,0,1,0,neighbor,418309,.0159929619403556,.5152143621817231
1,0,1,0,school,418309,113.6306076049805,48674.578125
1,0,1,11,hh,418309,.0000406398139603,.0243838876485825
1,0,1,11,neighbor,418309,.0000119528867799,.0006015091203153
1,0,1,11,school,418309,.0051182261668146,2.16742467880249
1,0,1,23,hh,418309,.0001673404040048,.1004042401909828
1,0,1,23,school,418309,.0307069662958384,12.88755130767822
1,0,1,31,hh,418309,.0000980136683211,.0588082000613213
1,0,1,31,school,418309,.0189835745841265,8.087856292724609
1,0,1,42,hh,418309,.0000645455875201,.0387273542582989
1,0,1,42,school,418309,.0182544477283955,7.770601749420166
1,0,1,44,hh,418309,.0029212855733931,1.752771377563477
1,0,1,44,neighbor,418309,.0000956230924203,.0030023657873244
1,0,1,44,school,418309,.2386059165000916,101.8936004638672
1,0,1,48,hh,418309,.0001051853978424,.063111238181591
1,0,1,48,school,418309,.0095933871343732,4.0989089012146
1,0,1,51,hh,418309,.0000860607833602,.0516364686191082
1,0,1,51,school,418309,.0118453102186322,5.02931547164917
1,0,1,52,hh,418309,.0001195288641611,.0717173218727112
1,0,1,52,school,418309,.012940195389092,5.46042537689209
1,0,1,53,hh,418309,.0001171382900793,.0702829733490944
1,0,1,53,neighbor,418309,9.56230906013e-06,.0002748765291471
1,0,1,53,school,418309,.0191485248506069,8.230671882629395
1,0,1,54,hh,418309,.0000956230942393,.0573738552629948
1,0,1,54,school,418309,.0120628532022238,5.148737907409668
1,0,1,56,hh,418309,.0004709437198471,.2825662195682526
1,0,1,56,neighbor,418309,7.17173179510e-06,.000194951575395
1,0,1,56,school,418309,.0369654968380928,15.61763668060303
1,0,1,61,hh,418309,.0006215500761755,.3729300498962402
1,0,1,61,neighbor,418309,.0000143434635902,.0002937621070487
1,0,1,61,school,418309,.1099402606487274,46.5020866394043
1,0,1,62,hh,418309,.0001888555998448,.1133133620023727
1,0,1,62,neighbor,418309,2.39057726503e-06,.0000472138999612
1,0,1,62,school,418309,.0312472358345985,13.30645275115967
1,0,1,71,hh,418309,.0006239406648092,.3743644058704376
1,0,1,71,neighbor,418309,.0000406398125961,.0014397128288692
1,0,1,71,school,418309,.1304514110088348,55.49969482421875
1,0,1,72,hh,418309,.0060744569636881,3.644674062728882
1,0,1,72,neighbor,418309,.0003131656317237,.0116215714042482
1,0,1,72,school,418309,.6149855852127075,261.9506530761719
1,0,1,92,hh,418309,.0002677446464077,.1606467813253403
1,0,1,92,school,418309,.0183739773929119,7.687869548797607
1,0,2,0,hh,418309,.7513823509216309,450.8294067382813
1,0,2,0,neighbor,418309,.4213750939816236,15.05131348967552
1,0,2,0,school,418309,.9134539365768433,285.2329711914063
1,0,2,0,work,418309,.0017953235656023,.4085493683815002
1,0,2,11,hh,418309,.0179412830621004,10.76476955413818
1,0,2,11,neighbor,418309,.0042863052221946,.146791604347527
1,0,2,11,school,418309,.0146948788315058,3.85899543762207
1,0,2,21,hh,418309,.001214413321577,.7286480069160461
1,0,2,21,neighbor,418309,.0006454558733822,.0205182898789644
1,0,2,22,hh,418309,.0138677386566997,8.320643424987793
1,0,2,22,neighbor,418309,.004355631848739,.139096493832767
1,0,2,22,school,418309,.00002151519584,.0004247258766554
1,0,2,23,hh,418309,.0897733494639397,53.86400985717773
1,0,2,23,neighbor,418309,.0250436880451161,.7928452398627996
1,0,2,23,school,418309,.0084506906569004,2.20453405380249
1,0,2,31,hh,418309,.0810525268316269,48.63151550292969
1,0,2,31,neighbor,418309,.0230308212630916,.7065447419881821
1,0,2,31,school,418309,.0220315605401993,6.187328815460205
1,0,2,42,hh,418309,.0312113780528307,18.72682762145996
1,0,2,42,neighbor,418309,.0105328836652916,.3567305086180568
1,0,2,42,school,418309,.0417131818830967,10.40456485748291
1,0,2,44,hh,418309,.1294593214988708,77.67559051513672
1,0,2,44,neighbor,418309,.1022593342931941,4.183630377054214
1,0,2,44,school,418309,.270278662443161,68.35501098632813
1,0,2,48,hh,418309,.0547227039933205,32.83362197875977
1,0,2,48,neighbor,418309,.0144582118664403,.4475706508383155
1,0,2,48,school,418309,.0260955411940813,5.947770118713379
1,0,2,51,hh,418309,.0220219977200031,13.2131986618042
1,0,2,51,neighbor,418309,.0093615007135668,.2764213705668226
1,0,2,51,school,418309,.0194377843290567,4.985558986663818
1,0,2,52,hh,418309,.0577539578080177,34.65237426757813
1,0,2,52,neighbor,418309,.0245679624204058,.8349187783896923
1,0,2,52,school,418309,.0462337657809258,11.30329036712646
1,0,2,53,hh,418309,.0212450604885817,12.74703598022461
1,0,2,53,neighbor,418309,.0175492275739089,.809615220874548
1,0,2,53,school,418309,.0056561059318483,1.42812967300415
1,0,2,54,hh,418309,.0746864154934883,44.81184768676758
1,0,2,54,neighbor,418309,.034833102254197,1.45968752168119
1,0,2,54,school,418309,.004666406661272,1.362188577651978
1,0,2,55,hh,418309,.0017403402598575,1.044204115867615
1,0,2,55,neighbor,418309,.0004470379572012,.0147806225722888
1,0,2,56,hh,418309,.0547250956296921,32.83505630493164
1,0,2,56,neighbor,418309,.0185150214238092,.5753908157348633
1,0,2,56,school,418309,.0147737674415112,4.145820617675781
1,0,2,61,hh,418309,.0976024866104126,58.56149291992188
1,0,2,61,neighbor,418309,.0322799647692591,1.019715368747711
1,0,2,61,school,418309,2.856720685958862,786.6498413085938
1,0,2,62,hh,418309,.1850115656852722,111.0069427490234
1,0,2,62,neighbor,418309,.0913774261716753,3.681013952940702
1,0,2,62,school,418309,.0629128217697144,15.88453483581543
1,0,2,71,hh,418309,.0224236156791449,13.45416927337646
1,0,2,71,neighbor,418309,.0205470122309634,.9383733146823943
1,0,2,71,school,418309,.0718201175332069,18.54192352294922
1,0,2,72,hh,418309,.0993356555700302,59.60139465332031
1,0,2,72,neighbor,418309,.0448854793794453,1.779362080618739
1,0,2,72,school,418309,.4968097805976868,127.0506134033203
1,0,2,92,hh,418309,.1095195189118385,65.71170806884766
1,0,2,92,neighbor,418309,.0330688551766798,1.035381304100156
1,0,2,92,school,418309,.0065286667086184,1.596204519271851
1,0,3,0,hh,418309,.1102677658200264,66.16065979003906
1,0,3,0,neighbor,418309,.1270806989632547,4.501622430980206
1,0,3,0,work,418309,.0007721564616077,.1723629683256149
1,0,3,11,hh,418309,.002333203330636,1.399922013282776
1,0,3,11,neighbor,418309,.001381753689202,.0442044938099571
1,0,3,21,hh,418309,.0004637719830498,.2782631814479828
1,0,3,21,neighbor,418309,.0001147477073573,.0033691190401441
1,0,3,22,hh,418309,.002192159416154,1.315295696258545
1,0,3,22,neighbor,418309,.0020033037872054,.065262250136584
1,0,3,23,hh,418309,.0137816779315472,8.269006729125977
1,0,3,23,neighbor,418309,.0072338870813837,.2323140827938914
1,0,3,31,hh,418309,.0163300335407257,9.798020362854004
1,0,3,31,neighbor,418309,.0081853366609721,.2524989525554702
1,0,3,42,hh,418309,.0049843536689878,2.990612268447876
1,0,3,42,neighbor,418309,.0035810848130495,.1209324832889251
1,0,3,44,hh,418309,.0123592847958207,7.415570735931396
1,0,3,44,neighbor,418309,.023030821364955,.9508402291685343
1,0,3,48,hh,418309,.0078912954777479,4.734777450561523
1,0,3,48,neighbor,418309,.0051660375029314,.1689108833670616
1,0,3,51,hh,418309,.0035595695953816,2.135741710662842
1,0,3,51,neighbor,418309,.0024885909042496,.079618084942922
1,0,3,52,hh,418309,.0112046357244253,6.722781658172607
1,0,3,52,neighbor,418309,.0077550325804623,.2703960314393044
1,0,3,53,hh,418309,.0046592350117862,2.795541048049927
1,0,3,53,neighbor,418309,.0068418322116486,.2984545358922333
1,0,3,54,hh,418309,.0117114381864667,7.026863098144531
1,0,3,54,neighbor,418309,.0104850719144451,.4326626805122942
1,0,3,55,hh,418309,.0002103707956849,.1262224763631821
1,0,3,55,neighbor,418309,.0001960273348232,.0061800111579942
1,0,3,56,hh,418309,.0072864796966314,4.371887683868408
1,0,3,56,neighbor,418309,.0046209860411182,.1434186234837398
1,0,3,61,hh,418309,.0175420567393303,10.52523422241211
1,0,3,61,neighbor,418309,.0101480006997008,.3154566218145192
1,0,3,61,school,418309,1.147541642189026,328.1124877929688
1,0,3,62,hh,418309,.0258349683135748,15.50098133087158
1,0,3,62,neighbor,418309,.0282781388377771,1.145149664022028
1,0,3,71,hh,418309,.0019746168982238,1.184770107269287
1,0,3,71,neighbor,418309,.00485048133487,.2257599186850712
1,0,3,72,hh,418309,.0047811544500291,2.868692636489868
1,0,3,72,neighbor,418309,.0050991013486055,.2192344294162467
1,0,3,92,hh,418309,.0182377137243748,10.94262790679932
1,0,3,92,neighbor,418309,.0137219133612234,.4372496781870723
1,0,4,0,hh,418309,.0801823511719704,48.10940933227539
1,0,4,0,neighbor,418309,.1808065362274647,6.51375937461853
1,0,4,0,work,418309,.0005593950627372,.1287068277597427
1,0,4,11,hh,418309,.000678923970554,.4073543846607208
1,0,4,11,neighbor,418309,.0007362977967205,.0197433296707459
1,0,4,21,neighbor,418309,.0000478115457554,.0014797673065914
1,0,4,22,hh,418309,.0001984179107239,.1190507486462593
1,0,4,22,neighbor,418309,.0005976443267173,.0173733095580246
1,0,4,23,hh,418309,.001828791690059,1.097275018692017
1,0,4,23,neighbor,418309,.0023977490054676,.0748670995235443
1,0,4,31,hh,418309,.0017068721354008,1.024123311042786
1,0,4,31,neighbor,418309,.0020893645723845,.067521195334848
1,0,4,42,hh,418309,.0012765682768077,.7659409642219543
1,0,4,42,neighbor,418309,.0014391275544767,.046499639051035
1,0,4,44,hh,418309,.0017642460297793,1.058547616004944
1,0,4,44,neighbor,418309,.0087662471050862,.3668030072003603
1,0,4,48,hh,418309,.0024120924063027,1.447255492210388
1,0,4,48,neighbor,418309,.0017044815749614,.052835902213701
1,0,4,51,hh,418309,.0002390577283222,.1434346437454224
1,0,4,51,neighbor,418309,.0007195637572295,.0212972586741671
1,0,4,52,hh,418309,.0011355242459103,.6813145279884338
1,0,4,52,neighbor,418309,.0025148873100989,.0877579669468105
1,0,4,53,hh,418309,.0012646154500544,.7587692737579346
1,0,4,53,neighbor,418309,.0039874828944448,.1722443731268868
1,0,4,54,hh,418309,.0013984877150506,.8390926122665405
1,0,4,54,neighbor,418309,.0047835451205174,.2090607643476687
1,0,4,55,neighbor,418309,.0000741078965802,.0026380839117337
1,0,4,56,hh,418309,.0014104406582192,.8462644219398499
1,0,4,56,neighbor,418309,.0017475120384915,.05316901038168
1,0,4,61,hh,418309,.0032798720058054,1.967923164367676
1,0,4,61,neighbor,418309,.0046759691394982,.1531181921018288
1,0,4,61,school,418309,.534303605556488,147.5110778808594
1,0,4,62,hh,418309,.0064354338683188,3.861260414123535
1,0,4,62,neighbor,418309,.013138613110641,.5497192554175854
1,0,4,71,hh,418309,.0018311821622774,1.098709344863892
1,0,4,71,neighbor,418309,.002173034758016,.0989972985698842
1,0,4,72,hh,418309,.0011403054231778,.6841832399368286
1,0,4,72,neighbor,418309,.0020319907271187,.0896427880506963
1,0,4,92,hh,418309,.0020415529143065,1.224931716918945
1,0,4,92,neighbor,418309,.0045205817514216,.142953802132979
1,0,5,0,hh,418309,.0503551214933395,30.21307373046875
1,0,5,0,neighbor,418309,.1678161323070526,6.252192869782448
1,0,5,0,school,418309,.0837562680244446,21.74730110168457
1,0,5,0,work,418309,.0000860607833602,.0225618667900562
1,0,6,0,hh,418309,.021020345389843,12.61220741271973
1,0,6,0,neighbor,418309,.1069209596607834,4.075788088142872
1,0,6,0,school,418309,.0113624138757586,2.705092668533325
1,0,6,0,work,418309,7.17173179510e-06,.0030000149272382
1,11,1,0,hh,19,.8947368264198303,536.8421020507813
1,11,1,0,neighbor,19,.2631579041481018,13.24298286437988
1,11,1,0,school,19,96.05263519287109,40799.3984375
1,11,1,11,school,19,.1052631586790085,45.37719345092773
1,11,1,23,school,19,.6315789222717285,267.9973449707031
1,11,1,31,school,19,.210526317358017,88.27105712890625
1,11,1,42,school,19,.0526315793395042,22.47280693054199
1,11,1,44,school,19,.4736842215061188,202.5140380859375
1,11,1,52,school,19,.0526315793395042,23.21578979492188
1,11,1,54,school,19,.1052631586790085,44.29912567138672
1,11,1,61,school,19,.4210526347160339,177.5201721191406
1,11,1,71,school,19,.1052631586790085,43.27456283569336
1,11,1,72,school,19,2.263157844543457,964.7727661132813
1,11,2,0,hh,19,.8947368264198303,536.8421020507813
1,11,2,0,neighbor,19,9.631578646600246,467.882008343935
1,11,2,0,school,19,3.368421077728271,1143.916748046875
1,11,2,11,neighbor,19,.1052631586790085,3.390350818634033
1,11,2,11,work,19,1.105263113975525,136.8608245849609
1,11,2,22,neighbor,19,.1578947305679321,4.182456016540527
1,11,2,23,neighbor,19,.1052631586790085,3.744736909866333
1,11,2,31,neighbor,19,.210526317358017,4.414035320281982
1,11,2,31,school,19,.1052631586790085,39.15964889526367
1,11,2,44,neighbor,19,.6315789222717285,29.18947219848633
1,11,2,44,school,19,1.315789461135864,398.3543090820313
1,11,2,48,neighbor,19,.3157894611358643,15.5505256652832
1,11,2,48,school,19,.2631579041481018,43.8695182800293
1,11,2,51,neighbor,19,.1052631586790085,4.748245716094971
1,11,2,51,school,19,.1052631586790085,16.57894706726074
1,11,2,52,neighbor,19,.1052631586790085,11.12105274200439
1,11,2,52,school,19,.1052631586790085,26.05175399780273
1,11,2,53,neighbor,19,.3684210479259491,12.34736824035645
1,11,2,54,neighbor,19,.4210526347160339,26.08120346069336
1,11,2,56,neighbor,19,.0526315793395042,.308771938085556
1,11,2,61,neighbor,19,.4210526347160339,19.11315727233887
1,11,2,61,school,19,1.368421077728271,392.0469055175781
1,11,2,62,neighbor,19,.4736842215061188,13.78421115875244
1,11,2,62,school,19,.210526317358017,60.98245620727539
1,11,2,71,neighbor,19,.1052631586790085,4.253508567810059
1,11,2,71,school,19,.0526315793395042,20.64473724365234
1,11,2,72,neighbor,19,.5263157933950424,25.44649101048708
1,11,2,72,school,19,1.526315808296204,338.87060546875
1,11,2,92,neighbor,19,.5789473652839661,22.72543716430664
1,11,3,0,neighbor,19,2.052631616592407,99.87403106689453
1,11,3,11,work,19,.3684210479259491,51.06929779052734
1,11,3,22,neighbor,19,.0526315793395042,3.01578950881958
1,11,3,31,neighbor,19,.210526317358017,13.33070182800293
1,11,3,42,neighbor,19,.0526315793395042,.0526315793395042
1,11,3,44,neighbor,19,.0526315793395042,.5526315569877625
1,11,3,48,neighbor,19,.1052631586790085,2.609649181365967
1,11,3,51,neighbor,19,.1052631586790085,.6166666746139526
1,11,3,52,neighbor,19,.0526315793395042,.3131578862667084
1,11,3,53,neighbor,19,.1052631586790085,2.124561309814453
1,11,3,54,neighbor,19,.1052631586790085,9.263157844543457
1,11,3,56,neighbor,19,.0526315793395042,4.835087776184082
1,11,3,61,neighbor,19,.1052631586790085,11.94736862182617
1,11,3,61,school,19,.4210526347160339,148.1213073730469
1,11,3,62,hh,19,.1052631586790085,63.15789413452148
1,11,3,62,neighbor,19,.210526317358017,5.694736957550049
1,11,3,72,neighbor,19,.1052631586790085,1.592105269432068
1,11,3,92,neighbor,19,.1578947305679321,2.75789475440979
1,11,4,0,neighbor,19,5.105263233184814,247.1633605957031
1,11,4,11,work,19,.3684210479259491,23.08403396606445
1,11,4,51,neighbor,19,.0526315793395042,1.571929812431335
1,11,4,53,neighbor,19,.0526315793395042,.1894736737012863
1,11,4,61,school,19,.2631579041481018,47.62368774414063
1,11,4,62,neighbor,19,.0526315793395042,.4342105388641357
1,11,4,72,neighbor,19,.0526315793395042,1.8877192735672
1,11,4,92,neighbor,19,.0526315793395042,5.308772087097168
1,11,5,0,neighbor,19,4,207.0310516357422
1,11,6,0,neighbor,19,2.842105150222778,121.8698272705078
1,23,1,0,hh,123,.5691056847572327,341.4634094238281
1,23,1,0,school,123,102.0894317626953,42927.35546875
1,23,1,11,school,123,.1138211414217949,48.36301040649414
1,23,1,23,school,123,.4146341383457184,174.3700561523438
1,23,1,31,school,123,.1300812959671021,54.88997268676758
1,23,1,42,school,123,.0406504049897194,16.93170547485352
1,23,1,44,school,123,.8943089246749878,376.4577026367188
1,23,1,51,school,123,.0813008099794388,34.47967529296875
1,23,1,52,school,123,.1219512224197388,51.68794250488281
1,23,1,53,school,123,.0162601619958878,7.014904499053955
1,23,1,54,school,123,.0243902429938316,10.26598834991455
1,23,1,56,school,123,.2520325183868408,101.4972915649414
1,23,1,61,school,123,.6829268336296082,285.0540771484375
1,23,1,62,school,123,.0813008099794388,33.98143768310547
1,23,1,71,school,123,.3333333432674408,138.7196502685547
1,23,1,72,school,123,1.95121955871582,820.1152954101563
1,23,1,92,school,123,.0081300809979439,3.523306131362915
1,23,2,0,hh,123,.1951219439506531,117.0731658935547
1,23,2,0,neighbor,123,.0406504049897194,.2372628599405289
1,23,2,0,school,123,3.3495934009552,1095.762329101563
1,23,2,11,school,123,.0406504049897194,10.3028450012207
1,23,2,23,hh,123,1.243902444839478,746.3414916992188
1,23,2,23,school,123,.0894308909773827,25.59078598022461
1,23,2,23,work,123,.2845528423786163,57.21623229980469
1,23,2,31,hh,123,.0731707289814949,43.90243911743164
1,23,2,31,school,123,.1626016199588776,33.50662231445313
1,23,2,42,school,123,.0894308909773827,23.51314353942871
1,23,2,44,hh,123,.0731707289814949,43.90243911743164
1,23,2,44,neighbor,123,.0081300809979439,.0467479676008224
1,23,2,44,school,123,1.422764182090759,335.5643615722656
1,23,2,48,hh,123,.0081300809979439,4.878048419952393
1,23,2,48,school,123,.1219512224197388,24.25271034240723
1,23,2,51,school,123,.2032520323991776,40.49204254150391
1,23,2,52,neighbor,123,.0162601619958878,.0518970170523971
1,23,2,52,school,123,.0813008099794388,17.73062324523926
1,23,2,53,school,123,.0081300809979439,.0243902429938316
1,23,2,54,school,123,.0081300809979439,3.540650367736816
1,23,2,56,school,123,.0487804859876633,8.517886161804199
1,23,2,61,neighbor,123,.0081300809979439,.0590785890817642
1,23,2,61,school,123,3.105690956115723,870.6776123046875
1,23,2,62,neighbor,123,.0162601619958878,.1181571781635284
1,23,2,62,school,123,.2032520323991776,50.31135940551758
1,23,2,71,school,123,.2682926952838898,62.26609039306641
1,23,2,72,neighbor,123,.0081300809979439,.0590785890817642
1,23,2,72,school,123,2.260162591934204,544.035400390625
1,23,2,92,hh,123,.0081300809979439,4.878048419952393
1,23,2,92,neighbor,123,.0081300809979439,.0590785890817642
1,23,3,0,hh,123,.0325203239917755,19.51219367980957
1,23,3,0,neighbor,123,.0162601619958878,.0819783136248589
1,23,3,23,hh,123,.1788617819547653,107.3170700073242
1,23,3,23,work,123,.1544715464115143,38.21426010131836
1,23,3,52,hh,123,.105691060423851,63.41463470458984
1,23,3,61,school,123,1.211382150650024,350.694091796875
1,23,3,92,hh,123,.1544715464115143,92.68292999267578
1,23,4,0,neighbor,123,.0162601619958878,.1159891560673714
1,23,4,23,hh,123,.4146341383457184,248.7804870605469
1,23,4,23,work,123,.0406504049897194,11.53827857971191
1,23,4,31,hh,123,.0325203239917755,19.51219367980957
1,23,4,56,hh,123,.0894308909773827,53.65853500366211
1,23,4,61,school,123,.8130081295967102,212.1241149902344
1,23,4,62,neighbor,123,.0081300809979439,.0497289970517159
1,23,5,0,hh,123,.3495934903621674,209.7560882568359
1,23,5,0,neighbor,123,.0081300809979439,.0590785890817642
1,23,5,0,school,123,.1138211414217949,33.51325225830078
1,23,5,0,work,123,.0081300809979439,2.878048658370972
1,23,6,0,neighbor,123,.0162601619958878,.1159891560673714
1,31,1,0,hh,69,.5942028760910034,356.521728515625
1,31,1,0,school,69,92.04347991943359,39354.27734375
1,31,1,23,school,69,.014492753893137,5.73913049697876
1,31,1,31,school,69,.1159420311450958,49.04492950439453
1,31,1,42,school,69,.028985507786274,12.21763324737549
1,31,1,44,school,69,.8550724387168884,365.8927307128906
1,31,1,53,school,69,.0869565233588219,37.64082336425781
1,31,1,54,school,69,.1014492735266685,42.41859817504883
1,31,1,56,school,69,.1159420311450958,48.82366943359375
1,31,1,61,school,69,.4057970941066742,172.8579711914063
1,31,1,62,school,69,.1159420311450958,50.14975738525391
1,31,1,71,hh,69,.0869565233588219,52.17391586303711
1,31,1,71,school,69,.4492753744125366,189.0357513427734
1,31,1,72,school,69,2.26086950302124,962.2267456054688
1,31,1,92,school,69,.1594202965497971,66.13937377929688
1,31,2,0,hh,69,.0869565233588219,52.17391586303711
1,31,2,0,neighbor,69,.492753628641367,7.514685839414597
1,31,2,0,school,69,2.753623247146606,828.1622924804688
1,31,2,11,hh,69,.014492753893137,8.695652008056641
1,31,2,11,neighbor,69,.028985507786274,.1833333373069763
1,31,2,23,neighbor,69,.0434782616794109,.269565224647522
1,31,2,23,school,69,.0724637657403946,14.83284950256348
1,31,2,31,neighbor,69,.1304347813129425,1.484782576560974
1,31,2,31,school,69,.0724637657403946,23.43598937988281
1,31,2,31,work,69,1.69565212726593,397.2831726074219
1,31,2,42,neighbor,69,.014492753893137,.2070048451423645
1,31,2,42,school,69,.0434782616794109,15.57391357421875
1,31,2,44,hh,69,.014492753893137,8.695652008056641
1,31,2,44,neighbor,69,.304347813129425,3.89202880859375
1,31,2,44,school,69,.4347825944423676,109.3818206787109
1,31,2,48,neighbor,69,.028985507786274,.2780193090438843
1,31,2,51,hh,69,.2173912972211838,130.4347839355469
1,31,2,51,neighbor,69,.0579710155725479,1.0545893907547
1,31,2,51,school,69,.0579710155725479,22.5806770324707
1,31,2,52,neighbor,69,.0869565196335316,1.409661784768105
1,31,2,52,school,69,.0434782616794109,13.99372005462646
1,31,2,53,neighbor,69,.0434782616794109,2.147101640701294
1,31,2,53,school,69,.028985507786274,9.657487869262695
1,31,2,54,neighbor,69,.1739130467176437,2.971739053726196
1,31,2,54,school,69,.014492753893137,5.355796813964844
1,31,2,56,school,69,.0724637657403946,22.4787425994873
1,31,2,61,hh,69,.2028985470533371,121.739128112793
1,31,2,61,neighbor,69,.1449275314807892,1.708695650100708
1,31,2,61,school,69,4.057971000671387,1067.463500976563
1,31,2,62,neighbor,69,.1449275352060795,2.12342993915081
1,31,2,62,school,69,.2318840622901917,62.50692367553711
1,31,2,71,neighbor,69,.028985507786274,.5823671817779541
1,31,2,71,school,69,.0869565233588219,13.64396095275879
1,31,2,72,hh,69,.1884057968854904,113.0434799194336
1,31,2,72,neighbor,69,.1884057968854904,4.089855015277863
1,31,2,72,school,69,.9275362491607666,228.2740173339844
1,31,2,92,hh,69,.4347825944423676,260.8695678710938
1,31,2,92,neighbor,69,.1159420311450958,1.525845408439636
1,31,2,92,school,69,.014492753893137,.3579710423946381
1,31,3,0,neighbor,69,.1449275314807892,3.795410633087158
1,31,3,23,hh,69,.014492753893137,8.695652008056641
1,31,3,23,neighbor,69,.0434782616794109,.1763284951448441
1,31,3,31,neighbor,69,.014492753893137,.2763285338878632
1,31,3,31,work,69,.4347825944423676,76.8807373046875
1,31,3,44,neighbor,69,.028985507786274,.4108695685863495
1,31,3,51,hh,69,.2173912972211838,130.4347839355469
1,31,3,52,neighbor,69,.014492753893137,.2724637687206268
1,31,3,53,neighbor,69,.014492753893137,.277777761220932
1,31,3,54,hh,69,.4927536249160767,295.6521606445313
1,31,3,54,neighbor,69,.014492753893137,.2202898561954498
1,31,3,56,neighbor,69,.014492753893137,.145652174949646
1,31,3,61,neighbor,69,.028985507786274,.5326087325811386
1,31,3,61,school,69,1.101449251174927,277.7421264648438
1,31,3,62,neighbor,69,.0724637694656849,1.142029050737619
1,31,3,72,neighbor,69,.028985507786274,.7304348349571228
1,31,3,92,neighbor,69,.0434782616794109,.4144927859306335
1,31,4,0,neighbor,69,.1594202853739262,4.382125586271286
1,31,4,22,neighbor,69,.014492753893137,.2253623306751251
1,31,4,23,neighbor,69,.014492753893137,.5342994928359985
1,31,4,31,neighbor,69,.014492753893137,.2152173966169357
1,31,4,31,work,69,.1739130467176437,39.65072631835938
1,31,4,44,neighbor,69,.0579710155725479,.6234299540519714
1,31,4,48,neighbor,69,.014492753893137,.1159420311450958
1,31,4,52,neighbor,69,.014492753893137,.9572464227676392
1,31,4,53,neighbor,69,.014492753893137,.9572464227676392
1,31,4,54,neighbor,69,.014492753893137,.2031400948762894
1,31,4,56,neighbor,69,.014492753893137,.0698067620396614
1,31,4,61,hh,69,.1884057968854904,113.0434799194336
1,31,4,61,neighbor,69,.014492753893137,.0734299495816231
1,31,4,61,school,69,.695652186870575,207.8916320800781
1,31,4,71,neighbor,69,.014492753893137,.2210144996643066
1,31,4,72,neighbor,69,.014492753893137,.3652174174785614
1,31,4,92,neighbor,69,.014492753893137,.2528985738754272
1,31,5,0,neighbor,69,.1884057968854904,4.820048332214355
1,31,5,0,school,69,.1014492735266685,18.6152172088623
1,31,5,0,work,69,.028985507786274,2.874637842178345
1,31,6,0,neighbor,69,.0579710155725479,1.012077331542969
1,31,6,0,school,69,.028985507786274,12.50917911529541
1,42,1,0,hh,67,.4029850661754608,241.7910461425781
1,42,1,0,school,67,114.9253768920898,48898.67578125
1,42,1,11,school,67,.0298507455736399,12.48109436035156
1,42,1,23,school,67,.0746268630027771,31.08358001708984
1,42,1,31,school,67,.0447761192917824,18.95970153808594
1,42,1,42,school,67,.1194029822945595,51.15621566772461
1,42,1,44,hh,67,.1791044771671295,107.4626846313477
1,42,1,44,school,67,.89552241563797,382.0171813964844
1,42,1,48,school,67,.0298507455736399,12.24353218078613
1,42,1,51,school,67,.0895522385835648,37.97537231445313
1,42,1,52,school,67,.0746268630027771,31.00870513916016
1,42,1,53,school,67,.0149253727868199,6.506716251373291
1,42,1,54,school,67,.0298507455736399,12.84104442596436
1,42,1,56,school,67,.3731343150138855,159.8930358886719
