"ego","naics","age","sick","wfh","shift","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150"
1,0,1,0,0,0,128800.546398125,128757.241530028,128754.989467648,128752.992619508,128751.18775624,128749.528289571,128747.979564801,128746.515496305,128745.116155531,128743.766037891,128742.452810978,128741.166406166,128739.898354587,128738.641297294,128737.388619692,128736.134173896,128734.872064438,128734.768913978,128734.65998345,128734.546638383,128734.429634295,128734.309307344,128734.185710559,128734.058709446,128733.928048349,128733.793395721,128733.654374408,128733.510581299,128733.36159962,128733.207006174,128733.046375163,128732.87927979,128732.705292412,128732.523983854,128732.334922232,128732.13767155,128731.931790245,128731.716829761,128731.492333241,128731.257834347,128731.012856247,128730.756910759,128730.489497653,128730.210104111,128729.91820435,128729.613259377,128729.2947169,128728.962011375,128728.614564188,128728.251783986,128727.873067141,128727.477798366,128727.065351467,128726.635090262,128726.186369647,128725.718536836,128725.23093276,128724.722893656,128724.193752829,128723.642842611,128723.069496505,128722.473051537,128721.852850801,128721.208246214,128720.538601468,128719.843295173,128719.121724271,128718.373307491,128717.597489042,128716.793742242,128715.961575429,128715.100533316,128714.210202446,128713.290215902,128712.340255158,128711.360058012,128710.349425337,128708.950083254,128707.506456787,128706.015992157,128704.47697049,128702.888291456,128701.249318258,128699.559768583,128697.819638609,128696.029150398,128694.188715974,128692.298913472,128690.360471115,128688.374256843,128686.341271519,128684.262644286,128682.139629204,128679.973602311,128677.766058754,128675.518609446,128673.232977358,128670.910993002,128668.554588978,128666.165793856,128663.746725203,128661.299581774,128658.826635028,128656.330219973,128653.812725468,128651.276584069,128648.724261542,128646.158246144,128643.581037809,128640.995137342,128638.40303574,128635.807203765,128633.210081849,128630.614070457,128628.021520969,128625.434727183,128622.855917481,128620.287247726,128617.730794931,128615.18855171,128612.662421553,128610.154214903,128607.665646041,128605.198330757,128602.753784775,128600.33342291,128597.938558889,128595.570405816,128593.230077212,128590.918588575,128588.636859412,128586.385715681,128584.165892582,128581.978037651,128579.82271409,128577.700404302,128575.611513562,128573.556373794,128571.535247411,128569.548331176,128567.595760061,128565.677611067,128563.793906988,128561.944620085,128560.129675673,128558.348955588,128556.602301529,128554.88951827,128553.210376731,128551.564616906,128549.951950643,128548.372064281
2,0,1,0,0,1,128800.546398125,128757.241530028,128754.989467648,128752.992619508,128751.18775624,128749.528289571,128747.979564801,128746.515496305,128745.116155531,128743.766037891,128742.452810978,128741.166406166,128739.898354587,128738.641297294,128737.388619692,128736.134173896,128734.872064438,128734.768913978,128734.65998345,128734.546638383,128734.429634295,128734.309307344,128734.185710559,128734.058709446,128733.928048349,128733.793395721,128733.654374408,128733.510581299,128733.36159962,128733.207006174,128733.046375163,128732.87927979,128732.705292412,128732.523983854,128732.334922232,128732.13767155,128731.931790245,128731.716829761,128731.492333241,128731.257834347,128731.012856247,128730.756910759,128730.489497653,128730.210104111,128729.91820435,128729.613259377,128729.2947169,128728.962011375,128728.614564188,128728.251783986,128727.873067141,128727.477798366,128727.065351467,128726.635090262,128726.186369647,128725.718536836,128725.23093276,128724.722893656,128724.193752829,128723.642842611,128723.069496505,128722.473051537,128721.852850801,128721.208246214,128720.538601468,128719.843295173,128719.121724271,128718.373307491,128717.597489042,128716.793742242,128715.961575429,128715.100533316,128714.210202446,128713.290215902,128712.340255158,128711.360058012,128710.349425337,128708.950083254,128707.506456787,128706.015992157,128704.47697049,128702.888291456,128701.249318258,128699.559768583,128697.819638609,128696.029150398,128694.188715974,128692.298913472,128690.360471115,128688.374256843,128686.341271519,128684.262644286,128682.139629204,128679.973602311,128677.766058754,128675.518609446,128673.232977358,128670.910993002,128668.554588978,128666.165793856,128663.746725203,128661.299581774,128658.826635028,128656.330219973,128653.812725468,128651.276584069,128648.724261542,128646.158246144,128643.581037809,128640.995137342,128638.40303574,128635.807203765,128633.210081849,128630.614070457,128628.021520969,128625.434727183,128622.855917481,128620.287247726,128617.730794931,128615.18855171,128612.662421553,128610.154214903,128607.665646041,128605.198330757,128602.753784775,128600.33342291,128597.938558889,128595.570405816,128593.230077212,128590.918588575,128588.636859412,128586.385715681,128584.165892582,128581.978037651,128579.82271409,128577.700404302,128575.611513562,128573.556373794,128571.535247411,128569.548331176,128567.595760061,128565.677611067,128563.793906988,128561.944620085,128560.129675673,128558.348955588,128556.602301529,128554.88951827,128553.210376731,128551.564616906,128549.951950643,128548.372064281
3,0,1,1,0,0,1041.95678301625,1041.60645996007,1041.58824146848,1041.57208758153,1041.55748679313,1041.54406221846,1041.53153351169,1041.5196896481,1041.50836941188,1041.49744737566,1041.48682377407,1041.47641715502,1041.46615900798,1041.45598980133,1041.44585602503,1041.43570794459,1041.42549786748,1041.424663412,1041.42378219755,1041.42286527084,1041.42191874377,1041.42094533577,1041.41994547582,1041.41891807589,1041.41786106783,1041.41677176951,1041.41564712987,1041.41448388787,1041.41327867193,1041.41202805853,1041.41072860309,1041.40937685294,1041.4079693486,1041.40650261816,1041.40497316781,1041.4033774705,1041.4017119541,1041.39997298994,1041.39815688218,1041.39625985829,1041.39427806085,1041.39220754062,1041.39004425089,1041.38778404312,1041.38542266387,1041.38295575289,1041.38037884228,1041.37768735697,1041.37487661615,1041.37194183596,1041.36887813323,1041.36568053048,1041.362343962,1041.35886328125,1041.35523326957,1041.3514486461,1041.34750407918,1041.34339419917,1041.33911361273,1041.3346569186,1041.33001872505,1041.32519366881,1041.32017643572,1041.31496178297,1041.30954456306,1041.30391974911,1041.29808246257,1041.29202800114,1041.28575186864,1041.27924980437,1041.27251783095,1041.26555226523,1041.25834976249,1041.25090735447,1041.24322246439,1041.23529297113,1041.2271172638,1041.21579701699,1041.20411852313,1041.19206112296,1041.17961091129,1041.1667589868,1041.15350019801,1041.13983226109,1041.12575514511,1041.11127064649,1041.09638209838,1041.08109417771,1041.06541277558,1041.04934491337,1041.03289868773,1041.01608323309,1040.99890869442,1040.98138620343,1040.96352785542,1040.94534668215,1040.92685662194,1040.90807248307,1040.88900989968,1040.86968528228,1040.85011576132,1040.83031912407,1040.81031374592,1040.79011851638,1040.76975276057,1040.74923615714,1040.72858865335,1040.70783037845,1040.68698155614,1040.66606241715,1040.64509311289,1040.62409363106,1040.603083714,1040.58208278074,1040.56110985322,1040.54018348756,1040.51932171067,1040.49854196285,1040.47786104646,1040.45729508116,1040.43685946559,1040.41656884567,1040.39643708941,1040.37647726806,1040.35670164336,1040.33712166071,1040.31774794778,1040.29859031821,1040.27965778001,1040.26095854828,1040.24250006154,1040.22428900153,1040.20633131579,1040.18863224269,1040.17119633837,1040.15402750531,1040.13712902206,1040.12050357379,1040.10415328333,1040.08807974245,1040.07228404302,1040.05676680796,1040.04152822165,1040.02656805971,1040.01188571795,1039.99748024047,1039.98335034665,1039.96949445718,1039.95591071887,1039.94259702836,1039.92955105458,1039.9167702601
4,0,1,1,0,1,1041.95678301625,1041.60645996007,1041.58824146848,1041.57208758153,1041.55748679313,1041.54406221846,1041.53153351169,1041.5196896481,1041.50836941188,1041.49744737566,1041.48682377407,1041.47641715502,1041.46615900798,1041.45598980133,1041.44585602503,1041.43570794459,1041.42549786748,1041.424663412,1041.42378219755,1041.42286527084,1041.42191874377,1041.42094533577,1041.41994547582,1041.41891807589,1041.41786106783,1041.41677176951,1041.41564712987,1041.41448388787,1041.41327867193,1041.41202805853,1041.41072860309,1041.40937685294,1041.4079693486,1041.40650261816,1041.40497316781,1041.4033774705,1041.4017119541,1041.39997298994,1041.39815688218,1041.39625985829,1041.39427806085,1041.39220754062,1041.39004425089,1041.38778404312,1041.38542266387,1041.38295575289,1041.38037884228,1041.37768735697,1041.37487661615,1041.37194183596,1041.36887813323,1041.36568053048,1041.362343962,1041.35886328125,1041.35523326957,1041.3514486461,1041.34750407918,1041.34339419917,1041.33911361273,1041.3346569186,1041.33001872505,1041.32519366881,1041.32017643572,1041.31496178297,1041.30954456306,1041.30391974911,1041.29808246257,1041.29202800114,1041.28575186864,1041.27924980437,1041.27251783095,1041.26555226523,1041.25834976249,1041.25090735447,1041.24322246439,1041.23529297113,1041.2271172638,1041.21579701699,1041.20411852313,1041.19206112296,1041.17961091129,1041.1667589868,1041.15350019801,1041.13983226109,1041.12575514511,1041.11127064649,1041.09638209838,1041.08109417771,1041.06541277558,1041.04934491337,1041.03289868773,1041.01608323309,1040.99890869442,1040.98138620343,1040.96352785542,1040.94534668215,1040.92685662194,1040.90807248307,1040.88900989968,1040.86968528228,1040.85011576132,1040.83031912407,1040.81031374592,1040.79011851638,1040.76975276057,1040.74923615714,1040.72858865335,1040.70783037845,1040.68698155614,1040.66606241715,1040.64509311289,1040.62409363106,1040.603083714,1040.58208278074,1040.56110985322,1040.54018348756,1040.51932171067,1040.49854196285,1040.47786104646,1040.45729508116,1040.43685946559,1040.41656884567,1040.39643708941,1040.37647726806,1040.35670164336,1040.33712166071,1040.31774794778,1040.29859031821,1040.27965778001,1040.26095854828,1040.24250006154,1040.22428900153,1040.20633131579,1040.18863224269,1040.17119633837,1040.15402750531,1040.13712902206,1040.12050357379,1040.10415328333,1040.08807974245,1040.07228404302,1040.05676680796,1040.04152822165,1040.02656805971,1040.01188571795,1039.99748024047,1039.98335034665,1039.96949445718,1039.95591071887,1039.94259702836,1039.92955105458,1039.9167702601
5,11,1,0,0,0,8.431789625,8.42895471825661,8.42874570485837,8.42856073830415,8.42839266806505,8.42823643216181,8.42808837755866,8.42794580200331,8.42780664349406,8.42766926873769,8.42753232762099,8.42739465204175,8.42725518443924,8.4271129262399,8.42696689963705,8.42681611817637,8.42665956322971,8.42665124085156,8.42664271090262,8.42663414511919,8.42662564687545,8.42661727329008,8.42660905060729,8.4266009847772,8.42659306870995,8.42658528720232,8.42657762025401,8.42657004525863,8.42656253842715,8.4265550756838,8.42654763320457,8.4265401877169,8.42653271664045,8.42652519812726,8.42651761103848,8.42650993488326,8.42650214973819,8.42649423615769,8.42648617508322,8.42647794775555,8.42646953563343,8.42646092031906,8.42645208349199,8.42644300685068,8.42643367206278,8.42642406072276,8.42641415431694,8.42640393419551,8.42639338155124,8.4263824774044,8.42637120259378,8.42635953777345,8.42634746341518,8.42633495981643,8.42632200711376,8.4263085853017,8.42629467425701,8.42628025376854,8.42626530357245,8.4262498033931,8.42623373298952,8.42621707220764,8.42619980103808,8.42618189967979,8.42616334860941,8.42614412865577,8.426124221082,8.42610360766928,8.42608227080711,8.42606019358299,8.42603735992788,8.42601375465287,8.42598936358507,8.42596417368711,8.42593817310688,8.4259113513774,8.42588369958953,8.42582130016578,8.42575662966128,8.42568943017658,8.42561951968638,8.42554677095103,8.42547109632466,8.42539243699085,8.42531075539826,8.42522602997652,8.42513825149985,8.42504742066188,8.42495354645986,8.42485664518382,8.42475673981266,8.42465385968064,8.42454804033293,8.42443932348357,8.42432775703996,8.42421339514977,8.42409629824737,8.42397653308119,8.42385417270774,8.42372929644925,8.42360198980266,8.42347234429642,8.42334045729952,8.42320643177949,8.42307037601062,8.42293240323571,8.42279263128408,8.42265118214973,8.42250818153432,8.42236375835993,8.42221804425696,8.4220711730329,8.42192328012789,8.42177450206292,8.42162497588663,8.42147483862651,8.42132422675008,8.42117327564126,8.42102211909671,8.42087088884674,8.42071971410436,8.42056872114597,8.42041803292634,8.42026776872986,8.42011804385969,8.4199689693656,8.4198206518108,8.41967319307764,8.41952669021142,8.41938123530108,8.41923691539551,8.41909381245336,8.41895200332447,8.41881155976055,8.41867254845264,8.418535031093,8.41839906445859,8.41826470051395,8.41813198653063,8.41800096522096,8.41787167488375,8.41774414955973,8.41761841919466,8.41749450980821,8.41737244366687,8.41725223945927,8.41713391247254,8.41701747476835,8.41690293535765,8.41679030037306,8.41667957323806,8.41657075483241
6,11,1,0,0,1,8.431789625,8.42895471825661,8.42874570485837,8.42856073830415,8.42839266806505,8.42823643216181,8.42808837755866,8.42794580200331,8.42780664349406,8.42766926873769,8.42753232762099,8.42739465204175,8.42725518443924,8.4271129262399,8.42696689963705,8.42681611817637,8.42665956322971,8.42665124085156,8.42664271090262,8.42663414511919,8.42662564687545,8.42661727329008,8.42660905060729,8.4266009847772,8.42659306870995,8.42658528720232,8.42657762025401,8.42657004525863,8.42656253842715,8.4265550756838,8.42654763320457,8.4265401877169,8.42653271664045,8.42652519812726,8.42651761103848,8.42650993488326,8.42650214973819,8.42649423615769,8.42648617508322,8.42647794775555,8.42646953563343,8.42646092031906,8.42645208349199,8.42644300685068,8.42643367206278,8.42642406072276,8.42641415431694,8.42640393419551,8.42639338155124,8.4263824774044,8.42637120259378,8.42635953777345,8.42634746341518,8.42633495981643,8.42632200711376,8.4263085853017,8.42629467425701,8.42628025376854,8.42626530357245,8.4262498033931,8.42623373298952,8.42621707220764,8.42619980103808,8.42618189967979,8.42616334860941,8.42614412865577,8.426124221082,8.42610360766928,8.42608227080711,8.42606019358299,8.42603735992788,8.42601375465287,8.42598936358507,8.42596417368711,8.42593817310688,8.4259113513774,8.42588369958953,8.42582130016578,8.42575662966128,8.42568943017658,8.42561951968638,8.42554677095103,8.42547109632466,8.42539243699085,8.42531075539826,8.42522602997652,8.42513825149985,8.42504742066188,8.42495354645986,8.42485664518382,8.42475673981266,8.42465385968064,8.42454804033293,8.42443932348357,8.42432775703996,8.42421339514977,8.42409629824737,8.42397653308119,8.42385417270774,8.42372929644925,8.42360198980266,8.42347234429642,8.42334045729952,8.42320643177949,8.42307037601062,8.42293240323571,8.42279263128408,8.42265118214973,8.42250818153432,8.42236375835993,8.42221804425696,8.4220711730329,8.42192328012789,8.42177450206292,8.42162497588663,8.42147483862651,8.42132422675008,8.42117327564126,8.42102211909671,8.42087088884674,8.42071971410436,8.42056872114597,8.42041803292634,8.42026776872986,8.42011804385969,8.4199689693656,8.4198206518108,8.41967319307764,8.41952669021142,8.41938123530108,8.41923691539551,8.41909381245336,8.41895200332447,8.41881155976055,8.41867254845264,8.418535031093,8.41839906445859,8.41826470051395,8.41813198653063,8.41800096522096,8.41787167488375,8.41774414955973,8.41761841919466,8.41749450980821,8.41737244366687,8.41725223945927,8.41713391247254,8.41701747476835,8.41690293535765,8.41679030037306,8.41667957323806,8.41657075483241
7,11,1,1,0,0,0.06821058325,0.068187649726866,0.0681859588727965,0.0681844625502948,0.0681831029137828,0.0681818390134059,0.0681806412972291,0.0681794879048628,0.0681783621553479,0.0681772508358448,0.0681761430243532,0.0681750292712857,0.0681739010213016,0.0681727501962477,0.0681715688859692,0.068170349110354,0.0681690826290141,0.068169015303536,0.0681689462988741,0.0681688770043223,0.0681688082561456,0.0681687405164169,0.0681686739974436,0.0681686087473604,0.0681685447088124,0.0681684817588104,0.068168419735558,0.0681683584561766,0.06816829772822,0.0681682373569229,0.0681681771495563,0.0681681169178524,0.068168056479143,0.0681679956566851,0.0681679342794717,0.0681678721817383,0.0681678092023105,0.0681677451838796,0.0681676799722679,0.0681676134157189,0.0681675453642397,0.0681674756689978,0.0681674041817863,0.0681673307545514,0.0681672552389899,0.068167177486207,0.0681670973464325,0.0681670146687953,0.0681669293011506,0.0681668410899584,0.0681667498802103,0.0681666555154035,0.0681665578375609,0.0681664566872949,0.0681663519039164,0.0681662433255873,0.0681661307895168,0.0681660141322029,0.0681658931897173,0.0681657677980363,0.068165637793417,0.0681655030128188,0.0681653632943721,0.0681652184778925,0.0681650684054421,0.0681649129219319,0.0681647518757865,0.0681645851196212,0.0681644125109725,0.0681642339130235,0.0681640491957805,0.06816385823637,0.0681636609201377,0.0681634571416152,0.0681632468049226,0.0681630298253853,0.0681628061309311,0.0681623013387958,0.0681617781743163,0.0681612345511652,0.0681606689968138,0.0681600804819327,0.0681594682974937,0.0681588319676899,0.0681581711887427,0.0681574857861544,0.0681567756852912,0.0681560408917646,0.0681552814783592,0.0681544975768567,0.0681536893731491,0.0681528571045416,0.0681520010585837,0.0681511215727291,0.068150219034534,0.0681492938820364,0.0681483466041316,0.0681473777407939,0.0681463878830282,0.0681453776725266,0.0681443478009334,0.0681432990086852,0.0681422320834675,0.0681411478582557,0.0681400472089556,0.0681389310516666,0.0681378003395916,0.0681366560596246,0.0681354992286533,0.0681343308896176,0.0681331521073668,0.0681319639643626,0.068130767556274,0.0681295639875137,0.068128354366763,0.0681271398025321,0.0681259213988015,0.0681247002507851,0.0681234774408569,0.0681222540346746,0.0681210310775315,0.068119809590965,0.0681185905696413,0.0681173749785344,0.0681161637504114,0.0681149577836307,0.0681137579402558,0.0681125650444839,0.0681113798813812,0.0681102031959192,0.0681090356922964,0.0681078780335332,0.0681067308413211,0.0681055946961094,0.0681044701374081,0.0681033576642884,0.0681022577360587,0.068101170773096,0.0681000971578126,0.0680990372357382,0.0680979913166982,0.0680969596760718,0.0680959425561108,0.0680949401673065,0.068093952689788,0.0680929802747404,0.0680920230458319,0.0680910811006378,0.0680901545120539,0.0680892433296911,0.0680883475812443,0.0680874672738306
8,11,1,1,0,1,0.06821058325,0.068187649726866,0.0681859588727965,0.0681844625502948,0.0681831029137828,0.0681818390134059,0.0681806412972291,0.0681794879048628,0.0681783621553479,0.0681772508358448,0.0681761430243532,0.0681750292712857,0.0681739010213016,0.0681727501962477,0.0681715688859692,0.068170349110354,0.0681690826290141,0.068169015303536,0.0681689462988741,0.0681688770043223,0.0681688082561456,0.0681687405164169,0.0681686739974436,0.0681686087473604,0.0681685447088124,0.0681684817588104,0.068168419735558,0.0681683584561766,0.06816829772822,0.0681682373569229,0.0681681771495563,0.0681681169178524,0.068168056479143,0.0681679956566851,0.0681679342794717,0.0681678721817383,0.0681678092023105,0.0681677451838796,0.0681676799722679,0.0681676134157189,0.0681675453642397,0.0681674756689978,0.0681674041817863,0.0681673307545514,0.0681672552389899,0.068167177486207,0.0681670973464325,0.0681670146687953,0.0681669293011506,0.0681668410899584,0.0681667498802103,0.0681666555154035,0.0681665578375609,0.0681664566872949,0.0681663519039164,0.0681662433255873,0.0681661307895168,0.0681660141322029,0.0681658931897173,0.0681657677980363,0.068165637793417,0.0681655030128188,0.0681653632943721,0.0681652184778925,0.0681650684054421,0.0681649129219319,0.0681647518757865,0.0681645851196212,0.0681644125109725,0.0681642339130235,0.0681640491957805,0.06816385823637,0.0681636609201377,0.0681634571416152,0.0681632468049226,0.0681630298253853,0.0681628061309311,0.0681623013387958,0.0681617781743163,0.0681612345511652,0.0681606689968138,0.0681600804819327,0.0681594682974937,0.0681588319676899,0.0681581711887427,0.0681574857861544,0.0681567756852912,0.0681560408917646,0.0681552814783592,0.0681544975768567,0.0681536893731491,0.0681528571045416,0.0681520010585837,0.0681511215727291,0.068150219034534,0.0681492938820364,0.0681483466041316,0.0681473777407939,0.0681463878830282,0.0681453776725266,0.0681443478009334,0.0681432990086852,0.0681422320834675,0.0681411478582557,0.0681400472089556,0.0681389310516666,0.0681378003395916,0.0681366560596246,0.0681354992286533,0.0681343308896176,0.0681331521073668,0.0681319639643626,0.068130767556274,0.0681295639875137,0.068128354366763,0.0681271398025321,0.0681259213988015,0.0681247002507851,0.0681234774408569,0.0681222540346746,0.0681210310775315,0.068119809590965,0.0681185905696413,0.0681173749785344,0.0681161637504114,0.0681149577836307,0.0681137579402558,0.0681125650444839,0.0681113798813812,0.0681102031959192,0.0681090356922964,0.0681078780335332,0.0681067308413211,0.0681055946961094,0.0681044701374081,0.0681033576642884,0.0681022577360587,0.068101170773096,0.0681000971578126,0.0680990372357382,0.0680979913166982,0.0680969596760718,0.0680959425561108,0.0680949401673065,0.068093952689788,0.0680929802747404,0.0680920230458319,0.0680910811006378,0.0680901545120539,0.0680892433296911,0.0680883475812443,0.0680874672738306
9,23,1,0,0,0,37.9358214161374,37.923066767275,37.9224143684038,37.9218358558047,37.921312750471,37.920831573298,37.9203823943869,37.919957808914,37.9195522114128,37.9191612800629,37.9187816081213,37.91841043919,37.9180454756363,37.9176847386717,37.9173264649722,37.9169690289542,37.9166108834091,37.9165911812674,37.9165713164103,37.9165517222996,37.9165326615996,37.9165142817484,37.9164966535219,37.9164797975169,37.9164637022992,37.9164483367355,37.9164336583104,37.9164196186402,37.9164061670755,37.9163932529863,37.916380827154,37.9163688425623,37.9163572547868,37.9163460221263,37.9163351055707,37.9163244686676,37.9163140773356,37.9163038996496,37.9162939056189,37.916284066969,37.9162743569359,37.9162647500738,37.9162552220808,37.9162457496412,37.9162363102855,37.9162268822661,37.9162174444479,37.916207976213,37.916198457377,37.9161888681176,37.9161791889125,37.916169400487,37.9161594837699,37.9161494198564,37.9161391899786,37.9161287754821,37.9161181578081,37.9161073184816,37.9160962391044,37.9160849013536,37.9160732869839,37.9160613778361,37.9160491558482,37.9160366030729,37.9160237016979,37.916010434071,37.9159967827304,37.9159827304375,37.9159682602141,37.9159533553812,37.9159379996245,37.9159221770141,37.9159058720696,37.9158890698199,37.9158717558335,37.915853916319,37.9158355382169,37.9156142899904,37.915384944166,37.9151463798983,37.9148978169771,37.9146387200921,37.9143687298104,37.9140876135723,37.9137952311316,37.9134915102817,37.9131764300093,37.9128500091148,37.9125122984916,37.9121633761502,37.9118033441009,37.911432326486,37.9110504685992,37.9106579364076,37.9102549164203,37.9098416157008,37.9094182619364,37.9089851034766,37.9085424092689,37.9080904686998,37.9076295912754,37.90716010613,37.9066823613812,37.9061967233179,37.9057035754255,37.9052033172614,37.9046963631885,37.9041831409841,37.9036640903364,37.9031396612485,37.9026103123672,37.9020765092549,37.9015387226243,37.9009974265551,37.9004530967112,37.8999062085761,37.8993572357247,37.8988066481463,37.8982549106343,37.897702481255,37.8971498099073,37.8965973369824,37.896045492132,37.8954946931496,37.89494534497,37.8943978387891,37.8938525513039,37.8933098440729,37.8927700629933,37.8922335378929,37.8917005822301,37.8911714928991,37.8906465501311,37.8901260174871,37.889610141934,37.8890991539964,37.888593267977,37.8880926822384,37.8875975795375,37.8871081274074,37.8866244785778,37.8861467714289,37.8856751304717,37.8852096668499,37.8847504788568,37.8842976524641,37.8838512618564,37.8834113699692,37.8829780290255,37.8825512810693,37.8821311584921,37.8817176845508
10,23,1,0,0,1,37.9358214161374,37.923066767275,37.9224143684038,37.9218358558047,37.921312750471,37.920831573298,37.9203823943869,37.919957808914,37.9195522114128,37.9191612800629,37.9187816081213,37.91841043919,37.9180454756363,37.9176847386717,37.9173264649722,37.9169690289542,37.9166108834091,37.9165911812674,37.9165713164103,37.9165517222996,37.9165326615996,37.9165142817484,37.9164966535219,37.9164797975169,37.9164637022992,37.9164483367355,37.9164336583104,37.9164196186402,37.9164061670755,37.9163932529863,37.916380827154,37.9163688425623,37.9163572547868,37.9163460221263,37.9163351055707,37.9163244686676,37.9163140773356,37.9163038996496,37.9162939056189,37.916284066969,37.9162743569359,37.9162647500738,37.9162552220808,37.9162457496412,37.9162363102855,37.9162268822661,37.9162174444479,37.916207976213,37.916198457377,37.9161888681176,37.9161791889125,37.916169400487,37.9161594837699,37.9161494198564,37.9161391899786,37.9161287754821,37.9161181578081,37.9161073184816,37.9160962391044,37.9160849013536,37.9160732869839,37.9160613778361,37.9160491558482,37.9160366030729,37.9160237016979,37.916010434071,37.9159967827304,37.9159827304375,37.9159682602141,37.9159533553812,37.9159379996245,37.9159221770141,37.9159058720696,37.9158890698199,37.9158717558335,37.915853916319,37.9158355382169,37.9156142899904,37.915384944166,37.9151463798983,37.9148978169771,37.9146387200921,37.9143687298104,37.9140876135723,37.9137952311316,37.9134915102817,37.9131764300093,37.9128500091148,37.9125122984916,37.9121633761502,37.9118033441009,37.911432326486,37.9110504685992,37.9106579364076,37.9102549164203,37.9098416157008,37.9094182619364,37.9089851034766,37.9085424092689,37.9080904686998,37.9076295912754,37.90716010613,37.9066823613812,37.9061967233179,37.9057035754255,37.9052033172614,37.9046963631885,37.9041831409841,37.9036640903364,37.9031396612485,37.9026103123672,37.9020765092549,37.9015387226243,37.9009974265551,37.9004530967112,37.8999062085761,37.8993572357247,37.8988066481463,37.8982549106343,37.897702481255,37.8971498099073,37.8965973369824,37.896045492132,37.8954946931496,37.89494534497,37.8943978387891,37.8938525513039,37.8933098440729,37.8927700629933,37.8922335378929,37.8917005822301,37.8911714928991,37.8906465501311,37.8901260174871,37.889610141934,37.8890991539964,37.888593267977,37.8880926822384,37.8875975795375,37.8871081274074,37.8866244785778,37.8861467714289,37.8856751304717,37.8852096668499,37.8847504788568,37.8842976524641,37.8838512618564,37.8834113699692,37.8829780290255,37.8825512810693,37.8821311584921,37.8817176845508
