"ego","naics","age","sick","wfh","shift","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180"
1,0,0,0,0,0,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215587.919213905,215562.246891401,215536.377398936,215510.046059905,215483.080120061,215455.366528449,215426.830750736,215397.42284746,215367.108342517,215335.862249655,215303.665181395,215270.500819876,215236.354303193,215201.211188433,215165.056812666,215127.875897812,215089.652322059,215050.368998051,215010.007814011,214968.549617066,214925.974220561,214882.260423771,214837.386043006,214791.327943004,214744.062063425,214695.563451286,214645.806290707,214594.763924009,214542.408874874,214488.712873209,214433.646843844,214377.180961317,214319.284653663,214259.92659754,214199.074754494,214136.69633715,214072.757792871,214007.224892425,213940.062689382,213871.235522051,213800.707020232,213728.440107547,213654.397003656,213578.539226279,213500.827593222,213421.222224473,213339.682544439,213256.167284453,213170.634485622,213083.041502073,212993.345004711,212901.500985526,212807.464762541,212711.190985455,212612.633642054,212601.121441106,212589.599397543,212578.24806201,212567.182920479,212556.473825189,212546.159001054,212536.255047164,212526.764064451,212517.67870091,212508.985700302,212500.668366494,212492.708255713,212485.086316527,212477.783637884,212470.781921639,212464.063762917,212457.612799198,212451.413769176,212445.4525141,212439.715941647,212434.191967486,212428.869445304,212423.738091761,212418.788411142,212414.011622419,212409.399591048,212404.944765634,212400.640120301,212396.479102619,212392.455587079,212388.563833606,212384.798450767,212381.154363151,212377.626782621,212374.21118293,212370.903277299,212367.698998644,212364.59448209,212361.586049476,212358.670195595,212355.843576025,212353.102996187,212350.445401544,212347.867868842,212345.367598209,212342.941905986,212340.588218221,212338.304064726,212336.087073644,212333.934966451,212331.845553345,212329.816728978,212327.84646849,212325.93282381,212324.073920212,212322.267953062,212320.513184785,212318.807941998,212317.150612803,212315.539644232,212313.973539815,212312.450857287,212310.970206396,212309.530246828,212308.12968622,212306.767278269,212305.441820935,212304.15215471
2,0,0,0,0,1,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215587.919213905,215562.246891401,215536.377398936,215510.046059905,215483.080120061,215455.366528449,215426.830750736,215397.42284746,215367.108342517,215335.862249655,215303.665181395,215270.500819876,215236.354303193,215201.211188433,215165.056812666,215127.875897812,215089.652322059,215050.368998051,215010.007814011,214968.549617066,214925.974220561,214882.260423771,214837.386043006,214791.327943004,214744.062063425,214695.563451286,214645.806290707,214594.763924009,214542.408874874,214488.712873209,214433.646843844,214377.180961317,214319.284653663,214259.92659754,214199.074754494,214136.69633715,214072.757792871,214007.224892425,213940.062689382,213871.235522051,213800.707020232,213728.440107547,213654.397003656,213578.539226279,213500.827593222,213421.222224473,213339.682544439,213256.167284453,213170.634485622,213083.041502073,212993.345004711,212901.500985526,212807.464762541,212711.190985455,212612.633642054,212601.121441106,212589.599397543,212578.24806201,212567.182920479,212556.473825189,212546.159001054,212536.255047164,212526.764064451,212517.67870091,212508.985700302,212500.668366494,212492.708255713,212485.086316527,212477.783637884,212470.781921639,212464.063762917,212457.612799198,212451.413769176,212445.4525141,212439.715941647,212434.191967486,212428.869445304,212423.738091761,212418.788411142,212414.011622419,212409.399591048,212404.944765634,212400.640120301,212396.479102619,212392.455587079,212388.563833606,212384.798450767,212381.154363151,212377.626782621,212374.21118293,212370.903277299,212367.698998644,212364.59448209,212361.586049476,212358.670195595,212355.843576025,212353.102996187,212350.445401544,212347.867868842,212345.367598209,212342.941905986,212340.588218221,212338.304064726,212336.087073644,212333.934966451,212331.845553345,212329.816728978,212327.84646849,212325.93282381,212324.073920212,212322.267953062,212320.513184785,212318.807941998,212317.150612803,212315.539644232,212313.973539815,212312.450857287,212310.970206396,212309.530246828,212308.12968622,212306.767278269,212305.441820935,212304.15215471
3,0,1,0,0,0,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,554985.076575446,554866.508847215,554747.0668,554625.301252176,554500.256614106,554371.301406795,554238.015645005,554100.116055749,553957.406504493,553809.745216415,553657.023190469,553499.15001268,553336.044694622,553167.629716093,552993.827299688,552814.557070036,552629.73466907,552439.270992469,552243.071799264,552041.037573727,551833.063536112,551619.039731906,551398.851194454,551172.378117451,550939.496001,550700.07583799,550453.984287927,550201.083804626,549941.232777697,549674.285682234,549400.093050211,549118.501765601,548829.355107617,548532.49275398,548227.750979549,547914.962523099,547593.956538296,547264.559041234,546926.592743728,546579.877089971,546224.228316513,545859.459491553,545485.380554473,545101.798355155,544708.516694237,544305.336364626,543892.055194778,543468.468094373,543034.36710279,542589.541440826,542133.777566113,541666.859232611,541188.567554588,540698.681075434,540196.975841692,540167.661967091,540138.325306753,540109.427790535,540081.264583055,540054.013949111,540027.773182516,540002.584249971,539978.45205777,539955.357375114,539933.265919073,539912.134659517,539891.916145533,539872.561417276,539854.02191441,539836.250679663,539819.203070992,539802.837138386,539787.113770323,539771.996693634,539757.452378028,539743.449883976,539729.960681533,539716.95845652,539704.418916249,539692.319601697,539680.639711993,539669.359941574,539658.462332046,539647.930138451,539637.747709772,539627.900382458,539618.374386008,539609.156759276,539600.235276762,539591.5983835,539583.235137589,539575.135159511,539567.288587303,539559.686036868,539552.31856671,539545.177646755,539538.255130327,539531.543229033,539525.034490335,539518.721777302,539512.598250258,539506.657350099,539500.892783092,539495.298506942,539489.868717997,539484.597839429,539479.480510307,539474.511575432,539469.686075874,539464.999240124,539460.446475786,539456.02336179,539451.725641057,539447.549213559,539443.49012977,539439.54458445,539435.708910758,539431.979574645,539428.353169531,539424.826411225,539421.396133088,539418.059281407,539414.81291099
4,0,1,0,0,1,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,554985.076575446,554866.508847215,554747.0668,554625.301252176,554500.256614106,554371.301406795,554238.015645005,554100.116055749,553957.406504493,553809.745216415,553657.023190469,553499.15001268,553336.044694622,553167.629716093,552993.827299688,552814.557070036,552629.73466907,552439.270992469,552243.071799264,552041.037573727,551833.063536112,551619.039731906,551398.851194454,551172.378117451,550939.496001,550700.07583799,550453.984287927,550201.083804626,549941.232777697,549674.285682234,549400.093050211,549118.501765601,548829.355107617,548532.49275398,548227.750979549,547914.962523099,547593.956538296,547264.559041234,546926.592743728,546579.877089971,546224.228316513,545859.459491553,545485.380554473,545101.798355155,544708.516694237,544305.336364626,543892.055194778,543468.468094373,543034.36710279,542589.541440826,542133.777566113,541666.859232611,541188.567554588,540698.681075434,540196.975841692,540167.661967091,540138.325306753,540109.427790535,540081.264583055,540054.013949111,540027.773182516,540002.584249971,539978.45205777,539955.357375114,539933.265919073,539912.134659517,539891.916145533,539872.561417276,539854.02191441,539836.250679663,539819.203070992,539802.837138386,539787.113770323,539771.996693634,539757.452378028,539743.449883976,539729.960681533,539716.95845652,539704.418916249,539692.319601697,539680.639711993,539669.359941574,539658.462332046,539647.930138451,539637.747709772,539627.900382458,539618.374386008,539609.156759276,539600.235276762,539591.5983835,539583.235137589,539575.135159511,539567.288587303,539559.686036868,539552.31856671,539545.177646755,539538.255130327,539531.543229033,539525.034490335,539518.721777302,539512.598250258,539506.657350099,539500.892783092,539495.298506942,539489.868717997,539484.597839429,539479.480510307,539474.511575432,539469.686075874,539464.999240124,539460.446475786,539456.02336179,539451.725641057,539447.549213559,539443.49012977,539439.54458445,539435.708910758,539431.979574645,539428.353169531,539424.826411225,539421.396133088,539418.059281407,539414.81291099
5,0,1,1,0,0,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2128.79804640841,2128.34324724555,2127.88509439153,2127.41802911128,2126.93838597767,2126.44374277916,2125.93248854678,2125.40353670897,2124.85613493775,2124.28973941676,2123.70393204247,2123.0983660072,2122.47273065754,2121.82672864341,2121.16006162817,2120.47242130995,2119.76348411017,2119.03290824466,2118.28033222626,2117.50537433499,2116.70763265928,2115.88668543834,2115.04209168591,2114.17339185192,2113.28010838274,2112.36174643609,2111.41779454779,2110.44772512158,2109.45099497183,2108.4270458977,2107.37530457343,2106.29518368034,2105.1860820727,2104.04738479029,2102.87846382025,2101.67867758611,2100.44737075972,2099.1838759779,2097.88751320303,2096.55758986359,2095.19340108429,2093.79422983673,2092.35934709111,2090.88801196696,2089.37947188762,2087.83296273944,2086.24770903781,2084.62292410235,2082.95781024284,2081.25155895763,2079.50335114617,2077.71235733724,2075.87773793437,2073.99864347976,2072.07421493827,2071.96177350224,2071.84924466525,2071.73840028643,2071.63037255091,2071.52584524243,2071.42519155818,2071.32857247298,2071.2360068063,2071.1474207931,2071.06268293176,2070.98162816838,2070.90407449192,2070.82983410341,2070.75872073632,2070.69055427309,2070.6251634769,2070.56238743691,2070.50207613012,2070.44409042081,2070.38830169431,2070.33459127354,2070.28284972405,2070.23297611055,2070.18487725176,2070.1384669999,2070.09366556751,2070.05039890279,2070.00859812138,2069.96819899337,2069.92914148499,2069.89136935015,2069.85482976829,2069.81947302339,2069.78525222116,2069.75212303935,2069.72004350729,2069.68897381148,2069.65887612364,2069.6297144485,2069.60145448847,2069.57406352412,2069.54751030661,2069.52176496144,2069.49679890234,2069.47258475363,2069.44909627987,2069.42630832181,2069.40419673809,2069.38273835184,2069.36191090153,2069.34169299573,2069.32206407111,2069.30300435347,2069.28449482147,2069.26651717268,2069.24905379171,2069.23208772031,2069.21560262929,2069.19958279187,2069.18401305855,2069.16887883328,2069.15416605089,2069.13986115555,2069.1259510804,2069.11242322802,2069.09926545188,2069.08646603864,2069.07401369119
6,0,1,1,0,1,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2128.79804640841,2128.34324724555,2127.88509439153,2127.41802911128,2126.93838597767,2126.44374277916,2125.93248854678,2125.40353670897,2124.85613493775,2124.28973941676,2123.70393204247,2123.0983660072,2122.47273065754,2121.82672864341,2121.16006162817,2120.47242130995,2119.76348411017,2119.03290824466,2118.28033222626,2117.50537433499,2116.70763265928,2115.88668543834,2115.04209168591,2114.17339185192,2113.28010838274,2112.36174643609,2111.41779454779,2110.44772512158,2109.45099497183,2108.4270458977,2107.37530457343,2106.29518368034,2105.1860820727,2104.04738479029,2102.87846382025,2101.67867758611,2100.44737075972,2099.1838759779,2097.88751320303,2096.55758986359,2095.19340108429,2093.79422983673,2092.35934709111,2090.88801196696,2089.37947188762,2087.83296273944,2086.24770903781,2084.62292410235,2082.95781024284,2081.25155895763,2079.50335114617,2077.71235733724,2075.87773793437,2073.99864347976,2072.07421493827,2071.96177350224,2071.84924466525,2071.73840028643,2071.63037255091,2071.52584524243,2071.42519155818,2071.32857247298,2071.2360068063,2071.1474207931,2071.06268293176,2070.98162816838,2070.90407449192,2070.82983410341,2070.75872073632,2070.69055427309,2070.6251634769,2070.56238743691,2070.50207613012,2070.44409042081,2070.38830169431,2070.33459127354,2070.28284972405,2070.23297611055,2070.18487725176,2070.1384669999,2070.09366556751,2070.05039890279,2070.00859812138,2069.96819899337,2069.92914148499,2069.89136935015,2069.85482976829,2069.81947302339,2069.78525222116,2069.75212303935,2069.72004350729,2069.68897381148,2069.65887612364,2069.6297144485,2069.60145448847,2069.57406352412,2069.54751030661,2069.52176496144,2069.49679890234,2069.47258475363,2069.44909627987,2069.42630832181,2069.40419673809,2069.38273835184,2069.36191090153,2069.34169299573,2069.32206407111,2069.30300435347,2069.28449482147,2069.26651717268,2069.24905379171,2069.23208772031,2069.21560262929,2069.19958279187,2069.18401305855,2069.16887883328,2069.15416605089,2069.13986115555,2069.1259510804,2069.11242322802,2069.09926545188,2069.08646603864,2069.07401369119
7,0,2,0,0,0,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248307.540913025,248278.031042408,248248.292452505,248218.018653734,248187.00978117,248155.135148649,248122.308646014,248088.47258835,248053.587134134,248017.623371625,247980.558821753,247942.374519685,247903.053156249,247862.577885993,247820.931594538,247778.096446901,247734.053627311,247688.783201474,247642.264050761,247594.473854549,247545.389099724,247494.985104184,247443.236053163,247390.115035622,247335.594074984,247279.644166526,247222.235311623,247163.336541989,247102.915946278,247040.940698654,246977.377045662,246912.190369278,246845.345191227,246776.805167315,246706.533129196,246634.491045407,246560.640002536,246484.94030744,246407.35144052,246327.832058017,246246.339999889,246162.832292596,246077.265151788,245989.593984779,245899.773393041,245807.75717479,245713.498327773,245616.949052355,245518.060755034,245416.784052431,245313.068775874,245206.863976646,245098.117931985,244986.7781519,244872.791386893,244860.574528115,244848.349585598,244836.309505266,244824.577176469,244813.226521913,244802.297646363,244791.807615944,244781.758113756,244772.140840181,244762.941298221,244754.141412589,244745.721321384,244737.660577854,244729.938934939,244722.536837584,244715.435711948,244708.618116441,244702.067798198,244695.769689644,244689.709866288,244683.875481687,244678.254690874,244672.836568957,244667.611029849,244662.568747919,244657.70108492,244653.000022303,244648.458099718,244644.068359554,244639.82429742,244635.719818051,244631.749196232,244627.907042162,244624.18827097,244620.588075789,244617.101903991,244613.725436228,244610.454567904,244607.285392754,244604.214188266,244601.237402781,244598.3516439,244595.55366809,244592.840371398,244590.208781069,244587.656047945,244585.17943955,244582.776333792,244580.444213185,244578.180659539,244575.983349062,244573.850047823,244571.778607529,244569.766961598,244567.813121482,244565.915173221,244564.071274196,244562.279650089,244560.538591996,244558.846453697,244557.201649083,244555.602649693,244554.047982392,244552.536227152,244551.066014938,244549.636025693,244548.244986416,244546.891669326
8,0,2,0,0,1,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248307.540913025,248278.031042408,248248.292452505,248218.018653734,248187.00978117,248155.135148649,248122.308646014,248088.47258835,248053.587134134,248017.623371625,247980.558821753,247942.374519685,247903.053156249,247862.577885993,247820.931594538,247778.096446901,247734.053627311,247688.783201474,247642.264050761,247594.473854549,247545.389099724,247494.985104184,247443.236053163,247390.115035622,247335.594074984,247279.644166526,247222.235311623,247163.336541989,247102.915946278,247040.940698654,246977.377045662,246912.190369278,246845.345191227,246776.805167315,246706.533129196,246634.491045407,246560.640002536,246484.94030744,246407.35144052,246327.832058017,246246.339999889,246162.832292596,246077.265151788,245989.593984779,245899.773393041,245807.75717479,245713.498327773,245616.949052355,245518.060755034,245416.784052431,245313.068775874,245206.863976646,245098.117931985,244986.7781519,244872.791386893,244860.574528115,244848.349585598,244836.309505266,244824.577176469,244813.226521913,244802.297646363,244791.807615944,244781.758113756,244772.140840181,244762.941298221,244754.141412589,244745.721321384,244737.660577854,244729.938934939,244722.536837584,244715.435711948,244708.618116441,244702.067798198,244695.769689644,244689.709866288,244683.875481687,244678.254690874,244672.836568957,244667.611029849,244662.568747919,244657.70108492,244653.000022303,244648.458099718,244644.068359554,244639.82429742,244635.719818051,244631.749196232,244627.907042162,244624.18827097,244620.588075789,244617.101903991,244613.725436228,244610.454567904,244607.285392754,244604.214188266,244601.237402781,244598.3516439,244595.55366809,244592.840371398,244590.208781069,244587.656047945,244585.17943955,244582.776333792,244580.444213185,244578.180659539,244575.983349062,244573.850047823,244571.778607529,244569.766961598,244567.813121482,244565.915173221,244564.071274196,244562.279650089,244560.538591996,244558.846453697,244557.201649083,244555.602649693,244554.047982392,244552.536227152,244551.066014938,244549.636025693,244548.244986416,244546.891669326
9,0,2,1,0,0,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103807.165460554,103794.828597926,103782.396117175,103769.739887619,103756.776353958,103743.450881683,103729.727471681,103715.582008263,103700.997835327,103685.962866064,103670.4677029,103654.504417419,103638.065773367,103621.144728356,103603.734127566,103585.826514926,103567.414024336,103548.488322087,103529.040579352,103509.061464793,103488.541148547,103467.469312043,103445.835163189,103423.627451587,103400.83448138,103377.444126889,103353.443846922,103328.820694913,103303.561330042,103277.652029177,103251.078681388,103223.826814302,103195.881595915,103167.227832212,103137.849984639,103107.732153805,103076.858071614,103045.211143997,103012.774431375,102979.530649626,102945.46217337,102910.551037138,102874.778936496,102838.127229075,102800.57693562,102762.108741067,102722.702995705,102682.339716477,102640.998588437,102598.658966428,102555.299876991,102510.900020564,102465.43777399,102418.891193362,102371.238017257,102366.130651302,102361.01990587,102355.98644371,102351.081639804,102346.336398192,102341.767485028,102337.382034955,102333.180751608,102329.16016526,102325.31421531,102321.635345227,102318.115251565,102314.745386379,102311.517285208,102308.422772887,102305.454084456,102302.603928306,102299.865509782,102297.232529751,102294.699166957,102292.260050829,102289.910229475,102287.645135648,102285.460552768,102283.352582173,102281.317612569,102279.352291728,102277.453500788,102275.618331055,102273.844063312,102272.128149379,102270.46819578,102268.861949261,102267.307284046,102265.802190583,102264.344765603,102262.933203367,102261.565787911,102260.240886186,102258.956941964,102257.712470442,102256.506053398,102255.336334843,102254.202017143,102253.101857512,102252.034664833,102250.999296771,102249.994657137,102249.019693473,102248.073394835,102247.15478974,102246.262944273,102245.396960322,102244.555973934,102243.739153779,102242.945699707,102242.174841398,102241.425837081,102240.697972334,102239.990558939,102239.302933811,102238.634457962,102237.984515535,102237.352512875,102236.737877645,102236.140057983,102235.5585217,102234.992755511
10,0,2,1,0,1,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103807.165460554,103794.828597926,103782.396117175,103769.739887619,103756.776353958,103743.450881683,103729.727471681,103715.582008263,103700.997835327,103685.962866064,103670.4677029,103654.504417419,103638.065773367,103621.144728356,103603.734127566,103585.826514926,103567.414024336,103548.488322087,103529.040579352,103509.061464793,103488.541148547,103467.469312043,103445.835163189,103423.627451587,103400.83448138,103377.444126889,103353.443846922,103328.820694913,103303.561330042,103277.652029177,103251.078681388,103223.826814302,103195.881595915,103167.227832212,103137.849984639,103107.732153805,103076.858071614,103045.211143997,103012.774431375,102979.530649626,102945.46217337,102910.551037138,102874.778936496,102838.127229075,102800.57693562,102762.108741067,102722.702995705,102682.339716477,102640.998588437,102598.658966428,102555.299876991,102510.900020564,102465.43777399,102418.891193362,102371.238017257,102366.130651302,102361.01990587,102355.98644371,102351.081639804,102346.336398192,102341.767485028,102337.382034955,102333.180751608,102329.16016526,102325.31421531,102321.635345227,102318.115251565,102314.745386379,102311.517285208,102308.422772887,102305.454084456,102302.603928306,102299.865509782,102297.232529751,102294.699166957,102292.260050829,102289.910229475,102287.645135648,102285.460552768,102283.352582173,102281.317612569,102279.352291728,102277.453500788,102275.618331055,102273.844063312,102272.128149379,102270.46819578,102268.861949261,102267.307284046,102265.802190583,102264.344765603,102262.933203367,102261.565787911,102260.240886186,102258.956941964,102257.712470442,102256.506053398,102255.336334843,102254.202017143,102253.101857512,102252.034664833,102250.999296771,102249.994657137,102249.019693473,102248.073394835,102247.15478974,102246.262944273,102245.396960322,102244.555973934,102243.739153779,102242.945699707,102242.174841398,102241.425837081,102240.697972334,102239.990558939,102239.302933811,102238.634457962,102237.984515535,102237.352512875,102236.737877645,102236.140057983,102235.5585217,102234.992755511
