"ego","naics","age","sick","wfh","shift","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180"
1,0,0,0,0,0,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215609.859049973,215606.034446319,215602.320215541,215598.710938198,215595.201614142,215591.78761985,215588.464669987,215585.228778466,215582.076231697,215579.003558757,215576.00750766,215573.085024138,215570.233233045,215567.449422041,215564.731027157,215562.075620225,215559.480897724,215556.944670935,215554.464857325,215552.039472766,215549.666624661,215547.34450583,215545.071389011,215542.845621911,215540.665622726,215538.529876102,215536.436929422,215534.385389448,215532.373919196,215530.401235206,215528.466104657,215526.567343155,215524.703812429,215522.874418135,215521.078107823,215519.313869304,215517.580728555,215515.877748292,215514.204026416,215512.558694458,215510.940916203,215509.349886357,215507.784829282,215506.244997793,215504.729672009,215503.238158251,215501.769788038,215500.323916997,215498.899924,215497.497210233,215496.115198291,215494.753331356,215493.411072395,215492.087903392,215490.783324613,215489.496848563,215488.228025836,215486.976393331,215485.741520118,215484.522988898,215483.320394992,215482.133349187,215480.961474927,215479.804408298,215478.661797862,215477.533304105,215476.418598945,215475.317365317,215474.229296768,215473.154097047,215472.091479719,215471.041167798,215470.002893394,215468.976397367,215467.961429009,215466.957745719,215465.965112707,215464.983302703,215464.012095676,215463.051278563,215462.100645019,215461.159995159,215460.229135327,215459.307877864,215458.396040887,215457.493448078,215456.59992848,215455.715316301,215454.839450729,215453.972175744,215453.113339951,215452.262796409,215451.42040247,215450.586019625,215449.759513358,215448.940752997,215448.129611582,215447.325965727,215446.5296955,215445.740684293,215444.95881871,215444.183988452,215443.416086205,215442.65500754,215441.900650809,215441.152917049,215440.41170989,215439.676935462,215438.948502312,215438.226321319,215437.510305614,215436.800370504,215436.096433398,215435.398413735,215434.706232915,215434.019814234,215433.33908282,215432.663965573,215431.994391103,215431.330289678,215430.671593165,215430.01823498,215429.370150037
2,0,0,0,0,1,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215609.859049973,215606.034446319,215602.320215541,215598.710938198,215595.201614142,215591.78761985,215588.464669987,215585.228778466,215582.076231697,215579.003558757,215576.00750766,215573.085024138,215570.233233045,215567.449422041,215564.731027157,215562.075620225,215559.480897724,215556.944670935,215554.464857325,215552.039472766,215549.666624661,215547.34450583,215545.071389011,215542.845621911,215540.665622726,215538.529876102,215536.436929422,215534.385389448,215532.373919196,215530.401235206,215528.466104657,215526.567343155,215524.703812429,215522.874418135,215521.078107823,215519.313869304,215517.580728555,215515.877748292,215514.204026416,215512.558694458,215510.940916203,215509.349886357,215507.784829282,215506.244997793,215504.729672009,215503.238158251,215501.769788038,215500.323916997,215498.899924,215497.497210233,215496.115198291,215494.753331356,215493.411072395,215492.087903392,215490.783324613,215489.496848563,215488.228025836,215486.976393331,215485.741520118,215484.522988898,215483.320394992,215482.133349187,215480.961474927,215479.804408298,215478.661797862,215477.533304105,215476.418598945,215475.317365317,215474.229296768,215473.154097047,215472.091479719,215471.041167798,215470.002893394,215468.976397367,215467.961429009,215466.957745719,215465.965112707,215464.983302703,215464.012095676,215463.051278563,215462.100645019,215461.159995159,215460.229135327,215459.307877864,215458.396040887,215457.493448078,215456.59992848,215455.715316301,215454.839450729,215453.972175744,215453.113339951,215452.262796409,215451.42040247,215450.586019625,215449.759513358,215448.940752997,215448.129611582,215447.325965727,215446.5296955,215445.740684293,215444.95881871,215444.183988452,215443.416086205,215442.65500754,215441.900650809,215441.152917049,215440.41170989,215439.676935462,215438.948502312,215438.226321319,215437.510305614,215436.800370504,215436.096433398,215435.398413735,215434.706232915,215434.019814234,215433.33908282,215432.663965573,215431.994391103,215431.330289678,215430.671593165,215430.01823498,215429.370150037
3,0,1,0,0,0,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,555094.857675072,555085.048454315,555075.524651916,555066.272189769,555057.278081564,555048.530321446,555040.017783744,555031.730121433,555023.65769645,555015.791501932,555008.123100425,555000.644568627,554993.348448983,554986.227707213,554979.275694751,554972.486116048,554965.852999541,554959.370672069,554953.033736437,554946.837051211,554940.775712815,554934.845039655,554929.040557802,554923.357988134,554917.793234682,554912.342374121,554907.001646126,554901.76744462,554896.636309671,554891.604920357,554886.670087288,554881.828746841,554877.077955164,554872.41488246,554867.836807707,554863.34111439,554858.92528507,554854.586897657,554850.323621364,554846.133212673,554842.013511739,554837.962438931,554833.977991538,554830.058240637,554826.201328102,554822.405463741,554818.668922681,554814.990042536,554811.367221154,554807.798914205,554804.283632825,554800.819941473,554797.406455854,554794.041840916,554790.724808941,554787.454103971,554784.228568368,554781.047009403,554777.908317408,554774.811417998,554771.755269439,554768.738870002,554765.761250686,554762.821475182,554759.918639426,554757.051870181,554754.220323751,554751.423184908,554748.659665843,554745.929005098,554743.23046657,554740.563338556,554737.926932834,554735.320583784,554732.743647533,554730.195501145,554727.675541835,554725.183186214,554722.717869573,554720.279045177,554717.866183608,554715.478772111,554713.116313989,554710.778327998,554708.464347786,554706.173921339,554703.906610457,554701.661990245,554699.439648632,554697.239185893,554695.060214208,554692.902357225,554690.765249647,554688.648536826,554686.551874388,554684.474927852,554682.417372287,554680.378891957,554678.359180005,554676.357938126,554674.37487627,554672.409712348,554670.46217195,554668.531988072,554666.618900863,554664.722657368,554662.843011289,554660.979722757,554659.132558105,554657.301289654,554655.485695511,554653.685559365,554651.9006703,554650.13082261,554648.375815624,554646.635453533,554644.909545227,554643.197904141,554641.500348097,554639.816699166,554638.146783521,554636.490431303,554634.847476495
4,0,1,0,0,1,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,555094.857675072,555085.048454315,555075.524651916,555066.272189769,555057.278081564,555048.530321446,555040.017783744,555031.730121433,555023.65769645,555015.791501932,555008.123100425,555000.644568627,554993.348448983,554986.227707213,554979.275694751,554972.486116048,554965.852999541,554959.370672069,554953.033736437,554946.837051211,554940.775712815,554934.845039655,554929.040557802,554923.357988134,554917.793234682,554912.342374121,554907.001646126,554901.76744462,554896.636309671,554891.604920357,554886.670087288,554881.828746841,554877.077955164,554872.41488246,554867.836807707,554863.34111439,554858.92528507,554854.586897657,554850.323621364,554846.133212673,554842.013511739,554837.962438931,554833.977991538,554830.058240637,554826.201328102,554822.405463741,554818.668922681,554814.990042536,554811.367221154,554807.798914205,554804.283632825,554800.819941473,554797.406455854,554794.041840916,554790.724808941,554787.454103971,554784.228568368,554781.047009403,554777.908317408,554774.811417998,554771.755269439,554768.738870002,554765.761250686,554762.821475182,554759.918639426,554757.051870181,554754.220323751,554751.423184908,554748.659665843,554745.929005098,554743.23046657,554740.563338556,554737.926932834,554735.320583784,554732.743647533,554730.195501145,554727.675541835,554725.183186214,554722.717869573,554720.279045177,554717.866183608,554715.478772111,554713.116313989,554710.778327998,554708.464347786,554706.173921339,554703.906610457,554701.661990245,554699.439648632,554697.239185893,554695.060214208,554692.902357225,554690.765249647,554688.648536826,554686.551874388,554684.474927852,554682.417372287,554680.378891957,554678.359180005,554676.357938126,554674.37487627,554672.409712348,554670.46217195,554668.531988072,554666.618900863,554664.722657368,554662.843011289,554660.979722757,554659.132558105,554657.301289654,554655.485695511,554653.685559365,554651.9006703,554650.13082261,554648.375815624,554646.635453533,554644.909545227,554643.197904141,554641.500348097,554639.816699166,554638.146783521,554636.490431303,554634.847476495
5,0,1,1,0,0,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2129.21914203833,2129.18151607168,2129.14498490571,2129.10949453998,2129.07499516192,2129.04144071976,2129.00878853794,2128.97699892758,2128.94603491926,2128.91586196465,2128.88644769959,2128.85776173207,2128.82977545658,2128.80246189121,2128.77579553355,2128.74975223529,2128.72430909086,2128.69944433928,2128.67513727813,2128.65136818602,2128.62811825394,2128.60536952434,2128.58310483625,2128.56130777589,2128.53996263207,2128.51905435579,2128.49856852329,2128.47849130246,2128.45880942178,2128.43951014294,2128.42058123216,2128.40201093808,2128.38378796873,2128.36590146965,2128.3483410036,2128.33109653424,2128.31415840522,2128.29751732596,2128.28116435607,2128.26509088994,2128.24928864287,2128.23374963787,2128.21846619299,2128.20343090932,2128.1886366595,2128.17407657675,2128.15974404486,2128.14563268729,2128.13173635853,2128.11804913488,2128.10456530541,2128.09127936368,2128.07818599987,2128.06528009301,2128.05255670371,2128.04001101438,2128.0276385846,2128.01543483932,2128.0033955221,2127.99151651185,2127.97979381271,2127.96822358226,2127.95680210365,2127.9455257854,2127.93439115971,2127.92339487706,2127.91253370122,2127.90180450514,2127.89120426698,2127.88073006596,2127.87037907854,2127.86014857479,2127.85003591485,2127.84003854555,2127.83015399714,2127.82037988018,2127.8107138825,2127.80115376639,2127.79169736572,2127.78234258335,2127.77308738855,2127.76392981451,2127.754867956,2127.7458999671,2127.73702405896,2127.72823849778,2127.71954160271,2127.71093174396,2127.70240734089,2127.69396686028,2127.68560881452,2127.67733176001,2127.66913429556,2127.66101506081,2127.65297273483,2127.64500603462,2127.63711371381,2127.62929456132,2127.6215474001,2127.61387108594,2127.60626450627,2127.59872657904,2127.59125625169,2127.58385250006,2127.5765143274,2127.56924076345,2127.56203086346,2127.55488370734,2127.54779839879,2127.54077406451,2127.53380985335,2127.52690493559,2127.52005850221,2127.51326976416,2127.50653795172,2127.4998623138,2127.49324211736,2127.48667664677,2127.48016520323,2127.47370710426,2127.46730168308,2127.46094828816,2127.45464628269
6,0,1,1,0,1,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2129.21914203833,2129.18151607168,2129.14498490571,2129.10949453998,2129.07499516192,2129.04144071976,2129.00878853794,2128.97699892758,2128.94603491926,2128.91586196465,2128.88644769959,2128.85776173207,2128.82977545658,2128.80246189121,2128.77579553355,2128.74975223529,2128.72430909086,2128.69944433928,2128.67513727813,2128.65136818602,2128.62811825394,2128.60536952434,2128.58310483625,2128.56130777589,2128.53996263207,2128.51905435579,2128.49856852329,2128.47849130246,2128.45880942178,2128.43951014294,2128.42058123216,2128.40201093808,2128.38378796873,2128.36590146965,2128.3483410036,2128.33109653424,2128.31415840522,2128.29751732596,2128.28116435607,2128.26509088994,2128.24928864287,2128.23374963787,2128.21846619299,2128.20343090932,2128.1886366595,2128.17407657675,2128.15974404486,2128.14563268729,2128.13173635853,2128.11804913488,2128.10456530541,2128.09127936368,2128.07818599987,2128.06528009301,2128.05255670371,2128.04001101438,2128.0276385846,2128.01543483932,2128.0033955221,2127.99151651185,2127.97979381271,2127.96822358226,2127.95680210365,2127.9455257854,2127.93439115971,2127.92339487706,2127.91253370122,2127.90180450514,2127.89120426698,2127.88073006596,2127.87037907854,2127.86014857479,2127.85003591485,2127.84003854555,2127.83015399714,2127.82037988018,2127.8107138825,2127.80115376639,2127.79169736572,2127.78234258335,2127.77308738855,2127.76392981451,2127.754867956,2127.7458999671,2127.73702405896,2127.72823849778,2127.71954160271,2127.71093174396,2127.70240734089,2127.69396686028,2127.68560881452,2127.67733176001,2127.66913429556,2127.66101506081,2127.65297273483,2127.64500603462,2127.63711371381,2127.62929456132,2127.6215474001,2127.61387108594,2127.60626450627,2127.59872657904,2127.59125625169,2127.58385250006,2127.5765143274,2127.56924076345,2127.56203086346,2127.55488370734,2127.54779839879,2127.54077406451,2127.53380985335,2127.52690493559,2127.52005850221,2127.51326976416,2127.50653795172,2127.4998623138,2127.49324211736,2127.48667664677,2127.48016520323,2127.47370710426,2127.46730168308,2127.46094828816,2127.45464628269
7,0,2,0,0,0,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248333.135298362,248329.101947541,248325.18579615,248321.38108046,248317.682482651,248314.085085284,248310.584330327,248307.175977693,248303.856076818,248300.620934932,248297.467091859,248294.3912975,248291.390492096,248288.461788924,248285.602458986,248282.809917683,248280.081712985,248277.415514997,248274.809106816,248272.260376287,248269.767308705,248267.32798033,248264.940552552,248262.603266635,248260.314438959,248258.072456727,248255.875774022,248253.72290823,248251.612436727,248249.542993955,248247.513268369,248245.522000068,248243.567978348,248241.650039353,248239.767063919,248237.917975818,248236.101739535,248234.317358739,248232.563874624,248230.840364254,248229.145939086,248227.479743555,248225.840953716,248224.228775962,248222.642445798,248221.08122666,248219.544408846,248218.031308352,248216.541265944,248215.073646169,248213.627836388,248212.203245896,248210.799305066,248209.415464527,248208.05119438,248206.705977792,248205.379338382,248204.070785328,248202.779861985,248201.506126221,248200.249149344,248199.00851912,248197.783836784,248196.574717023,248195.380787792,248194.201689735,248193.037075652,248191.886610059,248190.749968758,248189.626838393,248188.516916048,248187.419908847,248186.335533581,248185.263516342,248184.203592177,248183.155504747,248182.119006011,248181.093855913,248180.079822083,248179.076679556,248178.084210489,248177.102203906,248176.130455436,248175.168767073,248174.216946941,248173.274809067,248172.342173167,248171.418864432,248170.504713333,248169.599555428,248168.703231172,248167.815585745,248166.936468876,248166.06573468,248165.203241502,248164.34885176,248163.502431805,248162.663851772,248161.832985454,248161.009710163,248160.193906612,248159.38545879,248158.584253849,248157.79018199,248157.003136358,248156.223012939,248155.449710459,248154.68313029,248153.923176358,248153.169755056,248152.422775157,248151.682147733,248150.947786078,248150.219605628,248149.497523894,248148.781460388,248148.071336558,248147.36707572,248146.668602999,248145.975845267,248145.288731083,248144.607190644,248143.931155725
8,0,2,0,0,1,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248333.135298362,248329.101947541,248325.18579615,248321.38108046,248317.682482651,248314.085085284,248310.584330327,248307.175977693,248303.856076818,248300.620934932,248297.467091859,248294.3912975,248291.390492096,248288.461788924,248285.602458986,248282.809917683,248280.081712985,248277.415514997,248274.809106816,248272.260376287,248269.767308705,248267.32798033,248264.940552552,248262.603266635,248260.314438959,248258.072456727,248255.875774022,248253.72290823,248251.612436727,248249.542993955,248247.513268369,248245.522000068,248243.567978348,248241.650039353,248239.767063919,248237.917975818,248236.101739535,248234.317358739,248232.563874624,248230.840364254,248229.145939086,248227.479743555,248225.840953716,248224.228775962,248222.642445798,248221.08122666,248219.544408846,248218.031308352,248216.541265944,248215.073646169,248213.627836388,248212.203245896,248210.799305066,248209.415464527,248208.05119438,248206.705977792,248205.379338382,248204.070785328,248202.779861985,248201.506126221,248200.249149344,248199.00851912,248197.783836784,248196.574717023,248195.380787792,248194.201689735,248193.037075652,248191.886610059,248190.749968758,248189.626838393,248188.516916048,248187.419908847,248186.335533581,248185.263516342,248184.203592177,248183.155504747,248182.119006011,248181.093855913,248180.079822083,248179.076679556,248178.084210489,248177.102203906,248176.130455436,248175.168767073,248174.216946941,248173.274809067,248172.342173167,248171.418864432,248170.504713333,248169.599555428,248168.703231172,248167.815585745,248166.936468876,248166.06573468,248165.203241502,248164.34885176,248163.502431805,248162.663851772,248161.832985454,248161.009710163,248160.193906612,248159.38545879,248158.584253849,248157.79018199,248157.003136358,248156.223012939,248155.449710459,248154.68313029,248153.923176358,248153.169755056,248152.422775157,248151.682147733,248150.947786078,248150.219605628,248149.497523894,248148.781460388,248148.071336558,248147.36707572,248146.668602999,248145.975845267,248145.288731083,248144.607190644,248143.931155725
9,0,2,1,0,0,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103817.865419902,103816.179241889,103814.542060134,103812.951465061,103811.405233508,103809.901309695,103808.437788097,103807.012896108,103805.62498216,103804.272502458,103802.954010444,103801.668147385,103800.413634123,103799.189263838,103797.993895647,103796.826449036,103795.685898913,103794.571271243,103793.481639231,103792.416119873,103791.373870901,103790.354088082,103789.356002766,103788.378879699,103787.422015029,103786.484734511,103785.566391861,103784.666367261,103783.784065967,103782.918917098,103782.07037235,103781.23790501,103780.421008933,103779.619197559,103778.832003011,103778.058975363,103777.299681708,103776.553705521,103775.820645965,103775.100117198,103774.391747758,103773.695179967,103773.010069369,103772.336084188,103771.672904821,103771.020223341,103770.37774305,103769.745177995,103769.122252576,103768.508701138,103767.904267561,103767.308704896,103766.721775004,103766.143248217,103765.572903006,103765.010523304,103764.455909955,103763.908857768,103763.369175837,103762.836679326,103762.311189016,103761.792532569,103761.280543278,103760.775060059,103760.275927375,103759.782994996,103759.296117769,103758.815155444,103758.339972487,103757.870437896,103757.406425035,103756.947811464,103756.494478785,103756.046312489,103755.603201809,103755.165039582,103754.73172211,103754.303149037,103753.879223219,103753.459850606,103753.044940127,103752.634403583,103752.228155533,103751.8261132,103751.428196368,103751.034327291,103750.644430597,103750.258433207,103749.876264249,103749.497854974,103749.123138685,103748.752050657,103748.384528068,103748.020509929,103747.659937022,103747.302751827,103746.948898472,103746.598322667,103746.250971648,103745.906794125,103745.565740229,103745.227761461,103744.892810643,103744.560841873,103744.23181048,103743.905672979,103743.582387032,103743.261911407,103742.944205939,103742.629231494,103742.316949936,103742.007324085,103741.700317694,103741.395895411,103741.094022751,103740.794666064,103740.497792511,103740.203370034,103739.91136733,103739.621753827,103739.334499661,103739.049575647,103738.766953265
10,0,2,1,0,1,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103817.865419902,103816.179241889,103814.542060134,103812.951465061,103811.405233508,103809.901309695,103808.437788097,103807.012896108,103805.62498216,103804.272502458,103802.954010444,103801.668147385,103800.413634123,103799.189263838,103797.993895647,103796.826449036,103795.685898913,103794.571271243,103793.481639231,103792.416119873,103791.373870901,103790.354088082,103789.356002766,103788.378879699,103787.422015029,103786.484734511,103785.566391861,103784.666367261,103783.784065967,103782.918917098,103782.07037235,103781.23790501,103780.421008933,103779.619197559,103778.832003011,103778.058975363,103777.299681708,103776.553705521,103775.820645965,103775.100117198,103774.391747758,103773.695179967,103773.010069369,103772.336084188,103771.672904821,103771.020223341,103770.37774305,103769.745177995,103769.122252576,103768.508701138,103767.904267561,103767.308704896,103766.721775004,103766.143248217,103765.572903006,103765.010523304,103764.455909955,103763.908857768,103763.369175837,103762.836679326,103762.311189016,103761.792532569,103761.280543278,103760.775060059,103760.275927375,103759.782994996,103759.296117769,103758.815155444,103758.339972487,103757.870437896,103757.406425035,103756.947811464,103756.494478785,103756.046312489,103755.603201809,103755.165039582,103754.73172211,103754.303149037,103753.879223219,103753.459850606,103753.044940127,103752.634403583,103752.228155533,103751.8261132,103751.428196368,103751.034327291,103750.644430597,103750.258433207,103749.876264249,103749.497854974,103749.123138685,103748.752050657,103748.384528068,103748.020509929,103747.659937022,103747.302751827,103746.948898472,103746.598322667,103746.250971648,103745.906794125,103745.565740229,103745.227761461,103744.892810643,103744.560841873,103744.23181048,103743.905672979,103743.582387032,103743.261911407,103742.944205939,103742.629231494,103742.316949936,103742.007324085,103741.700317694,103741.395895411,103741.094022751,103740.794666064,103740.497792511,103740.203370034,103739.91136733,103739.621753827,103739.334499661,103739.049575647,103738.766953265
