"ego","naics","age","sick","wfh","shift","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180"
1,0,0,0,0,0,216907.5,216879.5764339,216871.044288204,216862.86365743,216854.355221793,216845.031561084,216834.497158536,216822.388413417,216808.335702524,216791.937323513,216772.739412071,216750.218341007,216723.763458957,216692.658770372,216656.062527376,216612.983897629,216562.256019155,216502.504615682,216432.111301587,216349.170831641,216251.441279374,216136.286038341,216000.606506406,215840.763855121,215652.489666854,215645.489736753,215637.888492511,215630.024621109,215622.126501279,215614.344332301,215606.773300748,215599.470211123,215592.465404199,215585.771258845,215579.388233731,215573.309121935,215567.522027916,215562.012424477,215556.7645523,215551.762352136,215546.99006697,215542.43261318,215538.075791836,215533.906391085,215529.912216167,215526.082071999,215522.405717239,215518.873801699,215515.477795515,215494.047631899,215473.069934589,215452.282089949,215431.51423646,215410.658365382,215389.647524188,215368.44183719,215347.0191233,215325.368612299,215303.486752949,215281.374430754,215259.035129244,215236.473735824,215213.695768672,215190.706891358,215167.512618536,215144.118138897,215120.528230341,215096.74721941,215072.778977366,215048.626934855,215024.294106916,214999.783126515,214975.096279597,214950.235537166,214925.202585974,214899.998865972,214874.62559322,214849.083786088,214823.374290602,214797.497800067,214771.454873461,214745.245951965,214718.87137333,214692.331384646,214665.626153599,214638.755778348,214611.720296206,214584.519691281,214557.153901171,214529.622822849,214501.926317824,214474.064216651,214446.036323063,214417.842417064,214389.482258639,214360.955590024,214332.26213808,214303.401616573,214274.373727906,214245.178164907,214215.814612142,214186.282747218,214156.582241989,214126.712763546,214123.280202253,214119.886477726,214116.571419452,214113.359797933,214110.265844516,214107.296514998,214104.453823491,214101.736505951,214099.141196977,214096.663256215,214094.297340596,214092.037795076,214089.878913716,214087.815108755,214085.8410151,214083.951549884,214082.141941513,214080.407737903,214078.744801528,214077.149296148,214075.617668715,214074.146628938,214072.733128068,214071.374337957,214070.067631046,214068.810561794,214067.600849462,214066.436362389,214065.315104112,214064.235200648,214063.194889311,214062.192508724,214061.226489963,214060.295348729,214059.39767838,214058.532143786,214057.69747585,214056.892466661,214056.115965155,214055.366873244,214054.644142361,214053.946770344,214053.273798608,214052.624309612,214051.997424545,214051.39230121,214050.808132096,214050.244142599,214049.699589373,214049.173758826,214048.665965695,214048.175551743,214047.701884519,214047.244356214,214046.802382571,214046.375401871,214045.962873964,214045.564279364,214045.179118382,214044.806910306,214044.447192629,214044.099520302,214043.763465031,214043.438614604,214043.12457225,214042.820956025,214042.527398224,214042.243544825,214041.969054948,214041.703600342,214041.446864893,214041.198544154,214040.958344903,214040.725984691,214040.501191436,214040.283703025,214040.073266927,214039.869639831
2,0,0,0,0,1,216907.5,216879.5764339,216871.044288204,216862.86365743,216854.355221793,216845.031561084,216834.497158536,216822.388413417,216808.335702524,216791.937323513,216772.739412071,216750.218341007,216723.763458957,216692.658770372,216656.062527376,216612.983897629,216562.256019155,216502.504615682,216432.111301587,216349.170831641,216251.441279374,216136.286038341,216000.606506406,215840.763855121,215652.489666854,215645.489736753,215637.888492511,215630.024621109,215622.126501279,215614.344332301,215606.773300748,215599.470211123,215592.465404199,215585.771258845,215579.388233731,215573.309121935,215567.522027916,215562.012424477,215556.7645523,215551.762352136,215546.99006697,215542.43261318,215538.075791836,215533.906391085,215529.912216167,215526.082071999,215522.405717239,215518.873801699,215515.477795515,215494.047631899,215473.069934589,215452.282089949,215431.51423646,215410.658365382,215389.647524188,215368.44183719,215347.0191233,215325.368612299,215303.486752949,215281.374430754,215259.035129244,215236.473735824,215213.695768672,215190.706891358,215167.512618536,215144.118138897,215120.528230341,215096.74721941,215072.778977366,215048.626934855,215024.294106916,214999.783126515,214975.096279597,214950.235537166,214925.202585974,214899.998865972,214874.62559322,214849.083786088,214823.374290602,214797.497800067,214771.454873461,214745.245951965,214718.87137333,214692.331384646,214665.626153599,214638.755778348,214611.720296206,214584.519691281,214557.153901171,214529.622822849,214501.926317824,214474.064216651,214446.036323063,214417.842417064,214389.482258639,214360.955590024,214332.26213808,214303.401616573,214274.373727906,214245.178164907,214215.814612142,214186.282747218,214156.582241989,214126.712763546,214123.280202253,214119.886477726,214116.571419452,214113.359797933,214110.265844516,214107.296514998,214104.453823491,214101.736505951,214099.141196977,214096.663256215,214094.297340596,214092.037795076,214089.878913716,214087.815108755,214085.8410151,214083.951549884,214082.141941513,214080.407737903,214078.744801528,214077.149296148,214075.617668715,214074.146628938,214072.733128068,214071.374337957,214070.067631046,214068.810561794,214067.600849462,214066.436362389,214065.315104112,214064.235200648,214063.194889311,214062.192508724,214061.226489963,214060.295348729,214059.39767838,214058.532143786,214057.69747585,214056.892466661,214056.115965155,214055.366873244,214054.644142361,214053.946770344,214053.273798608,214052.624309612,214051.997424545,214051.39230121,214050.808132096,214050.244142599,214049.699589373,214049.173758826,214048.665965695,214048.175551743,214047.701884519,214047.244356214,214046.802382571,214046.375401871,214045.962873964,214045.564279364,214045.179118382,214044.806910306,214044.447192629,214044.099520302,214043.763465031,214043.438614604,214043.12457225,214042.820956025,214042.527398224,214042.243544825,214041.969054948,214041.703600342,214041.446864893,214041.198544154,214040.958344903,214040.725984691,214040.501191436,214040.283703025,214040.073266927,214039.869639831
3,0,1,0,0,0,561299.97283811,561227.713940223,561189.307766448,561151.970806472,561112.392515525,561068.171683235,561017.330639999,560958.022783141,560888.34648263,560806.216042715,560709.260991097,560594.736669437,560459.435648705,560299.593099454,560110.781059017,559887.787478434,559624.476699847,559313.627350454,558946.743497346,558513.83568437,558003.167245157,557400.961128935,556691.062634711,555854.551749369,554869.306127457,554851.223328573,554831.589498621,554811.281631603,554790.890612536,554770.804660459,554751.269466761,554732.431345352,554714.368140841,554697.111265074,554680.661348574,554664.999255788,554650.093787469,554635.906998663,554622.397813704,554609.524431293,554597.245875685,554585.52295057,554574.318779964,554563.599067988,554553.332172071,554543.489054106,554534.043158398,554524.970247044,554516.248214447,554413.426301017,554313.029964283,554213.620080371,554114.256234343,554014.334211005,553913.475401685,553811.451635239,553708.13416795,553603.459140631,553497.404278344,553389.973251842,553281.185225187,553171.067984078,553059.65343195,552946.974719927,552833.064475901,552717.953713728,552601.671285824,552484.243600507,552365.694561032,552246.045619853,552125.315899827,552003.522367872,551880.68002694,551756.802088512,551631.900142673,551505.984368017,551379.063659896,551251.145778593,551122.237492527,550992.344689935,550861.472483826,550729.625306095,550596.806989741,550463.020841942,550328.269708542,550192.556030668,550055.881894573,549918.24907546,549779.659075938,549640.1131598,549499.612381681,549358.157612918,549215.749565278,549072.388808711,548928.075792591,548782.810858732,548636.594254975,548489.426148219,548341.306634306,548192.235748201,548042.213471492,547891.239739784,547739.314449529,547586.437463629,547577.640862322,547568.944267394,547560.450252461,547552.222544289,547544.297698204,547536.693524212,547529.415109531,547522.459109007,547515.816778499,547509.476103755,547503.423273557,547497.6436848,547492.12261343,547486.845648379,547481.798959251,547476.969448426,547472.344824758,547467.913623815,547463.665194339,547459.589663382,547455.677889179,547451.921408057,547448.312379451,547444.843531691,547441.508110231,547438.299829645,547435.212829147,547432.241632,547429.381109681,547426.62644906,547423.973123562,547421.416867402,547418.953652758,547416.579669586,547414.291307677,547412.085140798,547409.957912609,547407.906524143,547405.928022655,547404.019591648,547402.178541961,547400.402303766,547398.688419273,547397.034536209,547395.438401867,547393.897857654,547392.410834126,547390.975346405,547389.589489952,547388.251436663,547386.959431238,547385.711787791,547384.506886687,547383.343171577,547382.219146606,547381.13337379,547380.084470536,547379.071107298,547378.092005358,547377.145934714,547376.231712078,547375.348198975,547374.494299922,547373.6689607,547372.871166701,547372.099941352,547371.354344607,547370.633471503,547369.936450782,547369.26244357,547368.610642098,547367.980268519,547367.370573743,547366.780836299,547366.210361277,547365.658479306,547365.124545573,547364.607938873
4,0,1,0,0,1,561299.97283811,561227.713940223,561189.307766448,561151.970806472,561112.392515525,561068.171683235,561017.330639999,560958.022783141,560888.34648263,560806.216042715,560709.260991097,560594.736669437,560459.435648705,560299.593099454,560110.781059017,559887.787478434,559624.476699847,559313.627350454,558946.743497346,558513.83568437,558003.167245157,557400.961128935,556691.062634711,555854.551749369,554869.306127457,554851.223328573,554831.589498621,554811.281631603,554790.890612536,554770.804660459,554751.269466761,554732.431345352,554714.368140841,554697.111265074,554680.661348574,554664.999255788,554650.093787469,554635.906998663,554622.397813704,554609.524431293,554597.245875685,554585.52295057,554574.318779964,554563.599067988,554553.332172071,554543.489054106,554534.043158398,554524.970247044,554516.248214447,554413.426301017,554313.029964283,554213.620080371,554114.256234343,554014.334211005,553913.475401685,553811.451635239,553708.13416795,553603.459140631,553497.404278344,553389.973251842,553281.185225187,553171.067984078,553059.65343195,552946.974719927,552833.064475901,552717.953713728,552601.671285824,552484.243600507,552365.694561032,552246.045619853,552125.315899827,552003.522367872,551880.68002694,551756.802088512,551631.900142673,551505.984368017,551379.063659896,551251.145778593,551122.237492527,550992.344689935,550861.472483826,550729.625306095,550596.806989741,550463.020841942,550328.269708542,550192.556030668,550055.881894573,549918.24907546,549779.659075938,549640.1131598,549499.612381681,549358.157612918,549215.749565278,549072.388808711,548928.075792591,548782.810858732,548636.594254975,548489.426148219,548341.306634306,548192.235748201,548042.213471492,547891.239739784,547739.314449529,547586.437463629,547577.640862322,547568.944267394,547560.450252461,547552.222544289,547544.297698204,547536.693524212,547529.415109531,547522.459109007,547515.816778499,547509.476103755,547503.423273557,547497.6436848,547492.12261343,547486.845648379,547481.798959251,547476.969448426,547472.344824758,547467.913623815,547463.665194339,547459.589663382,547455.677889179,547451.921408057,547448.312379451,547444.843531691,547441.508110231,547438.299829645,547435.212829147,547432.241632,547429.381109681,547426.62644906,547423.973123562,547421.416867402,547418.953652758,547416.579669586,547414.291307677,547412.085140798,547409.957912609,547407.906524143,547405.928022655,547404.019591648,547402.178541961,547400.402303766,547398.688419273,547397.034536209,547395.438401867,547393.897857654,547392.410834126,547390.975346405,547389.589489952,547388.251436663,547386.959431238,547385.711787791,547384.506886687,547383.343171577,547382.219146606,547381.13337379,547380.084470536,547379.071107298,547378.092005358,547377.145934714,547376.231712078,547375.348198975,547374.494299922,547373.6689607,547372.871166701,547372.099941352,547371.354344607,547370.633471503,547369.936450782,547369.26244357,547368.610642098,547367.980268519,547367.370573743,547366.780836299,547366.210361277,547365.658479306,547365.124545573,547364.607938873
5,0,1,1,0,0,2153.0205694899,2152.74340059446,2152.59608314188,2152.45286695317,2152.3010535225,2152.13143234643,2151.93641752876,2151.70892591656,2151.44166328434,2151.12662937186,2150.75473158004,2150.31544201622,2149.79645770336,2149.18333760169,2148.45909704138,2147.6037437738,2146.59374279411,2145.40139453892,2143.99411051864,2142.33357342416,2140.37476404055,2138.06483669681,2135.34182558996,2132.13315780108,2128.353976984,2128.28461543076,2128.20930447086,2128.13140805624,2128.05319268904,2127.97614749026,2127.90121487687,2127.82895607615,2127.75966968252,2127.69347618476,2127.63037800143,2127.57030173284,2127.51312770568,2127.45871037165,2127.40689217372,2127.35751277149,2127.31041499121,2127.26544848466,2127.22247180384,2127.18135339746,2127.14197189173,2127.10421590301,2127.0679835696,2127.03318192037,2126.9997261632,2126.60532440777,2126.22022661951,2125.83891264262,2125.4577752567,2125.07449682805,2124.68762509887,2124.29628485593,2123.89998226725,2123.49847238335,2123.09166976256,2122.67958848507,2122.26230205992,2121.8399170668,2121.41255588013,2120.98034566016,2120.54341156016,2120.10187254231,2119.65583927799,2119.20541306358,2118.75068558659,2118.29173913381,2117.82864705623,2117.36147443514,2116.89027881848,2116.41511088254,2115.93601508426,2115.45303046645,2114.96619114968,2114.47552690066,2113.98106368151,2113.48282407819,2112.98082770305,2112.47509155586,2111.96563033912,2111.45245673844,2110.93558166983,2110.4150144969,2109.89076322206,2109.36283465458,2108.83123455814,2108.29596778035,2107.75703836656,2107.21444965903,2106.66820438793,2106.11830473947,2105.56475243734,2105.00754879266,2104.44669475609,2103.88219096783,2103.3140377955,2102.74223537322,2102.16678363036,2101.58768231992,2101.00493104471,2100.41852927886,2100.38478749288,2100.35142930889,2100.31884817625,2100.2872885365,2100.25689060766,2100.22772270492,2100.19980434169,2100.17312268672,2100.14764419945,2100.12332279591,2100.10010549936,2100.07793629558,2100.05675870642,2100.03651745424,2100.01715948875,2099.99863457044,2099.98089555322,2099.96389846211,2099.94760244128,2099.93196962031,2099.91696493346,2099.90255591598,2099.88871249321,2099.87540677266,2099.86261284542,2099.85030660201,2099.83846556176,2099.82706871714,2099.8160963963,2099.80553013714,2099.79535257674,2099.78554735251,2099.77609901463,2099.76699294863,2099.75821530655,2099.74975294614,2099.7415933768,2099.7337247116,2099.72613562447,2099.71881531196,2099.71175345905,2099.70494020846,2099.69836613266,2099.69202220886,2099.68589979618,2099.67999061475,2099.67428672664,2099.6687805183,2099.66346468435,2099.6583322126,2099.65337637011,2099.6485906902,2099.64396896031,2099.63950521064,2099.63519370342,2099.63102892288,2099.62700556569,2099.62311853202,2099.61936291698,2099.61573400258,2099.61222724998,2099.60883829224,2099.60556292735,2099.60239711155,2099.59933695303,2099.59637870589,2099.59351876432,2099.59075365708,2099.58808004221,2099.585494702,2099.58299453802,2099.58057656661,2099.57823791445,2099.57597581413,2099.57378760014,2099.57167070491,2099.56962265508,2099.56764106787
6,0,1,1,0,1,2153.0205694899,2152.74340059446,2152.59608314188,2152.45286695317,2152.3010535225,2152.13143234643,2151.93641752876,2151.70892591656,2151.44166328434,2151.12662937186,2150.75473158004,2150.31544201622,2149.79645770336,2149.18333760169,2148.45909704138,2147.6037437738,2146.59374279411,2145.40139453892,2143.99411051864,2142.33357342416,2140.37476404055,2138.06483669681,2135.34182558996,2132.13315780108,2128.353976984,2128.28461543076,2128.20930447086,2128.13140805624,2128.05319268904,2127.97614749026,2127.90121487687,2127.82895607615,2127.75966968252,2127.69347618476,2127.63037800143,2127.57030173284,2127.51312770568,2127.45871037165,2127.40689217372,2127.35751277149,2127.31041499121,2127.26544848466,2127.22247180384,2127.18135339746,2127.14197189173,2127.10421590301,2127.0679835696,2127.03318192037,2126.9997261632,2126.60532440777,2126.22022661951,2125.83891264262,2125.4577752567,2125.07449682805,2124.68762509887,2124.29628485593,2123.89998226725,2123.49847238335,2123.09166976256,2122.67958848507,2122.26230205992,2121.8399170668,2121.41255588013,2120.98034566016,2120.54341156016,2120.10187254231,2119.65583927799,2119.20541306358,2118.75068558659,2118.29173913381,2117.82864705623,2117.36147443514,2116.89027881848,2116.41511088254,2115.93601508426,2115.45303046645,2114.96619114968,2114.47552690066,2113.98106368151,2113.48282407819,2112.98082770305,2112.47509155586,2111.96563033912,2111.45245673844,2110.93558166983,2110.4150144969,2109.89076322206,2109.36283465458,2108.83123455814,2108.29596778035,2107.75703836656,2107.21444965903,2106.66820438793,2106.11830473947,2105.56475243734,2105.00754879266,2104.44669475609,2103.88219096783,2103.3140377955,2102.74223537322,2102.16678363036,2101.58768231992,2101.00493104471,2100.41852927886,2100.38478749288,2100.35142930889,2100.31884817625,2100.2872885365,2100.25689060766,2100.22772270492,2100.19980434169,2100.17312268672,2100.14764419945,2100.12332279591,2100.10010549936,2100.07793629558,2100.05675870642,2100.03651745424,2100.01715948875,2099.99863457044,2099.98089555322,2099.96389846211,2099.94760244128,2099.93196962031,2099.91696493346,2099.90255591598,2099.88871249321,2099.87540677266,2099.86261284542,2099.85030660201,2099.83846556176,2099.82706871714,2099.8160963963,2099.80553013714,2099.79535257674,2099.78554735251,2099.77609901463,2099.76699294863,2099.75821530655,2099.74975294614,2099.7415933768,2099.7337247116,2099.72613562447,2099.71881531196,2099.71175345905,2099.70494020846,2099.69836613266,2099.69202220886,2099.68589979618,2099.67999061475,2099.67428672664,2099.6687805183,2099.66346468435,2099.6583322126,2099.65337637011,2099.6485906902,2099.64396896031,2099.63950521064,2099.63519370342,2099.63102892288,2099.62700556569,2099.62311853202,2099.61936291698,2099.61573400258,2099.61222724998,2099.60883829224,2099.60556292735,2099.60239711155,2099.59933695303,2099.59637870589,2099.59351876432,2099.59075365708,2099.58808004221,2099.585494702,2099.58299453802,2099.58057656661,2099.57823791445,2099.57597581413,2099.57378760014,2099.57167070491,2099.56962265508,2099.56764106787
7,0,2,0,0,0,249817.205778925,249785.045585024,249775.428560839,249766.190804358,249756.55232931,249745.953657404,249733.940359857,249720.093883491,249703.98785304,249685.158078115,249663.079430169,249637.145553892,249606.648939995,249570.75974642,249528.502181449,249478.727484821,249420.082712517,249350.974370576,249269.525892106,249173.528097935,249060.381466935,248927.028939981,248769.877943297,248584.709789457,248366.576215189,248359.12595467,248351.039374086,248342.678701476,248334.287263772,248326.024412442,248317.990614784,248310.245401353,248302.820182692,248295.727360106,248288.966777622,248282.530249416,248276.404716224,248270.574417885,248265.022365239,248259.731315682,248254.684399455,248249.865502359,248245.259480578,248240.852261639,248236.63087009,248232.58340419,248228.698983429,248224.967679272,248221.380437885,248196.706035815,248172.553990855,248148.619489412,248124.705562256,248100.687100656,248076.486653238,248052.058168423,248027.376091898,248002.428071167,247977.210093535,247951.723262661,247925.971670833,247899.961019124,247873.697725457,247847.188365757,247820.439335937,247793.456649276,247766.245840021,247738.811917875,247711.159364521,247683.292151373,247655.21376907,247626.927266705,247598.43529254,247569.740131326,247540.843739881,247511.747790428,247482.453697089,247452.962646164,247423.275625406,247393.393446664,247363.316767102,247333.046108264,247302.581872641,247271.924358385,247241.073772289,247210.030241161,247178.793821835,247147.364509963,247115.742247739,247083.926930667,247051.918413514,247019.716515497,246987.321025043,246954.731703356,246921.948288679,246888.97049891,246855.798034337,246822.430580258,246788.867808977,246755.10938185,246721.154950808,246687.004159846,246652.656646412,246618.112042538,246614.470606761,246610.870902319,246607.355485574,246603.950704841,246600.671604339,246597.525452504,246594.514256184,246591.636546486,246588.888637687,246586.26550821,246583.761408382,246581.370273792,246579.086000243,246576.902620831,246574.814414571,246572.815967575,246570.90220215,246569.068384105,246567.310116354,246565.623323927,246564.004234073,246562.449354043,246560.955448183,246559.519515434,246558.138767883,246556.810610917,246555.532624857,246554.302548217,246553.118262938,246551.97778087,246550.879231906,246549.820853382,246548.800980687,246547.818038968,246546.870535748,246545.957054411,246545.076248408,246544.226836117,246543.407596251,246542.617363758,246541.855026158,246541.119520249,246540.409829101,246539.724979379,246539.064038885,246538.426114317,246537.810349221,246537.215922103,246536.642044685,246536.087960296,246535.552942374,246535.036293066,246534.537341922,246534.055444673,246533.589982075,246533.14035883,246532.706002556,246532.286362823,246531.880910232,246531.489135543,246531.110548853,246530.744678801,246530.391071821,246530.049291425,246529.718917521,246529.399545759,246529.09078691,246528.792266267,246528.503623073,246528.224509979,246527.954592511,246527.693548583,246527.441068012,246527.19685205,246526.960612946,246526.732073521,246526.510966762,246526.297035434
8,0,2,0,0,1,249817.205778925,249785.045585024,249775.428560839,249766.190804358,249756.55232931,249745.953657404,249733.940359857,249720.093883491,249703.98785304,249685.158078115,249663.079430169,249637.145553892,249606.648939995,249570.75974642,249528.502181449,249478.727484821,249420.082712517,249350.974370576,249269.525892106,249173.528097935,249060.381466935,248927.028939981,248769.877943297,248584.709789457,248366.576215189,248359.12595467,248351.039374086,248342.678701476,248334.287263772,248326.024412442,248317.990614784,248310.245401353,248302.820182692,248295.727360106,248288.966777622,248282.530249416,248276.404716224,248270.574417885,248265.022365239,248259.731315682,248254.684399455,248249.865502359,248245.259480578,248240.852261639,248236.63087009,248232.58340419,248228.698983429,248224.967679272,248221.380437885,248196.706035815,248172.553990855,248148.619489412,248124.705562256,248100.687100656,248076.486653238,248052.058168423,248027.376091898,248002.428071167,247977.210093535,247951.723262661,247925.971670833,247899.961019124,247873.697725457,247847.188365757,247820.439335937,247793.456649276,247766.245840021,247738.811917875,247711.159364521,247683.292151373,247655.21376907,247626.927266705,247598.43529254,247569.740131326,247540.843739881,247511.747790428,247482.453697089,247452.962646164,247423.275625406,247393.393446664,247363.316767102,247333.046108264,247302.581872641,247271.924358385,247241.073772289,247210.030241161,247178.793821835,247147.364509963,247115.742247739,247083.926930667,247051.918413514,247019.716515497,246987.321025043,246954.731703356,246921.948288679,246888.97049891,246855.798034337,246822.430580258,246788.867808977,246755.10938185,246721.154950808,246687.004159846,246652.656646412,246618.112042538,246614.470606761,246610.870902319,246607.355485574,246603.950704841,246600.671604339,246597.525452504,246594.514256184,246591.636546486,246588.888637687,246586.26550821,246583.761408382,246581.370273792,246579.086000243,246576.902620831,246574.814414571,246572.815967575,246570.90220215,246569.068384105,246567.310116354,246565.623323927,246564.004234073,246562.449354043,246560.955448183,246559.519515434,246558.138767883,246556.810610917,246555.532624857,246554.302548217,246553.118262938,246551.97778087,246550.879231906,246549.820853382,246548.800980687,246547.818038968,246546.870535748,246545.957054411,246545.076248408,246544.226836117,246543.407596251,246542.617363758,246541.855026158,246541.119520249,246540.409829101,246539.724979379,246539.064038885,246538.426114317,246537.810349221,246537.215922103,246536.642044685,246536.087960296,246535.552942374,246535.036293066,246534.537341922,246534.055444673,246533.589982075,246533.14035883,246532.706002556,246532.286362823,246531.880910232,246531.489135543,246531.110548853,246530.744678801,246530.391071821,246530.049291425,246529.718917521,246529.399545759,246529.09078691,246528.792266267,246528.503623073,246528.224509979,246527.954592511,246527.693548583,246527.441068012,246527.19685205,246526.960612946,246526.732073521,246526.510966762,246526.297035434
9,0,2,1,0,0,104438.294221075,104424.849367338,104420.828885248,104416.96695938,104412.937509568,104408.50664096,104403.48437558,104397.695733569,104390.96246497,104383.090510884,104373.860336674,104363.018450133,104350.269070742,104335.265275682,104317.599126588,104296.790374065,104272.273407888,104243.382053803,104209.331796408,104169.199068797,104121.89711815,104066.14791384,104000.449548598,103923.038362804,103831.845691195,103828.731043837,103825.350377243,103821.85512405,103818.347009239,103814.892651098,103811.534050874,103808.296095839,103805.191917451,103802.226700184,103799.400378833,103796.709531241,103794.148697868,103791.711290039,103789.390205284,103787.178235181,103785.068327178,103783.053744591,103781.128156414,103779.285679524,103777.52088942,103775.828810473,103774.204893989,103772.644989258,103771.145311242,103760.829959042,103750.732982856,103740.726952663,103730.729523734,103720.688393254,103710.571181992,103700.358637677,103690.040077104,103679.610336201,103669.067737427,103658.412742174,103647.647061261,103636.773078071,103625.793475675,103614.711003195,103603.528334501,103592.247983495,103580.87226382,103569.403269826,103557.84287512,103546.192739987,103534.45432372,103522.628901018,103510.717579011,103498.721312861,103486.64092063,103474.477101408,103462.230446381,103449.901451491,103437.490529679,103424.998020343,103412.424198218,103399.769281339,103387.033437972,103374.216792761,103361.319432159,103348.341409178,103335.282747578,103322.143445543,103308.923478905,103295.622803978,103282.241360047,103268.779071535,103255.235849991,103241.611595584,103227.906198884,103214.119541956,103200.251499504,103186.301939962,103172.270726335,103158.15771705,103143.962766594,103129.685726134,103115.326444104,103100.884766671,103099.362432211,103097.857543905,103096.387892817,103094.964494092,103093.593637102,103092.278360478,103091.019503201,103089.816451189,103088.667663592,103087.571041094,103086.524179995,103085.524545014,103084.569584237,103083.656803146,103082.783810035,103081.948341578,103081.148275002,103080.381631135,103079.646571739,103078.941393233,103078.264518388,103077.614487027,103076.989946459,103076.389642062,103075.812408327,103075.25716055,103074.722887165,103074.208642738,103073.713541794,103073.23675317,103072.777495051,103072.33503054,103071.908663733,103071.497736246,103071.101624138,103070.719735179,103070.351506433,103069.996402106,103069.653911628,103069.323547939,103069.004845957,103068.697361201,103068.400668535,103068.114361046,103067.838049022,103067.57135901,103067.313932961,103067.065427442,103066.825512908,103066.593873024,103066.370204046,103066.15421423,103065.945623287,103065.744161876,103065.549571117,103065.36160214,103065.180015655,103065.00458155,103064.835078505,103064.671293628,103064.513022112,103064.360066898,103064.212238369,103064.069354049,103063.931238314,103063.797722122,103063.668642753,103063.543843555,103063.423173713,103063.306488013,103063.193646627,103063.084514902,103062.978963164,103062.876866519,103062.778104671,103062.682561741,103062.590126104,103062.500690218
10,0,2,1,0,1,104438.294221075,104424.849367338,104420.828885248,104416.96695938,104412.937509568,104408.50664096,104403.48437558,104397.695733569,104390.96246497,104383.090510884,104373.860336674,104363.018450133,104350.269070742,104335.265275682,104317.599126588,104296.790374065,104272.273407888,104243.382053803,104209.331796408,104169.199068797,104121.89711815,104066.14791384,104000.449548598,103923.038362804,103831.845691195,103828.731043837,103825.350377243,103821.85512405,103818.347009239,103814.892651098,103811.534050874,103808.296095839,103805.191917451,103802.226700184,103799.400378833,103796.709531241,103794.148697868,103791.711290039,103789.390205284,103787.178235181,103785.068327178,103783.053744591,103781.128156414,103779.285679524,103777.52088942,103775.828810473,103774.204893989,103772.644989258,103771.145311242,103760.829959042,103750.732982856,103740.726952663,103730.729523734,103720.688393254,103710.571181992,103700.358637677,103690.040077104,103679.610336201,103669.067737427,103658.412742174,103647.647061261,103636.773078071,103625.793475675,103614.711003195,103603.528334501,103592.247983495,103580.87226382,103569.403269826,103557.84287512,103546.192739987,103534.45432372,103522.628901018,103510.717579011,103498.721312861,103486.64092063,103474.477101408,103462.230446381,103449.901451491,103437.490529679,103424.998020343,103412.424198218,103399.769281339,103387.033437972,103374.216792761,103361.319432159,103348.341409178,103335.282747578,103322.143445543,103308.923478905,103295.622803978,103282.241360047,103268.779071535,103255.235849991,103241.611595584,103227.906198884,103214.119541956,103200.251499504,103186.301939962,103172.270726335,103158.15771705,103143.962766594,103129.685726134,103115.326444104,103100.884766671,103099.362432211,103097.857543905,103096.387892817,103094.964494092,103093.593637102,103092.278360478,103091.019503201,103089.816451189,103088.667663592,103087.571041094,103086.524179995,103085.524545014,103084.569584237,103083.656803146,103082.783810035,103081.948341578,103081.148275002,103080.381631135,103079.646571739,103078.941393233,103078.264518388,103077.614487027,103076.989946459,103076.389642062,103075.812408327,103075.25716055,103074.722887165,103074.208642738,103073.713541794,103073.23675317,103072.777495051,103072.33503054,103071.908663733,103071.497736246,103071.101624138,103070.719735179,103070.351506433,103069.996402106,103069.653911628,103069.323547939,103069.004845957,103068.697361201,103068.400668535,103068.114361046,103067.838049022,103067.57135901,103067.313932961,103067.065427442,103066.825512908,103066.593873024,103066.370204046,103066.15421423,103065.945623287,103065.744161876,103065.549571117,103065.36160214,103065.180015655,103065.00458155,103064.835078505,103064.671293628,103064.513022112,103064.360066898,103064.212238369,103064.069354049,103063.931238314,103063.797722122,103063.668642753,103063.543843555,103063.423173713,103063.306488013,103063.193646627,103063.084514902,103062.978963164,103062.876866519,103062.778104671,103062.682561741,103062.590126104,103062.500690218
