"ego","naics","age","sick","wfh","shift","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180"
1,0,0,0,0,0,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215587.919213905,215562.246891401,215536.377398936,215510.046059905,215483.080120061,215455.366528449,215426.830750736,215397.42284746,215367.108342517,215335.862249655,215303.665181395,215270.500819876,215236.354303193,215201.211188433,215165.056812666,215127.875897812,215089.652322059,215050.368998051,215010.007814011,214968.549617066,214925.974220561,214882.260423771,214837.386043006,214791.327943004,214744.062063425,214695.563451286,214645.806290707,214594.763924009,214542.408874874,214488.712873209,214433.646843844,214377.180961317,214319.284653663,214259.92659754,214199.074754494,214136.69633715,214072.757792871,214007.224892425,213940.062689382,213871.235522051,213800.707020232,213728.440107547,213654.397003656,213578.539226279,213500.827593222,213421.222224473,213339.682544439,213256.167284453,213170.634485622,213083.041502073,212993.345004711,212901.500985526,212807.464762541,212711.190985455,212612.633642054,212598.945833016,212585.182911615,212571.517058736,212558.059702124,212544.880047179,212532.018241398,212519.49464523,212507.31635593,212495.481772959,212483.983777957,212472.811925207,212461.953937751,212451.396712977,212441.12698407,212431.13174208,212421.398492326,212411.915398495,212402.671349494,212393.655977395,212384.859642914,212376.273401573,212367.888959035,212359.698621327,212351.695243706,212343.872180485,212336.22323784,212328.742629618,212321.424936987,212314.265071918,212307.258244438,212300.399933409,212293.685860605,212287.111967694,212280.674395977,212274.36946849,212268.193674222,212262.14365421,212256.216189272,212250.408189169,212244.716683017,212239.138810793,212233.671815785,212228.313037865,212223.059907483,212217.909940275,212212.860732227,212207.909955292,212203.055353437,212198.294739036,212193.625989583,212189.047044682,212184.555903274,212180.150621084,212175.829308253,212171.590127137,212167.431290256,212163.35105838,212159.347738727,212155.419683274,212151.565287161,212147.782987186,212144.071260379,212140.428622646,212136.853627476,212133.344864717,212129.900959441,212126.52057079,212123.20239091
2,0,0,0,0,1,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215587.919213905,215562.246891401,215536.377398936,215510.046059905,215483.080120061,215455.366528449,215426.830750736,215397.42284746,215367.108342517,215335.862249655,215303.665181395,215270.500819876,215236.354303193,215201.211188433,215165.056812666,215127.875897812,215089.652322059,215050.368998051,215010.007814011,214968.549617066,214925.974220561,214882.260423771,214837.386043006,214791.327943004,214744.062063425,214695.563451286,214645.806290707,214594.763924009,214542.408874874,214488.712873209,214433.646843844,214377.180961317,214319.284653663,214259.92659754,214199.074754494,214136.69633715,214072.757792871,214007.224892425,213940.062689382,213871.235522051,213800.707020232,213728.440107547,213654.397003656,213578.539226279,213500.827593222,213421.222224473,213339.682544439,213256.167284453,213170.634485622,213083.041502073,212993.345004711,212901.500985526,212807.464762541,212711.190985455,212612.633642054,212598.945833016,212585.182911615,212571.517058736,212558.059702124,212544.880047179,212532.018241398,212519.49464523,212507.31635593,212495.481772959,212483.983777957,212472.811925207,212461.953937751,212451.396712977,212441.12698407,212431.13174208,212421.398492326,212411.915398495,212402.671349494,212393.655977395,212384.859642914,212376.273401573,212367.888959035,212359.698621327,212351.695243706,212343.872180485,212336.22323784,212328.742629618,212321.424936987,212314.265071918,212307.258244438,212300.399933409,212293.685860605,212287.111967694,212280.674395977,212274.36946849,212268.193674222,212262.14365421,212256.216189272,212250.408189169,212244.716683017,212239.138810793,212233.671815785,212228.313037865,212223.059907483,212217.909940275,212212.860732227,212207.909955292,212203.055353437,212198.294739036,212193.625989583,212189.047044682,212184.555903274,212180.150621084,212175.829308253,212171.590127137,212167.431290256,212163.35105838,212159.347738727,212155.419683274,212151.565287161,212147.782987186,212144.071260379,212140.428622646,212136.853627476,212133.344864717,212129.900959441,212126.52057079,212123.20239091
3,0,1,0,0,0,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,554985.076575446,554866.508847215,554747.0668,554625.301252176,554500.256614106,554371.301406795,554238.015645005,554100.116055749,553957.406504493,553809.745216415,553657.023190469,553499.15001268,553336.044694622,553167.629716093,552993.827299688,552814.557070036,552629.73466907,552439.270992469,552243.071799264,552041.037573727,551833.063536112,551619.039731906,551398.851194454,551172.378117451,550939.496001,550700.07583799,550453.984287927,550201.083804626,549941.232777697,549674.285682234,549400.093050211,549118.501765601,548829.355107617,548532.49275398,548227.750979549,547914.962523099,547593.956538296,547264.559041234,546926.592743728,546579.877089971,546224.228316513,545859.459491553,545485.380554473,545101.798355155,544708.516694237,544305.336364626,543892.055194778,543468.468094373,543034.36710279,542589.541440826,542133.777566113,541666.859232611,541188.567554588,540698.681075434,540196.975841692,539965.160381832,539731.083619694,539497.152126514,539264.961963924,539035.545665363,538809.546910044,538587.342997788,538369.130705012,538154.986191713,537944.906668729,537738.839117648,537536.69998267,537338.388518038,537143.795704355,536952.810091757,536765.321517998,536581.223382388,536400.413919437,536222.796830235,536048.281476892,535876.782805197,535708.221101926,535542.521658417,535379.614390026,535219.433438931,535061.916790245,534907.005902019,534754.645362127,534604.782574382,534457.367473811,534312.35227168,534169.691227993,534029.340448809,533891.25770781,533755.402288652,533621.73484609,533490.217284179,533360.812649194,533233.485035651,533108.19950391,532984.922007788,532863.619331004,532744.259031323,532626.809391383,532511.239375361,532397.518590715,532285.617254338,532175.506162546,532067.156664397,531960.540637906,531855.630468776,531752.399031311,531650.819671233,531550.86619014,531452.512831413,531355.734267361,531260.505587462,531166.802287546,531074.600259812,530983.875783561,530894.605516567,530806.766486997,530720.336085817,530635.2920596,530551.612503721,530469.275856105,530388.26089084,530308.546712304
4,0,1,0,0,1,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,554985.076575446,554866.508847215,554747.0668,554625.301252176,554500.256614106,554371.301406795,554238.015645005,554100.116055749,553957.406504493,553809.745216415,553657.023190469,553499.15001268,553336.044694622,553167.629716093,552993.827299688,552814.557070036,552629.73466907,552439.270992469,552243.071799264,552041.037573727,551833.063536112,551619.039731906,551398.851194454,551172.378117451,550939.496001,550700.07583799,550453.984287927,550201.083804626,549941.232777697,549674.285682234,549400.093050211,549118.501765601,548829.355107617,548532.49275398,548227.750979549,547914.962523099,547593.956538296,547264.559041234,546926.592743728,546579.877089971,546224.228316513,545859.459491553,545485.380554473,545101.798355155,544708.516694237,544305.336364626,543892.055194778,543468.468094373,543034.36710279,542589.541440826,542133.777566113,541666.859232611,541188.567554588,540698.681075434,540196.975841692,539965.160381832,539731.083619694,539497.152126514,539264.961963924,539035.545665363,538809.546910044,538587.342997788,538369.130705012,538154.986191713,537944.906668729,537738.839117648,537536.69998267,537338.388518038,537143.795704355,536952.810091757,536765.321517998,536581.223382388,536400.413919437,536222.796830235,536048.281476892,535876.782805197,535708.221101926,535542.521658417,535379.614390026,535219.433438931,535061.916790245,534907.005902019,534754.645362127,534604.782574382,534457.367473811,534312.35227168,534169.691227993,534029.340448809,533891.25770781,533755.402288652,533621.73484609,533490.217284179,533360.812649194,533233.485035651,533108.19950391,532984.922007788,532863.619331004,532744.259031323,532626.809391383,532511.239375361,532397.518590715,532285.617254338,532175.506162546,532067.156664397,531960.540637906,531855.630468776,531752.399031311,531650.819671233,531550.86619014,531452.512831413,531355.734267361,531260.505587462,531166.802287546,531074.600259812,530983.875783561,530894.605516567,530806.766486997,530720.336085817,530635.2920596,530551.612503721,530469.275856105,530388.26089084,530308.546712304
5,0,1,1,0,0,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2128.79804640841,2128.34324724555,2127.88509439153,2127.41802911128,2126.93838597767,2126.44374277916,2125.93248854678,2125.40353670897,2124.85613493775,2124.28973941676,2123.70393204247,2123.0983660072,2122.47273065754,2121.82672864341,2121.16006162817,2120.47242130995,2119.76348411017,2119.03290824466,2118.28033222626,2117.50537433499,2116.70763265928,2115.88668543834,2115.04209168591,2114.17339185192,2113.28010838274,2112.36174643609,2111.41779454779,2110.44772512158,2109.45099497183,2108.4270458977,2107.37530457343,2106.29518368034,2105.1860820727,2104.04738479029,2102.87846382025,2101.67867758611,2100.44737075972,2099.1838759779,2097.88751320303,2096.55758986359,2095.19340108429,2093.79422983673,2092.35934709111,2090.88801196696,2089.37947188762,2087.83296273944,2086.24770903781,2084.62292410235,2082.95781024284,2081.25155895763,2079.50335114617,2077.71235733724,2075.87773793437,2073.99864347976,2072.07421493827,2071.1850229241,2070.2871570625,2069.38984841999,2068.49921913034,2067.61922975981,2066.75234931722,2065.9000250399,2065.06301171797,2064.24160148408,2063.4357836396,2062.64535481785,2061.86999451754,2061.10931630058,2060.36290199306,2059.63032409835,2058.91116005884,2058.20500097821,2057.51145650693,2056.83015726401,2056.16075558288,2055.50292521469,2054.85636039742,2054.22077456543,2053.59589888979,2052.98148075468,2052.37728228494,2051.78307892679,2051.19865813178,2050.62381815275,2050.05836695171,2049.50212122182,2048.95490551474,2048.41655146316,2047.88689709642,2047.36578623579,2046.85306796172,2046.34859614674,2045.85222904467,2045.36382893014,2044.88326178253,2044.41039700835,2043.94510719739,2043.48726790855,2043.03675748114,2042.59345686871,2042.15724949232,2041.72802111065,2041.30565970493,2040.89005537659,2040.48110025601,2040.07868842096,2039.68271582336,2039.29308022338,2038.90968112985,2038.53241974616,2038.16119892098,2037.79592310315,2037.43649830017,2037.08283203994,2036.73483333519,2036.39241265038,2036.05548187073,2035.72395427305,2035.39774449821,2035.07676852499,2034.7609436461,2034.45018844373,2034.14442276695
6,0,1,1,0,1,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2128.79804640841,2128.34324724555,2127.88509439153,2127.41802911128,2126.93838597767,2126.44374277916,2125.93248854678,2125.40353670897,2124.85613493775,2124.28973941676,2123.70393204247,2123.0983660072,2122.47273065754,2121.82672864341,2121.16006162817,2120.47242130995,2119.76348411017,2119.03290824466,2118.28033222626,2117.50537433499,2116.70763265928,2115.88668543834,2115.04209168591,2114.17339185192,2113.28010838274,2112.36174643609,2111.41779454779,2110.44772512158,2109.45099497183,2108.4270458977,2107.37530457343,2106.29518368034,2105.1860820727,2104.04738479029,2102.87846382025,2101.67867758611,2100.44737075972,2099.1838759779,2097.88751320303,2096.55758986359,2095.19340108429,2093.79422983673,2092.35934709111,2090.88801196696,2089.37947188762,2087.83296273944,2086.24770903781,2084.62292410235,2082.95781024284,2081.25155895763,2079.50335114617,2077.71235733724,2075.87773793437,2073.99864347976,2072.07421493827,2071.1850229241,2070.2871570625,2069.38984841999,2068.49921913034,2067.61922975981,2066.75234931722,2065.9000250399,2065.06301171797,2064.24160148408,2063.4357836396,2062.64535481785,2061.86999451754,2061.10931630058,2060.36290199306,2059.63032409835,2058.91116005884,2058.20500097821,2057.51145650693,2056.83015726401,2056.16075558288,2055.50292521469,2054.85636039742,2054.22077456543,2053.59589888979,2052.98148075468,2052.37728228494,2051.78307892679,2051.19865813178,2050.62381815275,2050.05836695171,2049.50212122182,2048.95490551474,2048.41655146316,2047.88689709642,2047.36578623579,2046.85306796172,2046.34859614674,2045.85222904467,2045.36382893014,2044.88326178253,2044.41039700835,2043.94510719739,2043.48726790855,2043.03675748114,2042.59345686871,2042.15724949232,2041.72802111065,2041.30565970493,2040.89005537659,2040.48110025601,2040.07868842096,2039.68271582336,2039.29308022338,2038.90968112985,2038.53241974616,2038.16119892098,2037.79592310315,2037.43649830017,2037.08283203994,2036.73483333519,2036.39241265038,2036.05548187073,2035.72395427305,2035.39774449821,2035.07676852499,2034.7609436461,2034.45018844373,2034.14442276695
7,0,2,0,0,0,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248307.540913025,248278.031042408,248248.292452505,248218.018653734,248187.00978117,248155.135148649,248122.308646014,248088.47258835,248053.587134134,248017.623371625,247980.558821753,247942.374519685,247903.053156249,247862.577885993,247820.931594538,247778.096446901,247734.053627311,247688.783201474,247642.264050761,247594.473854549,247545.389099724,247494.985104184,247443.236053163,247390.115035622,247335.594074984,247279.644166526,247222.235311623,247163.336541989,247102.915946278,247040.940698654,246977.377045662,246912.190369278,246845.345191227,246776.805167315,246706.533129196,246634.491045407,246560.640002536,246484.94030744,246407.35144052,246327.832058017,246246.339999889,246162.832292596,246077.265151788,245989.593984779,245899.773393041,245807.75717479,245713.498327773,245616.949052355,245518.060755034,245416.784052431,245313.068775874,245206.863976646,245098.117931985,244986.7781519,244872.791386893,244855.087165839,244837.250900569,244819.485867463,244801.92413859,244784.648642593,244767.708691279,244751.130812371,244734.926304082,244719.096476162,244703.636271269,244688.536740939,244673.786726335,244659.373982539,244645.285916174,244631.510056522,244618.034343743,244604.847294014,244591.938080533,244579.296561541,244566.913273173,244554.779401362,244542.886741849,244531.227654344,244519.795014836,244508.582168418,244497.582884825,244486.79131664,244476.201961113,244465.80962559,244455.609396488,244445.596611631,244435.766835714,244426.115838513,244416.639575739,244407.334172139,244398.195906595,244389.221199054,244380.406598983,244371.74877522,244363.244507014,244354.890676109,244346.684259745,244338.622324442,244330.70202048,244322.920576972,244315.275297465,244307.763555986,244300.38279349,244293.130514647,244286.004284935,244279.001727991,244272.120523189,244265.358403432,244258.713153106,244252.1826062,244245.764644562,244239.457196274,244233.258234139,244227.165774262,244221.177874721,244215.292634307,244209.508191346,244203.822722571,244198.234442057,244192.741600201,244187.342482788,244182.035410035,244176.818735707
8,0,2,0,0,1,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248307.540913025,248278.031042408,248248.292452505,248218.018653734,248187.00978117,248155.135148649,248122.308646014,248088.47258835,248053.587134134,248017.623371625,247980.558821753,247942.374519685,247903.053156249,247862.577885993,247820.931594538,247778.096446901,247734.053627311,247688.783201474,247642.264050761,247594.473854549,247545.389099724,247494.985104184,247443.236053163,247390.115035622,247335.594074984,247279.644166526,247222.235311623,247163.336541989,247102.915946278,247040.940698654,246977.377045662,246912.190369278,246845.345191227,246776.805167315,246706.533129196,246634.491045407,246560.640002536,246484.94030744,246407.35144052,246327.832058017,246246.339999889,246162.832292596,246077.265151788,245989.593984779,245899.773393041,245807.75717479,245713.498327773,245616.949052355,245518.060755034,245416.784052431,245313.068775874,245206.863976646,245098.117931985,244986.7781519,244872.791386893,244855.087165839,244837.250900569,244819.485867463,244801.92413859,244784.648642593,244767.708691279,244751.130812371,244734.926304082,244719.096476162,244703.636271269,244688.536740939,244673.786726335,244659.373982539,244645.285916174,244631.510056522,244618.034343743,244604.847294014,244591.938080533,244579.296561541,244566.913273173,244554.779401362,244542.886741849,244531.227654344,244519.795014836,244508.582168418,244497.582884825,244486.79131664,244476.201961113,244465.80962559,244455.609396488,244445.596611631,244435.766835714,244426.115838513,244416.639575739,244407.334172139,244398.195906595,244389.221199054,244380.406598983,244371.74877522,244363.244507014,244354.890676109,244346.684259745,244338.622324442,244330.70202048,244322.920576972,244315.275297465,244307.763555986,244300.38279349,244293.130514647,244286.004284935,244279.001727991,244272.120523189,244265.358403432,244258.713153106,244252.1826062,244245.764644562,244239.457196274,244233.258234139,244227.165774262,244221.177874721,244215.292634307,244209.508191346,244203.822722571,244198.234442057,244192.741600201,244187.342482788,244182.035410035,244176.818735707
9,0,2,1,0,0,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103807.165460554,103794.828597926,103782.396117175,103769.739887619,103756.776353958,103743.450881683,103729.727471681,103715.582008263,103700.997835327,103685.962866064,103670.4677029,103654.504417419,103638.065773367,103621.144728356,103603.734127566,103585.826514926,103567.414024336,103548.488322087,103529.040579352,103509.061464793,103488.541148547,103467.469312043,103445.835163189,103423.627451587,103400.83448138,103377.444126889,103353.443846922,103328.820694913,103303.561330042,103277.652029177,103251.078681388,103223.826814302,103195.881595915,103167.227832212,103137.849984639,103107.732153805,103076.858071614,103045.211143997,103012.774431375,102979.530649626,102945.46217337,102910.551037138,102874.778936496,102838.127229075,102800.57693562,102762.108741067,102722.702995705,102682.339716477,102640.998588437,102598.658966428,102555.299876991,102510.900020564,102465.43777399,102418.891193362,102371.238017257,102363.836610929,102356.38000235,102348.953173006,102341.611336797,102334.389162775,102327.307266178,102320.376737156,102313.602299026,102306.984499341,102300.521223833,102294.20873152,102288.04235735,102282.016982227,102276.127341377,102270.368221308,102264.734580295,102259.221617426,102253.82480646,102248.539907545,102243.362964228,102238.29029171,102233.318460128,102228.444275392,102223.664759246,102218.977129546,102214.378781676,102209.867271071,102205.440297258,102201.095689401,102196.831393334,102192.645459993,102188.536035159,102184.50135035,102180.539714815,102176.649508469,102172.829175669,102169.077219738,102165.392198153,102161.772718291,102158.217433689,102154.725040732,102151.294275729,102147.923912313,102144.612759132,102141.359657793,102138.163481021,102135.023131002,102131.937537907,102128.905658541,102125.92647513,102122.998994213,102120.122245635,102117.295281613,102114.517175891,102111.78702295,102109.103937276,102106.467052687,102103.875521694,102101.328514913,102098.825220506,102096.364843655,102093.946606072,102091.569745524,102089.233515389,102086.937184229,102084.680035402,102082.46136666,102080.280489781
10,0,2,1,0,1,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103807.165460554,103794.828597926,103782.396117175,103769.739887619,103756.776353958,103743.450881683,103729.727471681,103715.582008263,103700.997835327,103685.962866064,103670.4677029,103654.504417419,103638.065773367,103621.144728356,103603.734127566,103585.826514926,103567.414024336,103548.488322087,103529.040579352,103509.061464793,103488.541148547,103467.469312043,103445.835163189,103423.627451587,103400.83448138,103377.444126889,103353.443846922,103328.820694913,103303.561330042,103277.652029177,103251.078681388,103223.826814302,103195.881595915,103167.227832212,103137.849984639,103107.732153805,103076.858071614,103045.211143997,103012.774431375,102979.530649626,102945.46217337,102910.551037138,102874.778936496,102838.127229075,102800.57693562,102762.108741067,102722.702995705,102682.339716477,102640.998588437,102598.658966428,102555.299876991,102510.900020564,102465.43777399,102418.891193362,102371.238017257,102363.836610929,102356.38000235,102348.953173006,102341.611336797,102334.389162775,102327.307266178,102320.376737156,102313.602299026,102306.984499341,102300.521223833,102294.20873152,102288.04235735,102282.016982227,102276.127341377,102270.368221308,102264.734580295,102259.221617426,102253.82480646,102248.539907545,102243.362964228,102238.29029171,102233.318460128,102228.444275392,102223.664759246,102218.977129546,102214.378781676,102209.867271071,102205.440297258,102201.095689401,102196.831393334,102192.645459993,102188.536035159,102184.50135035,102180.539714815,102176.649508469,102172.829175669,102169.077219738,102165.392198153,102161.772718291,102158.217433689,102154.725040732,102151.294275729,102147.923912313,102144.612759132,102141.359657793,102138.163481021,102135.023131002,102131.937537907,102128.905658541,102125.92647513,102122.998994213,102120.122245635,102117.295281613,102114.517175891,102111.78702295,102109.103937276,102106.467052687,102103.875521694,102101.328514913,102098.825220506,102096.364843655,102093.946606072,102091.569745524,102089.233515389,102086.937184229,102084.680035402,102082.46136666,102080.280489781
