"ego","naics","age","sick","wfh","shift","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150"
1,0,1,0,0,0,409911.11078778,0,0.569691752449123,0.984862049839508,1.32158076683106,1.63268185558474,1.96128261249756,2.35143801905944,2.85919031984741,3.56733719531003,4.60843726860141,6.20322414007777,8.72645045157746,12.8204662894784,19.5900467705958,30.9307425003275,50.0624446893816,42.6744399960542,37.9609374837942,34.9910055940102,33.1734451287765,32.1448523680126,31.6933420312135,31.7070288502592,32.1395973030398,32.987512657183,34.2751274943622,36.0449714937149,38.3513476749455,41.2558974797893,44.8241635055876,49.1224496575457,54.2144755814552,60.157487773141,66.9976515041656,74.7647242913223,83.4662130098817,93.0814360174747,103.556124506023,114.798341868466,126.676594114327,139.020851302579,151.627003531768,164.26470257377,176.68825240724,188.649469614171,199.911225680032,210.260247830371,219.517843052072,227.547589066073,234.259509102466,239.610637211508,243.602473217416,246.275920130204,247.704555660195,247.987033329168,247.239347246357,245.587523907211,243.16112198491,240.087793647857,236.489007108471,232.476899000466,228.152189406293,223.603033505028,218.904642432777,214.119530044218,209.298230266818,204.480344196938,199.695795013093,194.966189527513,190.306203727861,185.724923035346,181.227091424239,176.814232570734,172.485624001901,168.239114990569,164.07178799685,209.992804405319,245.46028812946,273.576776764298,296.485256709817,315.671537309409,332.170705725254,346.708228873614,359.796511621738,371.80095305329,382.98523129946,393.542374345312,403.616083610586,413.315434331751,422.724925775255,431.911597607453,440.929761435435,449.824422081037,458.633572272329,467.389824906493,476.121563024201,484.853663743761,493.608012553486,502.403900067353,511.25816944452,520.185361844232,529.197752231258,538.305341859078,547.515844716969,556.834646514978,566.264772136179,575.806879284889,585.459274892678,595.21797641337,605.076820594955,615.027620596556,625.06037794851,635.163540243552,645.324298349213,655.52891125404,665.763049532468,676.012138243826,686.261688215374,696.497601208831,706.706438008043,716.875643282917,726.993719943897,737.050352198778,747.036479224274,756.944321610746,766.767366963146,776.500321435988,786.139033759086,795.68039960754,805.122253084058,814.463251198163,823.702756873791,832.840724609211,841.877591948927,850.814179200576,859.65159879557,868.391175050675,877.034374584088,885.58274711411,894.037876094307,902.401338439649,910.674672436945,918.859352897825,926.956772606956,934.968229138886,942.894916186038,950.737918612665,958.498210528942,966.176655769142,973.774010239932,981.290925683198
2,0,1,0,0,1,409911.11078778,0,0.569691752449123,0.984862049839508,1.32158076683106,1.63268185558474,1.96128261249756,2.35143801905944,2.85919031984741,3.56733719531003,4.60843726860141,6.20322414007777,8.72645045157746,12.8204662894784,19.5900467705958,30.9307425003275,50.0624446893816,42.6744399960542,37.9609374837942,34.9910055940102,33.1734451287765,32.1448523680126,31.6933420312135,31.7070288502592,32.1395973030398,32.987512657183,34.2751274943622,36.0449714937149,38.3513476749455,41.2558974797893,44.8241635055876,49.1224496575457,54.2144755814552,60.157487773141,66.9976515041656,74.7647242913223,83.4662130098817,93.0814360174747,103.556124506023,114.798341868466,126.676594114327,139.020851302579,151.627003531768,164.26470257377,176.68825240724,188.649469614171,199.911225680032,210.260247830371,219.517843052072,227.547589066073,234.259509102466,239.610637211508,243.602473217416,246.275920130204,247.704555660195,247.987033329168,247.239347246357,245.587523907211,243.16112198491,240.087793647857,236.489007108471,232.476899000466,228.152189406293,223.603033505028,218.904642432777,214.119530044218,209.298230266818,204.480344196938,199.695795013093,194.966189527513,190.306203727861,185.724923035346,181.227091424239,176.814232570734,172.485624001901,168.239114990569,164.07178799685,209.992804405319,245.46028812946,273.576776764298,296.485256709817,315.671537309409,332.170705725254,346.708228873614,359.796511621738,371.80095305329,382.98523129946,393.542374345312,403.616083610586,413.315434331751,422.724925775255,431.911597607453,440.929761435435,449.824422081037,458.633572272329,467.389824906493,476.121563024201,484.853663743761,493.608012553486,502.403900067353,511.25816944452,520.185361844232,529.197752231258,538.305341859078,547.515844716969,556.834646514978,566.264772136179,575.806879284889,585.459274892678,595.21797641337,605.076820594955,615.027620596556,625.06037794851,635.163540243552,645.324298349213,655.52891125404,665.763049532468,676.012138243826,686.261688215374,696.497601208831,706.706438008043,716.875643282917,726.993719943897,737.050352198778,747.036479224274,756.944321610746,766.767366963146,776.500321435988,786.139033759086,795.68039960754,805.122253084058,814.463251198163,823.702756873791,832.840724609211,841.877591948927,850.814179200576,859.65159879557,868.391175050675,877.034374584088,885.58274711411,894.037876094307,902.401338439649,910.674672436945,918.859352897825,926.956772606956,934.968229138886,942.894916186038,950.737918612665,958.498210528942,966.176655769142,973.774010239932,981.290925683198
3,0,1,1,0,0,770.3959473966,0,0.00107069119572925,0.00185097137397156,0.00248380792842441,0.0030684981495455,0.0036860776314741,0.00441934427431404,0.00537362510377627,0.00670453189956795,0.00866119825036912,0.0116584757342253,0.016400682699555,0.0240950660111829,0.0368179642956552,0.058131917006165,0.094088458425401,0.0802032800896688,0.0713446199120753,0.0657628646687585,0.0623469015984399,0.0604137417655897,0.0595651633188888,0.0595908866273039,0.0604038652810254,0.0619974560263749,0.0644174276403771,0.0677437113363841,0.0720783654026702,0.0775372401191005,0.0842435176830946,0.0923218111107978,0.101891876504437,0.113061304185976,0.125916858181044,0.140514465420477,0.156868234490587,0.174939295858326,0.194625655533503,0.215754525836952,0.238078774074038,0.261278842238021,0.284971121695798,0.308722690926661,0.332071783430133,0.354551957837803,0.375717549609721,0.395167729207968,0.412566657057789,0.427657938130706,0.440272468108558,0.450329495841433,0.457831840131913,0.462856374995665,0.465541383997974,0.4660722787351,0.464667061084338,0.461562588010047,0.457002354929019,0.451226274131075,0.444462635643307,0.436922191518764,0.428794237293238,0.420244453747057,0.411414194341816,0.402420948989431,0.393359692263418,0.384304851334318,0.375312664481246,0.366423740021812,0.35766566032966,0.34905550074502,0.340602177197363,0.332308553317199,0.324173271273035,0.316192288940973,0.308360123032448,0.39466509015917,0.461323458293962,0.514166204755929,0.557220905266795,0.593280022549888,0.624288922158764,0.651611062554414,0.676209468701925,0.698770879666985,0.719790857922384,0.73963218450409,0.758564935017498,0.776794107858418,0.794478512804669,0.811744145678064,0.828693080906201,0.845409901539999,0.861966011947293,0.878422705523559,0.89483332597901,0.911244627916348,0.927697743403134,0.944228927643094,0.960869836039595,0.977647797566791,0.994585882063153,1.0117028861042,1.02901330753085,1.0465272683649,1.06425045363805,1.08218409945424,1.10032502382347,1.11866574186097,1.13719467021549,1.15589642235842,1.17475220694622,1.19374031213085,1.21283666414735,1.2320154378369,1.25124970216227,1.27051206465975,1.28977529405976,1.30901289382355,1.328199605993,1.34731183380491,1.36632796937656,1.38522862498145,1.40399677150923,1.42261778816651,1.44107943541495,1.45937176388505,1.47748697158841,1.49541922418862,1.51316445105071,1.53072012812889,1.54808505808839,1.56525915541227,1.58224324243127,1.59903886084961,1.6156481013953,1.63207345301838,1.64831767211331,1.6643836712547,1.68027442641999,1.6959929012978,1.71154198697818,1.72692445525448,1.74214292375682,1.75719983117532,1.77209742096172,1.78683773203376,1.80142259515548,1.81585363383601,1.83013226874294,1.84425972477429
4,0,1,1,0,1,770.3959473966,0,0.00107069119572925,0.00185097137397156,0.00248380792842441,0.0030684981495455,0.0036860776314741,0.00441934427431404,0.00537362510377627,0.00670453189956795,0.00866119825036912,0.0116584757342253,0.016400682699555,0.0240950660111829,0.0368179642956552,0.058131917006165,0.094088458425401,0.0802032800896688,0.0713446199120753,0.0657628646687585,0.0623469015984399,0.0604137417655897,0.0595651633188888,0.0595908866273039,0.0604038652810254,0.0619974560263749,0.0644174276403771,0.0677437113363841,0.0720783654026702,0.0775372401191005,0.0842435176830946,0.0923218111107978,0.101891876504437,0.113061304185976,0.125916858181044,0.140514465420477,0.156868234490587,0.174939295858326,0.194625655533503,0.215754525836952,0.238078774074038,0.261278842238021,0.284971121695798,0.308722690926661,0.332071783430133,0.354551957837803,0.375717549609721,0.395167729207968,0.412566657057789,0.427657938130706,0.440272468108558,0.450329495841433,0.457831840131913,0.462856374995665,0.465541383997974,0.4660722787351,0.464667061084338,0.461562588010047,0.457002354929019,0.451226274131075,0.444462635643307,0.436922191518764,0.428794237293238,0.420244453747057,0.411414194341816,0.402420948989431,0.393359692263418,0.384304851334318,0.375312664481246,0.366423740021812,0.35766566032966,0.34905550074502,0.340602177197363,0.332308553317199,0.324173271273035,0.316192288940973,0.308360123032448,0.39466509015917,0.461323458293962,0.514166204755929,0.557220905266795,0.593280022549888,0.624288922158764,0.651611062554414,0.676209468701925,0.698770879666985,0.719790857922384,0.73963218450409,0.758564935017498,0.776794107858418,0.794478512804669,0.811744145678064,0.828693080906201,0.845409901539999,0.861966011947293,0.878422705523559,0.89483332597901,0.911244627916348,0.927697743403134,0.944228927643094,0.960869836039595,0.977647797566791,0.994585882063153,1.0117028861042,1.02901330753085,1.0465272683649,1.06425045363805,1.08218409945424,1.10032502382347,1.11866574186097,1.13719467021549,1.15589642235842,1.17475220694622,1.19374031213085,1.21283666414735,1.2320154378369,1.25124970216227,1.27051206465975,1.28977529405976,1.30901289382355,1.328199605993,1.34731183380491,1.36632796937656,1.38522862498145,1.40399677150923,1.42261778816651,1.44107943541495,1.45937176388505,1.47748697158841,1.49541922418862,1.51316445105071,1.53072012812889,1.54808505808839,1.56525915541227,1.58224324243127,1.59903886084961,1.6156481013953,1.63207345301838,1.64831767211331,1.6643836712547,1.68027442641999,1.6959929012978,1.71154198697818,1.72692445525448,1.74214292375682,1.75719983117532,1.77209742096172,1.78683773203376,1.80142259515548,1.81585363383601,1.83013226874294,1.84425972477429
5,11,1,0,0,0,57.3921369,0,9.11249452636085e-05,0.000159586748817127,0.000219126215289786,0.000280017764512781,0.000352026227457833,0.000447065923473117,0.000582465027205055,0.000785884570184323,0.00110346052291923,0.00161377028435355,0.0024520562912402,0.0038522202465037,0.00621893525463654,0.0102488554772804,0.0171259520092088,0.0142430134335384,0.0122529890409025,0.0108707277898713,0.00990722853892001,0.00923927347255308,0.00878842782014908,0.00850660845994739,0.00836623926351454,0.00835357489198399,0.00846421067733204,0.0087000617201747,0.00906731187471615,0.00957497517797226,0.0102338097289114,0.0110553966420284,0.0120512492873853,0.0132318609961171,0.0146056393953354,0.0161777170040595,0.0179486732492227,0.0199132514376886,0.0220592005828275,0.0243664033788134,0.0268064721544544,0.0293429626286,0.0319323140899946,0.034525504170241,0.0370703459591439,0.0395141990469644,0.0418068226455185,0.0439030706671059,0.0457651479336658,0.0473642265759626,0.0486813217220083,0.0497074076617889,0.0504428802437903,0.0508964908489422,0.0510839314677266,0.0510262383335172,0.0507481683202652,0.0502766661626376,0.0496395019327513,0.0488641312537203,0.0479767982258384,0.0470018735081322,0.0459614125036907,0.044874906429004,0.0437591906727908,0.0426284802041747,0.0414944996723261,0.0403666793175069,0.0392523921175767,0.0381572122253186,0.0370851787774114,0.0360390520183017,0.0350205534659879,0.0340305836021855,0.0330694138529886,0.0321368514331924,0.0312323770942426,0.0386094625618144,0.0442659672014248,0.04871923053997,0.0523250567783157,0.0553288346561379,0.057900433319519,0.0601580382175726,0.0621844448662284,0.0640381862267547,0.0657611414389899,0.06738373736977,0.0689285006132313,0.0704124901917213,0.071848946340515,0.0732484450779798,0.0746196539984562,0.0759698691373873,0.0773053651743726,0.0786316364882868,0.0799535590734317,0.0812754831174631,0.0826012926755057,0.083934445930392,0.0852779757182496,0.0866344909658792,0.0880061614032024,0.0893946968181086,0.0908013276257489,0.0922267837303272,0.0936712782707891,0.0951345000097689,0.0966156141065945,0.0981132754692302,0.0996256555073924,0.101150482301448,0.102685094694483,0.104226508387968,0.105771491902709,0.107316648845693,0.108858504318165,0.110393590188824,0.111918526335795,0.113430094211392,0.114925299954223,0.116401425602698,0.117856066751457,0.119287156668948,0.120692977581371,0.122072159935418,0.12342367148459,0.124746798109914,0.126041118224602,0.12730647287,0.128542933297765,0.129750767581274,0.130930407652492,0.132082417781521,0.133207465250415,0.134306293761104,0.135379699851335,0.136428512424441,0.137453575367169,0.138455733104489,0.139435818876184,0.140394645476748,0.141332998170517,0.142251629493774,0.143151255663342,0.14403255432591,0.144896163407175,0.145742680845125,0.146572665017919,0.147386635704105,0.148185075437556,0.148968431142398
6,11,1,0,0,1,57.3921369,0,9.11249452636085e-05,0.000159586748817127,0.000219126215289786,0.000280017764512781,0.000352026227457833,0.000447065923473117,0.000582465027205055,0.000785884570184323,0.00110346052291923,0.00161377028435355,0.0024520562912402,0.0038522202465037,0.00621893525463654,0.0102488554772804,0.0171259520092088,0.0142430134335384,0.0122529890409025,0.0108707277898713,0.00990722853892001,0.00923927347255308,0.00878842782014908,0.00850660845994739,0.00836623926351454,0.00835357489198399,0.00846421067733204,0.0087000617201747,0.00906731187471615,0.00957497517797226,0.0102338097289114,0.0110553966420284,0.0120512492873853,0.0132318609961171,0.0146056393953354,0.0161777170040595,0.0179486732492227,0.0199132514376886,0.0220592005828275,0.0243664033788134,0.0268064721544544,0.0293429626286,0.0319323140899946,0.034525504170241,0.0370703459591439,0.0395141990469644,0.0418068226455185,0.0439030706671059,0.0457651479336658,0.0473642265759626,0.0486813217220083,0.0497074076617889,0.0504428802437903,0.0508964908489422,0.0510839314677266,0.0510262383335172,0.0507481683202652,0.0502766661626376,0.0496395019327513,0.0488641312537203,0.0479767982258384,0.0470018735081322,0.0459614125036907,0.044874906429004,0.0437591906727908,0.0426284802041747,0.0414944996723261,0.0403666793175069,0.0392523921175767,0.0381572122253186,0.0370851787774114,0.0360390520183017,0.0350205534659879,0.0340305836021855,0.0330694138529886,0.0321368514331924,0.0312323770942426,0.0386094625618144,0.0442659672014248,0.04871923053997,0.0523250567783157,0.0553288346561379,0.057900433319519,0.0601580382175726,0.0621844448662284,0.0640381862267547,0.0657611414389899,0.06738373736977,0.0689285006132313,0.0704124901917213,0.071848946340515,0.0732484450779798,0.0746196539984562,0.0759698691373873,0.0773053651743726,0.0786316364882868,0.0799535590734317,0.0812754831174631,0.0826012926755057,0.083934445930392,0.0852779757182496,0.0866344909658792,0.0880061614032024,0.0893946968181086,0.0908013276257489,0.0922267837303272,0.0936712782707891,0.0951345000097689,0.0966156141065945,0.0981132754692302,0.0996256555073924,0.101150482301448,0.102685094694483,0.104226508387968,0.105771491902709,0.107316648845693,0.108858504318165,0.110393590188824,0.111918526335795,0.113430094211392,0.114925299954223,0.116401425602698,0.117856066751457,0.119287156668948,0.120692977581371,0.122072159935418,0.12342367148459,0.124746798109914,0.126041118224602,0.12730647287,0.128542933297765,0.129750767581274,0.130930407652492,0.132082417781521,0.133207465250415,0.134306293761104,0.135379699851335,0.136428512424441,0.137453575367169,0.138455733104489,0.139435818876184,0.140394645476748,0.141332998170517,0.142251629493774,0.143151255663342,0.14403255432591,0.144896163407175,0.145742680845125,0.146572665017919,0.147386635704105,0.148185075437556,0.148968431142398
7,11,1,1,0,0,0.107864043,0,1.71262224151241e-07,2.99930841861383e-07,4.11830623237253e-07,5.26271538639477e-07,6.61605825930476e-07,8.40225518651825e-07,1.09469756893548e-06,1.47700872715542e-06,2.07386794989615e-06,3.03295532708476e-06,4.60844846564257e-06,7.23994736488625e-06,1.16880035481016e-05,1.92619241522293e-05,3.21868904647326e-05,2.67686323672112e-05,2.30285368026858e-05,2.04306846391004e-05,1.86198629787018e-05,1.7364493551942e-05,1.65171643276966e-05,1.59875068305381e-05,1.5723693878839e-05,1.56998921807472e-05,1.59078235064079e-05,1.6351087137994e-05,1.70413051469564e-05,1.7995418712502e-05,1.92336468421883e-05,2.07777553370348e-05,2.26493826776861e-05,2.48682502612166e-05,2.7450159566736e-05,3.04047567632511e-05,3.37331308384705e-05,3.74254022478236e-05,4.14585462178833e-05,4.57947538421013e-05,5.03806727075599e-05,5.51478086315811e-05,6.00142926563984e-05,6.48879910658208e-05,6.96708226342759e-05,7.42638538191864e-05,7.85726609794449e-05,8.25123955659639e-05,8.60120244907329e-05,8.90173680229595e-05,9.14927455771306e-05,9.34211940355497e-05,9.48034573645585e-05,9.56559831017447e-05,9.60082631187743e-05,9.58998333748181e-05,9.53772224826905e-05,9.44910709687026e-05,9.32935705165019e-05,9.18363218273711e-05,9.01686486399876e-05,8.83363537063514e-05,8.6380888435587e-05,8.43388850481898e-05,8.22419843435925e-05,8.01169022470699e-05,7.79856743218647e-05,7.58660239687082e-05,7.37718081241747e-05,7.17135029734691e-05,6.96986997588061e-05,6.77325861442412e-05,6.58183975885226e-05,6.39578264767702e-05,6.21513829331482e-05,6.03987046329074e-05,5.86988156889067e-05,7.25634721918578e-05,8.31944312854308e-05,9.15639922424678e-05,9.83408612951245e-05,0.00010398622743196,0.00010881934645816,0.000113062338703334,0.000116870811879144,0.000120354774118973,0.000123592933998321,0.0001266424764392,0.000129545738417541,0.000132334781034733,0.00013503448827984,0.000137664736954138,0.000140241817124858,0.000142779441121307,0.000145289401714179,0.000147782025159843,0.000150266475509116,0.000152750928600253,0.000155242684211787,0.000157748241728511,0.000160273301129274,0.000162822765688425,0.000165400713244047,0.000168010357209063,0.000170654010052741,0.000173333043573077,0.00017604785834809,0.000178797869431435,0.000181581507805212,0.000184396245473897,0.000187238645744737,0.000190104438722061,0.000192988622969095,0.000195885589729621,0.000198789265690644,0.00020169326759652,0.000204591064646179,0.000207476138757463,0.000210342137255058,0.00021318301112973,0.000215993133652603,0.000218767396626954,0.000221501281160522,0.000224190902992621,0.000226833033701435,0.000229425099318385,0.000231965159816721,0.00023445187306556,0.000236884446725428,0.000239262582045939,0.000241586412939021,0.000243856443227671,0.00024607348469431,0.000248238597840568,0.000250353036770996,0.000252418199215342,0.000254435582204145,0.000256406743596542,0.000258333269411826,0.000260216746680837,0.000262058741412728,0.00026386078119133,0.000265624341859687,0.000267350837751025,0.000269041614938976,0.000270697947007613,0.000272321032888507,0.00027391199635945,0.000275471886848622,0.000277001681239245,0.000278502286416082,0.000279974542338154
8,11,1,1,0,1,0.107864043,0,1.71262224151241e-07,2.99930841861383e-07,4.11830623237253e-07,5.26271538639477e-07,6.61605825930476e-07,8.40225518651825e-07,1.09469756893548e-06,1.47700872715542e-06,2.07386794989615e-06,3.03295532708476e-06,4.60844846564257e-06,7.23994736488625e-06,1.16880035481016e-05,1.92619241522293e-05,3.21868904647326e-05,2.67686323672112e-05,2.30285368026858e-05,2.04306846391004e-05,1.86198629787018e-05,1.7364493551942e-05,1.65171643276966e-05,1.59875068305381e-05,1.5723693878839e-05,1.56998921807472e-05,1.59078235064079e-05,1.6351087137994e-05,1.70413051469564e-05,1.7995418712502e-05,1.92336468421883e-05,2.07777553370348e-05,2.26493826776861e-05,2.48682502612166e-05,2.7450159566736e-05,3.04047567632511e-05,3.37331308384705e-05,3.74254022478236e-05,4.14585462178833e-05,4.57947538421013e-05,5.03806727075599e-05,5.51478086315811e-05,6.00142926563984e-05,6.48879910658208e-05,6.96708226342759e-05,7.42638538191864e-05,7.85726609794449e-05,8.25123955659639e-05,8.60120244907329e-05,8.90173680229595e-05,9.14927455771306e-05,9.34211940355497e-05,9.48034573645585e-05,9.56559831017447e-05,9.60082631187743e-05,9.58998333748181e-05,9.53772224826905e-05,9.44910709687026e-05,9.32935705165019e-05,9.18363218273711e-05,9.01686486399876e-05,8.83363537063514e-05,8.6380888435587e-05,8.43388850481898e-05,8.22419843435925e-05,8.01169022470699e-05,7.79856743218647e-05,7.58660239687082e-05,7.37718081241747e-05,7.17135029734691e-05,6.96986997588061e-05,6.77325861442412e-05,6.58183975885226e-05,6.39578264767702e-05,6.21513829331482e-05,6.03987046329074e-05,5.86988156889067e-05,7.25634721918578e-05,8.31944312854308e-05,9.15639922424678e-05,9.83408612951245e-05,0.00010398622743196,0.00010881934645816,0.000113062338703334,0.000116870811879144,0.000120354774118973,0.000123592933998321,0.0001266424764392,0.000129545738417541,0.000132334781034733,0.00013503448827984,0.000137664736954138,0.000140241817124858,0.000142779441121307,0.000145289401714179,0.000147782025159843,0.000150266475509116,0.000152750928600253,0.000155242684211787,0.000157748241728511,0.000160273301129274,0.000162822765688425,0.000165400713244047,0.000168010357209063,0.000170654010052741,0.000173333043573077,0.00017604785834809,0.000178797869431435,0.000181581507805212,0.000184396245473897,0.000187238645744737,0.000190104438722061,0.000192988622969095,0.000195885589729621,0.000198789265690644,0.00020169326759652,0.000204591064646179,0.000207476138757463,0.000210342137255058,0.00021318301112973,0.000215993133652603,0.000218767396626954,0.000221501281160522,0.000224190902992621,0.000226833033701435,0.000229425099318385,0.000231965159816721,0.00023445187306556,0.000236884446725428,0.000239262582045939,0.000241586412939021,0.000243856443227671,0.00024607348469431,0.000248238597840568,0.000250353036770996,0.000252418199215342,0.000254435582204145,0.000256406743596542,0.000258333269411826,0.000260216746680837,0.000262058741412728,0.00026386078119133,0.000265624341859687,0.000267350837751025,0.000269041614938976,0.000270697947007613,0.000272321032888507,0.00027391199635945,0.000275471886848622,0.000277001681239245,0.000278502286416082,0.000279974542338154
9,23,1,0,0,0,8.588468444831,0,1.40415539202554e-05,2.45638102266423e-05,3.36466656253082e-05,4.28398387639272e-05,5.35993467768313e-05,6.76786221976425e-05,8.76046812990152e-05,0.00011739088503586,0.000163712349596743,0.000237918399872888,0.000359519703669358,0.000562231166958954,0.000904349320370785,0.00148620645227874,0.00247834535059313,0.00214859990528687,0.00195124496343187,0.00183214093450078,0.00175766990435739,0.00170771986823532,0.00167093359158123,0.00164152260522379,0.00161715716842319,0.00159758719298009,0.00158375899345602,0.00157725979360905,0.00157997613317084,0.0015938874821565,0.00162094037210436,0.00166296577009738,0.00172161438182646,0.00179829329653938,0.00189409424627351,0.00200970961989043,0.00214533787557642,0.00230058524717337,0.0024743753849235,0.00266488176565462,0.00286949974056541,0.00308487232304105,0.00330698010757768,0.00353129480974608,0.00375299029900204,0.0039671908284759,0.00416923201560921,0.004354907483279,0.00452067567725802,0.004663808556462,0.00478247289170362,0.00487574233039309,0.00494354974303883,0.00498659116124485,0.00500619759457544,0.00500418995039799,0.00498273112178706,0.00494418604288542,0.00489099703020107,0.00482557927728565,0.00475023843339264,0.00466710967991802,0.00457811702902321,0.00448495044612763,0.00438905760663862,0.00429164756129853,0.00419370336059368,0.00409600097135256,0.00399913218469127,0.0039035296140981,0.00380949223814827,0.00371721019360266,0.00362678796869541,0.00353826531438655,0.00345163551516897,0.00336686084616028,0.00328388520286354,0.00465052113137676,0.00571181676046115,0.00655815041268847,0.00725187349037861,0.00783616630153797,0.00834107896428907,0.00878765690593356,0.00919076204703078,0.0095610013808404,0.00990604794019223,0.0102315460512639,0.0105417315270424,0.0108398581514134,0.0111284881494598,0.0114096967035375,0.011685206672516,0.0119564847429881,0.0122248044287122,0.0124912893749747,0.0127569421687278,0.0130226603039126,0.0132892457065129,0.0135574102290201,0.013827773638772,0.0141008612645123,0.0143770983461407,0.0146568033203507,0.0149401813111432,0.0152273176411589,0.0155181727190509,0.0158125792544751,0.0161102420102155,0.0164107409918918,0.0167135384482116,0.0170179897300211,0.0173233580088915,0.0176288325023612,0.0179335494935338,0.0182366151233536,0.0185371293842684,0.0188342097158536,0.0191270133573203,0.019414757386793,0.0196967355983107,0.0199723317784741,0.020241028900578,0.0205024142375734,0.0207561806199393,0.0210021241131543,0.0212401386958877,0.0214702085496706,0.0216923985598608,0.021906843697528,0.0221137378559441,0.0223133226355947,0.022505876513907,0.0226917047141474,0.0228711299991613,0.0230444845400424,0.0232121029237002,0.023374316306584,0.0235314476767471,0.0236838081474498,0.0238316941852238,0.0239753856626744,0.0241151446199203,0.0242512146210618,0.0243838205976953,0.0245131690798222,0.0246394487255353,0.0247628310720611,0.0248834714420422,0.0250015099500722,0.0251170725645615,0.0252302721891196
10,23,1,0,0,1,8.588468444831,0,1.40415539202554e-05,2.45638102266423e-05,3.36466656253082e-05,4.28398387639272e-05,5.35993467768313e-05,6.76786221976425e-05,8.76046812990152e-05,0.00011739088503586,0.000163712349596743,0.000237918399872888,0.000359519703669358,0.000562231166958954,0.000904349320370785,0.00148620645227874,0.00247834535059313,0.00214859990528687,0.00195124496343187,0.00183214093450078,0.00175766990435739,0.00170771986823532,0.00167093359158123,0.00164152260522379,0.00161715716842319,0.00159758719298009,0.00158375899345602,0.00157725979360905,0.00157997613317084,0.0015938874821565,0.00162094037210436,0.00166296577009738,0.00172161438182646,0.00179829329653938,0.00189409424627351,0.00200970961989043,0.00214533787557642,0.00230058524717337,0.0024743753849235,0.00266488176565462,0.00286949974056541,0.00308487232304105,0.00330698010757768,0.00353129480974608,0.00375299029900204,0.0039671908284759,0.00416923201560921,0.004354907483279,0.00452067567725802,0.004663808556462,0.00478247289170362,0.00487574233039309,0.00494354974303883,0.00498659116124485,0.00500619759457544,0.00500418995039799,0.00498273112178706,0.00494418604288542,0.00489099703020107,0.00482557927728565,0.00475023843339264,0.00466710967991802,0.00457811702902321,0.00448495044612763,0.00438905760663862,0.00429164756129853,0.00419370336059368,0.00409600097135256,0.00399913218469127,0.0039035296140981,0.00380949223814827,0.00371721019360266,0.00362678796869541,0.00353826531438655,0.00345163551516897,0.00336686084616028,0.00328388520286354,0.00465052113137676,0.00571181676046115,0.00655815041268847,0.00725187349037861,0.00783616630153797,0.00834107896428907,0.00878765690593356,0.00919076204703078,0.0095610013808404,0.00990604794019223,0.0102315460512639,0.0105417315270424,0.0108398581514134,0.0111284881494598,0.0114096967035375,0.011685206672516,0.0119564847429881,0.0122248044287122,0.0124912893749747,0.0127569421687278,0.0130226603039126,0.0132892457065129,0.0135574102290201,0.013827773638772,0.0141008612645123,0.0143770983461407,0.0146568033203507,0.0149401813111432,0.0152273176411589,0.0155181727190509,0.0158125792544751,0.0161102420102155,0.0164107409918918,0.0167135384482116,0.0170179897300211,0.0173233580088915,0.0176288325023612,0.0179335494935338,0.0182366151233536,0.0185371293842684,0.0188342097158536,0.0191270133573203,0.019414757386793,0.0196967355983107,0.0199723317784741,0.020241028900578,0.0205024142375734,0.0207561806199393,0.0210021241131543,0.0212401386958877,0.0214702085496706,0.0216923985598608,0.021906843697528,0.0221137378559441,0.0223133226355947,0.022505876513907,0.0226917047141474,0.0228711299991613,0.0230444845400424,0.0232121029237002,0.023374316306584,0.0235314476767471,0.0236838081474498,0.0238316941852238,0.0239753856626744,0.0241151446199203,0.0242512146210618,0.0243838205976953,0.0245131690798222,0.0246394487255353,0.0247628310720611,0.0248834714420422,0.0250015099500722,0.0251170725645615,0.0252302721891196
