"ego","naics","age","sick","wfh","shift","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180"
1,0,0,0,0,0,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215587.919213905,215562.246891401,215536.377398936,215510.046059905,215483.080120061,215455.366528449,215426.830750736,215397.42284746,215367.108342517,215335.862249655,215303.665181395,215270.500819876,215236.354303193,215201.211188433,215165.056812666,215127.875897812,215089.652322059,215050.368998051,215010.007814011,214968.549617066,214925.974220561,214882.260423771,214837.386043006,214791.327943004,214744.062063425,214695.563451286,214645.806290707,214594.763924009,214542.408874874,214488.712873209,214433.646843844,214377.180961317,214319.284653663,214259.92659754,214199.074754494,214136.69633715,214072.757792871,214007.224892425,213940.062689382,213871.235522051,213800.707020232,213728.440107547,213654.397003656,213578.539226279,213500.827593222,213421.222224473,213339.682544439,213256.167284453,213170.634485622,213083.041502073,212993.345004711,212901.500985526,212807.464762541,212711.190985455,212612.633642054,212596.553781633,212580.411810378,212564.42701245,212548.740729568,212533.439962115,212518.574214846,212504.167414279,212490.226329539,212476.746487888,212463.716309475,212451.119963923,212438.939326113,212427.155293,212415.748650405,212404.700625744,212393.993222575,212383.609407204,212373.533192827,212363.749659078,212354.244928411,212345.006117218,212336.021272288,212327.279300886,212318.769899154,212310.483481862,212302.411116369,212294.544461082,212286.875708738,212279.397535421,212272.103054492,212264.985775535,212258.03956781,212251.258627777,212244.637450349,212238.170803478,212231.853705637,212225.681405914,212219.649366372,212213.753246387,212207.988888741,212202.352307216,212196.839675512,212191.447317318,212186.17169738,212181.009413443,212175.957188956,212171.011866435,212166.170401414,212161.429856899,212156.787398274,212152.240288599,212147.785884251,212143.421630881,212139.145059637,212134.953783637,212130.845494656,212126.817960012,212122.869019627,212118.996583251,212115.198627832,212111.473195016,212107.818388771,212104.232373124,212100.713370011,212097.259657176,212093.869566248,212090.541480866,212087.273834807
2,0,0,0,0,1,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215587.919213905,215562.246891401,215536.377398936,215510.046059905,215483.080120061,215455.366528449,215426.830750736,215397.42284746,215367.108342517,215335.862249655,215303.665181395,215270.500819876,215236.354303193,215201.211188433,215165.056812666,215127.875897812,215089.652322059,215050.368998051,215010.007814011,214968.549617066,214925.974220561,214882.260423771,214837.386043006,214791.327943004,214744.062063425,214695.563451286,214645.806290707,214594.763924009,214542.408874874,214488.712873209,214433.646843844,214377.180961317,214319.284653663,214259.92659754,214199.074754494,214136.69633715,214072.757792871,214007.224892425,213940.062689382,213871.235522051,213800.707020232,213728.440107547,213654.397003656,213578.539226279,213500.827593222,213421.222224473,213339.682544439,213256.167284453,213170.634485622,213083.041502073,212993.345004711,212901.500985526,212807.464762541,212711.190985455,212612.633642054,212596.553781633,212580.411810378,212564.42701245,212548.740729568,212533.439962115,212518.574214846,212504.167414279,212490.226329539,212476.746487888,212463.716309475,212451.119963923,212438.939326113,212427.155293,212415.748650405,212404.700625744,212393.993222575,212383.609407204,212373.533192827,212363.749659078,212354.244928411,212345.006117218,212336.021272288,212327.279300886,212318.769899154,212310.483481862,212302.411116369,212294.544461082,212286.875708738,212279.397535421,212272.103054492,212264.985775535,212258.03956781,212251.258627777,212244.637450349,212238.170803478,212231.853705637,212225.681405914,212219.649366372,212213.753246387,212207.988888741,212202.352307216,212196.839675512,212191.447317318,212186.17169738,212181.009413443,212175.957188956,212171.011866435,212166.170401414,212161.429856899,212156.787398274,212152.240288599,212147.785884251,212143.421630881,212139.145059637,212134.953783637,212130.845494656,212126.817960012,212122.869019627,212118.996583251,212115.198627832,212111.473195016,212107.818388771,212104.232373124,212100.713370011,212097.259657176,212093.869566248,212090.541480866,212087.273834807
3,0,1,0,0,0,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,554985.076575446,554866.508847215,554747.0668,554625.301252176,554500.256614106,554371.301406795,554238.015645005,554100.116055749,553957.406504493,553809.745216415,553657.023190469,553499.15001268,553336.044694622,553167.629716093,552993.827299688,552814.557070036,552629.73466907,552439.270992469,552243.071799264,552041.037573727,551833.063536112,551619.039731906,551398.851194454,551172.378117451,550939.496001,550700.07583799,550453.984287927,550201.083804626,549941.232777697,549674.285682234,549400.093050211,549118.501765601,548829.355107617,548532.49275398,548227.750979549,547914.962523099,547593.956538296,547264.559041234,546926.592743728,546579.877089971,546224.228316513,545859.459491553,545485.380554473,545101.798355155,544708.516694237,544305.336364626,543892.055194778,543468.468094373,543034.36710279,542589.541440826,542133.777566113,541666.859232611,541188.567554588,540698.681075434,540196.975841692,540090.452032696,539983.503835943,539877.650262635,539773.880745283,539672.811837847,539574.800266667,539480.023738512,539388.538604589,539300.320759685,539215.29449888,539133.352647669,539054.370479994,538978.215190734,538904.752208878,538833.849285475,538765.37902172,538699.220328705,538635.259139589,538573.388643708,538513.509196557,538455.528035334,538399.358877479,538344.921463285,538292.14107851,538240.948078854,538191.277439525,538143.068332216,538096.263732895,538050.810067683,538006.65689159,537963.756601211,537922.064178222,537881.536960905,537842.134441343,537803.818085796,537766.551175265,537730.298664238,537695.02705536,537660.704288011,537627.299639152,537594.783634847,537563.127971102,537532.305442841,537502.289879985,537473.056089702,537444.579804074,537416.837632479,537389.807018099,537363.466198062,537337.794166754,537312.770641946,537288.376033384,537264.591413582,537241.398490557,537218.779582305,537196.717592833,537175.195989583,537154.198782119,537133.710501963,537113.716183452,537094.201345557,537075.151974567,537056.554507549,537038.395816641,537020.663193695,537003.344336155,536986.427333307,536969.900652542
4,0,1,0,0,1,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,554985.076575446,554866.508847215,554747.0668,554625.301252176,554500.256614106,554371.301406795,554238.015645005,554100.116055749,553957.406504493,553809.745216415,553657.023190469,553499.15001268,553336.044694622,553167.629716093,552993.827299688,552814.557070036,552629.73466907,552439.270992469,552243.071799264,552041.037573727,551833.063536112,551619.039731906,551398.851194454,551172.378117451,550939.496001,550700.07583799,550453.984287927,550201.083804626,549941.232777697,549674.285682234,549400.093050211,549118.501765601,548829.355107617,548532.49275398,548227.750979549,547914.962523099,547593.956538296,547264.559041234,546926.592743728,546579.877089971,546224.228316513,545859.459491553,545485.380554473,545101.798355155,544708.516694237,544305.336364626,543892.055194778,543468.468094373,543034.36710279,542589.541440826,542133.777566113,541666.859232611,541188.567554588,540698.681075434,540196.975841692,540090.452032696,539983.503835943,539877.650262635,539773.880745283,539672.811837847,539574.800266667,539480.023738512,539388.538604589,539300.320759685,539215.29449888,539133.352647669,539054.370479994,538978.215190734,538904.752208878,538833.849285475,538765.37902172,538699.220328705,538635.259139589,538573.388643708,538513.509196557,538455.528035334,538399.358877479,538344.921463285,538292.14107851,538240.948078854,538191.277439525,538143.068332216,538096.263732895,538050.810067683,538006.65689159,537963.756601211,537922.064178222,537881.536960905,537842.134441343,537803.818085796,537766.551175265,537730.298664238,537695.02705536,537660.704288011,537627.299639152,537594.783634847,537563.127971102,537532.305442841,537502.289879985,537473.056089702,537444.579804074,537416.837632479,537389.807018099,537363.466198062,537337.794166754,537312.770641946,537288.376033384,537264.591413582,537241.398490557,537218.779582305,537196.717592833,537175.195989583,537154.198782119,537133.710501963,537113.716183452,537094.201345557,537075.151974567,537056.554507549,537038.395816641,537020.663193695,537003.344336155,536986.427333307,536969.900652542
5,0,1,1,0,0,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2128.79804640841,2128.34324724555,2127.88509439153,2127.41802911128,2126.93838597767,2126.44374277916,2125.93248854678,2125.40353670897,2124.85613493775,2124.28973941676,2123.70393204247,2123.0983660072,2122.47273065754,2121.82672864341,2121.16006162817,2120.47242130995,2119.76348411017,2119.03290824466,2118.28033222626,2117.50537433499,2116.70763265928,2115.88668543834,2115.04209168591,2114.17339185192,2113.28010838274,2112.36174643609,2111.41779454779,2110.44772512158,2109.45099497183,2108.4270458977,2107.37530457343,2106.29518368034,2105.1860820727,2104.04738479029,2102.87846382025,2101.67867758611,2100.44737075972,2099.1838759779,2097.88751320303,2096.55758986359,2095.19340108429,2093.79422983673,2092.35934709111,2090.88801196696,2089.37947188762,2087.83296273944,2086.24770903781,2084.62292410235,2082.95781024284,2081.25155895763,2079.50335114617,2077.71235733724,2075.87773793437,2073.99864347976,2072.07421493827,2071.66561354328,2071.25538429222,2070.84935377073,2070.45131721959,2070.06363960124,2069.68768923778,2069.32414777244,2068.97323135578,2068.63484752563,2068.30870589492,2067.99439536633,2067.69143751873,2067.39932294152,2067.11753545055,2066.84556776854,2066.58293122231,2066.32916134203,2066.08382059291,2065.84649927325,2065.61681516913,2065.39441246327,2065.17896019517,2064.97015050663,2064.76769681059,2064.57133196718,2064.3808065559,2064.19588725304,2064.01635532722,2063.84200528109,2063.67264361899,2063.50808774496,2063.34816497882,2063.19271167982,2063.04157246868,2062.89459953864,2062.75165204386,2062.61259555765,2062.47730159166,2062.34564716857,2062.21751444171,2062.09279035567,2061.97136634269,2061.85313805023,2061.73800509573,2061.62587084515,2061.51664221222,2061.41022947575,2061.30654611288,2061.2055086461,2061.10703650261,2061.01105188433,2060.91747964745,2060.82624719039,2060.73728434921,2060.65052329971,2060.56589846551,2060.48334643143,2060.40280586176,2060.32421742288,2060.24752370987,2060.17266917677,2060.09960007012,2060.02826436556,2059.95861170756,2059.89059335053,2059.82416210463,2059.75927228302,2059.69587964921
6,0,1,1,0,1,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2128.79804640841,2128.34324724555,2127.88509439153,2127.41802911128,2126.93838597767,2126.44374277916,2125.93248854678,2125.40353670897,2124.85613493775,2124.28973941676,2123.70393204247,2123.0983660072,2122.47273065754,2121.82672864341,2121.16006162817,2120.47242130995,2119.76348411017,2119.03290824466,2118.28033222626,2117.50537433499,2116.70763265928,2115.88668543834,2115.04209168591,2114.17339185192,2113.28010838274,2112.36174643609,2111.41779454779,2110.44772512158,2109.45099497183,2108.4270458977,2107.37530457343,2106.29518368034,2105.1860820727,2104.04738479029,2102.87846382025,2101.67867758611,2100.44737075972,2099.1838759779,2097.88751320303,2096.55758986359,2095.19340108429,2093.79422983673,2092.35934709111,2090.88801196696,2089.37947188762,2087.83296273944,2086.24770903781,2084.62292410235,2082.95781024284,2081.25155895763,2079.50335114617,2077.71235733724,2075.87773793437,2073.99864347976,2072.07421493827,2071.66561354328,2071.25538429222,2070.84935377073,2070.45131721959,2070.06363960124,2069.68768923778,2069.32414777244,2068.97323135578,2068.63484752563,2068.30870589492,2067.99439536633,2067.69143751873,2067.39932294152,2067.11753545055,2066.84556776854,2066.58293122231,2066.32916134203,2066.08382059291,2065.84649927325,2065.61681516913,2065.39441246327,2065.17896019517,2064.97015050663,2064.76769681059,2064.57133196718,2064.3808065559,2064.19588725304,2064.01635532722,2063.84200528109,2063.67264361899,2063.50808774496,2063.34816497882,2063.19271167982,2063.04157246868,2062.89459953864,2062.75165204386,2062.61259555765,2062.47730159166,2062.34564716857,2062.21751444171,2062.09279035567,2061.97136634269,2061.85313805023,2061.73800509573,2061.62587084515,2061.51664221222,2061.41022947575,2061.30654611288,2061.2055086461,2061.10703650261,2061.01105188433,2060.91747964745,2060.82624719039,2060.73728434921,2060.65052329971,2060.56589846551,2060.48334643143,2060.40280586176,2060.32421742288,2060.24752370987,2060.17266917677,2060.09960007012,2060.02826436556,2059.95861170756,2059.89059335053,2059.82416210463,2059.75927228302,2059.69587964921
7,0,2,0,0,0,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248307.540913025,248278.031042408,248248.292452505,248218.018653734,248187.00978117,248155.135148649,248122.308646014,248088.47258835,248053.587134134,248017.623371625,247980.558821753,247942.374519685,247903.053156249,247862.577885993,247820.931594538,247778.096446901,247734.053627311,247688.783201474,247642.264050761,247594.473854549,247545.389099724,247494.985104184,247443.236053163,247390.115035622,247335.594074984,247279.644166526,247222.235311623,247163.336541989,247102.915946278,247040.940698654,246977.377045662,246912.190369278,246845.345191227,246776.805167315,246706.533129196,246634.491045407,246560.640002536,246484.94030744,246407.35144052,246327.832058017,246246.339999889,246162.832292596,246077.265151788,245989.593984779,245899.773393041,245807.75717479,245713.498327773,245616.949052355,245518.060755034,245416.784052431,245313.068775874,245206.863976646,245098.117931985,244986.7781519,244872.791386893,244854.669927967,244836.479086996,244818.46789875,244800.796486331,244783.563138789,244766.823587367,244750.604606009,244734.913596046,244719.745301358,244705.086489538,244690.919177032,244677.222831115,244663.97584805,244651.156522896,244638.743665562,244626.716971846,244615.057228821,244603.74640587,244592.767673949,244582.105377038,244571.744975822,244561.672975403,244551.8768462,244542.344943265,244533.066427323,244524.031190671,244515.229788226,244506.653374048,244498.29364432,244490.142785875,244482.193430327,244474.438613266,244466.871738006,244459.486543483,244452.277075894,244445.237663559,244438.362894684,244431.647597668,244425.086823603,244418.675830726,244412.410070556,244406.285175491,244400.296947699,244394.441349119,244388.714492428,244383.112632867,244377.632160799,244372.269594915,244367.021576015,244361.884861275,244356.856318969,244351.932923562,244347.111751159,244342.389975256,244337.76486276,244333.233770259,244328.794140507,244324.443499107,244320.179451379,244315.999679381,244311.901939092,244307.884057723,244303.943931151,244300.079521487,244296.288854703,244292.570018443,244288.921159901,244285.340483702
8,0,2,0,0,1,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248307.540913025,248278.031042408,248248.292452505,248218.018653734,248187.00978117,248155.135148649,248122.308646014,248088.47258835,248053.587134134,248017.623371625,247980.558821753,247942.374519685,247903.053156249,247862.577885993,247820.931594538,247778.096446901,247734.053627311,247688.783201474,247642.264050761,247594.473854549,247545.389099724,247494.985104184,247443.236053163,247390.115035622,247335.594074984,247279.644166526,247222.235311623,247163.336541989,247102.915946278,247040.940698654,246977.377045662,246912.190369278,246845.345191227,246776.805167315,246706.533129196,246634.491045407,246560.640002536,246484.94030744,246407.35144052,246327.832058017,246246.339999889,246162.832292596,246077.265151788,245989.593984779,245899.773393041,245807.75717479,245713.498327773,245616.949052355,245518.060755034,245416.784052431,245313.068775874,245206.863976646,245098.117931985,244986.7781519,244872.791386893,244854.669927967,244836.479086996,244818.46789875,244800.796486331,244783.563138789,244766.823587367,244750.604606009,244734.913596046,244719.745301358,244705.086489538,244690.919177032,244677.222831115,244663.97584805,244651.156522896,244638.743665562,244626.716971846,244615.057228821,244603.74640587,244592.767673949,244582.105377038,244571.744975822,244561.672975403,244551.8768462,244542.344943265,244533.066427323,244524.031190671,244515.229788226,244506.653374048,244498.29364432,244490.142785875,244482.193430327,244474.438613266,244466.871738006,244459.486543483,244452.277075894,244445.237663559,244438.362894684,244431.647597668,244425.086823603,244418.675830726,244412.410070556,244406.285175491,244400.296947699,244394.441349119,244388.714492428,244383.112632867,244377.632160799,244372.269594915,244367.021576015,244361.884861275,244356.856318969,244351.932923562,244347.111751159,244342.389975256,244337.76486276,244333.233770259,244328.794140507,244324.443499107,244320.179451379,244315.999679381,244311.901939092,244307.884057723,244303.943931151,244300.079521487,244296.288854703,244292.570018443,244288.921159901,244285.340483702
9,0,2,1,0,0,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103807.165460554,103794.828597926,103782.396117175,103769.739887619,103756.776353958,103743.450881683,103729.727471681,103715.582008263,103700.997835327,103685.962866064,103670.4677029,103654.504417419,103638.065773367,103621.144728356,103603.734127566,103585.826514926,103567.414024336,103548.488322087,103529.040579352,103509.061464793,103488.541148547,103467.469312043,103445.835163189,103423.627451587,103400.83448138,103377.444126889,103353.443846922,103328.820694913,103303.561330042,103277.652029177,103251.078681388,103223.826814302,103195.881595915,103167.227832212,103137.849984639,103107.732153805,103076.858071614,103045.211143997,103012.774431375,102979.530649626,102945.46217337,102910.551037138,102874.778936496,102838.127229075,102800.57693562,102762.108741067,102722.702995705,102682.339716477,102640.998588437,102598.658966428,102555.299876991,102510.900020564,102465.43777399,102418.891193362,102371.238017257,102363.662180944,102356.057338853,102348.527602174,102341.139911788,102333.935358301,102326.937240653,102320.156751928,102313.596986319,102307.255746457,102301.127500418,102295.204730018,102289.478851369,102283.940832839,102278.581600483,102273.392295598,102268.364429831,102263.48997105,102258.761381393,102254.171625332,102249.714157727,102245.38290029,102241.172211359,102237.076852831,102233.091956434,102229.212990713,102225.435730052,102221.756225851,102218.170779987,102214.675920975,102211.268382452,102207.945083998,102204.703114082,102201.539714898,102198.452268955,102195.438287212,102192.495398574,102189.621340591,102186.813951231,102184.071161558,102181.390989237,102178.771532734,102176.210966135,102173.7075345,102171.259549681,102168.865386548,102166.523479572,102164.232319711,102161.990451575,102159.796470819,102157.649021752,102155.546795129,102153.488526098,102151.472992299,102149.499012086,102147.565442867,102145.671179538,102143.815153021,102141.996328873,102140.213705975,102138.466315293,102136.753218692,102135.07350782,102133.426303029,102131.810752362,102130.226030559,102128.671338142,102127.145900529,102125.648967149
10,0,2,1,0,1,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103807.165460554,103794.828597926,103782.396117175,103769.739887619,103756.776353958,103743.450881683,103729.727471681,103715.582008263,103700.997835327,103685.962866064,103670.4677029,103654.504417419,103638.065773367,103621.144728356,103603.734127566,103585.826514926,103567.414024336,103548.488322087,103529.040579352,103509.061464793,103488.541148547,103467.469312043,103445.835163189,103423.627451587,103400.83448138,103377.444126889,103353.443846922,103328.820694913,103303.561330042,103277.652029177,103251.078681388,103223.826814302,103195.881595915,103167.227832212,103137.849984639,103107.732153805,103076.858071614,103045.211143997,103012.774431375,102979.530649626,102945.46217337,102910.551037138,102874.778936496,102838.127229075,102800.57693562,102762.108741067,102722.702995705,102682.339716477,102640.998588437,102598.658966428,102555.299876991,102510.900020564,102465.43777399,102418.891193362,102371.238017257,102363.662180944,102356.057338853,102348.527602174,102341.139911788,102333.935358301,102326.937240653,102320.156751928,102313.596986319,102307.255746457,102301.127500418,102295.204730018,102289.478851369,102283.940832839,102278.581600483,102273.392295598,102268.364429831,102263.48997105,102258.761381393,102254.171625332,102249.714157727,102245.38290029,102241.172211359,102237.076852831,102233.091956434,102229.212990713,102225.435730052,102221.756225851,102218.170779987,102214.675920975,102211.268382452,102207.945083998,102204.703114082,102201.539714898,102198.452268955,102195.438287212,102192.495398574,102189.621340591,102186.813951231,102184.071161558,102181.390989237,102178.771532734,102176.210966135,102173.7075345,102171.259549681,102168.865386548,102166.523479572,102164.232319711,102161.990451575,102159.796470819,102157.649021752,102155.546795129,102153.488526098,102151.472992299,102149.499012086,102147.565442867,102145.671179538,102143.815153021,102141.996328873,102140.213705975,102138.466315293,102136.753218692,102135.07350782,102133.426303029,102131.810752362,102130.226030559,102128.671338142,102127.145900529,102125.648967149
