"ego","naics","age","sick","wfh","shift","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150","T151","T152","T153","T154","T155","T156","T157","T158","T159","T160","T161","T162","T163","T164","T165","T166","T167","T168","T169","T170","T171","T172","T173","T174","T175","T176","T177","T178","T179","T180"
1,0,0,0,0,0,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215587.919213905,215562.246891401,215536.377398936,215510.046059905,215483.080120061,215455.366528449,215426.830750736,215397.42284746,215367.108342517,215335.862249655,215303.665181395,215270.500819876,215236.354303193,215201.211188433,215165.056812666,215127.875897812,215089.652322059,215050.368998051,215010.007814011,214968.549617066,214925.974220561,214882.260423771,214837.386043006,214791.327943004,214744.062063425,214695.563451286,214645.806290707,214594.763924009,214542.408874874,214488.712873209,214433.646843844,214377.180961317,214319.284653663,214259.92659754,214199.074754494,214136.69633715,214072.757792871,214007.224892425,213940.062689382,213871.235522051,213800.707020232,213728.440107547,213654.397003656,213578.539226279,213500.827593222,213421.222224473,213339.682544439,213256.167284453,213170.634485622,213083.041502073,212993.345004711,212901.500985526,212807.464762541,212711.190985455,212612.633642054,212574.529424172,212535.741160251,212496.406033317,212456.60071928,212416.35880277,212375.683535233,212334.557074509,212292.947136431,212250.811747616,212208.102603214,212164.767420489,212120.751554205,212075.999090294,212030.453567287,211984.058431765,211936.757313372,211888.494175195,211839.21337903,211788.859699661,211737.378305656,211684.714723159,211630.814791614,211575.624620127,211519.090547511,211461.159109615,211401.777015653,211340.891134618,211278.448492406,211214.396279591,211148.681869535,211081.252847035,211012.057046913,210941.042602125,210868.158001106,210793.352153836,210716.574466188,210637.774922173,210556.904173615,210473.913636813,210388.755595766,210301.383311492,210211.751136971,210119.814637227,210025.530714034,209928.85773472,209829.755664499,209728.186201742,209624.112915583,209517.501385188,209408.319340034,209296.536800484,209182.126217923,209065.062613724,208945.323716248,208822.890095603,208697.745294663,208569.875952145,208439.271926435,208305.926411321,208169.83604378,208031.001004655,207889.425111088,207745.115899883,207598.084698997,207448.346773416,207295.921217591,207140.831014656,206983.103168691
2,0,0,0,0,1,216907.5,216859.342783838,216850.564394243,216842.467918968,216834.573282139,216826.559510402,216818.201272132,216809.329739084,216799.80831591,216789.517425185,216778.344824857,216766.179293592,216752.906355878,216738.405225524,216722.546474206,216705.190097228,216686.183790353,216665.361305118,216642.540808772,216617.523159218,216590.090148721,216560.002563483,216526.998088226,216490.789022325,216451.059949849,216407.46496028,216359.624825709,216307.123734673,216249.506214331,216186.272873787,216116.876711568,216040.718787682,215957.143380348,215865.432906403,215764.802423581,215756.78929041,215748.415930935,215739.935655736,215731.516791023,215723.267808721,215715.255377717,215707.517242294,215700.071404291,215692.922632277,215686.067061447,215679.49540842,215673.195203406,215667.152318103,215661.351992717,215655.779509465,215650.420617984,215645.261788297,215640.290346101,215635.494527973,215630.863484484,215626.387250749,215622.056696636,215617.863466981,215613.799917085,215587.919213905,215562.246891401,215536.377398936,215510.046059905,215483.080120061,215455.366528449,215426.830750736,215397.42284746,215367.108342517,215335.862249655,215303.665181395,215270.500819876,215236.354303193,215201.211188433,215165.056812666,215127.875897812,215089.652322059,215050.368998051,215010.007814011,214968.549617066,214925.974220561,214882.260423771,214837.386043006,214791.327943004,214744.062063425,214695.563451286,214645.806290707,214594.763924009,214542.408874874,214488.712873209,214433.646843844,214377.180961317,214319.284653663,214259.92659754,214199.074754494,214136.69633715,214072.757792871,214007.224892425,213940.062689382,213871.235522051,213800.707020232,213728.440107547,213654.397003656,213578.539226279,213500.827593222,213421.222224473,213339.682544439,213256.167284453,213170.634485622,213083.041502073,212993.345004711,212901.500985526,212807.464762541,212711.190985455,212612.633642054,212574.529424172,212535.741160251,212496.406033317,212456.60071928,212416.35880277,212375.683535233,212334.557074509,212292.947136431,212250.811747616,212208.102603214,212164.767420489,212120.751554205,212075.999090294,212030.453567287,211984.058431765,211936.757313372,211888.494175195,211839.21337903,211788.859699661,211737.378305656,211684.714723159,211630.814791614,211575.624620127,211519.090547511,211461.159109615,211401.777015653,211340.891134618,211278.448492406,211214.396279591,211148.681869535,211081.252847035,211012.057046913,210941.042602125,210868.158001106,210793.352153836,210716.574466188,210637.774922173,210556.904173615,210473.913636813,210388.755595766,210301.383311492,210211.751136971,210119.814637227,210025.530714034,209928.85773472,209829.755664499,209728.186201742,209624.112915583,209517.501385188,209408.319340034,209296.536800484,209182.126217923,209065.062613724,208945.323716248,208822.890095603,208697.745294663,208569.875952145,208439.271926435,208305.926411321,208169.83604378,208031.001004655,207889.425111088,207745.115899883,207598.084698997,207448.346773416,207295.921217591,207140.831014656,206983.103168691
3,0,1,0,0,0,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,554985.076575446,554866.508847215,554747.0668,554625.301252176,554500.256614106,554371.301406795,554238.015645005,554100.116055749,553957.406504493,553809.745216415,553657.023190469,553499.15001268,553336.044694622,553167.629716093,552993.827299688,552814.557070036,552629.73466907,552439.270992469,552243.071799264,552041.037573727,551833.063536112,551619.039731906,551398.851194454,551172.378117451,550939.496001,550700.07583799,550453.984287927,550201.083804626,549941.232777697,549674.285682234,549400.093050211,549118.501765601,548829.355107617,548532.49275398,548227.750979549,547914.962523099,547593.956538296,547264.559041234,546926.592743728,546579.877089971,546224.228316513,545859.459491553,545485.380554473,545101.798355155,544708.516694237,544305.336364626,543892.055194778,543468.468094373,543034.36710279,542589.541440826,542133.777566113,541666.859232611,541188.567554588,540698.681075434,540196.975841692,539550.90124752,538885.809671089,538198.917191563,537488.116810325,536751.745730636,535988.429475375,535196.978255748,534376.318084791,533525.445117714,532643.395611379,531729.226250185,530782.001553552,529800.78596144,528784.639081707,527732.613122946,526643.751769413,525517.090074042,524351.655078474,523146.466928127,521900.540380008,520612.886599875,519282.515210877,517908.436537227,516489.664036944,515025.216905942,513514.122837353,511955.420944631,510348.164833029,508691.425819144,506984.296298678,505225.893254469,503415.361901661,501551.879464113,499634.659073345,497662.953781509,495636.060677309,493553.325091677,491414.144878751,489217.974755333,486964.330680009,484652.794251354,482283.017102496,479854.725267449,477367.723492846,474821.899466946,472217.227936219,469553.774678437,466831.700300003,464051.263824307,461212.826037252,458316.85255572,455363.916584742,452354.701329505,449290.002029122,446170.727579482,442997.901729334,439772.663754094,436496.268703923,433170.08711193,429795.604152316,426374.418247243,422908.239111493,419398.885225762,415848.280679851,412258.453545763,408631.527613975,404969.718118211,401275.329104071
4,0,1,0,0,1,561299.97283811,561175.354537113,561135.871527861,561099.097041408,561062.745595441,561025.286672589,560985.641024076,560942.993212066,560896.675324255,560846.094081215,560790.684458795,560729.879434614,560663.089471881,560589.687786709,560508.999022398,560420.289753229,560322.759923431,560215.534584637,560097.655582898,559968.072757177,559825.634940766,559669.079997866,559497.024054908,559307.949766215,559100.194361981,558871.935419229,558621.176452351,558345.730301044,558043.203543507,557710.975024177,557346.177362038,556945.675400849,556506.042244567,556023.53434723,555494.064800957,555473.353518511,555451.713911324,555429.803031321,555408.057120604,555386.756973136,555366.074869489,555346.108050329,555326.902573903,555308.470221726,555290.800440221,555273.868682294,555257.642195779,555242.083982642,555227.155457785,555212.8181904,555199.035001829,555185.770616435,555172.992007641,555160.668536778,555148.771957318,555137.276335139,555126.157916482,555115.394970425,555104.967619475,554985.076575446,554866.508847215,554747.0668,554625.301252176,554500.256614106,554371.301406795,554238.015645005,554100.116055749,553957.406504493,553809.745216415,553657.023190469,553499.15001268,553336.044694622,553167.629716093,552993.827299688,552814.557070036,552629.73466907,552439.270992469,552243.071799264,552041.037573727,551833.063536112,551619.039731906,551398.851194454,551172.378117451,550939.496001,550700.07583799,550453.984287927,550201.083804626,549941.232777697,549674.285682234,549400.093050211,549118.501765601,548829.355107617,548532.49275398,548227.750979549,547914.962523099,547593.956538296,547264.559041234,546926.592743728,546579.877089971,546224.228316513,545859.459491553,545485.380554473,545101.798355155,544708.516694237,544305.336364626,543892.055194778,543468.468094373,543034.36710279,542589.541440826,542133.777566113,541666.859232611,541188.567554588,540698.681075434,540196.975841692,539550.90124752,538885.809671089,538198.917191563,537488.116810325,536751.745730636,535988.429475375,535196.978255748,534376.318084791,533525.445117714,532643.395611379,531729.226250185,530782.001553552,529800.78596144,528784.639081707,527732.613122946,526643.751769413,525517.090074042,524351.655078474,523146.466928127,521900.540380008,520612.886599875,519282.515210877,517908.436537227,516489.664036944,515025.216905942,513514.122837353,511955.420944631,510348.164833029,508691.425819144,506984.296298678,505225.893254469,503415.361901661,501551.879464113,499634.659073345,497662.953781509,495636.060677309,493553.325091677,491414.144878751,489217.974755333,486964.330680009,484652.794251354,482283.017102496,479854.725267449,477367.723492846,474821.899466946,472217.227936219,469553.774678437,466831.700300003,464051.263824307,461212.826037252,458316.85255572,455363.916584742,452354.701329505,449290.002029122,446170.727579482,442997.901729334,439772.663754094,436496.268703923,433170.08711193,429795.604152316,426374.418247243,422908.239111493,419398.885225762,415848.280679851,412258.453545763,408631.527613975,404969.718118211,401275.329104071
5,0,1,1,0,0,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2128.79804640841,2128.34324724555,2127.88509439153,2127.41802911128,2126.93838597767,2126.44374277916,2125.93248854678,2125.40353670897,2124.85613493775,2124.28973941676,2123.70393204247,2123.0983660072,2122.47273065754,2121.82672864341,2121.16006162817,2120.47242130995,2119.76348411017,2119.03290824466,2118.28033222626,2117.50537433499,2116.70763265928,2115.88668543834,2115.04209168591,2114.17339185192,2113.28010838274,2112.36174643609,2111.41779454779,2110.44772512158,2109.45099497183,2108.4270458977,2107.37530457343,2106.29518368034,2105.1860820727,2104.04738479029,2102.87846382025,2101.67867758611,2100.44737075972,2099.1838759779,2097.88751320303,2096.55758986359,2095.19340108429,2093.79422983673,2092.35934709111,2090.88801196696,2089.37947188762,2087.83296273944,2086.24770903781,2084.62292410235,2082.95781024284,2081.25155895763,2079.50335114617,2077.71235733724,2075.87773793437,2073.99864347976,2072.07421493827,2069.59601797053,2067.04487613205,2064.41011092803,2061.68364038525,2058.85908638905,2055.93117675404,2052.89534771776,2049.74747970755,2046.48372220035,2043.10037849405,2039.59383024197,2035.96048915081,2032.19676662248,2028.29905552404,2024.26372034061,2020.0870928599,2015.76547176178,2011.29512499662,2006.67229406242,2001.89319978844,1996.95404922873,1991.85104352024,1986.58038648901,1981.1382939817,1975.52100385422,1969.72478655591,1963.74595634189,1957.58088305457,1951.22600447309,1944.67783923132,1937.93300027383,1930.98820883799,1923.84030893941,1916.48628232741,1908.92326387788,1901.14855738104,1893.15965167345,1884.9542370589,1876.53022195355,1867.88574968332,1859.01921535435,1849.9292827096,1840.61490087711,1831.07532090883,1821.31011200218,1811.31917729027,1801.10276908187,1790.66150342704,1779.99637388131,1769.10876433833,1758.00046079984,1746.67366195152,1735.13098841497,1723.37549054871,1711.41065467316,1699.24040765847,1686.86911950914,1674.30160431557,1661.54311913481,1648.59936076135,1635.47646038345,1622.18097608284,1608.71988314283,1595.10056193956,1581.33079170151,1567.41871881173,1553.37284040901,1539.20199429455
6,0,1,1,0,1,2153.0205694899,2152.5425616895,2152.391113738,2152.25005507133,2152.11061909292,2151.96693508203,2151.81486328286,2151.65127585912,2151.4736108493,2151.2795925668,2151.06705370596,2150.83381929633,2150.57762800725,2150.29607563658,2149.98657166777,2149.64630284455,2149.27220033279,2148.86090802713,2148.40875066434,2147.91170006264,2147.36534060523,2146.76483102278,2146.10486308724,2145.37961660155,2144.58271355437,2143.70716354066,2142.74530849024,2141.68875894766,2140.52833428471,2139.25398033761,2137.85469847712,2136.31846294837,2134.63212894818,2132.78133707542,2130.75041086981,2130.67096704425,2130.58796237359,2130.50391716136,2130.42050473424,2130.33880215478,2130.25947025254,2130.18288202087,2130.10921412884,2130.03851176771,2129.97073445633,2129.90578803756,2129.84354688144,2129.78386907184,2129.72660660499,2129.67161206894,2129.61874285472,2129.5678636529,2129.51884778097,2129.47157771588,2129.42594511027,2129.38185048671,2129.33920273109,2129.29791848849,2129.25792151331,2128.79804640841,2128.34324724555,2127.88509439153,2127.41802911128,2126.93838597767,2126.44374277916,2125.93248854678,2125.40353670897,2124.85613493775,2124.28973941676,2123.70393204247,2123.0983660072,2122.47273065754,2121.82672864341,2121.16006162817,2120.47242130995,2119.76348411017,2119.03290824466,2118.28033222626,2117.50537433499,2116.70763265928,2115.88668543834,2115.04209168591,2114.17339185192,2113.28010838274,2112.36174643609,2111.41779454779,2110.44772512158,2109.45099497183,2108.4270458977,2107.37530457343,2106.29518368034,2105.1860820727,2104.04738479029,2102.87846382025,2101.67867758611,2100.44737075972,2099.1838759779,2097.88751320303,2096.55758986359,2095.19340108429,2093.79422983673,2092.35934709111,2090.88801196696,2089.37947188762,2087.83296273944,2086.24770903781,2084.62292410235,2082.95781024284,2081.25155895763,2079.50335114617,2077.71235733724,2075.87773793437,2073.99864347976,2072.07421493827,2069.59601797053,2067.04487613205,2064.41011092803,2061.68364038525,2058.85908638905,2055.93117675404,2052.89534771776,2049.74747970755,2046.48372220035,2043.10037849405,2039.59383024197,2035.96048915081,2032.19676662248,2028.29905552404,2024.26372034061,2020.0870928599,2015.76547176178,2011.29512499662,2006.67229406242,2001.89319978844,1996.95404922873,1991.85104352024,1986.58038648901,1981.1382939817,1975.52100385422,1969.72478655591,1963.74595634189,1957.58088305457,1951.22600447309,1944.67783923132,1937.93300027383,1930.98820883799,1923.84030893941,1916.48628232741,1908.92326387788,1901.14855738104,1893.15965167345,1884.9542370589,1876.53022195355,1867.88574968332,1859.01921535435,1849.9292827096,1840.61490087711,1831.07532090883,1821.31011200218,1811.31917729027,1801.10276908187,1790.66150342704,1779.99637388131,1769.10876433833,1758.00046079984,1746.67366195152,1735.13098841497,1723.37549054871,1711.41065467316,1699.24040765847,1686.86911950914,1674.30160431557,1661.54311913481,1648.59936076135,1635.47646038345,1622.18097608284,1608.71988314283,1595.10056193956,1581.33079170151,1567.41871881173,1553.37284040901,1539.20199429455
7,0,2,0,0,0,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248307.540913025,248278.031042408,248248.292452505,248218.018653734,248187.00978117,248155.135148649,248122.308646014,248088.47258835,248053.587134134,248017.623371625,247980.558821753,247942.374519685,247903.053156249,247862.577885993,247820.931594538,247778.096446901,247734.053627311,247688.783201474,247642.264050761,247594.473854549,247545.389099724,247494.985104184,247443.236053163,247390.115035622,247335.594074984,247279.644166526,247222.235311623,247163.336541989,247102.915946278,247040.940698654,246977.377045662,246912.190369278,246845.345191227,246776.805167315,246706.533129196,246634.491045407,246560.640002536,246484.94030744,246407.35144052,246327.832058017,246246.339999889,246162.832292596,246077.265151788,245989.593984779,245899.773393041,245807.75717479,245713.498327773,245616.949052355,245518.060755034,245416.784052431,245313.068775874,245206.863976646,245098.117931985,244986.7781519,244872.791386893,244823.473625649,244772.998235751,244721.360731379,244668.536262535,244614.484679067,244559.15454674,244502.486236105,244444.414245859,244384.868915504,244323.777659676,244261.0658416,244196.657372051,244130.475109844,244062.441119156,243992.476825119,243920.503101558,243846.440314052,243770.208335008,243691.726545114,243610.913828872,243527.688571246,243441.968659644,243353.671494645,243262.714011064,243169.012710936,243072.483708826,242973.042790532,242870.605484971,242765.087149321,242656.40306736,242544.468560991,242429.199114712,242310.510512769,242188.318988822,242062.541387781,241933.09533953,241799.899444173,241662.873468411,241521.938552598,241377.017427973,241228.034643514,241074.916801762,240917.592802922,240755.994096448,240590.054939252,240419.712659583,240244.907925548,240065.585017146,239881.69210062,239693.181503845,239500.009991377,239302.13903773,239099.535097394,238892.169870003,238680.020560004,238463.070127885,238241.307524667,238014.727926299,237783.332950766,237547.130858077,237306.136734497,237060.372658783,236809.867848644,236554.658781907,236294.789456533,236030.311164778,235761.282582646,235487.769995192
8,0,2,0,0,1,249817.205778925,249761.742038945,249751.849090409,249742.715640741,249733.791793078,249724.710562101,249715.214635946,249705.111274841,249694.244390993,249682.477079544,249669.680524635,249655.726778952,249640.483883729,249623.812382559,249605.56266135,249585.572738007,249563.666288669,249539.650758829,249513.315475317,249484.429656562,249452.740383922,249417.970358122,249379.815474769,249337.942180438,249291.984774767,249241.542191763,249186.174730282,249125.400271025,249058.690711793,248985.467037651,248905.095045017,248816.880330514,248720.062684114,248613.81020971,248497.212963184,248488.691291119,248479.789670938,248470.779059274,248461.838811954,248453.083986583,248444.584886941,248436.380959095,248428.490665965,248420.918463871,248413.659716212,248406.704115605,248400.038051512,248393.646224523,248387.512726651,248381.621745993,248375.958008716,248370.507039111,248365.255296026,248360.190225534,248355.300259465,248350.574780332,248346.004065516,248341.579221501,248337.292113666,248307.540913025,248278.031042408,248248.292452505,248218.018653734,248187.00978117,248155.135148649,248122.308646014,248088.47258835,248053.587134134,248017.623371625,247980.558821753,247942.374519685,247903.053156249,247862.577885993,247820.931594538,247778.096446901,247734.053627311,247688.783201474,247642.264050761,247594.473854549,247545.389099724,247494.985104184,247443.236053163,247390.115035622,247335.594074984,247279.644166526,247222.235311623,247163.336541989,247102.915946278,247040.940698654,246977.377045662,246912.190369278,246845.345191227,246776.805167315,246706.533129196,246634.491045407,246560.640002536,246484.94030744,246407.35144052,246327.832058017,246246.339999889,246162.832292596,246077.265151788,245989.593984779,245899.773393041,245807.75717479,245713.498327773,245616.949052355,245518.060755034,245416.784052431,245313.068775874,245206.863976646,245098.117931985,244986.7781519,244872.791386893,244823.473625649,244772.998235751,244721.360731379,244668.536262535,244614.484679067,244559.15454674,244502.486236105,244444.414245859,244384.868915504,244323.777659676,244261.0658416,244196.657372051,244130.475109844,244062.441119156,243992.476825119,243920.503101558,243846.440314052,243770.208335008,243691.726545114,243610.913828872,243527.688571246,243441.968659644,243353.671494645,243262.714011064,243169.012710936,243072.483708826,242973.042790532,242870.605484971,242765.087149321,242656.40306736,242544.468560991,242429.199114712,242310.510512769,242188.318988822,242062.541387781,241933.09533953,241799.899444173,241662.873468411,241521.938552598,241377.017427973,241228.034643514,241074.916801762,240917.592802922,240755.994096448,240590.054939252,240419.712659583,240244.907925548,240065.585017146,239881.69210062,239693.181503845,239500.009991377,239302.13903773,239099.535097394,238892.169870003,238680.020560004,238463.070127885,238241.307524667,238014.727926299,237783.332950766,237547.130858077,237306.136734497,237060.372658783,236809.867848644,236554.658781907,236294.789456533,236030.311164778,235761.282582646,235487.769995192
9,0,2,1,0,0,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103807.165460554,103794.828597926,103782.396117175,103769.739887619,103756.776353958,103743.450881683,103729.727471681,103715.582008263,103700.997835327,103685.962866064,103670.4677029,103654.504417419,103638.065773367,103621.144728356,103603.734127566,103585.826514926,103567.414024336,103548.488322087,103529.040579352,103509.061464793,103488.541148547,103467.469312043,103445.835163189,103423.627451587,103400.83448138,103377.444126889,103353.443846922,103328.820694913,103303.561330042,103277.652029177,103251.078681388,103223.826814302,103195.881595915,103167.227832212,103137.849984639,103107.732153805,103076.858071614,103045.211143997,103012.774431375,102979.530649626,102945.46217337,102910.551037138,102874.778936496,102838.127229075,102800.57693562,102762.108741067,102722.702995705,102682.339716477,102640.998588437,102598.658966428,102555.299876991,102510.900020564,102465.43777399,102418.891193362,102371.238017257,102350.620290615,102329.518607067,102307.931091277,102285.847354482,102263.250611557,102240.119359963,102216.428671083,102192.151161516,102167.257709074,102141.717968804,102115.500738142,102088.574207313,102060.906126762,102032.463914727,102003.214722292,101973.125470056,101942.162866147,101910.293412513,101877.483405538,101843.698934171,101808.905878523,101773.069910697,101736.156499276,101698.130918123,101658.958260174,101618.603456382,101577.031300252,101534.206477902,101490.093603651,101444.657261132,101397.862049916,101349.672637551,101300.053816895,101248.970568688,101196.388129208,101142.272062899,101086.588339814,101029.303417713,100970.384328622,100909.798769652,100847.515197836,100783.502928715,100717.732238391,100650.174468701,100580.802135166,100509.589037306,100436.510370897,100361.542841699,100284.664780153,100205.856256503,100125.099195789,100042.377492093,99957.6771214149,99870.9862525378,99782.2953555784,99691.5973070177,99598.8874877321,99504.1638809852,99407.4271631894,99308.6807875144,99207.9310609072,99105.1872135876,99000.4614602771,98893.7690508547,98785.1283790569,98674.560888066,98562.0911079041,98447.7467496257
10,0,2,1,0,1,104438.294221075,104415.10711362,104410.971278913,104407.152959432,104403.422265923,104399.625776928,104395.655920942,104391.432121398,104386.889124414,104381.9696957,104376.619982647,104370.786495748,104364.414068472,104357.444399834,104349.814942339,104341.457977938,104332.299792879,104322.259888048,104311.250189659,104299.174217436,104285.9262365,104271.390319435,104255.439332708,104237.933831357,104218.720931108,104197.632962772,104174.486105396,104149.078804737,104121.190282996,104090.578477856,104056.978254895,104020.099312633,103979.62383854,103935.204051084,103886.459540072,103882.896979633,103879.17557852,103875.408612554,103871.671063023,103868.011030781,103864.457906943,103861.028182287,103857.7295754,103854.563949286,103851.529365574,103848.621515171,103845.834708069,103843.162548217,103840.598385139,103838.135608529,103835.767833026,103833.489006931,103831.293469247,103829.175971693,103827.131678092,103825.156149711,103823.245321923,103821.395476715,103819.603213335,103807.165460554,103794.828597926,103782.396117175,103769.739887619,103756.776353958,103743.450881683,103729.727471681,103715.582008263,103700.997835327,103685.962866064,103670.4677029,103654.504417419,103638.065773367,103621.144728356,103603.734127566,103585.826514926,103567.414024336,103548.488322087,103529.040579352,103509.061464793,103488.541148547,103467.469312043,103445.835163189,103423.627451587,103400.83448138,103377.444126889,103353.443846922,103328.820694913,103303.561330042,103277.652029177,103251.078681388,103223.826814302,103195.881595915,103167.227832212,103137.849984639,103107.732153805,103076.858071614,103045.211143997,103012.774431375,102979.530649626,102945.46217337,102910.551037138,102874.778936496,102838.127229075,102800.57693562,102762.108741067,102722.702995705,102682.339716477,102640.998588437,102598.658966428,102555.299876991,102510.900020564,102465.43777399,102418.891193362,102371.238017257,102350.620290615,102329.518607067,102307.931091277,102285.847354482,102263.250611557,102240.119359963,102216.428671083,102192.151161516,102167.257709074,102141.717968804,102115.500738142,102088.574207313,102060.906126762,102032.463914727,102003.214722292,101973.125470056,101942.162866147,101910.293412513,101877.483405538,101843.698934171,101808.905878523,101773.069910697,101736.156499276,101698.130918123,101658.958260174,101618.603456382,101577.031300252,101534.206477902,101490.093603651,101444.657261132,101397.862049916,101349.672637551,101300.053816895,101248.970568688,101196.388129208,101142.272062899,101086.588339814,101029.303417713,100970.384328622,100909.798769652,100847.515197836,100783.502928715,100717.732238391,100650.174468701,100580.802135166,100509.589037306,100436.510370897,100361.542841699,100284.664780153,100205.856256503,100125.099195789,100042.377492093,99957.6771214149,99870.9862525378,99782.2953555784,99691.5973070177,99598.8874877321,99504.1638809852,99407.4271631894,99308.6807875144,99207.9310609072,99105.1872135876,99000.4614602771,98893.7690508547,98785.1283790569,98674.560888066,98562.0911079041,98447.7467496257
