"ego","naics","age","sick","wfh","shift","work_poi","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150"
1,0,1,0,0,0,0,207476.087426125,0,34.8254443940756,66.2383019200064,102.420155354484,149.96360036881,215.854085485854,308.888583876096,441.018815486673,628.920054888698,896.014418987417,1275.15761566243,1812.17800443207,2570.40030810355,3636.08654403434,5124.28391142915,4002.93903961285,3131.90841545921,2454.88268834445,1928.30391328815,1518.46103657037,1199.25140518772,950.453742510409,756.395535108117,604.923502898926,486.608599672202,394.131468069426,321.807241528319,265.217865461709,220.927553551411,186.262689152025,159.140945391606,137.939284796319,121.391297630101,108.507742676701,98.5147899604997,90.8063223879636,84.9063950873354,80.440576147712,77.1133937161693,74.6909110927905,72.9871247597651,71.853425933272,71.1704012536149,70.841473977152,70.7879675577529,70.9453001882219,71.2600224269933,71.6875561035309,72.1904522607262,72.7370533520296,73.3004798873962,73.8578517377931,74.3897038234048,74.8795262872665,75.3134235804266,75.6798432953018,75.9693533060139,76.1744608664747,76.2894542987587,76.3102593797916,76.2343047767581,76.0603914768899,75.7885641927784,75.4199834452761,74.9567976998241,74.5018523273724,73.9467968999434,73.3055660282002,72.5876927014928,71.8001402396808,70.9484728550288,70.0375608775958,69.0719904611374,68.0562811835636,66.9949833130364,65.8927005173611,64.7540726062033,63.5837363117247,62.3862779118974,61.1661855028673,59.9278053228685,58.6753047802991,57.4126430529147,56.1435482515783,54.8715021244834,53.599731899847,52.3312058036917,51.0686345332548,49.8144762029569,48.5709432197624,47.3400133313875,46.1234405364171,44.9227677456711,43.7393398431987,42.5743175803595,41.4286911833006,40.303293840533,39.1988148040822,38.1158119804945,37.0547240934995,83.3191135416851,120.139080061872,151.168985573133,178.788660381008,204.563835354565,229.540897753818,254.435142459802,279.751389073537,305.861328514072,333.052973835921,361.562657658855,391.595623645854,423.339347734947,456.972335537331,492.6698736345,530.607940284333,570.965815334205,613.927994506691,659.685506749648,708.436880635239,760.388915142649,815.757215636705,874.766614653664,937.651464195866,1004.65581086237,1076.0334206189,1152.04771351625,1232.97153244146,1319.08675568448,1410.68374314353,1508.06057101283,1611.52201531729,1721.37831539897,1837.94364289569,1961.53423921535,2092.46621318456,2231.05295551188,2377.60213311341,2532.41234901683,2695.76888100122,2867.93951264883,3049.16965807712,3239.67661031483,3439.64359534749,3649.21321713065,3868.48027117369,4097.48419686481,4336.20106732579,4584.5352015301,4842.31059890331,5109.26225101256
2,0,1,0,0,1,0,207476.087426125,0,34.8254443940756,66.2383019200064,102.420155354484,149.96360036881,215.854085485854,308.888583876096,441.018815486673,628.920054888698,896.014418987417,1275.15761566243,1812.17800443207,2570.40030810355,3636.08654403434,5124.28391142915,4002.93903961285,3131.90841545921,2454.88268834445,1928.30391328815,1518.46103657037,1199.25140518772,950.453742510409,756.395535108117,604.923502898926,486.608599672202,394.131468069426,321.807241528319,265.217865461709,220.927553551411,186.262689152025,159.140945391606,137.939284796319,121.391297630101,108.507742676701,98.5147899604997,90.8063223879636,84.9063950873354,80.440576147712,77.1133937161693,74.6909110927905,72.9871247597651,71.853425933272,71.1704012536149,70.841473977152,70.7879675577529,70.9453001882219,71.2600224269933,71.6875561035309,72.1904522607262,72.7370533520296,73.3004798873962,73.8578517377931,74.3897038234048,74.8795262872665,75.3134235804266,75.6798432953018,75.9693533060139,76.1744608664747,76.2894542987587,76.3102593797916,76.2343047767581,76.0603914768899,75.7885641927784,75.4199834452761,74.9567976998241,74.5018523273724,73.9467968999434,73.3055660282002,72.5876927014928,71.8001402396808,70.9484728550288,70.0375608775958,69.0719904611374,68.0562811835636,66.9949833130364,65.8927005173611,64.7540726062033,63.5837363117247,62.3862779118974,61.1661855028673,59.9278053228685,58.6753047802991,57.4126430529147,56.1435482515783,54.8715021244834,53.599731899847,52.3312058036917,51.0686345332548,49.8144762029569,48.5709432197624,47.3400133313875,46.1234405364171,44.9227677456711,43.7393398431987,42.5743175803595,41.4286911833006,40.303293840533,39.1988148040822,38.1158119804945,37.0547240934995,83.3191135416851,120.139080061872,151.168985573133,178.788660381008,204.563835354565,229.540897753818,254.435142459802,279.751389073537,305.861328514072,333.052973835921,361.562657658855,391.595623645854,423.339347734947,456.972335537331,492.6698736345,530.607940284333,570.965815334205,613.927994506691,659.685506749648,708.436880635239,760.388915142649,815.757215636705,874.766614653664,937.651464195866,1004.65581086237,1076.0334206189,1152.04771351625,1232.97153244146,1319.08675568448,1410.68374314353,1508.06057101283,1611.52201531729,1721.37831539897,1837.94364289569,1961.53423921535,2092.46621318456,2231.05295551188,2377.60213311341,2532.41234901683,2695.76888100122,2867.93951264883,3049.16965807712,3239.67661031483,3439.64359534749,3649.21321713065,3868.48027117369,4097.48419686481,4336.20106732579,4584.5352015301,4842.31059890331,5109.26225101256
3,0,1,1,0,0,0,1678.41769816025,0,0.281727127894316,0.535847478221829,0.828547537828897,1.21315937687741,1.74619312420113,2.49881358555065,3.56770649725148,5.08776969890068,7.24848090829135,10.3156326910864,14.6599623724759,20.7937474722898,29.4148211644997,41.4538798858106,32.3825449577897,25.3361752611393,19.8592454780681,15.599385238296,12.2838824915375,9.70157480787908,7.68887828232317,6.11900710430978,4.8936449780516,3.93651382141862,3.18840228585451,2.60332155034291,2.14553091289481,1.78723591953201,1.50680783437752,1.28740127385684,1.11588636428352,0.982018240620359,0.87779424585901,0.796954333636725,0.734595203194545,0.686866606988203,0.650739506086939,0.623823624129711,0.604226485206352,0.59044337809888,0.581272103479356,0.575746644016347,0.573085723574518,0.572652873107754,0.573925645670382,0.576471651728775,0.579930267601872,0.583998542751287,0.58842037736779,0.592978324648866,0.59748729139182,0.601789811091165,0.605752324084836,0.609262419658058,0.612226642388643,0.614568689280898,0.616227946324805,0.617158207803667,0.617326514506625,0.616712065142509,0.615305160067012,0.613106160991236,0.610124456171738,0.606377426032764,0.602697057975453,0.598206830381449,0.593019469962751,0.5872120956695,0.580841038616452,0.573951311568487,0.566582313996976,0.55877114647445,0.550554370995336,0.541968797828757,0.533051669230514,0.523840519832939,0.514372859372301,0.504685789426004,0.494815617310693,0.484797502756162,0.474665158813865,0.464450614013437,0.454184027624465,0.443893565918355,0.433605336178225,0.423343350439155,0.413129537407595,0.402983782472744,0.392923983326094,0.382966139338032,0.373124439817331,0.363411366437706,0.353837798897236,0.34441312731721,0.335145362322423,0.326041244151522,0.317106348641281,0.308345189083969,0.299761314619544,0.674025987757175,0.971888185853394,1.22291057223267,1.44634524169295,1.65485847512376,1.85691522344126,2.0583020021067,2.26310264633811,2.47432402128566,2.69429606392667,2.92493063242557,3.16788808485378,3.42468504385572,3.6967655648923,3.98554766246473,4.29245494652336,4.6189377358615,4.96648854409768,5.33665273663245,5.73103634851899,6.15131231985819,6.59922483170063,7.07659271007422,7.58531179055793,8.12735633503472,8.70477923207289,9.3197114688179,9.97436026026073,10.6710059150211,11.4119973553199,12.1997459258376,13.0367171708234,13.9254208310809,14.8683984584761,15.8682083486783,16.9274077248148,18.0485318212742,19.2340695687258,20.4864365737707,21.80794064585,23.2007480717355,24.6668441761133,26.2079867927157,27.8256581633795,29.5210119102196,31.2948148997344,33.1473861844373,35.0785322032469,37.0874789261034,39.1728025625227,41.332359275837
4,0,1,1,0,1,0,1678.41769816025,0,0.281727127894316,0.535847478221829,0.828547537828897,1.21315937687741,1.74619312420113,2.49881358555065,3.56770649725148,5.08776969890068,7.24848090829135,10.3156326910864,14.6599623724759,20.7937474722898,29.4148211644997,41.4538798858106,32.3825449577897,25.3361752611393,19.8592454780681,15.599385238296,12.2838824915375,9.70157480787908,7.68887828232317,6.11900710430978,4.8936449780516,3.93651382141862,3.18840228585451,2.60332155034291,2.14553091289481,1.78723591953201,1.50680783437752,1.28740127385684,1.11588636428352,0.982018240620359,0.87779424585901,0.796954333636725,0.734595203194545,0.686866606988203,0.650739506086939,0.623823624129711,0.604226485206352,0.59044337809888,0.581272103479356,0.575746644016347,0.573085723574518,0.572652873107754,0.573925645670382,0.576471651728775,0.579930267601872,0.583998542751287,0.58842037736779,0.592978324648866,0.59748729139182,0.601789811091165,0.605752324084836,0.609262419658058,0.612226642388643,0.614568689280898,0.616227946324805,0.617158207803667,0.617326514506625,0.616712065142509,0.615305160067012,0.613106160991236,0.610124456171738,0.606377426032764,0.602697057975453,0.598206830381449,0.593019469962751,0.5872120956695,0.580841038616452,0.573951311568487,0.566582313996976,0.55877114647445,0.550554370995336,0.541968797828757,0.533051669230514,0.523840519832939,0.514372859372301,0.504685789426004,0.494815617310693,0.484797502756162,0.474665158813865,0.464450614013437,0.454184027624465,0.443893565918355,0.433605336178225,0.423343350439155,0.413129537407595,0.402983782472744,0.392923983326094,0.382966139338032,0.373124439817331,0.363411366437706,0.353837798897236,0.34441312731721,0.335145362322423,0.326041244151522,0.317106348641281,0.308345189083969,0.299761314619544,0.674025987757175,0.971888185853394,1.22291057223267,1.44634524169295,1.65485847512376,1.85691522344126,2.0583020021067,2.26310264633811,2.47432402128566,2.69429606392667,2.92493063242557,3.16788808485378,3.42468504385572,3.6967655648923,3.98554766246473,4.29245494652336,4.6189377358615,4.96648854409768,5.33665273663245,5.73103634851899,6.15131231985819,6.59922483170063,7.07659271007422,7.58531179055793,8.12735633503472,8.70477923207289,9.3197114688179,9.97436026026073,10.6710059150211,11.4119973553199,12.1997459258376,13.0367171708234,13.9254208310809,14.8683984584761,15.8682083486783,16.9274077248148,18.0485318212742,19.2340695687258,20.4864365737707,21.80794064585,23.2007480717355,24.6668441761133,26.2079867927157,27.8256581633795,29.5210119102196,31.2948148997344,33.1473861844373,35.0785322032469,37.0874789261034,39.1728025625227,41.332359275837
5,11,1,0,0,0,0,9.423764875,0,0.00142403499620649,0.00269526474816593,0.0041410969755274,0.00602425107615486,0.00862129865853919,0.0122788737729536,0.0174668140994425,0.0248401899300277,0.0353194213223526,0.0501970769975118,0.0712795138433435,0.101070005321393,0.142993443488321,0.201647632749747,0.157432972314006,0.123071096190942,0.0963523460499974,0.0755654309784875,0.0593844306342621,0.0467815835446262,0.0369599054709142,0.0293011218513411,0.023325385834407,0.0186601295939235,0.0150159537301944,0.0121679594488921,0.00994128648125205,0.00819990761317086,0.00683795122721977,0.00577295722029359,0.00494066209847155,0.00429093956607316,0.00378465591392993,0.00339122420000513,0.00308671395863717,0.00285236274332685,0.00267343911633746,0.00253834767584125,0.00243793726184843,0.00236496080729581,0.00231365666400436,0.00227942273108769,0.00225856356344808,0.00224809387535782,0.0022455868564052,0.0022490558699979,0.00225686391040251,0.00226765358689432,0.00228029310221713,0.00229383507053292,0.00230748464268605,0.0023205753652777,0.0023325500313097,0.00234294633004682,0.00235138537256685,0.00235756226443641,0.00236123849531551,0.00236223538709852,0.00236042829554952,0.00235574134289841,0.00234814247458801,0.00233763875062656,0.002324271804643,0.00230811343020634,0.00229293096614438,0.00227475959861571,0.00225409448931117,0.00223125403226097,0.00220645428739597,0.0021798561548152,0.0021515935911631,0.00212178994712988,0.0020905666722829,0.00205804729204593,0.00202435848560779,0.00198962962651213,0.0019539914783658,0.00191757457423507,0.00188050757134848,0.0018429157423724,0.00180491969754122,0.00176663436678238,0.00172816820592244,0.00168962265693427,0.0016510918496532,0.00161266242090698,0.00157441353236903,0.00153641699822959,0.00149873747879251,0.00146143279855406,0.00142455426689467,0.00138814705077459,0.00135225055645387,0.00131689883950126,0.00128212100429228,0.00124794159870391,0.00121438099726625,0.00118145576788694,0.00114917902572418,0.0031583638429637,0.00475372219260517,0.00608952679218759,0.00726712243995304,0.00835380958662586,0.00939499337888054,0.0104219870871781,0.0114570442111392,0.0125166092284317,0.013613413593015,0.0147578446975415,0.015958836547127,0.0172244530396046,0.0185622781385905,0.0199796748999823,0.0214839641813125,0.0230825459974065,0.0247829897440909,0.0265930976204364,0.0285209517882754,0.0305749528178575,0.0327638473361968,0.0350967506031503,0.0375831636522206,0.0402329856551912,0.0430565195387525,0.0460644752250534,0.0492679658778358,0.0526784982863718,0.0563079571433017,0.0601685812034813,0.0642729304105779,0.0686338444874441,0.0732643905221349,0.0781777980921831,0.0833873815043696,0.088906447454836,0.0947481866071493,0.100925552080275,0.107451103246484,0.114336851333944,0.121594077876711,0.129233119366404,0.137263142424288,0.145691894356093,0.154525427514156,0.163767807310463,0.173420799552091,0.183483539647825,0.193952190855434,0.204819592934256
6,11,1,0,0,1,0,9.423764875,0,0.00142403499620649,0.00269526474816593,0.0041410969755274,0.00602425107615486,0.00862129865853919,0.0122788737729536,0.0174668140994425,0.0248401899300277,0.0353194213223526,0.0501970769975118,0.0712795138433435,0.101070005321393,0.142993443488321,0.201647632749747,0.157432972314006,0.123071096190942,0.0963523460499974,0.0755654309784875,0.0593844306342621,0.0467815835446262,0.0369599054709142,0.0293011218513411,0.023325385834407,0.0186601295939235,0.0150159537301944,0.0121679594488921,0.00994128648125205,0.00819990761317086,0.00683795122721977,0.00577295722029359,0.00494066209847155,0.00429093956607316,0.00378465591392993,0.00339122420000513,0.00308671395863717,0.00285236274332685,0.00267343911633746,0.00253834767584125,0.00243793726184843,0.00236496080729581,0.00231365666400436,0.00227942273108769,0.00225856356344808,0.00224809387535782,0.0022455868564052,0.0022490558699979,0.00225686391040251,0.00226765358689432,0.00228029310221713,0.00229383507053292,0.00230748464268605,0.0023205753652777,0.0023325500313097,0.00234294633004682,0.00235138537256685,0.00235756226443641,0.00236123849531551,0.00236223538709852,0.00236042829554952,0.00235574134289841,0.00234814247458801,0.00233763875062656,0.002324271804643,0.00230811343020634,0.00229293096614438,0.00227475959861571,0.00225409448931117,0.00223125403226097,0.00220645428739597,0.0021798561548152,0.0021515935911631,0.00212178994712988,0.0020905666722829,0.00205804729204593,0.00202435848560779,0.00198962962651213,0.0019539914783658,0.00191757457423507,0.00188050757134848,0.0018429157423724,0.00180491969754122,0.00176663436678238,0.00172816820592244,0.00168962265693427,0.0016510918496532,0.00161266242090698,0.00157441353236903,0.00153641699822959,0.00149873747879251,0.00146143279855406,0.00142455426689467,0.00138814705077459,0.00135225055645387,0.00131689883950126,0.00128212100429228,0.00124794159870391,0.00121438099726625,0.00118145576788694,0.00114917902572418,0.0031583638429637,0.00475372219260517,0.00608952679218759,0.00726712243995304,0.00835380958662586,0.00939499337888054,0.0104219870871781,0.0114570442111392,0.0125166092284317,0.013613413593015,0.0147578446975415,0.015958836547127,0.0172244530396046,0.0185622781385905,0.0199796748999823,0.0214839641813125,0.0230825459974065,0.0247829897440909,0.0265930976204364,0.0285209517882754,0.0305749528178575,0.0327638473361968,0.0350967506031503,0.0375831636522206,0.0402329856551912,0.0430565195387525,0.0460644752250534,0.0492679658778358,0.0526784982863718,0.0563079571433017,0.0601685812034813,0.0642729304105779,0.0686338444874441,0.0732643905221349,0.0781777980921831,0.0833873815043696,0.088906447454836,0.0947481866071493,0.100925552080275,0.107451103246484,0.114336851333944,0.121594077876711,0.129233119366404,0.137263142424288,0.145691894356093,0.154525427514156,0.163767807310463,0.173420799552091,0.183483539647825,0.193952190855434,0.204819592934256
7,11,1,1,0,0,0,0.07623535775,0,1.15200048838572e-05,2.18038623663553e-05,3.35002001423315e-05,4.87343372906986e-05,6.9743653011433e-05,9.93323100973707e-05,0.000141301150791258,0.000200949492162877,0.000285723249226603,0.000406078905158339,0.000576629331288719,0.000817625239559133,0.00115677295272465,0.00163126729348896,0.00127358429727419,0.000995607294032913,0.00077946082787569,0.000611301081955096,0.000480401768744579,0.000378448614215462,0.000298994261142506,0.000237037058589955,0.000188695193198228,0.00015095470590825,0.000121474444636844,9.84350473487154e-05,8.04219482814175e-05,6.63347291341486e-05,5.53169211030587e-05,4.67014473304681e-05,3.99684359271373e-05,3.47123805869803e-05,3.06167016459121e-05,2.74339601557439e-05,2.49705660136839e-05,2.30747368015476e-05,2.16272997215277e-05,2.05344515412306e-05,1.97221621925357e-05,1.91318051331289e-05,1.87167704023435e-05,1.84398284202684e-05,1.8271084173307e-05,1.81863876186201e-05,1.81661066068086e-05,1.81941698592122e-05,1.82573345032231e-05,1.83446196656047e-05,1.84468694548558e-05,1.85564198110974e-05,1.86668406492688e-05,1.87727405664694e-05,1.886961192956e-05,1.8953714786965e-05,1.90219840439037e-05,1.90719531982391e-05,1.91016927747202e-05,1.91097573224593e-05,1.90951385079459e-05,1.90572225033708e-05,1.89957499972311e-05,1.89107781028205e-05,1.88026436233849e-05,1.86719273468036e-05,1.85491058848251e-05,1.84021051136121e-05,1.82349307388615e-05,1.80501584702945e-05,1.78495361662611e-05,1.76343654590466e-05,1.74057300166804e-05,1.71646277082863e-05,1.69120410234889e-05,1.66489692449527e-05,1.63764371683306e-05,1.60954913857771e-05,1.58071897346301e-05,1.55125881872254e-05,1.52127275409485e-05,1.49086212131186e-05,1.46012449034152e-05,1.42915283595825e-05,1.39803489558809e-05,1.36685273266529e-05,1.33568249532988e-05,1.30459427010932e-05,1.27365209636127e-05,1.2429140695556e-05,1.21243249788827e-05,1.18225415959725e-05,1.15242056239231e-05,1.12296824495431e-05,1.09392908573494e-05,1.06533063464127e-05,1.03719643621744e-05,1.0095463489405e-05,9.82396855178269e-06,9.55761357858178e-06,9.29650466739591e-06,2.55501915282031e-05,3.84561496179487e-05,4.92623977453206e-05,5.87887841400408e-05,6.75797487372904e-05,7.60026052005929e-05,8.43106682515682e-05,9.26839618538091e-05,0.000101255516770992,0.000110128326547643,0.000119386421993685,0.000129102076461135,0.000139340524401861,0.000150163117747614,0.000161629421354684,0.000173798658707574,0.000186730693648924,0.000200486760261551,0.000215129975934872,0.00023072572287089,0.000247341959097716,0.000265049442136187,0.000283921911633401,0.000304036228026523,0.000325472472568892,0.000348313992766789,0.000372647428594504,0.000398562682126723,0.000426152839747535,0.000455514044962977,0.000486745305533456,0.000519948227538016,0.000555226680383213,0.000592686372790117,0.000632434327969675,0.000674578254566369,0.000719225799656956,0.00076648367165037,0.000816456657292825,0.000869246358040938,0.000924949941034242,0.000983658670411433,0.00104545616520873,0.00111041658057123,0.00117860258981811,0.00125006315461721,0.00132483116290041,0.00140292089950352,0.00148432537014971,0.00156901353677506,0.0016569274752361
8,11,1,1,0,1,0,0.07623535775,0,1.15200048838572e-05,2.18038623663553e-05,3.35002001423315e-05,4.87343372906986e-05,6.9743653011433e-05,9.93323100973707e-05,0.000141301150791258,0.000200949492162877,0.000285723249226603,0.000406078905158339,0.000576629331288719,0.000817625239559133,0.00115677295272465,0.00163126729348896,0.00127358429727419,0.000995607294032913,0.00077946082787569,0.000611301081955096,0.000480401768744579,0.000378448614215462,0.000298994261142506,0.000237037058589955,0.000188695193198228,0.00015095470590825,0.000121474444636844,9.84350473487154e-05,8.04219482814175e-05,6.63347291341486e-05,5.53169211030587e-05,4.67014473304681e-05,3.99684359271373e-05,3.47123805869803e-05,3.06167016459121e-05,2.74339601557439e-05,2.49705660136839e-05,2.30747368015476e-05,2.16272997215277e-05,2.05344515412306e-05,1.97221621925357e-05,1.91318051331289e-05,1.87167704023435e-05,1.84398284202684e-05,1.8271084173307e-05,1.81863876186201e-05,1.81661066068086e-05,1.81941698592122e-05,1.82573345032231e-05,1.83446196656047e-05,1.84468694548558e-05,1.85564198110974e-05,1.86668406492688e-05,1.87727405664694e-05,1.886961192956e-05,1.8953714786965e-05,1.90219840439037e-05,1.90719531982391e-05,1.91016927747202e-05,1.91097573224593e-05,1.90951385079459e-05,1.90572225033708e-05,1.89957499972311e-05,1.89107781028205e-05,1.88026436233849e-05,1.86719273468036e-05,1.85491058848251e-05,1.84021051136121e-05,1.82349307388615e-05,1.80501584702945e-05,1.78495361662611e-05,1.76343654590466e-05,1.74057300166804e-05,1.71646277082863e-05,1.69120410234889e-05,1.66489692449527e-05,1.63764371683306e-05,1.60954913857771e-05,1.58071897346301e-05,1.55125881872254e-05,1.52127275409485e-05,1.49086212131186e-05,1.46012449034152e-05,1.42915283595825e-05,1.39803489558809e-05,1.36685273266529e-05,1.33568249532988e-05,1.30459427010932e-05,1.27365209636127e-05,1.2429140695556e-05,1.21243249788827e-05,1.18225415959725e-05,1.15242056239231e-05,1.12296824495431e-05,1.09392908573494e-05,1.06533063464127e-05,1.03719643621744e-05,1.0095463489405e-05,9.82396855178269e-06,9.55761357858178e-06,9.29650466739591e-06,2.55501915282031e-05,3.84561496179487e-05,4.92623977453206e-05,5.87887841400408e-05,6.75797487372904e-05,7.60026052005929e-05,8.43106682515682e-05,9.26839618538091e-05,0.000101255516770992,0.000110128326547643,0.000119386421993685,0.000129102076461135,0.000139340524401861,0.000150163117747614,0.000161629421354684,0.000173798658707574,0.000186730693648924,0.000200486760261551,0.000215129975934872,0.00023072572287089,0.000247341959097716,0.000265049442136187,0.000283921911633401,0.000304036228026523,0.000325472472568892,0.000348313992766789,0.000372647428594504,0.000398562682126723,0.000426152839747535,0.000455514044962977,0.000486745305533456,0.000519948227538016,0.000555226680383213,0.000592686372790117,0.000632434327969675,0.000674578254566369,0.000719225799656956,0.00076648367165037,0.000816456657292825,0.000869246358040938,0.000924949941034242,0.000983658670411433,0.00104545616520873,0.00111041658057123,0.00117860258981811,0.00125006315461721,0.00132483116290041,0.00140292089950352,0.00148432537014971,0.00156901353677506,0.0016569274752361
9,23,1,0,0,0,0,58.5719551991146,0,0.00938570135304975,0.0177506263786822,0.0272437356604073,0.0395869116568208,0.056589712643227,0.0805173908110788,0.114438189470488,0.162627995530095,0.231092145695522,0.328259781306823,0.465902536348617,0.660318018475756,0.933773111234388,1.31609911082295,1.02640440840067,0.801039148266143,0.625660198724582,0.489132130524916,0.382807864760547,0.299971174061776,0.235404341373436,0.18505294013569,0.145765685316424,0.115092686307364,0.0911288705108502,0.0723924531864595,0.0577305716941837,0.0462460143662604,0.0372403683873265,0.0301697563284596,0.0246105519205449,0.0202326540956203,0.016778755450867,0.0140481988373135,0.0118844868680121,0.0101654381588153,0.00879565899690488,0.00770061332782721,0.0068220330246271,0.00611432988889582,0.00554180907473646,0.00507649499909623,0.00469643818573602,0.0043843935816585,0.00412679376059118,0.00391294167165475,0.00373438622560954,0.00358443326800348,0.00345776271369053,0.00335013158921556,0.00325814031446599,0.00317905253806239,0.00311065093818949,0.00305112831343658,0.00299900162884106,0.00295304370517076,0.00291223122391682,0.00287570393895727,0.00284273283337923,0.0028126955209024,0.00278505702060712,0.00275935480593411,0.0027351871665387,0.00271220406106201,0.00271006318220496,0.00270827673010791,0.00270919366399939,0.00271354371869869,0.00272115721703005,0.00273141697235574,0.00274352663610525,0.00275666598841273,0.00277007459296066,0.00278309158638693,0.00279516874461379,0.00280586933785117,0.00281485890959792,0.00282189265691876,0.00282680191781859,0.00282948111279472,0.00282987599510908,0.00282797342708347,0.00282379243848583,0.00281737681061891,0.00280878947640128,0.00279810718538625,0.00278541679534609,0.00277081200696152,0.00275439116212859,0.00273625483048885,0.00271650461251378,0.00269524197432563,0.00267256716063198,0.00264857858064432,0.0026233722858765,0.00259704157997412,0.00256967674869564,0.00254136486546229,0.00251218967420676,0.0157102467494886,0.026229830734171,0.0350733534469316,0.0428983117571648,0.0501406058147812,0.0570938159495474,0.0639600762633455,0.0708828458874496,0.077968052597889,0.0852977053041443,0.0929387696250805,0.10094893059506,0.109380357485627,0.118282215569625,0.127702328155916,0.13768831944819,0.148288387376586,0.159551876059945,0.171529675877293,0.184274519639902,0.197841222467827,0.212286852599486,0.22767086939902,0.24405522590441,0.261504439959082,0.280085622188591,0.299868486184589,0.320925313290524,0.34333087814577,0.36716233327188,0.392499039755116,0.419422336818679,0.448015255059004,0.478362156158598,0.510548289534221,0.544659263344603,0.580780418702303,0.618996097332443,0.659388823105557,0.702038252518229,0.747020140855866,0.794405128662589,0.844257304783425,0.896632711014712,0.951577686371097,1.0091270421666,1.06930213408378,1.13210880358497,1.19753520703869,1.265549581067,1.33609795476269
10,23,1,0,0,1,0,58.5719551991146,0,0.00938570135304975,0.0177506263786822,0.0272437356604073,0.0395869116568208,0.056589712643227,0.0805173908110788,0.114438189470488,0.162627995530095,0.231092145695522,0.328259781306823,0.465902536348617,0.660318018475756,0.933773111234388,1.31609911082295,1.02640440840067,0.801039148266143,0.625660198724582,0.489132130524916,0.382807864760547,0.299971174061776,0.235404341373436,0.18505294013569,0.145765685316424,0.115092686307364,0.0911288705108502,0.0723924531864595,0.0577305716941837,0.0462460143662604,0.0372403683873265,0.0301697563284596,0.0246105519205449,0.0202326540956203,0.016778755450867,0.0140481988373135,0.0118844868680121,0.0101654381588153,0.00879565899690488,0.00770061332782721,0.0068220330246271,0.00611432988889582,0.00554180907473646,0.00507649499909623,0.00469643818573602,0.0043843935816585,0.00412679376059118,0.00391294167165475,0.00373438622560954,0.00358443326800348,0.00345776271369053,0.00335013158921556,0.00325814031446599,0.00317905253806239,0.00311065093818949,0.00305112831343658,0.00299900162884106,0.00295304370517076,0.00291223122391682,0.00287570393895727,0.00284273283337923,0.0028126955209024,0.00278505702060712,0.00275935480593411,0.0027351871665387,0.00271220406106201,0.00271006318220496,0.00270827673010791,0.00270919366399939,0.00271354371869869,0.00272115721703005,0.00273141697235574,0.00274352663610525,0.00275666598841273,0.00277007459296066,0.00278309158638693,0.00279516874461379,0.00280586933785117,0.00281485890959792,0.00282189265691876,0.00282680191781859,0.00282948111279472,0.00282987599510908,0.00282797342708347,0.00282379243848583,0.00281737681061891,0.00280878947640128,0.00279810718538625,0.00278541679534609,0.00277081200696152,0.00275439116212859,0.00273625483048885,0.00271650461251378,0.00269524197432563,0.00267256716063198,0.00264857858064432,0.0026233722858765,0.00259704157997412,0.00256967674869564,0.00254136486546229,0.00251218967420676,0.0157102467494886,0.026229830734171,0.0350733534469316,0.0428983117571648,0.0501406058147812,0.0570938159495474,0.0639600762633455,0.0708828458874496,0.077968052597889,0.0852977053041443,0.0929387696250805,0.10094893059506,0.109380357485627,0.118282215569625,0.127702328155916,0.13768831944819,0.148288387376586,0.159551876059945,0.171529675877293,0.184274519639902,0.197841222467827,0.212286852599486,0.22767086939902,0.24405522590441,0.261504439959082,0.280085622188591,0.299868486184589,0.320925313290524,0.34333087814577,0.36716233327188,0.392499039755116,0.419422336818679,0.448015255059004,0.478362156158598,0.510548289534221,0.544659263344603,0.580780418702303,0.618996097332443,0.659388823105557,0.702038252518229,0.747020140855866,0.794405128662589,0.844257304783425,0.896632711014712,0.951577686371097,1.0091270421666,1.06930213408378,1.13210880358497,1.19753520703869,1.265549581067,1.33609795476269
