"ego","naics","age","sick","wfh","shift","work_poi","n","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50","T51","T52","T53","T54","T55","T56","T57","T58","T59","T60","T61","T62","T63","T64","T65","T66","T67","T68","T69","T70","T71","T72","T73","T74","T75","T76","T77","T78","T79","T80","T81","T82","T83","T84","T85","T86","T87","T88","T89","T90","T91","T92","T93","T94","T95","T96","T97","T98","T99","T100","T101","T102","T103","T104","T105","T106","T107","T108","T109","T110","T111","T112","T113","T114","T115","T116","T117","T118","T119","T120","T121","T122","T123","T124","T125","T126","T127","T128","T129","T130","T131","T132","T133","T134","T135","T136","T137","T138","T139","T140","T141","T142","T143","T144","T145","T146","T147","T148","T149","T150"
351,72,3,1,1,0,0,326.00601518052,0,1.48069343217955e-06,5.71589449445709e-06,1.28488675943688e-05,2.35301908118094e-05,3.90672138403529e-05,6.21720235793246e-05,9.92644106997897e-05,0.000166244455690201,0.000298666605399539,0.000562783253632003,0.00106340592863256,0.00194983664092745,0.0034231601227923,0.00574643324484119,0.0092571741763726,0.0143798816686152,0.0216349293852016,0.0316082251381589,0.0446421203708016,0.0606731380182389,0.0793985077272795,0.100404437933543,0.123244156033358,0.147483151462382,0.172723427411129,0.198614579707922,0.224856886060165,0.251199773733367,0.27743782890084,0.303405690613319,0.328972651758304,0.354037437832263,0.378523411636528,0.402374315596572,0.425550579586366,0.448026173782004,0.469785961122079,0.490823492947877,0.511139188709988,0.530738843090384,0.549632408619809,0.567833007997791,0.585356136278368,0.602219019314475,0.61844009978948,0.634038627412262,0.649034333510726,0.663447174097915,0.677297128209147,0.690604040752897,0.70338750124373,0.715666751359183,0.727460615549472,0.73878745016327,0.749665107301477,0.760110910448894,0.770141639424883,0.779773522736711,0.789022235732534,0.797902903306862,0.806430106146922,0.814617889688731,0.822479775118096,0.830028771917663,0.837277391503651,0.84423766163491,0.850921141311065,0.857338935949685,0.863501712668695,0.869419715541225,0.875102780714054,0.880560351307454,0.885801492038964,0.890834903515035,0.895668936161252,0.900311603764113,0.904770596606791,0.909053294189829,0.9131667775304,0.917117841039498,0.920913003979297,0.924558521505221,0.928060395299719,0.931424383805992,0.934656012071132,0.937760581209098,0.940743177494391,0.94360868109781,0.946361774475846,0.949006950425384,0.951548519815383,0.953990619007123,0.956337216974424,0.958592122135089,0.960758988904536,0.962841335675499,0.964842657345506,0.966766462465723,0.968616191755533,0.970395165296117,0.97210655666947,0.973753383281411,0.975338506060869,0.976864634362406,0.97833433349087,0.979750033323206,0.981114037145602,0.982428530215806,0.983695587817972,0.984917199370369,0.986095427787444,0.987232463084308,0.988330506961941,0.989391697140398,0.99041806941206,0.991411542214013,0.992373914267899,0.993306869488023,0.994211985492124,0.995090743672897,0.995944539584974,0.996774692950967,0.997582457000002,0.998369027029248,0.999135547949985,0.999883121367538,1.00061281175518,1.00132565193149,1.00202264814883,1.00270478473586,1.00337302819737,1.00402833099728,1.0046716351931,1.00530387573585,1.00592598330184,1.00653888716607,1.007143517829,1.00774080936468,1.00833170159041,1.00891714194319,1.00949808718987,1.01007550487163,1.01065037440495,1.01122368792833,1.01179645076148,1.01236968144832,1.01294441143732,1.01352168430949,1.01410255451702,1.01468808561642
352,72,3,1,1,1,0,326.00601518052,0,1.48069343217955e-06,5.71589449445709e-06,1.28488675943688e-05,2.35301908118094e-05,3.90672138403529e-05,6.21720235793246e-05,9.92644106997897e-05,0.000166244455690201,0.000298666605399539,0.000562783253632003,0.00106340592863256,0.00194983664092745,0.0034231601227923,0.00574643324484119,0.0092571741763726,0.0143798816686152,0.0216349293852016,0.0316082251381589,0.0446421203708016,0.0606731380182389,0.0793985077272795,0.100404437933543,0.123244156033358,0.147483151462382,0.172723427411129,0.198614579707922,0.224856886060165,0.251199773733367,0.27743782890084,0.303405690613319,0.328972651758304,0.354037437832263,0.378523411636528,0.402374315596572,0.425550579586366,0.448026173782004,0.469785961122079,0.490823492947877,0.511139188709988,0.530738843090384,0.549632408619809,0.567833007997791,0.585356136278368,0.602219019314475,0.61844009978948,0.634038627412262,0.649034333510726,0.663447174097915,0.677297128209147,0.690604040752897,0.70338750124373,0.715666751359183,0.727460615549472,0.73878745016327,0.749665107301477,0.760110910448894,0.770141639424883,0.779773522736711,0.789022235732534,0.797902903306862,0.806430106146922,0.814617889688731,0.822479775118096,0.830028771917663,0.837277391503651,0.84423766163491,0.850921141311065,0.857338935949685,0.863501712668695,0.869419715541225,0.875102780714054,0.880560351307454,0.885801492038964,0.890834903515035,0.895668936161252,0.900311603764113,0.904770596606791,0.909053294189829,0.9131667775304,0.917117841039498,0.920913003979297,0.924558521505221,0.928060395299719,0.931424383805992,0.934656012071132,0.937760581209098,0.940743177494391,0.94360868109781,0.946361774475846,0.949006950425384,0.951548519815383,0.953990619007123,0.956337216974424,0.958592122135089,0.960758988904536,0.962841335675499,0.964842657345506,0.966766462465723,0.968616191755533,0.970395165296117,0.97210655666947,0.973753383281411,0.975338506060869,0.976864634362406,0.97833433349087,0.979750033323206,0.981114037145602,0.982428530215806,0.983695587817972,0.984917199370369,0.986095427787444,0.987232463084308,0.988330506961941,0.989391697140398,0.99041806941206,0.991411542214013,0.992373914267899,0.993306869488023,0.994211985492124,0.995090743672897,0.995944539584974,0.996774692950967,0.997582457000002,0.998369027029248,0.999135547949985,0.999883121367538,1.00061281175518,1.00132565193149,1.00202264814883,1.00270478473586,1.00337302819737,1.00402833099728,1.0046716351931,1.00530387573585,1.00592598330184,1.00653888716607,1.007143517829,1.00774080936468,1.00833170159041,1.00891714194319,1.00949808718987,1.01007550487163,1.01065037440495,1.01122368792833,1.01179645076148,1.01236968144832,1.01294441143732,1.01352168430949,1.01410255451702,1.01468808561642
353,81,3,0,0,0,0,28990.7516092289,0,5.45099754705533e-05,0.000224912754463921,0.000555379433085552,0.00114193693861384,0.0021596334702505,0.00392283229947855,0.00701241943190871,0.0125412692532356,0.0226492483485016,0.0412848153880714,0.0753493075735343,0.136382018923857,0.242953843041509,0.423663114991182,0.719949643388212,1.18689812753066,1.88959008478938,2.89239607565096,4.23379129677689,5.91701336442208,7.92178910126772,10.2140888710899,12.7528752395823,15.4946645062602,18.396514309295,21.4178886980086,24.5217340862131,27.6750097796517,30.8488508575188,34.0184903591906,37.1630321280689,40.2651382155178,43.3106749130461,46.2883471583626,49.189340757568,52.0069844387428,54.7364385809915,57.3744138923645,59.9189209059557,62.3690495856595,64.7247773678176,66.9868034084715,69.1564065498403,71.2353244610145,73.2256514441999,75.1297525726496,76.9501919727115,78.6896733003638,80.3509906539874,81.9369883660584,83.45052832523,84.8944636548157,86.2716177166755,87.5847675822886,88.8366312129456,90.0298577238386,91.167020189388,92.2506105413846,93.2830361730263,94.266617931546,95.2035892345523,96.0960960839126,96.9461977898241,97.7558682592485,98.5269977146521,99.2613947429268,99.9607885871691,100.626831612142,101.261101886234,101.865105834825,102.440280926961,102.987998365982,103.509565762528,104.006229769112,104.47917866387,104.929544872195,105.35840741827,105.766794301116,106.155684791112,106.526011644756,106.878663236484,107.214485607326,107.534284430952,107.838826898214,108.128843521753,108.405029862575,108.668048180763,108.918529012641,109.157072676876,109.384250712023,109.600607248103,109.806660314778,110.002903088685,110.189805082461,110.367813277932,110.537365097358,110.699001244936,110.853411827501,111.001356422319,111.143603773833,111.280894737865,111.413920821967,111.543313038116,111.669637498089,111.793395294874,111.915025016723,112.0349067842,112.153367059635,112.270683766041,112.38709146876,112.502787087919,112.617934902714,112.732670351172,112.847103572007,112.961322687327,113.075396778661,113.189378548037,113.303306672094,113.417207872965,113.531098731751,113.644987269193,113.758874323797,113.872754747795,113.986618452564,114.100451291563,114.214235863593,114.327952185247,114.441578266237,114.555090624412,114.668464731676,114.781675385672,114.894697035274,115.007504073099,115.120071081459,115.232373025541,115.344385441702,115.456084595234,115.567447609049,115.678452576569,115.789078652928,115.899306135199,116.009116528334,116.118492595418,116.227418400157,116.335879337478,116.443862151726,116.551354949919,116.658347205352,116.76482975192,116.870794770966
354,81,3,0,0,1,0,28990.7516092289,0,5.45099754705533e-05,0.000224912754463921,0.000555379433085552,0.00114193693861384,0.0021596334702505,0.00392283229947855,0.00701241943190871,0.0125412692532356,0.0226492483485016,0.0412848153880714,0.0753493075735343,0.136382018923857,0.242953843041509,0.423663114991182,0.719949643388212,1.18689812753066,1.88959008478938,2.89239607565096,4.23379129677689,5.91701336442208,7.92178910126772,10.2140888710899,12.7528752395823,15.4946645062602,18.396514309295,21.4178886980086,24.5217340862131,27.6750097796517,30.8488508575188,34.0184903591906,37.1630321280689,40.2651382155178,43.3106749130461,46.2883471583626,49.189340757568,52.0069844387428,54.7364385809915,57.3744138923645,59.9189209059557,62.3690495856595,64.7247773678176,66.9868034084715,69.1564065498403,71.2353244610145,73.2256514441999,75.1297525726496,76.9501919727115,78.6896733003638,80.3509906539874,81.9369883660584,83.45052832523,84.8944636548157,86.2716177166755,87.5847675822886,88.8366312129456,90.0298577238386,91.167020189388,92.2506105413846,93.2830361730263,94.266617931546,95.2035892345523,96.0960960839126,96.9461977898241,97.7558682592485,98.5269977146521,99.2613947429268,99.9607885871691,100.626831612142,101.261101886234,101.865105834825,102.440280926961,102.987998365982,103.509565762528,104.006229769112,104.47917866387,104.929544872195,105.35840741827,105.766794301116,106.155684791112,106.526011644756,106.878663236484,107.214485607326,107.534284430952,107.838826898214,108.128843521753,108.405029862575,108.668048180763,108.918529012641,109.157072676876,109.384250712023,109.600607248103,109.806660314778,110.002903088685,110.189805082461,110.367813277932,110.537365097358,110.699001244936,110.853411827501,111.001356422319,111.143603773833,111.280894737865,111.413920821967,111.543313038116,111.669637498089,111.793395294874,111.915025016723,112.0349067842,112.153367059635,112.270683766041,112.38709146876,112.502787087919,112.617934902714,112.732670351172,112.847103572007,112.961322687327,113.075396778661,113.189378548037,113.303306672094,113.417207872965,113.531098731751,113.644987269193,113.758874323797,113.872754747795,113.986618452564,114.100451291563,114.214235863593,114.327952185247,114.441578266237,114.555090624412,114.668464731676,114.781675385672,114.894697035274,115.007504073099,115.120071081459,115.232373025541,115.344385441702,115.456084595234,115.567447609049,115.678452576569,115.789078652928,115.899306135199,116.009116528334,116.118492595418,116.227418400157,116.335879337478,116.443862151726,116.551354949919,116.658347205352,116.76482975192,116.870794770966
355,81,3,0,1,0,0,9284.2251263618,0,1.74567010446177e-05,7.20278202641853e-05,0.000177859055081415,0.000365702820027068,0.000691617920035186,0.00125627850882377,0.00224571206582962,0.00401631419174014,0.00725337250461027,0.0132213723027837,0.0241304518095169,0.0436760448278181,0.0778054396283426,0.135677190792863,0.230562306867967,0.380101542953583,0.60513711338691,0.926283550109832,1.35586245114096,1.89491065604171,2.53693572388498,3.27103973770991,4.08408054846691,4.96213259568518,5.89144368142077,6.85903225566497,7.85303198806021,8.86286166815892,9.8792773678758,10.8943475219577,11.9013801817188,12.8948229068313,13.8701494079023,14.8237424658083,15.7527793541305,16.6551236125515,17.5292253630094,18.374031216914,19.1889040518172,19.9735524306362,20.7279691274085,21.4523780453352,22.1471887308546,22.8129576687121,23.4503555546325,24.0601397981793,24.6431315552365,25.2001966657487,25.7322299336431,26.2401422502066,26.7248501290538,27.187267276718,27.628297868692,28.0488312560749,28.4497378600562,28.8318660540127,29.1960398594289,29.5430573120391,29.8736893742771,30.1886792924195,30.4887423135963,30.7745656902363,31.0468089119496,31.306104118146,31.5530566484576,31.7882456989017,32.0122250558174,32.2255238854249,32.4286475606921,32.6220785110698,32.8062770828918,32.9816824010446,33.1487132249906,33.3077687924846,33.4592296470145,33.6034584453484,33.7408007426333,33.8715857533188,33.9961270866133,34.1147234557559,34.2276593607268,34.3352057443248,34.4376206217902,34.535149684324,34.62802687701,34.7164749517473,34.8007059958859,34.8809219373124,34.9573150267733,35.0300682982476,35.0993560081907,35.1653440544743,35.2281903758436,35.2880453326992,35.3450520699982,35.3993468946487,35.4510599047239,35.5003154280192,35.5472321094175,35.5919230327693,35.6344958896282,35.6750531759728,35.7136924040154,35.750506320454,35.7855831253136,35.8190066875403,35.8508567548781,35.8812091565172,35.9101359976204,35.9377058737143,35.9639843213487,35.9890341053036,36.0129151973362,36.0356847886288,36.057397347511,36.0781047049103,36.0978561560421,36.1166985707628,36.1346765073874,36.1518323267647,36.1682063044314,36.1838367395191,36.1987600596316,36.2130109217334,36.2266223061103,36.2396256095278,36.2520507315328,36.2639261551242,36.2752790251818,36.2861352234353,36.2965194375832,36.3064552268179,36.3159650866463,36.3250705093586,36.333792037554,36.3421493188425,36.3501611575513,36.3578455627371,36.3652197940782,36.3723004039799,36.3791032788725,36.385643678086,36.3919362689956,36.3979951617076,36.4038339408161,36.4094656928133,36.4149030333474,36.4201581320344,36.4252427343299,36.4301681811747
356,81,3,0,1,1,0,9284.2251263618,0,1.74567010446177e-05,7.20278202641853e-05,0.000177859055081415,0.000365702820027068,0.000691617920035186,0.00125627850882377,0.00224571206582962,0.00401631419174014,0.00725337250461027,0.0132213723027837,0.0241304518095169,0.0436760448278181,0.0778054396283426,0.135677190792863,0.230562306867967,0.380101542953583,0.60513711338691,0.926283550109832,1.35586245114096,1.89491065604171,2.53693572388498,3.27103973770991,4.08408054846691,4.96213259568518,5.89144368142077,6.85903225566497,7.85303198806021,8.86286166815892,9.8792773678758,10.8943475219577,11.9013801817188,12.8948229068313,13.8701494079023,14.8237424658083,15.7527793541305,16.6551236125515,17.5292253630094,18.374031216914,19.1889040518172,19.9735524306362,20.7279691274085,21.4523780453352,22.1471887308546,22.8129576687121,23.4503555546325,24.0601397981793,24.6431315552365,25.2001966657487,25.7322299336431,26.2401422502066,26.7248501290538,27.187267276718,27.628297868692,28.0488312560749,28.4497378600562,28.8318660540127,29.1960398594289,29.5430573120391,29.8736893742771,30.1886792924195,30.4887423135963,30.7745656902363,31.0468089119496,31.306104118146,31.5530566484576,31.7882456989017,32.0122250558174,32.2255238854249,32.4286475606921,32.6220785110698,32.8062770828918,32.9816824010446,33.1487132249906,33.3077687924846,33.4592296470145,33.6034584453484,33.7408007426333,33.8715857533188,33.9961270866133,34.1147234557559,34.2276593607268,34.3352057443248,34.4376206217902,34.535149684324,34.62802687701,34.7164749517473,34.8007059958859,34.8809219373124,34.9573150267733,35.0300682982476,35.0993560081907,35.1653440544743,35.2281903758436,35.2880453326992,35.3450520699982,35.3993468946487,35.4510599047239,35.5003154280192,35.5472321094175,35.5919230327693,35.6344958896282,35.6750531759728,35.7136924040154,35.750506320454,35.7855831253136,35.8190066875403,35.8508567548781,35.8812091565172,35.9101359976204,35.9377058737143,35.9639843213487,35.9890341053036,36.0129151973362,36.0356847886288,36.057397347511,36.0781047049103,36.0978561560421,36.1166985707628,36.1346765073874,36.1518323267647,36.1682063044314,36.1838367395191,36.1987600596316,36.2130109217334,36.2266223061103,36.2396256095278,36.2520507315328,36.2639261551242,36.2752790251818,36.2861352234353,36.2965194375832,36.3064552268179,36.3159650866463,36.3250705093586,36.333792037554,36.3421493188425,36.3501611575513,36.3578455627371,36.3652197940782,36.3723004039799,36.3791032788725,36.385643678086,36.3919362689956,36.3979951617076,36.4038339408161,36.4094656928133,36.4149030333474,36.4201581320344,36.4252427343299,36.4301681811747
357,81,3,1,0,0,0,4285.57466597132,0,2.00619257745003e-05,8.39329176390924e-05,0.000211754614168698,0.000445028425912637,0.000857630985210225,0.0015812696243511,0.00285973644536805,0.0051623829480556,0.00939354326303765,0.0172160498247979,0.0315159306504861,0.0570809270764572,0.101554190789166,0.176593812014993,0.298866133378171,0.490059601837436,0.774906686825402,1.17619326662923,1.703632062236,2.35125633350351,3.10429800247556,3.94417256450072,4.85149725396171,5.80781989389205,6.79652049313194,7.80319370852347,8.81571762484958,9.82414303173931,10.820489679603,11.7985032671713,12.7534060130072,13.6816594573335,14.5807491037701,15.4489949528128,16.2853885668975,17.0894553486884,17.8611397202567,18.6007104767396,19.3086835181427,19.9857593085326,20.632772649055,21.2506526461569,21.8403910386956,22.4030173410664,22.9395794910887,23.4511289368448,23.9387092678574,24.4033476748436,24.8460486491891,25.2677894468788,25.669516939783,26.0521455495307,26.4165560185424,26.7635948284374,27.0940741101954,27.408771927624,27.7084328374355,27.9937686528595,28.2654593512205,28.524154080908,28.770472232803,29.0050045486489,29.2283142455305,29.4409381417854,29.6433877713397,29.8361504786709,30.0196904875137,30.1944499391351,30.3608498970258,30.5192913161321,30.6701559755004,30.8138073739314,30.9505915888106,31.080838098334,31.2048605679963,31.3229576021802,31.4354134618387,31.5424987494535,31.6444710623945,31.7415756159054,31.8340458369358,31.9221039300152,32.0059614163773,32.0858196474972,32.1618702941832,32.2342958123286,32.3032698863914,32.3689578516308,32.4315170960906,32.4910974432781,32.5478415164499,32.6018850853739,32.6533573964017,32.7023814866456,32.7490744830198,32.79355354244,32.8359873567213,32.876610476099,32.9156804463594,32.9534495450663,32.9901500871958,33.0259879186825,33.0611406712491,33.0957586668888,33.1299671611407,33.1638691492688,33.1975482876135,33.2310716832997,33.2644924380467,33.2978519315232,33.3311821389068,33.3645074381966,33.3978457755028,33.4312097022546,33.4646072956796,33.4980429523996,33.5315180615183,33.5650315688805,33.5985804483254,33.632160094311,33.6657646483419,33.6993872717369,33.7330203730664,33.7666558002131,33.8002849973228,33.8338991440886,33.8674892690089,33.9010463443093,33.9345613695711,33.9680254425954,34.0014298173707,34.0347659543724,34.0680255649907,34.1012006482445,34.1342835190055,34.1672668353791,34.2001436209999,34.232907282561,34.2655516248185,34.2980708620511,34.3304596274882,34.3627129802654,34.3948264097247,34.4267958379704,34.4586176201594,34.4902885426375,34.5218058195044,34.5531670870488,34.5843703961258,34.6154142025906
358,81,3,1,0,1,0,4285.57466597132,0,2.00619257745003e-05,8.39329176390924e-05,0.000211754614168698,0.000445028425912637,0.000857630985210225,0.0015812696243511,0.00285973644536805,0.0051623829480556,0.00939354326303765,0.0172160498247979,0.0315159306504861,0.0570809270764572,0.101554190789166,0.176593812014993,0.298866133378171,0.490059601837436,0.774906686825402,1.17619326662923,1.703632062236,2.35125633350351,3.10429800247556,3.94417256450072,4.85149725396171,5.80781989389205,6.79652049313194,7.80319370852347,8.81571762484958,9.82414303173931,10.820489679603,11.7985032671713,12.7534060130072,13.6816594573335,14.5807491037701,15.4489949528128,16.2853885668975,17.0894553486884,17.8611397202567,18.6007104767396,19.3086835181427,19.9857593085326,20.632772649055,21.2506526461569,21.8403910386956,22.4030173410664,22.9395794910887,23.4511289368448,23.9387092678574,24.4033476748436,24.8460486491891,25.2677894468788,25.669516939783,26.0521455495307,26.4165560185424,26.7635948284374,27.0940741101954,27.408771927624,27.7084328374355,27.9937686528595,28.2654593512205,28.524154080908,28.770472232803,29.0050045486489,29.2283142455305,29.4409381417854,29.6433877713397,29.8361504786709,30.0196904875137,30.1944499391351,30.3608498970258,30.5192913161321,30.6701559755004,30.8138073739314,30.9505915888106,31.080838098334,31.2048605679963,31.3229576021802,31.4354134618387,31.5424987494535,31.6444710623945,31.7415756159054,31.8340458369358,31.9221039300152,32.0059614163773,32.0858196474972,32.1618702941832,32.2342958123286,32.3032698863914,32.3689578516308,32.4315170960906,32.4910974432781,32.5478415164499,32.6018850853739,32.6533573964017,32.7023814866456,32.7490744830198,32.79355354244,32.8359873567213,32.876610476099,32.9156804463594,32.9534495450663,32.9901500871958,33.0259879186825,33.0611406712491,33.0957586668888,33.1299671611407,33.1638691492688,33.1975482876135,33.2310716832997,33.2644924380467,33.2978519315232,33.3311821389068,33.3645074381966,33.3978457755028,33.4312097022546,33.4646072956796,33.4980429523996,33.5315180615183,33.5650315688805,33.5985804483254,33.632160094311,33.6657646483419,33.6993872717369,33.7330203730664,33.7666558002131,33.8002849973228,33.8338991440886,33.8674892690089,33.9010463443093,33.9345613695711,33.9680254425954,34.0014298173707,34.0347659543724,34.0680255649907,34.1012006482445,34.1342835190055,34.1672668353791,34.2001436209999,34.232907282561,34.2655516248185,34.2980708620511,34.3304596274882,34.3627129802654,34.3948264097247,34.4267958379704,34.4586176201594,34.4902885426375,34.5218058195044,34.5531670870488,34.5843703961258,34.6154142025906
359,81,3,1,1,0,0,1372.44596245806,0,6.42478807964152e-06,2.68793342572621e-05,6.78139544634032e-05,0.000142519385129983,0.000274654457026926,0.00050639815675837,0.000915824374570776,0.00165324190708399,0.00300826179202951,0.00551340249865075,0.0100929082201779,0.0182800427026724,0.0325225086441695,0.0565537840746318,0.0957112289577519,0.156940521243527,0.248162180456195,0.376673334540952,0.5455844612615,0.752984725069406,0.994144681130778,1.26311268226614,1.55368143995853,1.85994168468166,2.17657090042748,2.49895580739202,2.82321438860123,3.14616043108075,3.4652382772625,3.7784450007727,4.08425052750143,4.38152167340377,4.66945317648495,4.947507020559,5.21536025569009,5.47286089311404,5.71999113412009,5.95683705976608,6.18356388590634,6.4003959346342,6.60760054920023,6.80547527392253,6.99433771101249,7.17451756021515,7.34635042133719,7.51017301833925,7.66631955849538,7.81511899739783,7.95689302122739,8.09195459408692,8.22060694963277,8.34314292940203,8.45984458923862,8.57098301303944,8.67681828398365,8.77759957531286,8.87356532969414,8.9649435037656,9.05195185878594,9.1347982831145,9.21368113533329,9.28878959920034,9.36030404376161,9.42839638392179,9.49323043730771,9.55496227492797,9.61374056342354,9.66970689757323,9.72299612204378,9.77373664178441,9.82205072070399,9.86805476850268,9.91185961571011,9.95357077700172,9.99328870306977,10.0311090213181,10.0671227656984,10.1014165960667,10.1340730074203,10.1651705294074,10.1947839165007,10.2229843292174,10.2498395067723,10.2754139315373,10.2997689856716,10.3229631002782,10.3450518974268,10.3660883253745,10.3861227872997,10.4052032638549,10.4233754298275,10.4406827651903,10.4571666608063,10.472866519043,10.4878198495398,10.5020623754122,10.5156282573074,10.5285502155625,10.5408594953652,10.5525858653939,10.563757648369,10.5744017698302,10.5845438164288,10.594208098369,10.6034177126831,10.6121946054024,10.6205596315348,10.6285326122978,10.6361323893732,10.6433768897189,10.6502832989627,10.6568681454789,10.6631472446513,10.6691356731882,10.6748477723545,10.6802971677597,10.6854967981053,10.6904589482548,10.6951952837472,10.6997168851801,10.7040342815157,10.708157481845,10.7120960054195,10.7158589100447,10.7194548180988,10.7228919419994,10.7261781074919,10.7293207752175,10.7323270615395,10.735203758314,10.7379573510205,10.7405940359116,10.7431197369284,10.7455401214489,10.7478606141981,10.7500864114712,10.7522224945509,10.7542736421416,10.7562444422448,10.7581393030252,10.7599624634372,10.761718003187,10.7634098516874,10.7650417968356,10.7666174929696,10.7681404676485,10.7696141283045,10.7710417681827,10.7724265714382,10.7737716175655
360,81,3,1,1,1,0,1372.44596245806,0,6.42478807964152e-06,2.68793342572621e-05,6.78139544634032e-05,0.000142519385129983,0.000274654457026926,0.00050639815675837,0.000915824374570776,0.00165324190708399,0.00300826179202951,0.00551340249865075,0.0100929082201779,0.0182800427026724,0.0325225086441695,0.0565537840746318,0.0957112289577519,0.156940521243527,0.248162180456195,0.376673334540952,0.5455844612615,0.752984725069406,0.994144681130778,1.26311268226614,1.55368143995853,1.85994168468166,2.17657090042748,2.49895580739202,2.82321438860123,3.14616043108075,3.4652382772625,3.7784450007727,4.08425052750143,4.38152167340377,4.66945317648495,4.947507020559,5.21536025569009,5.47286089311404,5.71999113412009,5.95683705976608,6.18356388590634,6.4003959346342,6.60760054920023,6.80547527392253,6.99433771101249,7.17451756021515,7.34635042133719,7.51017301833925,7.66631955849538,7.81511899739783,7.95689302122739,8.09195459408692,8.22060694963277,8.34314292940203,8.45984458923862,8.57098301303944,8.67681828398365,8.77759957531286,8.87356532969414,8.9649435037656,9.05195185878594,9.1347982831145,9.21368113533329,9.28878959920034,9.36030404376161,9.42839638392179,9.49323043730771,9.55496227492797,9.61374056342354,9.66970689757323,9.72299612204378,9.77373664178441,9.82205072070399,9.86805476850268,9.91185961571011,9.95357077700172,9.99328870306977,10.0311090213181,10.0671227656984,10.1014165960667,10.1340730074203,10.1651705294074,10.1947839165007,10.2229843292174,10.2498395067723,10.2754139315373,10.2997689856716,10.3229631002782,10.3450518974268,10.3660883253745,10.3861227872997,10.4052032638549,10.4233754298275,10.4406827651903,10.4571666608063,10.472866519043,10.4878198495398,10.5020623754122,10.5156282573074,10.5285502155625,10.5408594953652,10.5525858653939,10.563757648369,10.5744017698302,10.5845438164288,10.594208098369,10.6034177126831,10.6121946054024,10.6205596315348,10.6285326122978,10.6361323893732,10.6433768897189,10.6502832989627,10.6568681454789,10.6631472446513,10.6691356731882,10.6748477723545,10.6802971677597,10.6854967981053,10.6904589482548,10.6951952837472,10.6997168851801,10.7040342815157,10.708157481845,10.7120960054195,10.7158589100447,10.7194548180988,10.7228919419994,10.7261781074919,10.7293207752175,10.7323270615395,10.735203758314,10.7379573510205,10.7405940359116,10.7431197369284,10.7455401214489,10.7478606141981,10.7500864114712,10.7522224945509,10.7542736421416,10.7562444422448,10.7581393030252,10.7599624634372,10.761718003187,10.7634098516874,10.7650417968356,10.7666174929696,10.7681404676485,10.7696141283045,10.7710417681827,10.7724265714382,10.7737716175655
