"FocalAge","TargetAge","Value","PolicyID"
1,1,12.845832495231,"W1-S1-N1-E1-M1"
1,2,19.3419158420546,"W1-S1-N1-E1-M1"
1,3,2.85445744022616,"W1-S1-N1-E1-M1"
1,4,1.14991229476545,"W1-S1-N1-E1-M1"
1,5,0.535723676479826,"W1-S1-N1-E1-M1"
1,6,0.234793438281183,"W1-S1-N1-E1-M1"
2,1,8.00081373977354,"W1-S1-N1-E1-M1"
2,2,75.9266691416503,"W1-S1-N1-E1-M1"
2,3,23.8992492888827,"W1-S1-N1-E1-M1"
2,4,11.8068722228399,"W1-S1-N1-E1-M1"
2,5,2.05763931198271,"W1-S1-N1-E1-M1"
2,6,1.21926951459119,"W1-S1-N1-E1-M1"
3,1,3.80782796414116,"W1-S1-N1-E1-M1"
3,2,77.0603485445103,"W1-S1-N1-E1-M1"
3,3,29.2366575092127,"W1-S1-N1-E1-M1"
3,4,12.9691271370149,"W1-S1-N1-E1-M1"
3,5,2.16913723884146,"W1-S1-N1-E1-M1"
3,6,1.52379115704773,"W1-S1-N1-E1-M1"
4,1,1.95991360811276,"W1-S1-N1-E1-M1"
4,2,50.3810505464464,"W1-S1-N1-E1-M1"
4,3,17.0660338691726,"W1-S1-N1-E1-M1"
4,4,12.8844318269883,"W1-S1-N1-E1-M1"
4,5,3.2833883719345,"W1-S1-N1-E1-M1"
4,6,1.92754540516514,"W1-S1-N1-E1-M1"
5,1,1.45445542146714,"W1-S1-N1-E1-M1"
5,2,16.2848528881978,"W1-S1-N1-E1-M1"
5,3,5.18109058206452,"W1-S1-N1-E1-M1"
5,4,5.49038626858173,"W1-S1-N1-E1-M1"
5,5,6.86887461387422,"W1-S1-N1-E1-M1"
5,6,2.70712877801723,"W1-S1-N1-E1-M1"
6,1,0.992161055019031,"W1-S1-N1-E1-M1"
6,2,15.6025527321647,"W1-S1-N1-E1-M1"
6,3,5.70076234637971,"W1-S1-N1-E1-M1"
6,4,5.12277954839061,"W1-S1-N1-E1-M1"
6,5,4.25923473367219,"W1-S1-N1-E1-M1"
6,6,5.32870597019792,"W1-S1-N1-E1-M1"
1,1,12.8519584182272,"W2-S1-N1-E1-M1"
1,2,19.4077282925745,"W2-S1-N1-E1-M1"
1,3,2.87080670921102,"W2-S1-N1-E1-M1"
1,4,1.14991229476545,"W2-S1-N1-E1-M1"
1,5,0.535723676479826,"W2-S1-N1-E1-M1"
1,6,0.234793438281183,"W2-S1-N1-E1-M1"
2,1,9.59150973839298,"W2-S1-N1-E1-M1"
2,2,100.18166616672,"W2-S1-N1-E1-M1"
2,3,31.2513308981364,"W2-S1-N1-E1-M1"
2,4,11.8068722228399,"W2-S1-N1-E1-M1"
2,5,2.05763931198271,"W2-S1-N1-E1-M1"
2,6,1.21926951459119,"W2-S1-N1-E1-M1"
3,1,6.36460906744145,"W2-S1-N1-E1-M1"
3,2,100.552920056928,"W2-S1-N1-E1-M1"
3,3,36.9576932613172,"W2-S1-N1-E1-M1"
3,4,12.9691271370149,"W2-S1-N1-E1-M1"
3,5,2.16913723884146,"W2-S1-N1-E1-M1"
3,6,1.52379115704773,"W2-S1-N1-E1-M1"
4,1,1.95991360811276,"W2-S1-N1-E1-M1"
4,2,50.3810505464464,"W2-S1-N1-E1-M1"
4,3,17.0660338691726,"W2-S1-N1-E1-M1"
4,4,12.8844318269883,"W2-S1-N1-E1-M1"
4,5,3.2833883719345,"W2-S1-N1-E1-M1"
4,6,1.92754540516514,"W2-S1-N1-E1-M1"
5,1,1.45445542146714,"W2-S1-N1-E1-M1"
5,2,16.2848528881978,"W2-S1-N1-E1-M1"
5,3,5.18109058206452,"W2-S1-N1-E1-M1"
5,4,5.49038626858173,"W2-S1-N1-E1-M1"
5,5,6.86887461387422,"W2-S1-N1-E1-M1"
5,6,2.70712877801723,"W2-S1-N1-E1-M1"
6,1,0.992161055019031,"W2-S1-N1-E1-M1"
6,2,15.6025527321647,"W2-S1-N1-E1-M1"
6,3,5.70076234637971,"W2-S1-N1-E1-M1"
6,4,5.12277954839061,"W2-S1-N1-E1-M1"
6,5,4.25923473367219,"W2-S1-N1-E1-M1"
6,6,5.32870597019792,"W2-S1-N1-E1-M1"
1,1,12.8489040318579,"W3-S1-N1-E1-M1"
1,2,19.3649877198975,"W3-S1-N1-E1-M1"
1,3,2.86038475241729,"W3-S1-N1-E1-M1"
1,4,1.14991229476545,"W3-S1-N1-E1-M1"
1,5,0.535723676479826,"W3-S1-N1-E1-M1"
1,6,0.234793438281183,"W3-S1-N1-E1-M1"
2,1,9.35739990242596,"W3-S1-N1-E1-M1"
2,2,89.0289138622847,"W3-S1-N1-E1-M1"
2,3,27.8977998224728,"W3-S1-N1-E1-M1"
2,4,11.8068722228399,"W3-S1-N1-E1-M1"
2,5,2.05763931198271,"W3-S1-N1-E1-M1"
2,6,1.21926951459119,"W3-S1-N1-E1-M1"
3,1,5.65083547527065,"W3-S1-N1-E1-M1"
3,2,89.9658552293848,"W3-S1-N1-E1-M1"
3,3,34.0313890665405,"W3-S1-N1-E1-M1"
3,4,12.9691271370149,"W3-S1-N1-E1-M1"
3,5,2.16913723884146,"W3-S1-N1-E1-M1"
3,6,1.52379115704773,"W3-S1-N1-E1-M1"
4,1,1.95991360811276,"W3-S1-N1-E1-M1"
4,2,50.3810505464464,"W3-S1-N1-E1-M1"
4,3,17.0660338691726,"W3-S1-N1-E1-M1"
4,4,12.8844318269883,"W3-S1-N1-E1-M1"
4,5,3.2833883719345,"W3-S1-N1-E1-M1"
4,6,1.92754540516514,"W3-S1-N1-E1-M1"
5,1,1.45445542146714,"W3-S1-N1-E1-M1"
5,2,16.2848528881978,"W3-S1-N1-E1-M1"
5,3,5.18109058206452,"W3-S1-N1-E1-M1"
5,4,5.49038626858173,"W3-S1-N1-E1-M1"
5,5,6.86887461387422,"W3-S1-N1-E1-M1"
5,6,2.70712877801723,"W3-S1-N1-E1-M1"
6,1,0.992161055019031,"W3-S1-N1-E1-M1"
6,2,15.6025527321647,"W3-S1-N1-E1-M1"
6,3,5.70076234637971,"W3-S1-N1-E1-M1"
6,4,5.12277954839061,"W3-S1-N1-E1-M1"
6,5,4.25923473367219,"W3-S1-N1-E1-M1"
6,6,5.32870597019792,"W3-S1-N1-E1-M1"
1,1,12.8581186417387,"W4-S1-N1-E1-M1"
1,2,19.4342033534262,"W4-S1-N1-E1-M1"
1,3,2.87816668899067,"W4-S1-N1-E1-M1"
1,4,1.14991229476545,"W4-S1-N1-E1-M1"
1,5,0.535723676479826,"W4-S1-N1-E1-M1"
1,6,0.234793438281183,"W4-S1-N1-E1-M1"
2,1,13.4271583903832,"W4-S1-N1-E1-M1"
2,2,128.335648024188,"W4-S1-N1-E1-M1"
2,3,39.893451423243,"W4-S1-N1-E1-M1"
2,4,11.8068722228399,"W4-S1-N1-E1-M1"
2,5,2.05763931198271,"W4-S1-N1-E1-M1"
2,6,1.21926951459119,"W4-S1-N1-E1-M1"
3,1,11.1798580086591,"W4-S1-N1-E1-M1"
3,2,128.682375284008,"W4-S1-N1-E1-M1"
3,3,45.9884440826923,"W4-S1-N1-E1-M1"
3,4,12.9691271370149,"W4-S1-N1-E1-M1"
3,5,2.16913723884146,"W4-S1-N1-E1-M1"
3,6,1.52379115704773,"W4-S1-N1-E1-M1"
4,1,1.95991360811276,"W4-S1-N1-E1-M1"
4,2,50.3810505464464,"W4-S1-N1-E1-M1"
4,3,17.0660338691726,"W4-S1-N1-E1-M1"
4,4,12.8844318269883,"W4-S1-N1-E1-M1"
4,5,3.2833883719345,"W4-S1-N1-E1-M1"
4,6,1.92754540516514,"W4-S1-N1-E1-M1"
5,1,1.45445542146714,"W4-S1-N1-E1-M1"
5,2,16.2848528881978,"W4-S1-N1-E1-M1"
5,3,5.18109058206452,"W4-S1-N1-E1-M1"
5,4,5.49038626858173,"W4-S1-N1-E1-M1"
5,5,6.86887461387422,"W4-S1-N1-E1-M1"
5,6,2.70712877801723,"W4-S1-N1-E1-M1"
6,1,0.992161055019031,"W4-S1-N1-E1-M1"
6,2,15.6025527321647,"W4-S1-N1-E1-M1"
6,3,5.70076234637971,"W4-S1-N1-E1-M1"
6,4,5.12277954839061,"W4-S1-N1-E1-M1"
6,5,4.25923473367219,"W4-S1-N1-E1-M1"
6,6,5.32870597019792,"W4-S1-N1-E1-M1"
1,1,217.769933780176,"W1-S2-N1-E1-M1"
1,2,25.0648404511679,"W1-S2-N1-E1-M1"
1,3,4.2203824343936,"W1-S2-N1-E1-M1"
1,4,1.76410042853728,"W1-S2-N1-E1-M1"
1,5,0.626387225041736,"W1-S2-N1-E1-M1"
1,6,0.246043780704562,"W1-S2-N1-E1-M1"
2,1,9.01615965600173,"W1-S2-N1-E1-M1"
2,2,79.5073681705448,"W1-S2-N1-E1-M1"
2,3,23.9306464940375,"W1-S2-N1-E1-M1"
2,4,11.8196754737756,"W1-S2-N1-E1-M1"
2,5,2.0600286157227,"W1-S2-N1-E1-M1"
2,6,1.21954177282905,"W1-S2-N1-E1-M1"
3,1,3.80782796414116,"W1-S2-N1-E1-M1"
3,2,77.0603485445103,"W1-S2-N1-E1-M1"
3,3,29.2366575092127,"W1-S2-N1-E1-M1"
3,4,12.9691271370149,"W1-S2-N1-E1-M1"
3,5,2.16913723884146,"W1-S2-N1-E1-M1"
3,6,1.52379115704773,"W1-S2-N1-E1-M1"
4,1,1.95991360811276,"W1-S2-N1-E1-M1"
4,2,50.3810505464464,"W1-S2-N1-E1-M1"
4,3,17.0660338691726,"W1-S2-N1-E1-M1"
4,4,12.8844318269883,"W1-S2-N1-E1-M1"
4,5,3.2833883719345,"W1-S2-N1-E1-M1"
4,6,1.92754540516514,"W1-S2-N1-E1-M1"
5,1,1.45445542146714,"W1-S2-N1-E1-M1"
5,2,16.2848528881978,"W1-S2-N1-E1-M1"
5,3,5.18109058206452,"W1-S2-N1-E1-M1"
5,4,5.49038626858173,"W1-S2-N1-E1-M1"
5,5,6.86887461387422,"W1-S2-N1-E1-M1"
5,6,2.70712877801723,"W1-S2-N1-E1-M1"
6,1,0.992161055019031,"W1-S2-N1-E1-M1"
6,2,15.6025527321647,"W1-S2-N1-E1-M1"
6,3,5.70076234637971,"W1-S2-N1-E1-M1"
6,4,5.12277954839061,"W1-S2-N1-E1-M1"
6,5,4.25923473367219,"W1-S2-N1-E1-M1"
6,6,5.32870597019792,"W1-S2-N1-E1-M1"
1,1,217.776059703172,"W2-S2-N1-E1-M1"
1,2,25.1306529016878,"W2-S2-N1-E1-M1"
1,3,4.23673170337847,"W2-S2-N1-E1-M1"
1,4,1.76410042853728,"W2-S2-N1-E1-M1"
1,5,0.626387225041736,"W2-S2-N1-E1-M1"
1,6,0.246043780704562,"W2-S2-N1-E1-M1"
2,1,10.6068556546212,"W2-S2-N1-E1-M1"
2,2,103.762365195614,"W2-S2-N1-E1-M1"
2,3,31.2827281032912,"W2-S2-N1-E1-M1"
2,4,11.8196754737756,"W2-S2-N1-E1-M1"
2,5,2.0600286157227,"W2-S2-N1-E1-M1"
2,6,1.21954177282905,"W2-S2-N1-E1-M1"
3,1,6.36460906744145,"W2-S2-N1-E1-M1"
3,2,100.552920056928,"W2-S2-N1-E1-M1"
3,3,36.9576932613172,"W2-S2-N1-E1-M1"
3,4,12.9691271370149,"W2-S2-N1-E1-M1"
3,5,2.16913723884146,"W2-S2-N1-E1-M1"
3,6,1.52379115704773,"W2-S2-N1-E1-M1"
4,1,1.95991360811276,"W2-S2-N1-E1-M1"
4,2,50.3810505464464,"W2-S2-N1-E1-M1"
4,3,17.0660338691726,"W2-S2-N1-E1-M1"
4,4,12.8844318269883,"W2-S2-N1-E1-M1"
4,5,3.2833883719345,"W2-S2-N1-E1-M1"
4,6,1.92754540516514,"W2-S2-N1-E1-M1"
5,1,1.45445542146714,"W2-S2-N1-E1-M1"
5,2,16.2848528881978,"W2-S2-N1-E1-M1"
5,3,5.18109058206452,"W2-S2-N1-E1-M1"
5,4,5.49038626858173,"W2-S2-N1-E1-M1"
5,5,6.86887461387422,"W2-S2-N1-E1-M1"
5,6,2.70712877801723,"W2-S2-N1-E1-M1"
6,1,0.992161055019031,"W2-S2-N1-E1-M1"
6,2,15.6025527321647,"W2-S2-N1-E1-M1"
6,3,5.70076234637971,"W2-S2-N1-E1-M1"
6,4,5.12277954839061,"W2-S2-N1-E1-M1"
6,5,4.25923473367219,"W2-S2-N1-E1-M1"
6,6,5.32870597019792,"W2-S2-N1-E1-M1"
1,1,217.773005316803,"W3-S2-N1-E1-M1"
1,2,25.0879123290108,"W3-S2-N1-E1-M1"
1,3,4.22630974658473,"W3-S2-N1-E1-M1"
1,4,1.76410042853728,"W3-S2-N1-E1-M1"
1,5,0.626387225041736,"W3-S2-N1-E1-M1"
1,6,0.246043780704562,"W3-S2-N1-E1-M1"
2,1,10.3727458186541,"W3-S2-N1-E1-M1"
2,2,92.6096128911792,"W3-S2-N1-E1-M1"
2,3,27.9291970276276,"W3-S2-N1-E1-M1"
2,4,11.8196754737756,"W3-S2-N1-E1-M1"
2,5,2.0600286157227,"W3-S2-N1-E1-M1"
2,6,1.21954177282905,"W3-S2-N1-E1-M1"
3,1,5.65083547527065,"W3-S2-N1-E1-M1"
3,2,89.9658552293848,"W3-S2-N1-E1-M1"
3,3,34.0313890665405,"W3-S2-N1-E1-M1"
3,4,12.9691271370149,"W3-S2-N1-E1-M1"
3,5,2.16913723884146,"W3-S2-N1-E1-M1"
3,6,1.52379115704773,"W3-S2-N1-E1-M1"
4,1,1.95991360811276,"W3-S2-N1-E1-M1"
4,2,50.3810505464464,"W3-S2-N1-E1-M1"
4,3,17.0660338691726,"W3-S2-N1-E1-M1"
4,4,12.8844318269883,"W3-S2-N1-E1-M1"
4,5,3.2833883719345,"W3-S2-N1-E1-M1"
4,6,1.92754540516514,"W3-S2-N1-E1-M1"
5,1,1.45445542146714,"W3-S2-N1-E1-M1"
5,2,16.2848528881978,"W3-S2-N1-E1-M1"
5,3,5.18109058206452,"W3-S2-N1-E1-M1"
5,4,5.49038626858173,"W3-S2-N1-E1-M1"
5,5,6.86887461387422,"W3-S2-N1-E1-M1"
5,6,2.70712877801723,"W3-S2-N1-E1-M1"
6,1,0.992161055019031,"W3-S2-N1-E1-M1"
6,2,15.6025527321647,"W3-S2-N1-E1-M1"
6,3,5.70076234637971,"W3-S2-N1-E1-M1"
6,4,5.12277954839061,"W3-S2-N1-E1-M1"
6,5,4.25923473367219,"W3-S2-N1-E1-M1"
6,6,5.32870597019792,"W3-S2-N1-E1-M1"
1,1,217.782219926684,"W4-S2-N1-E1-M1"
1,2,25.1571279625395,"W4-S2-N1-E1-M1"
1,3,4.24409168315812,"W4-S2-N1-E1-M1"
