age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
1,0,2,61,school,2957335,6.033934116363525,1830.938598632813
1,0,2,62,hh,2957335,.2182201147079468,130.9320678710938
1,0,2,62,neighbor,2957335,.8486681380309165,37.30058515071869
1,0,2,62,school,2957335,.3152943551540375,88.90210723876953
1,0,2,71,hh,2957335,.0211088694632053,12.66532135009766
1,0,2,71,neighbor,2957335,.1610466819256544,7.003017488867044
1,0,2,71,school,2957335,.262026458978653,73.52611541748047
1,0,2,72,hh,2957335,.1132634654641151,67.95807647705078
1,0,2,72,neighbor,2957335,.4357291273772717,18.43675987422466
1,0,2,72,school,2957335,.8001065254211426,225.8994598388672
1,0,2,81,hh,2957335,.0657605603337288,39.45633697509766
1,0,2,81,neighbor,2957335,.1889211126836017,6.144175425171852
1,0,2,81,school,2957335,.1306906342506409,36.94974899291992
1,0,2,92,hh,2957335,.0453384555876255,27.20307350158691
1,0,2,92,neighbor,2957335,.1446390092605725,4.546505600214005
1,0,2,92,school,2957335,.0274879243224859,7.809070110321045
1,0,3,0,hh,2957335,.0811690241098404,48.701416015625
1,0,3,0,neighbor,2957335,.6596672348678112,22.78492152690887
1,0,3,11,hh,2957335,.0003807482135016,.2284489274024963
1,0,3,11,neighbor,2957335,.0026175594648521,.0840880667092279
1,0,3,21,hh,2957335,.0000223173901759,.0133904339745641
1,0,3,21,neighbor,2957335,.000179891692369,.0057636331766844
1,0,3,22,hh,2957335,.0015463246963918,.9277948141098022
1,0,3,22,neighbor,2957335,.0065920837623707,.2103956397622824
1,0,3,23,hh,2957335,.0168056711554527,10.08340263366699
1,0,3,23,neighbor,2957335,.0763623316888697,2.409581292420626
1,0,3,31,hh,2957335,.0178694669157267,10.7216796875
1,0,3,31,neighbor,2957335,.0841355453594588,2.655322846025229
1,0,3,42,hh,2957335,.0081881154328585,4.912869453430176
1,0,3,42,neighbor,2957335,.0347630550968461,1.121880952268839
1,0,3,44,hh,2957335,.0202347729355097,12.1408634185791
1,0,3,44,neighbor,2957335,.1837837084895,8.828703787177801
1,0,3,48,hh,2957335,.019546315073967,11.7277889251709
1,0,3,48,neighbor,2957335,.0914018887269776,2.854020217433572
1,0,3,51,hh,2957335,.0084413839504123,5.064830303192139
1,0,3,51,neighbor,2957335,.0445292809745297,1.483952270820737
1,0,3,52,hh,2957335,.0206537302583456,12.39223861694336
1,0,3,52,neighbor,2957335,.1071870417217724,3.537731107324362
1,0,3,53,hh,2957335,.0074590807780623,4.475448608398438
1,0,3,53,neighbor,2957335,.0737752066343091,3.252294067293406
1,0,3,54,hh,2957335,.0235810279846191,14.14861679077148
1,0,3,54,neighbor,2957335,.1315738620469347,4.204175606369972
1,0,3,55,hh,2957335,.0002722045464907,.1633227318525314
1,0,3,55,neighbor,2957335,.0020122847581661,.0660773637937382
1,0,3,56,hh,2957335,.0115556744858623,6.933404922485352
1,0,3,56,neighbor,2957335,.0502959577715956,1.588593263179064
1,0,3,61,hh,2957335,.0250350404530764,15.02102470397949
1,0,3,61,neighbor,2957335,.11734044511104,3.700645308941603
1,0,3,61,school,2957335,2.140347242355347,654.7354736328125
1,0,3,62,hh,2957335,.0454385466873646,27.26312828063965
1,0,3,62,neighbor,2957335,.3260560460621491,14.77746339142323
1,0,3,71,hh,2957335,.0037357958499342,2.241477489471436
1,0,3,71,neighbor,2957335,.0444832939829212,1.90935686044395
1,0,3,72,hh,2957335,.0128439962863922,7.706398010253906
1,0,3,72,neighbor,2957335,.0815507889492437,3.567113202065229
1,0,3,81,hh,2957335,.0129910884425044,7.794652938842773
1,0,3,81,neighbor,2957335,.0624183597392403,2.066846583038568
1,0,3,92,hh,2957335,.0105848675593734,6.350920677185059
1,0,3,92,neighbor,2957335,.0569110361684579,1.791594764217734
1,0,4,0,hh,2957335,.0664950013160706,39.89699935913086
1,0,4,0,neighbor,2957335,1.024636344052851,35.22016584873199
1,0,4,11,hh,2957335,.0000889314178494,.0533588491380215
1,0,4,11,neighbor,2957335,.0021052738547951,.066113177803345
1,0,4,21,hh,2957335,.0000101442683444,.0060865608975291
1,0,4,21,neighbor,2957335,.000288097216071,.0091127946739107
1,0,4,22,hh,2957335,.0001788772642612,.1073263585567474
1,0,4,22,neighbor,2957335,.0043309262473485,.1365257914876565
1,0,4,23,hh,2957335,.0035055209882557,2.103312492370605
1,0,4,23,neighbor,2957335,.0267047863599146,.840490429662168
1,0,4,31,hh,2957335,.0043715033680201,2.622901916503906
1,0,4,31,neighbor,2957335,.0339477943780366,1.065584257245064
1,0,4,42,hh,2957335,.0012031102087349,.7218661308288574
1,0,4,42,neighbor,2957335,.0243993334297556,.7809463273733854
1,0,4,44,hh,2957335,.0044296639971435,2.657798290252686
1,0,4,44,neighbor,2957335,.0910620565991849,4.427588559687138
1,0,4,48,hh,2957335,.0033793938346207,2.027636289596558
1,0,4,48,neighbor,2957335,.0338226813764777,1.057280968874693
1,0,4,51,hh,2957335,.0008703782223165,.5222269296646118
1,0,4,51,neighbor,2957335,.0253552615613444,.8278263015672565
1,0,4,52,hh,2957335,.0013217981904745,.7930788993835449
1,0,4,52,neighbor,2957335,.0350582541141193,1.187661603093147
1,0,4,53,hh,2957335,.0013911173446104,.8346704244613647
1,0,4,53,neighbor,2957335,.0415049370494671,1.855667948722839
1,0,4,54,hh,2957335,.0030639071483165,1.83834433555603
1,0,4,54,neighbor,2957335,.0678418228635564,2.197458483278751
1,0,4,55,hh,2957335,.0000263750971499,.0158250574022532
1,0,4,55,neighbor,2957335,.0005836335858476,.0182666000036988
1,0,4,56,hh,2957335,.0027474060188979,1.648443579673767
1,0,4,56,neighbor,2957335,.0241815682966262,.7824862785637379
1,0,4,61,hh,2957335,.0053541450761259,3.212486982345581
1,0,4,61,neighbor,2957335,.0705581221845932,2.227567344903946
1,0,4,61,school,2957335,1.165556192398071,357.8810119628906
1,0,4,62,hh,2957335,.010257207788527,6.154324531555176
1,0,4,62,neighbor,2957335,.1952940721530467,8.61926406621933
1,0,4,71,hh,2957335,.0006292827893049,.3775696754455566
1,0,4,71,neighbor,2957335,.0261184483097168,1.115838022436947
1,0,4,72,hh,2957335,.0023118788376451,1.387127280235291
1,0,4,72,neighbor,2957335,.0380758361425251,1.615666000172496
1,0,4,81,hh,2957335,.0023152602370828,1.389156103134155
1,0,4,81,neighbor,2957335,.0400975889642723,1.309893943369389
1,0,4,92,hh,2957335,.0017282451735809,1.036947131156921
1,0,4,92,neighbor,2957335,.0225899334764108,.7121270690113306
1,0,5,0,hh,2957335,.0625079646706581,37.50477981567383
1,0,5,0,neighbor,2957335,1.402912752702832,49.03219228982925
1,0,5,0,school,2957335,.2653226554393768,81.60272216796875
1,0,6,0,hh,2957335,.0253880601376295,15.23283576965332
1,0,6,0,neighbor,2957335,1.012504132464528,35.05674755573273
1,0,6,0,school,2957335,.0409098044037819,12.81932258605957
1,11,1,0,hh,219,1.182648420333862,709.5890502929688
1,11,1,0,neighbor,219,7.611871922388673,227.631038762629
1,11,1,0,school,219,71.16895294189453,28317.21875
1,11,1,11,neighbor,219,.0091324197128415,.4226788282394409
1,11,1,11,school,219,.3150684833526611,126.391242980957
1,11,1,11,work,219,.1278538852930069,22.19562911987305
1,11,1,23,school,219,.0319634713232517,12.33782386779785
1,11,1,31,neighbor,219,.0091324197128415,.2739726006984711
1,11,1,31,school,219,.0684931501746178,27.33180999755859
1,11,1,42,neighbor,219,.0091324197128415,.2739726006984711
1,11,1,42,school,219,.0502283088862896,18.68257141113281
1,11,1,44,neighbor,219,.0319634699262679,.6423896253108978
1,11,1,44,school,219,1.534246563911438,610.7592163085938
1,11,1,51,school,219,.0730593577027321,29.5333309173584
1,11,1,52,school,219,.018264839425683,6.880821704864502
1,11,1,53,school,219,.0867579877376556,33.69870376586914
1,11,1,54,neighbor,219,.0091324197128415,.2739726006984711
1,11,1,54,school,219,.0319634713232517,12.5503044128418
1,11,1,56,school,219,.0502283088862896,20.00068473815918
1,11,1,61,neighbor,219,.0045662098564208,.1369863003492355
1,11,1,61,school,219,.6255707740783691,246.9563140869141
1,11,1,62,school,219,.3333333432674408,132.8968048095703
1,11,1,71,neighbor,219,.0502283088862896,1.50684928894043
1,11,1,71,school,219,.6757990717887878,268.7434692382813
1,11,1,72,neighbor,219,.0456620999611914,1.559893399477005
1,11,1,72,school,219,2.004566192626953,797.2078247070313
1,11,1,81,school,219,.2009132355451584,79.06270599365234
1,11,1,92,school,219,.0045662098564208,1.840487003326416
1,11,2,0,hh,219,.2694063782691956,161.6438293457031
1,11,2,0,neighbor,219,8.132420063018799,308.1178865432739
1,11,2,0,school,219,8.589040756225586,2673.47216796875
1,11,2,11,hh,219,.0502283088862896,30.13698577880859
1,11,2,11,neighbor,219,.0319634689949453,.8645357042551041
1,11,2,11,school,219,.018264839425683,6.943226337432861
1,11,2,11,work,219,1.689497709274292,416.4840393066406
1,11,2,22,neighbor,219,.0684931497089565,2.280213005840778
1,11,2,22,school,219,.0091324197128415,3.540639162063599
1,11,2,23,hh,219,.0136986300349236,8.219178199768066
1,11,2,23,neighbor,219,.936073059681803,32.84365373849869
1,11,2,23,school,219,.543379008769989,125.2527389526367
1,11,2,31,hh,219,.0684931501746178,41.09589004516602
1,11,2,31,neighbor,219,1.150684914086014,40.53295420855284
1,11,2,31,school,219,.2922374308109283,82.57730865478516
1,11,2,42,neighbor,219,.4840182606130838,13.2743533551693
1,11,2,42,school,219,.2146118730306625,65.45229339599609
1,11,2,44,hh,219,.1278538852930069,76.71233367919922
1,11,2,44,neighbor,219,6.269406328443438,136.31921428442
1,11,2,44,school,219,4.182648181915283,1173.414916992188
1,11,2,48,hh,219,.077625572681427,46.57534408569336
1,11,2,48,neighbor,219,.6803652951493859,23.73754173517227
1,11,2,48,school,219,.2420091331005096,69.33089447021484
1,11,2,51,neighbor,219,.7899543331004679,30.18704421445727
1,11,2,51,school,219,.1872146129608154,54.54601669311523
1,11,2,52,neighbor,219,2.347031988203526,82.12750840187073
1,11,2,52,school,219,.310502290725708,89.73269653320313
1,11,2,53,neighbor,219,.5525113996118307,19.7050644159317
1,11,2,53,school,219,.1095890402793884,21.14496803283691
1,11,2,54,hh,219,.388127863407135,232.8767242431641
1,11,2,54,neighbor,219,2.378995418548584,85.21728360652924
1,11,2,54,school,219,.5022830963134766,145.8795013427734
1,11,2,55,neighbor,219,.0547945201396942,1.566666603088379
1,11,2,56,neighbor,219,.6986301527358592,26.54645144939423
1,11,2,56,school,219,.1780821979045868,44.05633544921875
1,11,2,61,hh,219,.1735159754753113,104.1095886230469
1,11,2,61,neighbor,219,1.598173515871167,57.32531887292862
1,11,2,61,school,219,6.616438388824463,1967.9052734375
1,11,2,62,hh,219,.0502283088862896,30.13698577880859
1,11,2,62,neighbor,219,2.785388104617596,119.1180057525635
1,11,2,62,school,219,1.392694115638733,400.1437683105469
1,11,2,71,hh,219,.3515981733798981,210.9589080810547
1,11,2,71,neighbor,219,.6712328614667058,26.08833733201027
1,11,2,71,school,219,1.150684952735901,295.3701782226563
1,11,2,72,neighbor,219,2.305936058051884,87.18170729279518
1,11,2,72,school,219,3.59817361831665,959.2830200195313
1,11,2,81,hh,219,.0593607313930988,35.61643981933594
1,11,2,81,neighbor,219,.9269406050443649,31.61254012584686
1,11,2,81,school,219,.7123287916183472,205.3443603515625
1,11,2,92,neighbor,219,.5936073013581336,19.09216874092817
1,11,2,92,school,219,.077625572681427,19.20251274108887
1,11,3,0,hh,219,.0684931501746178,41.09589004516602
1,11,3,0,neighbor,219,2.776255708187819,104.5393102169037
1,11,3,11,neighbor,219,.0684931511059403,2.010197855532169
1,11,3,11,work,219,.4018264710903168,104.2079315185547
1,11,3,22,neighbor,219,.0776255722157657,3.322780460119247
1,11,3,23,hh,219,.1278538852930069,76.71233367919922
1,11,3,23,neighbor,219,.5296803619712591,18.6638035774231
1,11,3,31,hh,219,.0502283088862896,30.13698577880859
1,11,3,31,neighbor,219,.5068493187427521,17.29892587661743
1,11,3,42,hh,219,.018264839425683,10.95890331268311
1,11,3,42,neighbor,219,.2237442922778428,9.058164817746729
1,11,3,44,neighbor,219,1.58447481924668,41.96049103140831
1,11,3,48,neighbor,219,.3881278615444899,11.60540357232094
1,11,3,51,neighbor,219,.1689497684128582,5.774063855409622
1,11,3,52,hh,219,.232876718044281,139.7260284423828
1,11,3,52,neighbor,219,.7579908818006516,26.38259792327881
1,11,3,53,neighbor,219,.1324200909584761,5.162119507789612
1,11,3,54,neighbor,219,.5342465722933412,17.64312156289816
1,11,3,55,neighbor,219,.0091324197128415,.2739726006984711
1,11,3,56,hh,219,.0273972600698471,16.43835639953613
1,11,3,56,neighbor,219,.2694063861854374,9.593833662569523
1,11,3,61,neighbor,219,.5479452204890549,19.12457168102264
1,11,3,61,school,219,1.968036532402039,579.1079711914063
1,11,3,62,hh,219,.0456621013581753,27.39726066589355
1,11,3,62,neighbor,219,1.05022831261158,44.21933507919312
1,11,3,71,hh,219,.0456621013581753,27.39726066589355
1,11,3,71,neighbor,219,.2283105072565377,6.396804124116898
1,11,3,72,neighbor,219,.4840182662010193,18.58037872612476
1,11,3,81,hh,219,.0045662098564208,2.739725828170776
1,11,3,81,neighbor,219,.3652968076057732,10.22736708074808
1,11,3,92,hh,219,.0045662098564208,2.739725828170776
1,11,3,92,neighbor,219,.3059360766783357,10.19597822055221
1,11,4,0,neighbor,219,4.374429166316986,160.8094210624695
1,11,4,11,neighbor,219,.0045662098564208,.064155250787735
1,11,4,11,work,219,.3607305884361267,103.2920989990234
1,11,4,22,neighbor,219,.0091324197128415,.0846270900219679
1,11,4,23,neighbor,219,.1415525092743337,4.637899380177259
1,11,4,31,neighbor,219,.2602739776484668,7.735540553927422
1,11,4,42,neighbor,219,.1050228285603225,3.779604077339172
1,11,4,44,neighbor,219,.7945205606520176,18.29582858085632
1,11,4,48,neighbor,219,.2146118693053722,7.496974870562553
1,11,4,51,neighbor,219,.1278538801707327,5.521131336688995
1,11,4,52,neighbor,219,.3652968034148216,14.30125269293785
1,11,4,53,neighbor,219,.1780821899883449,5.645846650004387
1,11,4,54,neighbor,219,.3789954339154065,10.89893379807472
1,11,4,56,neighbor,219,.1506849308498204,4.488264814019203
1,11,4,61,neighbor,219,.2831050306558609,12.53899446129799
1,11,4,61,school,219,1.433789968490601,429.7134704589844
1,11,4,62,neighbor,219,.5616438332945108,30.76298475265503
1,11,4,71,neighbor,219,.0867579923942685,7.125190144404769
1,11,4,72,neighbor,219,.1598173505626619,6.542437799274921
1,11,4,81,neighbor,219,.1735159810632467,6.566108465194702
1,11,4,92,neighbor,219,.0776255684904754,3.101750262081623
1,11,5,0,neighbor,219,6.063926890492439,216.9292612075806
1,11,5,0,school,219,.246575340628624,79.52135467529297
1,11,5,0,work,219,.0456621013581753,8.177987098693848
1,11,6,0,hh,219,.1917808204889297,115.068489074707
1,11,6,0,neighbor,219,4.214612014591694,140.504794716835
1,11,6,0,school,219,.077625572681427,24.90004920959473
1,11,6,0,work,219,.0821917802095413,11.4293155670166
1,23,1,0,hh,420,.4976190328598022,298.5714111328125
1,23,1,0,neighbor,420,2.802380972541869,85.13048401474953
1,23,1,0,school,420,28.50476264953613,11374.8115234375
1,23,1,11,school,420,.0119047621265054,4.651349544525146
1,23,1,23,neighbor,420,.0047619049437344,.2899206578731537
1,23,1,23,school,420,.0666666701436043,25.66611289978027
1,23,1,23,work,420,.2095238119363785,50.7172966003418
1,23,1,31,neighbor,420,.0047619049437344,.1428571492433548
1,23,1,31,school,420,.007142857182771,2.791309595108032
1,23,1,42,school,420,.0095238098874688,3.572301864624023
1,23,1,44,neighbor,420,.0238095244858414,.864062525331974
1,23,1,44,school,420,.5642856955528259,223.4472198486328
1,23,1,48,school,420,.0047619049437344,1.912341356277466
1,23,1,51,neighbor,420,.0071428574156016,.1748015955090523
1,23,1,51,school,420,.095238097012043,38.72099304199219
1,23,1,52,school,420,.0285714287310839,11.43738079071045
1,23,1,53,school,420,.0309523809701204,12.3234920501709
1,23,1,54,neighbor,420,.0023809524718672,.0217857137322426
1,23,1,54,school,420,.0309523809701204,12.27976226806641
1,23,1,56,school,420,.0142857143655419,5.44611120223999
1,23,1,61,school,420,.1547619104385376,60.56182861328125
1,23,1,62,neighbor,420,.0023809524718672,.0612698458135128
1,23,1,62,school,420,.1357142925262451,53.60504150390625
1,23,1,71,hh,420,.0833333358168602,50
1,23,1,71,neighbor,420,.0190476197749376,.9446825832128525
1,23,1,71,school,420,.3880952298641205,154.8424530029297
1,23,1,72,neighbor,420,.011904762359336,.3250000029802322
1,23,1,72,school,420,.6904761791229248,277.1979370117188
1,23,1,81,neighbor,420,.0047619049437344,.1428571492433548
1,23,1,81,school,420,.1380952447652817,54.95464706420898
1,23,2,0,hh,420,.2428571432828903,145.7142791748047
1,23,2,0,neighbor,420,10.29047623276711,322.2252292633057
1,23,2,0,school,420,4.050000190734863,1278.580810546875
1,23,2,11,neighbor,420,.0309523816686124,1.005833322182298
1,23,2,11,school,420,.0238095242530107,7.89657735824585
1,23,2,21,neighbor,420,.0047619049437344,.2690476179122925
1,23,2,22,neighbor,420,.1142857179511338,4.352300457656384
1,23,2,23,hh,420,.2976190447807312,178.5714263916016
1,23,2,23,neighbor,420,1.007142869755626,33.91199803352356
1,23,2,23,school,420,.1357142925262451,39.46110153198242
1,23,2,23,work,420,16.40952301025391,4168.1865234375
1,23,2,31,hh,420,.0452380962669849,27.14285850524902
1,23,2,31,neighbor,420,.5976190506480634,18.95914196968079
1,23,2,31,school,420,.190476194024086,59.47892379760742
1,23,2,42,neighbor,420,.4190476241055876,13.07765136659145
1,23,2,42,school,420,.130952388048172,42.56103897094727
1,23,2,44,hh,420,.0976190492510796,58.57143020629883
1,23,2,44,neighbor,420,3.709523811936378,143.9181008338928
1,23,2,44,school,420,1.940476179122925,565.2332153320313
1,23,2,48,neighbor,420,.8190476149320602,24.99708807468414
1,23,2,48,school,420,.1238095238804817,34.24066925048828
1,23,2,51,hh,420,.1023809537291527,61.42857360839844
1,23,2,51,neighbor,420,.4642857201397419,13.7151525914669
1,23,2,51,school,420,.1476190537214279,37.95207977294922
1,23,2,52,hh,420,.0571428574621677,34.28571319580078
1,23,2,52,neighbor,420,.9595238361507654,27.94168919324875
1,23,2,52,school,420,.1023809537291527,28.90538215637207
1,23,2,53,neighbor,420,.8452380863018334,39.6838691085577
1,23,2,53,school,420,.0357142873108387,7.571794986724854
1,23,2,54,neighbor,420,1.130952401086688,33.92331612110138
1,23,2,54,school,420,.2023809552192688,67.5726318359375
1,23,2,55,neighbor,420,.0214285715483129,.5697222203016281
1,23,2,56,neighbor,420,.6095238151028752,19.13947659730911
1,23,2,56,school,420,.0833333358168602,25.28645896911621
1,23,2,61,hh,420,.0595238097012043,35.71428680419922
1,23,2,61,neighbor,420,1.552380935288966,48.69369983673096
1,23,2,61,school,420,2.650000095367432,792.6641845703125
1,23,2,62,hh,420,.1142857149243355,68.57142639160156
1,23,2,62,neighbor,420,2.945238102227449,95.05817830562592
1,23,2,62,school,420,.6333333253860474,179.6980895996094
1,23,2,71,hh,420,.1785714328289032,107.1428604125977
1,23,2,71,neighbor,420,.4595238240435719,20.28428372740746
1,23,2,71,school,420,.4380952417850494,109.3551559448242
1,23,2,72,hh,420,.0428571440279484,25.71428680419922
1,23,2,72,neighbor,420,1.928571371361613,65.28311693668365
1,23,2,72,school,420,1.835714340209961,507.2379455566406
1,23,2,81,neighbor,420,.7380952427629381,22.2647308409214
1,23,2,81,school,420,.211904764175415,60.97119140625
1,23,2,92,hh,420,.0642857179045677,38.57143020629883
1,23,2,92,neighbor,420,.6190476259216666,21.43302068114281
1,23,2,92,school,420,.0547619052231312,15.11589336395264
1,23,3,0,hh,420,.1071428582072258,64.28571319580078
1,23,3,0,neighbor,420,3.121428541839123,96.28420948982239
1,23,3,11,neighbor,420,.011904762359336,.7204232811927795
1,23,3,22,neighbor,420,.0476190482731909,1.22821432352066
1,23,3,23,hh,420,.2690476179122925,161.4285736083984
1,23,3,23,neighbor,420,.4238095381297171,15.09586860239506
1,23,3,23,work,420,6.254761695861816,1631.026977539063
1,23,3,31,hh,420,.0428571440279484,25.71428680419922
1,23,3,31,neighbor,420,.3023809609003365,9.817731462419033
1,23,3,42,neighbor,420,.1333333379589021,4.374008059501648
1,23,3,44,hh,420,.0142857143655419,8.571428298950195
1,23,3,44,neighbor,420,1.045238106511533,43.13217708468437
1,23,3,48,neighbor,420,.3238095296546817,10.56141024827957
1,23,3,51,neighbor,420,.1380952433682978,5.292391676455736
1,23,3,52,neighbor,420,.3738095313310623,11.1889808177948
1,23,3,53,hh,420,.0333333350718021,20.00000190734863
1,23,3,53,neighbor,420,.5333333206363022,28.03195017576218
1,23,3,54,neighbor,420,.3738095317967236,10.12312735617161
1,23,3,55,neighbor,420,.0023809524718672,.0833730176091194
1,23,3,56,neighbor,420,.3023809618316591,8.3550796918571
1,23,3,61,hh,420,.1428571492433548,85.71428680419922
1,23,3,61,neighbor,420,.550000021699816,16.47549638152122
1,23,3,61,school,420,.7595238089561462,230.7423248291016
1,23,3,62,hh,420,.0452380962669849,27.14285850524902
1,23,3,62,neighbor,420,1.078571440652013,33.94684362411499
1,23,3,71,neighbor,420,.1023809560574591,4.648555363062769
