"FocalAge","TargetAge","Value","PolicyID"
1,1,91.2353679992128,"W1-S1-N1-E1-M1"
1,2,159.641369631392,"W1-S1-N1-E1-M1"
1,3,36.9030434386111,"W1-S1-N1-E1-M1"
1,4,20.2181383325111,"W1-S1-N1-E1-M1"
1,5,9.673902848,"W1-S1-N1-E1-M1"
1,6,5.05512945367945,"W1-S1-N1-E1-M1"
2,1,76.2466044563035,"W1-S1-N1-E1-M1"
2,2,302.263944181249,"W1-S1-N1-E1-M1"
2,3,77.8340915925413,"W1-S1-N1-E1-M1"
2,4,35.6240576309161,"W1-S1-N1-E1-M1"
2,5,9.56355084220753,"W1-S1-N1-E1-M1"
2,6,4.99662557508527,"W1-S1-N1-E1-M1"
3,1,64.7079724027976,"W1-S1-N1-E1-M1"
3,2,285.752740750918,"W1-S1-N1-E1-M1"
3,3,84.9030314072462,"W1-S1-N1-E1-M1"
3,4,37.8816912401408,"W1-S1-N1-E1-M1"
3,5,10.3061323862447,"W1-S1-N1-E1-M1"
3,6,5.70242330513335,"W1-S1-N1-E1-M1"
4,1,61.2380984564765,"W1-S1-N1-E1-M1"
4,2,225.916966365763,"W1-S1-N1-E1-M1"
4,3,65.4356301434341,"W1-S1-N1-E1-M1"
4,4,38.8645052972096,"W1-S1-N1-E1-M1"
4,5,12.2091054325587,"W1-S1-N1-E1-M1"
4,6,6.3267202373919,"W1-S1-N1-E1-M1"
5,1,61.7191591178858,"W1-S1-N1-E1-M1"
5,2,127.750441320096,"W1-S1-N1-E1-M1"
5,3,37.4988907067138,"W1-S1-N1-E1-M1"
5,4,25.7170775891506,"W1-S1-N1-E1-M1"
5,5,18.2623004266667,"W1-S1-N1-E1-M1"
5,6,8.56255556178999,"W1-S1-N1-E1-M1"
6,1,61.809320076831,"W1-S1-N1-E1-M1"
6,2,127.915572698358,"W1-S1-N1-E1-M1"
6,3,39.7635835112346,"W1-S1-N1-E1-M1"
6,4,25.5399347752891,"W1-S1-N1-E1-M1"
6,5,16.4099309333333,"W1-S1-N1-E1-M1"
6,6,13.1662993383443,"W1-S1-N1-E1-M1"
1,1,91.2353679992128,"W2-S1-N1-E1-M1"
1,2,159.641369631392,"W2-S1-N1-E1-M1"
1,3,36.9030434386111,"W2-S1-N1-E1-M1"
1,4,20.2181383325111,"W2-S1-N1-E1-M1"
1,5,9.673902848,"W2-S1-N1-E1-M1"
1,6,5.05512945367945,"W2-S1-N1-E1-M1"
2,1,76.2466044563035,"W2-S1-N1-E1-M1"
2,2,373.575503332909,"W2-S1-N1-E1-M1"
2,3,97.1775073512723,"W2-S1-N1-E1-M1"
2,4,35.6240576309161,"W2-S1-N1-E1-M1"
2,5,9.56355084220753,"W2-S1-N1-E1-M1"
2,6,4.99662557508527,"W2-S1-N1-E1-M1"
3,1,64.7079724027976,"W2-S1-N1-E1-M1"
