"Policy1","Policy2","Policy3","Policy4","MSA","BaselineAdjDeaths","BaselineAdjCases","BaselineAdjEmpDays","Deaths","Case","EmpDaysLost","Population","Death5_17","Death18_49","Death50_59","Death60_69","Death70_79","Death80","Case5_17","Case18_49","Case50_59","Case60_69","Case70_79","Case80"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N2-B2-R1-P1-F2-E1-M1","5600","-0.0171850185724535","-0.0185673160826071","0.110634417915973","49119.2446155303","4500059.41175069","482671693.846136","18007950.1002994","73.6222746914563","4409.2736584886","7110.83322527217","20087.5963503987","7868.88399648728","9569.03511019215","525807.441186646","2500525.95354229","762137.4220305","456815.495796691","148132.218846495","106640.880348072"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N2-B2-R1-P1-F2-E1-M1","5600","-0.0184354094680176","-0.0236430421069055","0.220074485145406","49056.7524298953","4476786.22242105","530233359.298018","18007950.1002994","73.5904279031288","4395.76732157067","7088.18359452137","20080.5231739287","7860.30583310995","9558.38207886146","525212.47952748","2484151.92655121","756911.03725581","456422.119070005","147737.674565318","106350.985451227"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N2-B2-R1-P1-F2-E1-M1","5600","-0.015789396592029","-0.0123648396555567","0.111357158531018","49188.9951776836","4528498.97044799","482985790.394242","18007950.1002994","73.679594574773","4425.11343305144","7137.80301002052","20094.8352224305","7877.64315162987","9579.9207659765","526899.780562975","2520378.86324327","768458.353358364","457243.073209809","148561.919658307","106956.980415258"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N2-B2-R1-P1-F2-E1-M1","5600","-0.0175758944698948","0.0350211750576053","0.330334309563518","49099.7093732074","4745773.04842568","578151283.825271","18007950.1002994","86.2026860266411","4409.16081632203","7084.51084056327","20089.0186601117","7866.98792187865","9563.8284483052","771895.051603917","2505314.89258041","756789.88559334","457043.627795254","148162.396612013","106567.194240741"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S3-N2-B2-R1-P1-F2-E1-M1","5600","-0.0155739152873584","0.0446816022237839","0.111197175298612","49199.7645280845","4790067.98266118","482916263.125388","18007950.1002994","86.4556906572386","4431.95942615073","7122.12213083012","20099.7665708994","7879.79379134622","9579.6669182008","777341.811083599","2533673.50440272","765668.681258927","457641.231697388","148747.830234197","106994.923984349"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N2-B2-R1-P1-F2-E1-M1","5600","-0.0169145275269256","0.0385997107133194","0.22050451649031","49132.7632493349","4762181.32921933","530420247.039207","18007950.1002994","86.3443351030896","4417.07506555465","7097.64993148097","20092.3085414248","7870.82881268474","9568.55656308668","774968.849674916","2515108.55057268","759866.445191678","457219.391168155","148329.60516161","106688.487450289"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N2-B2-R1-P1-F2-E1-M1","5600","-0.0137753103641609","0.0558551821809752","0.112183342311582","49289.6554199194","4841301.01623879","483344842.408442","18007950.1002994","86.8554405613475","4454.30222561642","7159.16317671741","20108.0535781168","7889.56620346424","9591.71479544316","786261.638704187","2564936.60305074","775352.6668076","458151.394689836","149243.239945777","107355.473040652"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N3-B2-R1-P1-F2-E1-M1","5600","-0.0175345127244583","-0.0285463255705606","0.330019595806121","49101.7775550271","4454303.71571358","578014512.066798","18007950.1002994","72.5216182392506","4388.66461196041","7081.52019970633","20095.4888443027","7880.14650898326","9583.43577183523","510462.200072783","2476410.03012346","755437.595556995","456923.540577022","148297.844412052","106772.50497127"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N3-B2-R1-P1-F2-E1-M1","5600","-0.0154332782564903","-0.0215880786328381","0.11058226685579","49206.7933024232","4486208.62894349","482649029.466076","18007950.1002994","72.5511717676487","4407.65958926709","7113.9823921057","20109.6094162834","7897.64479791989","9605.34593507948","510966.938847011","2498507.57362083","762620.237313877","457684.535605589","149078.481238455","107350.862317733"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S1-N3-B2-R1-P1-F2-E1-M1","5600","-0.0169292144200899","-0.0267286031100266","0.220033819881574","49132.0292260329","4462638.32612601","530215686.541386","18007950.1002994","72.5302785012506","4394.17364777597","7090.9995561826","20099.5375269063","7885.12438265277","9589.66383401393","510600.342317792","2482170.46263975","757314.828928898","457125.639587793","148502.832661422","106924.219990351"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S1-N3-B2-R1-P1-F2-E1-M1","5600","-0.0138299761033874","-0.0156779067557099","0.111274662477806","49286.9233290703","4513307.91452524","482949938.354095","18007950.1002994","72.5715651621485","4422.85165772461","7140.28445209541","20119.754770988","7910.27671619746","9621.18416690266","511341.877632738","2517423.65442846","768752.763326607","458281.963262808","149697.386729425","107810.269145196"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S2-N3-B2-R1-P1-F2-E1-M1","5600","-0.0173016245669144","-0.024349610268835","0.330078838851453","49113.4168672015","4473546.47021059","578040258.559593","18007950.1002994","73.5949823809987","4392.27263239056","7082.59531729501","20097.54898279","7882.00962661623","9585.3953257287","525223.828813943","2480384.31251229","755702.864239346","457033.358629147","148379.029488299","106823.076527571"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N3-B2-R1-P1-F2-E1-M1","5600","-0.0151512089164478","-0.0169809958895869","0.110695736239733","49220.890597615","4507332.99783727","482698342.236205","18007950.1002994","73.6513126292899","4412.01681308037","7115.90924311787","20111.9177747675","7899.77198110479","9607.62347291517","526255.426819465","2503565.41859937","763114.032755771","457811.393430356","149174.63377243","107412.092459874"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N3-B2-R1-P1-F2-E1-M1","5600","-0.0166712381734224","-0.0223303058901729","0.220118610784244","49144.9223937241","4482805.372857","530252535.902395","18007950.1002994","73.6172057694539","4398.15619657989","7092.57802635132","20101.706933541","7887.10270319634","9591.76132828611","525614.453348446","2486665.86146841","757712.671899957","457242.747524678","148590.357507932","106979.281107567"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N3-B2-R1-P1-F2-E1-M1","5600","-0.0134764219572617","-0.0104457802014335","0.111431093841182","49304.5933004449","4537298.23065172","483017922.012726","18007950.1002994","73.7111710846241","4428.30518091016","7143.72437848867","20122.3424606591","7912.69778248772","9623.81232681462","527402.134568019","2524108.36320799","769665.0775982","458428.481880067","149810.619291254","107883.554106193"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N3-B2-R1-P1-F2-E1-M1","5600","-0.0157461168219674","0.0367807800348583","0.330372499745239","49191.1582192049","4753841.17889311","578167880.933557","18007950.1002994","86.2975722189582","4411.74736055172","7089.02150963038","20111.0143339717","7894.74185214262","9598.33559068956","773707.456066236","2508206.71979532","757648.288870095","457939.131273683","149090.370774851","107249.212112928"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S3-N3-B2-R1-P1-F2-E1-M1","5600","-0.0133425434650624","0.0468915183122858","0.111268738028349","49311.2842957302","4800200.87700657","482947363.641833","18007950.1002994","86.5585366337636","4435.1294998215","7127.71997566582","20126.4114673331","7913.59669990319","9621.86811637283","779328.150221709","2537431.71959298","766807.209252927","458794.166279772","149953.66886626","107885.96279292"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N3-B2-R1-P1-F2-E1-M1","5600","-0.0149639799490809","0.0405028599806243","0.220556473964083","49230.2479493252","4770907.63812736","530442827.28836","18007950.1002994","86.4421798744248","4419.86441635559","7102.5311456553","20115.690491053","7900.37714344418","9605.34257294265","776844.85165946","2518291.78081244","760818.243779137","458187.870295206","149335.727720421","107429.163860697"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N3-B2-R1-P1-F2-E1-M1","5600","-0.0112387083919793","0.058469679738852","0.11226967888154","49416.4300164796","4853288.99517522","483382363.502504","18007950.1002994","86.9648759520232","4457.99010232547","7165.71345299543","20138.1731696133","7927.90631000816","9639.68210558522","788395.89078124","2569519.10474577","776759.24739158","459516.142323682","150679.158523094","108419.451409862"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N1-B1-R2-P1-F2-E1-M1","5600","-0.0198574887685082","-0.0259558841362149","0.329840857587957","48985.6795806373","4466181.39265285","577936834.05041","18007950.1002994","72.5108641084193","4398.51784223204","7099.06835473886","20058.6906734893","7832.762935934","9524.12891013467","510396.886272301","2488550.70825502","759095.781783339","455575.305918241","146858.600505102","105704.109918854"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F2-E1-M1","5600","-0.018481990662912","-0.0196533914473168","0.110371917958574","49054.4243893691","4495079.54532998","482557613.733879","18007950.1002994","72.5360962702481","4416.6646700761","7129.94532059402","20064.2698987889","7839.1378275234","9531.87057611643","510821.965157605","2509444.88446671","765887.218230638","455875.952007153","147141.878945664","105907.64652221"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S1-N1-B1-R2-P1-F2-E1-M1","5600","-0.0194586660118274","-0.0243120637236537","0.219844189231433","49005.6119920411","4473718.62841033","530133274.772372","18007950.1002994","72.5182459252807","4403.7783691208","7108.08904303424","20060.3046501752","7834.58348908378","9526.3381947018","510512.961191646","2493989.37552499","760869.470404331","455655.897171723","146933.241293083","105757.68282455"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S1-N1-B1-R2-P1-F2-E1-M1","5600","-0.0174039305645957","-0.0142728674897736","0.111048879928973","49108.303805821","4519750.29236344","482851815.296203","18007950.1002994","72.5535502219399","4431.20889893247","7155.03332050275","20068.2858420855","7843.74147389819","9537.48072018012","511138.68690824","2527370.78280969","771693.883116861","456111.434068338","147366.073211377","106069.432248929"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S2-N1-B1-R2-P1-F2-E1-M1","5600","-0.019666133154974","-0.0217019607365976","0.329901779188011","48995.2431743629","4485686.45738629","577963310.027937","18007950.1002994","73.5819500046127","4402.34864339659","7100.23683271774","20060.1402748806","7833.83565341324","9525.09981995006","525154.171362494","2492861.6756663","759382.038611891","455653.556053653","146905.652791697","105729.362900247"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N1-B1-R2-P1-F2-E1-M1","5600","-0.0182510373859811","-0.015008378809945","0.110487759024106","49065.9669998489","4516377.83015281","482607957.21542","18007950.1002994","73.6322132428817","4421.23128365326","7131.9642143596","20065.8501855195","7840.32200535186","9532.96709772179","526066.055061871","2514814.94861356","766401.233063708","455963.230531421","147195.253054648","105937.109827599"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N1-B1-R2-P1-F2-E1-M1","5600","-0.0192462517599259","-0.0198628967946139","0.219931091265385","49016.2280569121","4494118.92263485","530171041.611981","18007950.1002994","73.6023364043503","4407.97932989034","7109.76044147914","20061.813420083","7835.70677591248","9527.36575314275","525510.589376231","2498814.18701869","761288.161622737","455738.120890373","146983.08164433","105784.782082482"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N1-B1-R2-P1-F2-E1-M1","5600","-0.0171117280300814","-0.00902042335472075","0.111207243486017","49122.9075390172","4543833.76854266","482920638.668763","18007950.1002994","73.6879209993013","4436.85893687084","7158.55978192277","20070.0196705265","7845.05722821021","9538.72400048762","527125.789241815","2534343.13601944","772624.251656661","456209.573773136","147427.085649201","106103.93220241"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N1-B1-R2-P1-F2-E1-M1","5600","-0.0184016293785842","0.0392673397736563","0.330185259827102","49058.4406952427","4765242.53808852","578086508.155093","18007950.1002994","86.2512653639832","4422.31997624923","7106.72433042323","20069.7166164466","7841.59013095418","9531.8383758054","773040.221742691","2521306.38833398","761298.550255917","456301.45934965","147342.71277956","105953.205626727"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S3-N1-B1-R2-P1-F2-E1-M1","5600","-0.0167723460143778","0.0486101689832421","0.111049831401326","49139.8692139637","4808081.2240279","482852228.7975","18007950.1002994","86.4980386489182","4444.78098907428","7143.8061157119","20075.9848599196","7848.55806307319","9540.24114753577","778349.29781692","2549183.80825904","770051.594587764","456653.409582866","147662.415510524","106180.698270785"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N1-B1-R2-P1-F2-E1-M1","5600","-0.0178485606244844","0.0427715709563417","0.22035860905418","49086.0820315422","4781310.1184463","530356836.984373","18007950.1002994","86.3912332376584","4430.15876057361","7119.75745175799","20071.6823407961","7843.7122188511","9534.38002632571","776078.627954241","2531010.86447335","764357.137971048","456408.510635607","147436.048643178","106018.928768883"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N1-B1-R2-P1-F2-E1-M1","5600","-0.0152504383038589","0.0595491225226892","0.112032091585162","49215.9312994303","4858238.44992485","483279110.207874","18007950.1002994","86.8947295587317","4466.91319885521","7180.52723171239","20080.9284886726","7853.95193508417","9546.71571554727","787198.932226383","2580113.05648818","779652.738058492","456961.300962964","147937.275130066","106375.147058763"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N2-B1-R2-P1-F2-E1-M1","5600","-0.0182412103435576","-0.0248228023468905","0.329873085805142","49066.4581369498","4471376.79265724","577950840.142718","18007950.1002994","72.526841554108","4400.67844763443","7103.11512138919","20078.1421999678","7857.3209505878","9554.67457581647","510607.169036263","2490759.26878367","759814.773543591","456310.790926096","147620.433352952","106264.357014675"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N2-B1-R2-P1-F2-E1-M1","5600","-0.0164983740104726","-0.0181546908034721","0.110431768554648","49153.5618195221","4501951.37877128","482583624.262743","18007950.1002994","72.554332434367","4419.33362890431","7134.97345718081","20087.9821077571","7869.23977930986","9569.47851393569","511074.109328606","2512379.3199597","766850.481319189","456841.135639782","148151.605797396","106654.726726612"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S1-N2-B1-R2-P1-F2-E1-M1","5600","-0.017736771134848","-0.0230736106306372","0.219887461197306","49091.6690600172","4479397.17630115","530152080.378183","18007950.1002994","72.5349054054864","4406.10473471038","7112.45100879301","20080.972557348","7860.71685640332","9558.88899735701","510735.174810836","2496419.8627152","761662.836096473","456452.178476474","147760.17937871","106366.944823454"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S1-N2-B1-R2-P1-F2-E1-M1","5600","-0.0151521810505528","-0.0124631499432777","0.111120725164845","49220.8420121805","4528048.19869076","482883038.587264","18007950.1002994","72.5733534746517","4434.30475409685","7160.8749812245","20095.056982939","7877.84500922921","9580.18693121628","511422.044395114","2530955.01303433","772876.596780577","457257.246964562","148572.478768311","106964.81874787"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S2-N2-B1-R2-P1-F2-E1-M1","5600","-0.018020492192141","-0.0204930594225228","0.329935115046478","49077.4892151032","4491229.50463285","577977797.49115","18007950.1002994","73.6075965242928","4404.58461056229","7104.36061915051","20079.9376477435","7858.82245765401","9556.17628346865","525535.628800671","2495175.70241746","760120.394367416","456407.713626909","147686.525837838","106303.539582565"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N2-B1-R2-P1-F2-E1-M1","5600","-0.0162326156859426","-0.0134191891924984","0.11054970017601","49166.843920831","4523664.57310751","482634876.280979","18007950.1002994","73.6611299521008","4423.99005441001","7137.08819495888","20089.968842735","7870.9311360785","9571.20456269649","526512.702851079","2517880.81008486","767389.871315815","456951.248220123","148228.490533892","106701.450101743"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N2-B1-R2-P1-F2-E1-M1","5600","-0.0174926367565728","-0.0185424689612954","0.219975924269644","49103.8704371555","4500173.34062625","530190525.630986","18007950.1002994","73.6290491106428","4410.38774681848","7114.20877998495","20082.8532019552","7862.30234091952","9560.4893183667","525912.531971796","2501361.87564828","762103.851500458","456554.816745202","147830.913726694","106409.351033824"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N2-B1-R2-P1-F2-E1-M1","5600","-0.014819289285526","-0.00710414676827575","0.111281684315687","49237.4793166029","4552620.26875777","482952989.981462","18007950.1002994","73.7193191208685","4440.0613969284","7164.52155484237","20097.2620041879","7879.75104393312","9582.16399759018","527625.427471666","2538089.65032857","773840.374739666","457382.775761707","148661.857521797","107020.182934359"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N2-B1-R2-P1-F2-E1-M1","5600","-0.0165800026865608","0.0410360559164149","0.330224083325204","49149.4821717917","4773352.44501884","578103380.496962","18007950.1002994","86.3458835054097","4424.92930515857","7111.29781199406","20091.5961214041","7869.17848451487","9566.13456521465","774847.732847293","2524236.57913122","762173.287294723","457194.609611556","148267.500780464","106632.735353583"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S3-N2-B1-R2-P1-F2-E1-M1","5600","-0.0145563042358562","0.0508215922361552","0.11112188966631","49250.6228148493","4818221.02901474","482883544.669091","18007950.1002994","86.6004739462949","4447.96747890799","7149.45803954077","20102.4261642926","7882.0803449843","9582.09031317736","780327.280527003","2552968.50727197","771203.51297991","457798.243300547","148858.789532829","107064.695402482"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S3-N2-B1-R2-P1-F2-E1-M1","5600","-0.0159084568928294","0.0446815205889222","0.220411168642216","49183.0447677392","4790067.60834949","530379678.90695","18007950.1002994","86.4887608200661","4432.96884754248","7124.69881384351","20094.9201352219","7873.05827151347","9570.90993879779","777948.558688314","2534228.88594964","765324.440267965","457372.893254039","148437.090937051","106755.739252479"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S3-N2-B1-R2-P1-F2-E1-M1","5600","-0.0127344505700885","0.0621587165927067","0.112118769886048","49341.6756351193","4870203.94541737","483316779.815112","18007950.1002994","87.0036539257953","4470.61191150048","7187.1237022977","20110.7807582741","7891.92740653361","9594.22820258758","789322.272228382","2584710.96195338","781069.872409833","458313.476069371","149358.824546296","107428.538210114"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S1-N3-B1-R2-P1-F2-E1-M1","5600","-0.0165773655982442","-0.023649026059255","0.329906082801314","49149.6139685068","4476758.78483768","577965180.339436","18007950.1002994","72.5433198561118","4402.89570271245","7107.27144272733","20098.1605113215","7882.6132519811","9586.12973990827","510825.745481748","2493042.10672375","760558.558476995","457074.052283567","148411.955436941","106846.366434673"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S1-N3-B1-R2-P1-F2-E1-M1","5600","-0.0144575375749875","-0.0166038744761819","0.110493063307205","49255.5589868316","4509062.17274002","482610262.40898","18007950.1002994","72.5731556215067","4422.07141653687","7140.1349427839","20112.3740595669","7900.22492538797","9608.18048693445","511336.457685482","2515409.40015208","767845.776250498","457841.630600587","149199.278793663","107429.629257706"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S1-N3-B1-R2-P1-F2-E1-M1","5600","-0.0159641085136104","-0.0217906649802169","0.219931783791648","49180.2634043839","4485279.73120638","530171342.577645","18007950.1002994","72.5520941727992","4408.4921384847","7116.93101210272","20102.2445561319","7887.6334637451","9592.41013974669","510966.28836066","2498932.04434572","762483.499817231","457278.618548983","148619.401030307","106999.879103486"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S1-N3-B1-R2-P1-F2-E1-M1","5600","-0.0128362562363029","-0.0105922198153415","0.111194269809073","49336.5875793646","4536626.77658908","482915000.425858","18007950.1002994","72.5938050588358","4437.47921208611","7166.86881789175","20122.5887287618","7912.93817848185","9624.11883708425","511717.036154344","2534652.70746387","774097.3737289","458444.041044927","149823.043483654","107892.574713391"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S2-N3-B1-R2-P1-F2-E1-M1","5600","-0.0163262552820498","-0.0192411592911663","0.329969244595603","49162.1639899042","4496969.70980535","577992629.885158","18007950.1002994","73.6339461761955","4406.87905630034","7108.5963125037","20100.3139206486","7884.55918378676","9588.18157048869","525929.75829891","2497567.18305619","760884.257641393","457190.452818943","148497.949364228","106900.108625685"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W2-S2-N3-B1-R2-P1-F2-E1-M1","5600","-0.0141557913219968","-0.0117751802419185","0.110613130770852","49270.6396971306","4531202.6733484","482662442.644996","18007950.1002994","73.6908603106353","4426.81974735056","7142.34828343864","20114.7811290422","7902.4414302016","9610.55824678698","526974.599552349","2521046.0731141","768411.410916336","457975.530700327","149300.698151144","107494.36091415"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W3-S2-N3-B1-R2-P1-F2-E1-M1","5600","-0.0156871508335549","-0.0171750628290326","0.220021842638418","49194.1052284219","4506443.16323967","530210481.339613","18007950.1002994","73.6565027545913","4412.85916772915","7118.7777239857","20104.5100321462","7889.69788742376","9594.60391438245","526328.003905374","2503994.7323412","762947.636055208","457402.546140539","148711.966760603","107058.278036747"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W4-S2-N3-B1-R2-P1-F2-E1-M1","5600","-0.0124613502810137","-0.00512358786619926","0.111357877038766","49355.3246740097","4561701.51587116","482986102.651224","18007950.1002994","73.7516118094727","4443.34481495181","7170.63868987802","20125.2804660415","7915.45460794866","9626.85448338026","528142.294901669","2541953.95705443","775095.595524766","458598.048768352","149941.961262701","107969.658359239"
"W4-S3-N3-B2-R2-P2-F2-E2-M4","W1-S1-N1-B1-R1-P1-F1-E2-M1","W2-S1-N1-B1-R2-P1-F1-E2-M1","W1-S3-N3-B1-R2-P1-F2-E1-M1","5600","-0.0147049289899874","0.0428586730742786","0.330263804600365","49243.1948291225","4781709.49856888","578120643.004637","18007950.1002994","86.442107909329","4427.60470248147","7115.99404824226","20114.111721668","7897.59101220051","9601.45123662099","776687.551046899","2527258.59478921","763077.196467013","458120.631606789","149227.477920016","107338.046738953"
