"FocalAge","TargetAge","Value","PolicyID"
1,1,13.369778264508,"W1-S1-N1-E1-M1"
1,2,18.731809227539,"W1-S1-N1-E1-M1"
1,3,2.55465752798961,"W1-S1-N1-E1-M1"
1,4,0.820925342156012,"W1-S1-N1-E1-M1"
1,5,0.397020436033076,"W1-S1-N1-E1-M1"
1,6,0.190377823786224,"W1-S1-N1-E1-M1"
2,1,8.12218712142389,"W1-S1-N1-E1-M1"
2,2,76.5385794450041,"W1-S1-N1-E1-M1"
2,3,24.2507975339838,"W1-S1-N1-E1-M1"
2,4,12.518969171239,"W1-S1-N1-E1-M1"
2,5,1.80864064526958,"W1-S1-N1-E1-M1"
2,6,1.10042744440103,"W1-S1-N1-E1-M1"
3,1,3.50301456632964,"W1-S1-N1-E1-M1"
3,2,75.866850958691,"W1-S1-N1-E1-M1"
3,3,29.4196535720075,"W1-S1-N1-E1-M1"
3,4,13.7687099663414,"W1-S1-N1-E1-M1"
3,5,2.02950114637717,"W1-S1-N1-E1-M1"
3,6,1.43227594950672,"W1-S1-N1-E1-M1"
4,1,1.55064998681616,"W1-S1-N1-E1-M1"
4,2,54.6101542295543,"W1-S1-N1-E1-M1"
4,3,19.1240798409234,"W1-S1-N1-E1-M1"
4,4,14.3096729499225,"W1-S1-N1-E1-M1"
4,5,2.99052147666292,"W1-S1-N1-E1-M1"
4,6,1.72411732754528,"W1-S1-N1-E1-M1"
5,1,1.19991909414886,"W1-S1-N1-E1-M1"
5,2,16.3760953950773,"W1-S1-N1-E1-M1"
5,3,5.61316699679161,"W1-S1-N1-E1-M1"
5,4,5.3060304327551,"W1-S1-N1-E1-M1"
5,5,7.03306674863712,"W1-S1-N1-E1-M1"
5,6,2.68189528783162,"W1-S1-N1-E1-M1"
6,1,0.902195654034458,"W1-S1-N1-E1-M1"
6,2,16.2605904799674,"W1-S1-N1-E1-M1"
6,3,6.17239086066738,"W1-S1-N1-E1-M1"
6,4,4.91047522515505,"W1-S1-N1-E1-M1"
6,5,4.19421407778497,"W1-S1-N1-E1-M1"
6,6,5.23744248284234,"W1-S1-N1-E1-M1"
1,1,13.3787805521719,"W2-S1-N1-E1-M1"
1,2,19.2929612941606,"W2-S1-N1-E1-M1"
1,3,2.69123809920669,"W2-S1-N1-E1-M1"
1,4,0.820925342156012,"W2-S1-N1-E1-M1"
1,5,0.397020436033076,"W2-S1-N1-E1-M1"
1,6,0.190377823786224,"W2-S1-N1-E1-M1"
2,1,10.3663838824243,"W2-S1-N1-E1-M1"
2,2,115.782268675981,"W2-S1-N1-E1-M1"
2,3,36.1544568292103,"W2-S1-N1-E1-M1"
2,4,12.518969171239,"W2-S1-N1-E1-M1"
2,5,1.80864064526958,"W2-S1-N1-E1-M1"
2,6,1.10042744440103,"W2-S1-N1-E1-M1"
3,1,6.59472528736349,"W2-S1-N1-E1-M1"
3,2,112.803780271466,"W2-S1-N1-E1-M1"
3,3,41.3639243324516,"W2-S1-N1-E1-M1"
3,4,13.7687099663414,"W2-S1-N1-E1-M1"
3,5,2.02950114637717,"W2-S1-N1-E1-M1"
3,6,1.43227594950672,"W2-S1-N1-E1-M1"
4,1,1.55064998681616,"W2-S1-N1-E1-M1"
4,2,54.6101542295543,"W2-S1-N1-E1-M1"
4,3,19.1240798409234,"W2-S1-N1-E1-M1"
4,4,14.3096729499225,"W2-S1-N1-E1-M1"
4,5,2.99052147666292,"W2-S1-N1-E1-M1"
4,6,1.72411732754528,"W2-S1-N1-E1-M1"
5,1,1.19991909414886,"W2-S1-N1-E1-M1"
5,2,16.3760953950773,"W2-S1-N1-E1-M1"
5,3,5.61316699679161,"W2-S1-N1-E1-M1"
5,4,5.3060304327551,"W2-S1-N1-E1-M1"
5,5,7.03306674863712,"W2-S1-N1-E1-M1"
5,6,2.68189528783162,"W2-S1-N1-E1-M1"
6,1,0.902195654034458,"W2-S1-N1-E1-M1"
6,2,16.2605904799674,"W2-S1-N1-E1-M1"
6,3,6.17239086066738,"W2-S1-N1-E1-M1"
6,4,4.91047522515505,"W2-S1-N1-E1-M1"
6,5,4.19421407778497,"W2-S1-N1-E1-M1"
6,6,5.23744248284234,"W2-S1-N1-E1-M1"
1,1,13.3729786852462,"W3-S1-N1-E1-M1"
1,2,18.9451029181202,"W3-S1-N1-E1-M1"
1,3,2.60954347675453,"W3-S1-N1-E1-M1"
1,4,0.820925342156012,"W3-S1-N1-E1-M1"
1,5,0.397020436033076,"W3-S1-N1-E1-M1"
1,6,0.190377823786224,"W3-S1-N1-E1-M1"
2,1,9.9367791499707,"W3-S1-N1-E1-M1"
2,2,102.620468896262,"W3-S1-N1-E1-M1"
2,3,32.5921623601249,"W3-S1-N1-E1-M1"
2,4,12.518969171239,"W3-S1-N1-E1-M1"
2,5,1.80864064526958,"W3-S1-N1-E1-M1"
2,6,1.10042744440103,"W3-S1-N1-E1-M1"
3,1,5.6803152628372,"W3-S1-N1-E1-M1"
3,2,102.043928777804,"W3-S1-N1-E1-M1"
3,3,38.6228427988343,"W3-S1-N1-E1-M1"
3,4,13.7687099663414,"W3-S1-N1-E1-M1"
3,5,2.02950114637717,"W3-S1-N1-E1-M1"
3,6,1.43227594950672,"W3-S1-N1-E1-M1"
4,1,1.55064998681616,"W3-S1-N1-E1-M1"
4,2,54.6101542295543,"W3-S1-N1-E1-M1"
4,3,19.1240798409234,"W3-S1-N1-E1-M1"
4,4,14.3096729499225,"W3-S1-N1-E1-M1"
4,5,2.99052147666292,"W3-S1-N1-E1-M1"
4,6,1.72411732754528,"W3-S1-N1-E1-M1"
5,1,1.19991909414886,"W3-S1-N1-E1-M1"
5,2,16.3760953950773,"W3-S1-N1-E1-M1"
5,3,5.61316699679161,"W3-S1-N1-E1-M1"
5,4,5.3060304327551,"W3-S1-N1-E1-M1"
5,5,7.03306674863712,"W3-S1-N1-E1-M1"
5,6,2.68189528783162,"W3-S1-N1-E1-M1"
6,1,0.902195654034458,"W3-S1-N1-E1-M1"
6,2,16.2605904799674,"W3-S1-N1-E1-M1"
6,3,6.17239086066738,"W3-S1-N1-E1-M1"
6,4,4.91047522515505,"W3-S1-N1-E1-M1"
6,5,4.19421407778497,"W3-S1-N1-E1-M1"
6,6,5.23744248284234,"W3-S1-N1-E1-M1"
1,1,13.3825799474608,"W4-S1-N1-E1-M1"
1,2,19.5849839898637,"W4-S1-N1-E1-M1"
1,3,2.77420132304927,"W4-S1-N1-E1-M1"
1,4,0.820925342156012,"W4-S1-N1-E1-M1"
1,5,0.397020436033076,"W4-S1-N1-E1-M1"
1,6,0.190377823786224,"W4-S1-N1-E1-M1"
2,1,15.3805552356111,"W4-S1-N1-E1-M1"
2,2,180.866137250034,"W4-S1-N1-E1-M1"
2,3,57.616256838548,"W4-S1-N1-E1-M1"
2,4,12.518969171239,"W4-S1-N1-E1-M1"
2,5,1.80864064526958,"W4-S1-N1-E1-M1"
2,6,1.10042744440103,"W4-S1-N1-E1-M1"
3,1,12.2122173523599,"W4-S1-N1-E1-M1"
3,2,180.575162235143,"W4-S1-N1-E1-M1"
3,3,64.1252429024044,"W4-S1-N1-E1-M1"
