"FocalAge","TargetAge","Value","PolicyID"
1,1,13.7737016489732,"W1-S1-N1-E1-M1"
1,2,20.3067896518673,"W1-S1-N1-E1-M1"
1,3,3.48766293404054,"W1-S1-N1-E1-M1"
1,4,1.11489061267128,"W1-S1-N1-E1-M1"
1,5,0.658852479044747,"W1-S1-N1-E1-M1"
1,6,0.264548103381554,"W1-S1-N1-E1-M1"
2,1,8.00910001697937,"W1-S1-N1-E1-M1"
2,2,92.9994438850843,"W1-S1-N1-E1-M1"
2,3,30.4273586138077,"W1-S1-N1-E1-M1"
2,4,16.0753375420986,"W1-S1-N1-E1-M1"
2,5,1.83629112377711,"W1-S1-N1-E1-M1"
2,6,0.996856248884315,"W1-S1-N1-E1-M1"
3,1,4.488988972565,"W1-S1-N1-E1-M1"
3,2,98.9655165331415,"W1-S1-N1-E1-M1"
3,3,37.4483819957561,"W1-S1-N1-E1-M1"
3,4,18.3765651390173,"W1-S1-N1-E1-M1"
3,5,1.88018375170154,"W1-S1-N1-E1-M1"
3,6,1.35452800233771,"W1-S1-N1-E1-M1"
4,1,1.98671129992753,"W1-S1-N1-E1-M1"
4,2,73.5013952812065,"W1-S1-N1-E1-M1"
4,3,25.7802595175542,"W1-S1-N1-E1-M1"
4,4,17.7131534479419,"W1-S1-N1-E1-M1"
4,5,2.73377201508397,"W1-S1-N1-E1-M1"
4,6,1.53870633105763,"W1-S1-N1-E1-M1"
5,1,1.88342354569792,"W1-S1-N1-E1-M1"
5,2,15.7937242630592,"W1-S1-N1-E1-M1"
5,3,4.9149091205154,"W1-S1-N1-E1-M1"
5,4,4.67856005757439,"W1-S1-N1-E1-M1"
5,5,6.41920770723314,"W1-S1-N1-E1-M1"
5,6,2.37200570636325,"W1-S1-N1-E1-M1"
6,1,1.18406749348759,"W1-S1-N1-E1-M1"
6,2,14.2733471582338,"W1-S1-N1-E1-M1"
6,3,5.56911745318932,"W1-S1-N1-E1-M1"
6,4,4.26122258965309,"W1-S1-N1-E1-M1"
6,5,3.76732289172146,"W1-S1-N1-E1-M1"
6,6,5.10303479830424,"W1-S1-N1-E1-M1"
1,1,13.7830005555862,"W2-S1-N1-E1-M1"
1,2,20.5416212974036,"W2-S1-N1-E1-M1"
1,3,3.54624608066459,"W2-S1-N1-E1-M1"
1,4,1.11489061267128,"W2-S1-N1-E1-M1"
1,5,0.658852479044747,"W2-S1-N1-E1-M1"
1,6,0.264548103381554,"W2-S1-N1-E1-M1"
2,1,9.80595531724783,"W2-S1-N1-E1-M1"
2,2,138.387564674854,"W2-S1-N1-E1-M1"
2,3,42.5816969309648,"W2-S1-N1-E1-M1"
2,4,16.0753375420986,"W2-S1-N1-E1-M1"
2,5,1.83629112377711,"W2-S1-N1-E1-M1"
2,6,0.996856248884315,"W2-S1-N1-E1-M1"
3,1,7.00575035805252,"W2-S1-N1-E1-M1"
3,2,138.667209528334,"W2-S1-N1-E1-M1"
3,3,49.0501365018547,"W2-S1-N1-E1-M1"
3,4,18.3765651390173,"W2-S1-N1-E1-M1"
3,5,1.88018375170154,"W2-S1-N1-E1-M1"
3,6,1.35452800233771,"W2-S1-N1-E1-M1"
4,1,1.98671129992753,"W2-S1-N1-E1-M1"
4,2,73.5013952812065,"W2-S1-N1-E1-M1"
4,3,25.7802595175542,"W2-S1-N1-E1-M1"
4,4,17.7131534479419,"W2-S1-N1-E1-M1"
4,5,2.73377201508397,"W2-S1-N1-E1-M1"
4,6,1.53870633105763,"W2-S1-N1-E1-M1"
5,1,1.88342354569792,"W2-S1-N1-E1-M1"
5,2,15.7937242630592,"W2-S1-N1-E1-M1"
5,3,4.9149091205154,"W2-S1-N1-E1-M1"
5,4,4.67856005757439,"W2-S1-N1-E1-M1"
5,5,6.41920770723314,"W2-S1-N1-E1-M1"
5,6,2.37200570636325,"W2-S1-N1-E1-M1"
6,1,1.18406749348759,"W2-S1-N1-E1-M1"
6,2,14.2733471582338,"W2-S1-N1-E1-M1"
6,3,5.56911745318932,"W2-S1-N1-E1-M1"
6,4,4.26122258965309,"W2-S1-N1-E1-M1"
6,5,3.76732289172146,"W2-S1-N1-E1-M1"
6,6,5.10303479830424,"W2-S1-N1-E1-M1"
1,1,13.7781243094714,"W3-S1-N1-E1-M1"
1,2,20.3981236365506,"W3-S1-N1-E1-M1"
1,3,3.51080562428062,"W3-S1-N1-E1-M1"
1,4,1.11489061267128,"W3-S1-N1-E1-M1"
1,5,0.658852479044747,"W3-S1-N1-E1-M1"
1,6,0.264548103381554,"W3-S1-N1-E1-M1"
2,1,9.51194168380825,"W3-S1-N1-E1-M1"
2,2,136.238158730232,"W3-S1-N1-E1-M1"
2,3,40.8043255546031,"W3-S1-N1-E1-M1"
2,4,16.0753375420986,"W3-S1-N1-E1-M1"
2,5,1.83629112377711,"W3-S1-N1-E1-M1"
2,6,0.996856248884315,"W3-S1-N1-E1-M1"
