"FocalAge","TargetAge","Value","PolicyID"
0,0,8.45256782,"W4-S3-N3-E2-M2"
0,1,13.6614893501606,"W4-S3-N3-E2-M2"
0,2,26.5772658816894,"W4-S3-N3-E2-M2"
0,3,5.6018141326351,"W4-S3-N3-E2-M2"
0,4,3.40728907532764,"W4-S3-N3-E2-M2"
0,5,1.678872331,"W4-S3-N3-E2-M2"
0,6,0.958656147640315,"W4-S3-N3-E2-M2"
1,0,5.12061299,"W4-S3-N3-E2-M2"
1,1,57.5493710266724,"W4-S3-N3-E2-M2"
1,2,26.6238327012747,"W4-S3-N3-E2-M2"
1,3,5.80017760350783,"W4-S3-N3-E2-M2"
1,4,3.47046221486127,"W4-S3-N3-E2-M2"
1,5,1.686123924,"W4-S3-N3-E2-M2"
1,6,0.94556495463305,"W4-S3-N3-E2-M2"
2,0,4.63219903333128,"W4-S3-N3-E2-M2"
2,1,12.3800843069441,"W4-S3-N3-E2-M2"
2,2,45.3409716845378,"W4-S3-N3-E2-M2"
2,3,10.5832935205816,"W4-S3-N3-E2-M2"
2,4,5.2661619532092,"W4-S3-N3-E2-M2"
2,5,1.60039219624985,"W4-S3-N3-E2-M2"
2,6,0.898926512929323,"W4-S3-N3-E2-M2"
3,0,3.84213293358442,"W4-S3-N3-E2-M2"
3,1,10.6135606528543,"W4-S3-N3-E2-M2"
3,2,41.64737376368,"W4-S3-N3-E2-M2"
3,3,11.1414305655405,"W4-S3-N3-E2-M2"
3,4,5.58069184977324,"W4-S3-N3-E2-M2"
3,5,1.74411105378732,"W4-S3-N3-E2-M2"
3,6,0.993908685434102,"W4-S3-N3-E2-M2"
4,0,3.7750320473702,"W4-S3-N3-E2-M2"
4,1,10.2582932679585,"W4-S3-N3-E2-M2"
4,2,33.4756457642043,"W4-S3-N3-E2-M2"
4,3,9.01479822716495,"W4-S3-N3-E2-M2"
4,4,5.58731207032763,"W4-S3-N3-E2-M2"
4,5,2.00860970769094,"W4-S3-N3-E2-M2"
4,6,1.10916478217951,"W4-S3-N3-E2-M2"
5,0,3.932837434,"W4-S3-N3-E2-M2"
5,1,10.5378962467066,"W4-S3-N3-E2-M2"
5,2,21.5098716712683,"W4-S3-N3-E2-M2"
5,3,5.95687879967302,"W4-S3-N3-E2-M2"
5,4,4.24690169849732,"W4-S3-N3-E2-M2"
5,5,2.65938975,"W4-S3-N3-E2-M2"
5,6,1.4231366913059,"W4-S3-N3-E2-M2"
6,0,4.118220144,"W4-S3-N3-E2-M2"
6,1,10.8371283532056,"W4-S3-N3-E2-M2"
6,2,22.156133182528,"W4-S3-N3-E2-M2"
6,3,6.2251449245241,"W4-S3-N3-E2-M2"
6,4,4.30061995110266,"W4-S3-N3-E2-M2"
6,5,2.6097863,"W4-S3-N3-E2-M2"
6,6,1.9878767603637,"W4-S3-N3-E2-M2"
