FocalAge,TargetAge,Value,PolicyID
3,4,3.598092456,W2-S1-N2-E1-M1
3,5,1.539587939,W2-S1-N2-E1-M1
3,6,0.999000627,W2-S1-N2-E1-M1
4,1,5.142426655,W2-S1-N2-E1-M1
4,2,19.07827525,W2-S1-N2-E1-M1
4,3,5.18045067,W2-S1-N2-E1-M1
4,4,3.621488463,W2-S1-N2-E1-M1
4,5,1.69892308,W2-S1-N2-E1-M1
4,6,1.066920658,W2-S1-N2-E1-M1
5,1,5.187917568,W2-S1-N2-E1-M1
5,2,13.96689752,W2-S1-N2-E1-M1
5,3,3.781596567,W2-S1-N2-E1-M1
5,4,2.898339099,W2-S1-N2-E1-M1
5,5,2.01211299,W2-S1-N2-E1-M1
5,6,1.204886167,W2-S1-N2-E1-M1
6,1,4.92793417,W2-S1-N2-E1-M1
6,2,13.44041769,W2-S1-N2-E1-M1
6,3,3.813285877,W2-S1-N2-E1-M1
6,4,2.828593251,W2-S1-N2-E1-M1
6,5,1.872444476,W2-S1-N2-E1-M1
6,6,1.426986157,W2-S1-N2-E1-M1
1,1,7.340742468,W3-S1-N2-E1-M1
1,2,15.64853551,W3-S1-N2-E1-M1
1,3,3.806942768,W3-S1-N2-E1-M1
1,4,2.537781768,W3-S1-N2-E1-M1
1,5,1.500734211,W3-S1-N2-E1-M1
1,6,0.917302713,W3-S1-N2-E1-M1
2,1,6.01722828,W3-S1-N2-E1-M1
2,2,26.31662244,W3-S1-N2-E1-M1
2,3,6.796454229,W3-S1-N2-E1-M1
2,4,3.620329202,W3-S1-N2-E1-M1
2,5,1.553579312,W3-S1-N2-E1-M1
2,6,0.962018294,W3-S1-N2-E1-M1
3,1,5.357904565,W3-S1-N2-E1-M1
3,2,24.87586656,W3-S1-N2-E1-M1
3,3,6.950106603,W3-S1-N2-E1-M1
3,4,3.598092456,W3-S1-N2-E1-M1
3,5,1.539587939,W3-S1-N2-E1-M1
3,6,0.999000627,W3-S1-N2-E1-M1
4,1,5.142426655,W3-S1-N2-E1-M1
4,2,19.07827525,W3-S1-N2-E1-M1
4,3,5.18045067,W3-S1-N2-E1-M1
4,4,3.621488463,W3-S1-N2-E1-M1
4,5,1.69892308,W3-S1-N2-E1-M1
4,6,1.066920658,W3-S1-N2-E1-M1
5,1,5.187917568,W3-S1-N2-E1-M1
5,2,13.96689752,W3-S1-N2-E1-M1
5,3,3.781596567,W3-S1-N2-E1-M1
5,4,2.898339099,W3-S1-N2-E1-M1
5,5,2.01211299,W3-S1-N2-E1-M1
5,6,1.204886167,W3-S1-N2-E1-M1
6,1,4.92793417,W3-S1-N2-E1-M1
6,2,13.44041769,W3-S1-N2-E1-M1
6,3,3.813285877,W3-S1-N2-E1-M1
6,4,2.828593251,W3-S1-N2-E1-M1
6,5,1.872444476,W3-S1-N2-E1-M1
6,6,1.426986157,W3-S1-N2-E1-M1
1,1,7.340742468,W4-S1-N2-E1-M1
1,2,15.64853551,W4-S1-N2-E1-M1
1,3,3.806942768,W4-S1-N2-E1-M1
1,4,2.537781768,W4-S1-N2-E1-M1
1,5,1.500734211,W4-S1-N2-E1-M1
1,6,0.917302713,W4-S1-N2-E1-M1
2,1,6.01722828,W4-S1-N2-E1-M1
2,2,33.91495482,W4-S1-N2-E1-M1
2,3,8.859923163,W4-S1-N2-E1-M1
2,4,3.620329202,W4-S1-N2-E1-M1
2,5,1.553579312,W4-S1-N2-E1-M1
2,6,0.962018294,W4-S1-N2-E1-M1
3,1,5.357904565,W4-S1-N2-E1-M1
3,2,32.42841916,W4-S1-N2-E1-M1
3,3,9.027649583,W4-S1-N2-E1-M1
